# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-1.4413569,-1.4413569,-1.2151707,5076.4892904
-1.4313569,-1.4313569,-1.2051707,5314.9390335
-1.4213569,-1.4213569,-1.1951707,5110.4695290
-1.4113569,-1.4113569,-1.1851707,4517.5051146
-1.4013569,-1.4013569,-1.1751707,3735.5932335
-1.3913569,-1.3913569,-1.1651707,3396.6237625
-1.3813569,-1.3813569,-1.1551707,3198.7934925
-1.3713569,-1.3713569,-1.1451707,3091.7613491
-1.3613569,-1.3613569,-1.1351707,3085.0313789
-1.3513569,-1.3513569,-1.1251707,3137.3945649
-1.3413569,-1.3413569,-1.1151707,3247.9881716
-1.3313569,-1.3313569,-1.1051707,3343.1061561
-1.3213569,-1.3213569,-1.0951707,3376.2757560
-1.3113569,-1.3113569,-1.0851707,3287.5585900
-1.3013569,-1.3013569,-1.0751707,3181.4219052
-1.2913569,-1.2913569,-1.0651707,3121.7243977
-1.2813569,-1.2813569,-1.0551707,3117.1389990
-1.2713569,-1.2713569,-1.0451707,3230.8250022
-1.2613569,-1.2613569,-1.0351707,3421.5452327
-1.2513569,-1.2513569,-1.0251707,3785.5570318
-1.2413569,-1.2413569,-1.0151707,4570.4869288
-1.2313569,-1.2313569,-1.0051707,5205.7467598
-1.2213569,-1.2213569,-0.9951707,5357.0286175
-1.2113569,-1.2113569,-0.9851707,5156.3828186
-1.2013569,-1.2013569,-0.9751707,4674.8714675
-1.1913569,-1.1913569,-0.9651707,4377.5764634
-1.1813569,-1.1813569,-0.9551707,4307.1046811
-1.1713569,-1.1713569,-0.9451707,4094.0025784
-1.1613569,-1.1613569,-0.9351707,3954.7157127
-1.1513569,-1.1513569,-0.9251707,3910.6768422
-1.1413569,-1.1413569,-0.9151707,3910.9338362
-1.1313569,-1.1313569,-0.9051707,3907.0795447
-1.1213569,-1.1213569,-0.8951707,3903.9679506
-1.1113569,-1.1113569,-0.8851707,3921.6696817
-1.1013569,-1.1013569,-0.8751707,4031.8706214
-1.0913569,-1.0913569,-0.8651707,4273.2666889
-1.0813569,-1.0813569,-0.8551707,4345.8836090
-1.0713569,-1.0713569,-0.8451707,4699.2701377
-1.0613569,-1.0613569,-0.8351707,5134.7913868
-1.0513569,-1.0513569,-0.8251707,5314.3067217
-1.0413569,-1.0413569,-0.8151707,5100.4637078
-1.0313569,-1.0313569,-0.8051707,4395.9080637
-1.0213569,-1.0213569,-0.7951707,3674.8298405
-1.0113569,-1.0113569,-0.7851707,3357.6691991
-1.0013569,-1.0013569,-0.7751707,3173.0795403
