# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
-0.8156111,-0.8156111,-0.8087397,5284.1086670
-0.8056111,-0.8056111,-0.7987397,5463.1917797
-0.7956111,-0.7956111,-0.7887397,6175.7087702
-0.7856111,-0.7856111,-0.7787397,7764.1269733
-0.7756111,-0.7756111,-0.7687397,11278.5304837
-0.7656111,-0.7656111,-0.7587397,19137.1850366
-0.7556111,-0.7556111,-0.7487397,28105.5149929
-0.7456111,-0.7456111,-0.7387397,30609.2622088
-0.7356111,-0.7356111,-0.7287397,24627.9653571
-0.7256111,-0.7256111,-0.7187397,21372.1932865
-0.7156111,-0.7156111,-0.7087397,21115.1364425
-0.7056111,-0.7056111,-0.6987397,20948.0713398
-0.6956111,-0.6956111,-0.6887397,22975.6591580
-0.6856111,-0.6856111,-0.6787397,28164.8134691
-0.6756111,-0.6756111,-0.6687397,29612.3961355
-0.6656111,-0.6656111,-0.6587397,21873.7294650
-0.6556111,-0.6556111,-0.6487397,13669.8076734
-0.6456111,-0.6456111,-0.6387397,8811.1194125
-0.6356111,-0.6356111,-0.6287397,6679.2936529
-0.6256111,-0.6256111,-0.6187397,5647.6891152
-0.6156111,-0.6156111,-0.6087397,5323.0927815
-0.6056111,-0.6056111,-0.5987397,5364.0190728
-0.5956111,-0.5956111,-0.5887397,5800.0927772
-0.5856111,-0.5856111,-0.5787397,6987.0829136
-0.5756111,-0.5756111,-0.5687397,9536.8729000
-0.5656111,-0.5656111,-0.5587397,15356.3669908
-0.5556111,-0.5556111,-0.5487397,23722.7528704
-0.5456111,-0.5456111,-0.5387397,30336.1336072
-0.5356111,-0.5356111,-0.5287397,26766.7982294
-0.5256111,-0.5256111,-0.5187397,22273.8254950
-0.5156111,-0.5156111,-0.5087397,20917.5499844
-0.5056111,-0.5056111,-0.4987397,20994.4750616
-0.4956111,-0.4956111,-0.4887397,21819.3232313
-0.4856111,-0.4856111,-0.4787397,25764.3228773
-0.4756111,-0.4756111,-0.4687397,31080.6888866
-0.4656111,-0.4656111,-0.4587397,25439.2625705
-0.4556111,-0.4556111,-0.4487397,16872.3959963
-0.4456111,-0.4456111,-0.4387397,10233.8515777
-0.4356111,-0.4356111,-0.4287397,7289.6112087
-0.4256111,-0.4256111,-0.4187397,5951.0612133
-0.4156111,-0.4156111,-0.4087397,5397.1317653
-0.4056111,-0.4056111,-0.3987397,5305.8271890
-0.3956111,-0.3956111,-0.3887397,5555.1972732
-0.3856111,-0.3856111,-0.3787397,6436.7054664
-0.3756111,-0.3756111,-0.3687397,8309.9750870
-0.3656111,-0.3656111,-0.3587397,12525.6897541
-0.3556111,-0.3556111,-0.3487397,20552.4501271
-0.3456111,-0.3456111,-0.3387397,29200.6274487
-0.3356111,-0.3356111,-0.3287397,29382.9455541
-0.3256111,-0.3256111,-0.3187397,23643.3945257
-0.3156111,-0.3156111,-0.3087397,21078.2873483
-0.3056111,-0.3056111,-0.2987397,21230.4524000
-0.2956111,-0.2956111,-0.2887397,21130.4602517
-0.2856111,-0.2856111,-0.2787397,23845.5500609
-0.2756111,-0.2756111,-0.2687397,29738.8129519
-0.2656111,-0.2656111,-0.2587397,29024.7191212
-0.2556111,-0.2556111,-0.2487397,20224.3416543
-0.2456111,-0.2456111,-0.2387397,12239.3752956
-0.2356111,-0.2356111,-0.2287397,8188.0044110
-0.2256111,-0.2256111,-0.2187397,6380.9809740
-0.2156111,-0.2156111,-0.2087397,5536.8827343
-0.2056111,-0.2056111,-0.1987397,5305.1029309
-0.1956111,-0.1956111,-0.1887397,5416.4810601
-0.1856111,-0.1856111,-0.1787397,6003.1100274
-0.1756111,-0.1756111,-0.1687397,7387.3338788
-0.1656111,-0.1656111,-0.1587397,10452.4386903
-0.1556111,-0.1556111,-0.1487397,17341.5450874
-0.1456111,-0.1456111,-0.1387397,25971.8822537
-0.1356111,-0.1356111,-0.1287397,31229.8857924
-0.1256111,-0.1256111,-0.1187397,25517.9478043
-0.1156111,-0.1156111,-0.1087397,21724.2273963
-0.1056111,-0.1056111,-0.0987397,21038.4742423
-0.0956111,-0.0956111,-0.0887397,20928.3904069
-0.0856111,-0.0856111,-0.0787397,22433.8257030
-0.0756111,-0.0756111,-0.0687397,27079.2245892
-0.0656111,-0.0656111,-0.0587397,30147.8918922
-0.0556111,-0.0556111,-0.0487397,23281.2525028
-0.0456111,-0.0456111,-0.0387397,14913.6879317
-0.0356111,-0.0356111,-0.0287397,9241.2088334
-0.0256111,-0.0256111,-0.0187397,6675.7483857
-0.0156111,-0.0156111,-0.0087397,5362.4927211
-0.0056111,-0.0056111,0.0012603,4609.4445893
0.0043889,0.0043889,0.0112603,4139.8344357
0.0143889,0.0143889,0.0212603,3759.4370263
0.0243889,0.0243889,0.0312603,3386.9868440
0.0343889,0.0343889,0.0412603,2997.6972056
0.0443889,0.0443889,0.0512603,2594.4662345
0.0543889,0.0543889,0.0612603,2191.8578493
0.0643889,0.0643889,0.0712603,1843.7618159
0.0743889,0.0743889,0.0812603,1484.3724604
0.0843889,0.0843889,0.0912603,1166.0931568
0.0943889,0.0943889,0.1012603,896.3796934
0.1043889,0.1043889,0.1112603,674.4455803
0.1143889,0.1143889,0.1212603,496.6451828
0.1243889,0.1243889,0.1312603,357.6824862
0.1343889,0.1343889,0.1412603,251.4050450
0.1443889,0.1443889,0.1512603,171.7208651
0.1543889,0.1543889,0.1612603,113.1154787
0.1643889,0.1643889,0.1712603,70.8237942
0.1743889,0.1743889,0.1812603,40.8715222
0.1843889,0.1843889,0.1912603,20.0488417
0.1943889,0.1943889,0.2012603,5.8221690
0.2043889,0.2043889,0.2112603,-3.7709228
0.2143889,0.2143889,0.2212603,-10.1472416
0.2243889,0.2243889,0.2312603,-14.2567967
0.2343889,0.2343889,0.2412603,-16.7825125
0.2443889,0.2443889,0.2512603,-18.2419487
0.2543889,0.2543889,0.2612603,-18.9998174
0.2643889,0.2643889,0.2712603,-19.2707879
0.2743889,0.2743889,0.2812603,-19.1584874
0.2843889,0.2843889,0.2912603,-18.7267229
0.2943889,0.2943889,0.3012603,-18.0288183
0.3043889,0.3043889,0.3112603,-17.1210835
0.3143889,0.3143889,0.3212603,-16.0740736
0.3243889,0.3243889,0.3312603,-14.9606678
0.3343889,0.3343889,0.3412603,-13.8402729
0.3443889,0.3443889,0.3512603,-12.7535890
0.3543889,0.3543889,0.3612603,-11.7249079
0.3643889,0.3643889,0.3712603,-10.7665940
0.3743889,0.3743889,0.3812603,-9.8831649
0.3843889,0.3843889,0.3912603,-9.0743135
0.3943889,0.3943889,0.4012603,-8.3369499
0.4043889,0.4043889,0.4112603,-7.6665156
0.4143889,0.4143889,0.4212603,-7.0578017
0.4243889,0.4243889,0.4312603,-6.5054434
0.4343889,0.4343889,0.4412603,-6.0042081
0.4443889,0.4443889,0.4512603,-5.5491530
0.4543889,0.4543889,0.4612603,-5.1357032
0.4643889,0.4643889,0.4712603,-4.7596799
0.4743889,0.4743889,0.4812603,-4.4173001
0.4843889,0.4843889,0.4912603,-4.1051594
0.4943889,0.4943889,0.5012603,-3.8202064
0.5043889,0.5043889,0.5112603,-3.5597130
0.5143889,0.5143889,0.5212603,-3.3212441
0.5243889,0.5243889,0.5312603,-3.1026274
0.5343889,0.5343889,0.5412603,-2.9019261
0.5443889,0.5443889,0.5512603,-2.7174125
0.5543889,0.5543889,0.5612603,-2.5475448
0.5643889,0.5643889,0.5712603,-2.3909463
0.5743889,0.5743889,0.5812603,-2.2463862
0.5843889,0.5843889,0.5912603,-2.1127633
0.5943889,0.5943889,0.6012603,-1.9890911
0.6043889,0.6043889,0.6112603,-1.8744845
0.6143889,0.6143889,0.6212603,-1.7681488
0.6243889,0.6243889,0.6312603,-1.6693692
0.6343889,0.6343889,0.6412603,-1.5775021
0.6443889,0.6443889,0.6512603,-1.4919669
0.6543889,0.6543889,0.6612603,-1.4122396
0.6643889,0.6643889,0.6712603,-1.3378461
0.6743889,0.6743889,0.6812603,-1.2683574
0.6843889,0.6843889,0.6912603,-1.2033843
0.6943889,0.6943889,0.7012603,-1.1425737
0.7043889,0.7043889,0.7112603,-1.0856044
0.7143889,0.7143889,0.7212603,-1.0321841
0.7243889,0.7243889,0.7312603,-0.9820464
0.7343889,0.7343889,0.7412603,-0.9349483
0.7443889,0.7443889,0.7512603,-0.8906677
0.7543889,0.7543889,0.7612603,-0.8490013
0.7643889,0.7643889,0.7712603,-0.8097632
0.7743889,0.7743889,0.7812603,-0.7727828
0.7843889,0.7843889,0.7912603,-0.7379035
0.7943889,0.7943889,0.8012603,-0.7049814
0.8043889,0.8043889,0.8112603,-0.6738842
0.8143889,0.8143889,0.8212603,-0.6444899
0.8243889,0.8243889,0.8312603,-0.6166863
0.8343889,0.8343889,0.8412603,-0.5903695
0.8443889,0.8443889,0.8512603,-0.5654439
0.8543889,0.8543889,0.8612603,-0.5418210
0.8643889,0.8643889,0.8712603,-0.5194187
0.8743889,0.8743889,0.8812603,-0.4981611
0.8843889,0.8843889,0.8912603,-0.4779780
0.8943889,0.8943889,0.9012603,-0.4588039
0.9043889,0.9043889,0.9112603,-0.4405783
0.9143889,0.9143889,0.9212603,-0.4232447
0.9243889,0.9243889,0.9312603,-0.4067506
0.9343889,0.9343889,0.9412603,-0.3910473
0.9443889,0.9443889,0.9512603,-0.3760893
0.9543889,0.9543889,0.9612603,-0.3618340
0.9643889,0.9643889,0.9712603,-0.3482419
0.9743889,0.9743889,0.9812603,-0.3352760
0.9843889,0.9843889,0.9912603,-0.3229016
0.9943889,0.9943889,1.0012603,-0.3110866
1.0043889,1.0043889,1.0112603,-0.2998005
1.0143889,1.0143889,1.0212603,-0.2890150
1.0243889,1.0243889,1.0312603,-0.2787037
1.0343889,1.0343889,1.0412603,-0.2688414
1.0443889,1.0443889,1.0512603,-0.2594049
1.0543889,1.0543889,1.0612603,-0.2503722
1.0643889,1.0643889,1.0712603,-0.2417227
1.0743889,1.0743889,1.0812603,-0.2334369
1.0843889,1.0843889,1.0912603,-0.2254966
1.0943889,1.0943889,1.1012603,-0.2178846
1.1043889,1.1043889,1.1112603,-0.2105848
1.1143889,1.1143889,1.1212603,-0.2035819
1.1243889,1.1243889,1.1312603,-0.1968614
1.1343889,1.1343889,1.1412603,-0.1904099
1.1443889,1.1443889,1.1512603,-0.1842145
1.1543889,1.1543889,1.1612603,-0.1782632
1.1643889,1.1643889,1.1712603,-0.1725445
1.1743889,1.1743889,1.1812603,-0.1670476
1.1843889,1.1843889,1.1912603,-0.1617623
1.1943889,1.1943889,1.2012603,-0.1566789
1.2043889,1.2043889,1.2112603,-0.1517883
1.2143889,1.2143889,1.2212603,-0.1470818
1.2243889,1.2243889,1.2312603,-0.1425512
1.2343889,1.2343889,1.2412603,-0.1381887
1.2443889,1.2443889,1.2512603,-0.1339870
1.2543889,1.2543889,1.2612603,-0.1299389
1.2643889,1.2643889,1.2712603,-0.1260380
1.2743889,1.2743889,1.2812603,-0.1222777
1.2843889,1.2843889,1.2912603,-0.1186522
1.2943889,1.2943889,1.3012603,-0.1151558
1.3043889,1.3043889,1.3112603,-0.1117829
1.3143889,1.3143889,1.3212603,-0.1085286
1.3243889,1.3243889,1.3312603,-0.1053877
1.3343889,1.3343889,1.3412603,-0.1023558
1.3443889,1.3443889,1.3512603,-0.0994283
1.3543889,1.3543889,1.3612603,-0.0966010
1.3643889,1.3643889,1.3712603,-0.0938698
1.3743889,1.3743889,1.3812603,-0.0912310
1.3843889,1.3843889,1.3912603,-0.0886808
1.3943889,1.3943889,1.4012603,-0.0862157
1.4043889,1.4043889,1.4112603,-0.0838325
1.4143889,1.4143889,1.4212603,-0.0815278
1.4243889,1.4243889,1.4312603,-0.0792987
1.4343889,1.4343889,1.4412603,-0.0771423
1.4443889,1.4443889,1.4512603,-0.0750558
1.4543889,1.4543889,1.4612603,-0.0730364
