# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-0.9919568,-0.9919568,-0.7814615,12668.2864857
-0.9819568,-0.9819568,-0.7714615,19404.4798893
-0.9719568,-0.9719568,-0.7614615,31112.5145288
-0.9619568,-0.9619568,-0.7514615,42628.4213009
-0.9519568,-0.9519568,-0.7414615,49360.4810496
-0.9419568,-0.9419568,-0.7314615,43349.9699484
-0.9319568,-0.9319568,-0.7214615,34501.1444644
-0.9219568,-0.9219568,-0.7114615,30224.8968187
-0.9119568,-0.9119568,-0.7014615,30329.8036702
-0.9019568,-0.9019568,-0.6914615,34781.3205871
-0.8919568,-0.8919568,-0.6814615,42883.0411675
-0.8819568,-0.8819568,-0.6714615,45918.0479293
-0.8719568,-0.8719568,-0.6614615,40321.4708099
-0.8619568,-0.8619568,-0.6514615,29472.3285596
-0.8519568,-0.8519568,-0.6414615,18152.2588022
-0.8419568,-0.8419568,-0.6314615,11746.0247866
-0.8319568,-0.8319568,-0.6214615,8955.0115190
-0.8219568,-0.8219568,-0.6114615,7866.3094078
-0.8119568,-0.8119568,-0.6014615,7752.7703550
-0.8019568,-0.8019568,-0.5914615,8536.5477190
-0.7919568,-0.7919568,-0.5814615,10742.2306869
-0.7819568,-0.7819568,-0.5714615,15868.4755976
-0.7719568,-0.7719568,-0.5614615,26508.3112063
-0.7619568,-0.7619568,-0.5514615,38391.6643262
-0.7519568,-0.7519568,-0.5414615,44782.3471169
-0.7419568,-0.7419568,-0.5314615,44504.7618497
-0.7319568,-0.7319568,-0.5214615,36759.9168520
-0.7219568,-0.7219568,-0.5114615,31100.9846673
-0.7119568,-0.7119568,-0.5014615,29829.6343135
-0.7019568,-0.7019568,-0.4914615,32898.3997484
-0.6919568,-0.6919568,-0.4814615,40485.6788277
-0.6819568,-0.6819568,-0.4714615,48015.6268694
-0.6719568,-0.6719568,-0.4614615,43607.6070802
-0.6619568,-0.6619568,-0.4514615,34507.9283609
-0.6519568,-0.6519568,-0.4414615,22387.6397982
-0.6419568,-0.6419568,-0.4314615,13987.7252210
-0.6319568,-0.6319568,-0.4214615,10307.1235298
-0.6219568,-0.6219568,-0.4114615,8780.5980807
-0.6119568,-0.6119568,-0.4014615,8355.3574649
-0.6019568,-0.6019568,-0.3914615,8736.9698785
-0.5919568,-0.5919568,-0.3814615,10189.8185759
-0.5819568,-0.5819568,-0.3714615,13715.5734043
-0.5719568,-0.5719568,-0.3614615,21775.0578643
-0.5619568,-0.5619568,-0.3514615,33801.3029039
-0.5519568,-0.5519568,-0.3414615,43379.1474465
-0.5419568,-0.5419568,-0.3314615,48427.0791092
-0.5319568,-0.5319568,-0.3214615,41002.9895302
-0.5219568,-0.5219568,-0.3114615,33178.2888577
-0.5119568,-0.5119568,-0.3014615,29882.1170001
-0.5019568,-0.5019568,-0.2914615,30932.9441832
-0.4919568,-0.4919568,-0.2814615,36362.9527738
-0.4819568,-0.4819568,-0.2714615,44303.1835063
-0.4719568,-0.4719568,-0.2614615,44970.6156824
-0.4619568,-0.4619568,-0.2514615,39184.5487094
-0.4519568,-0.4519568,-0.2414615,27022.5888536
-0.4419568,-0.4419568,-0.2314615,16265.2803454
-0.4319568,-0.4319568,-0.2214615,10918.1038033
-0.4219568,-0.4219568,-0.2114615,8610.6677701
-0.4119568,-0.4119568,-0.2014615,7772.6612641
-0.4019568,-0.4019568,-0.1914615,7843.4204217
-0.3919568,-0.3919568,-0.1814615,8871.2729800
