# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,-0.0534502,255970.9591953
0.0100000,0.0100000,-0.0434502,239970.4870461
0.0200000,0.0200000,-0.0334502,211643.4765963
0.0300000,0.0300000,-0.0234502,176868.4835801
0.0400000,0.0400000,-0.0134502,140712.0819702
0.0500000,0.0500000,-0.0034502,107161.6050021
0.0600000,0.0600000,0.0065498,78586.3224660
0.0700000,0.0700000,0.0165498,55828.0233495
0.0800000,0.0800000,0.0265498,38641.1242512
0.0900000,0.0900000,0.0365498,26196.2130058
0.1000000,0.1000000,0.0465498,17476.8211089
0.1100000,0.1100000,0.0565498,11520.6906815
0.1200000,0.1200000,0.0665498,7529.1382104
0.1300000,0.1300000,0.0765498,4891.2959117
0.1400000,0.1400000,0.0865498,3165.0844857
0.1500000,0.1500000,0.0965498,2042.7536295
0.1600000,0.1600000,0.1065498,1484.6852138
0.1700000,0.1700000,0.1165498,958.5598053
0.1800000,0.1800000,0.1265498,612.0486649
0.1900000,0.1900000,0.1365498,388.2856461
0.2000000,0.2000000,0.1465498,248.3309461
0.2100000,0.2100000,0.1565498,159.1611159
0.2200000,0.2200000,0.1665498,101.4786960
0.2300000,0.2300000,0.1765498,63.8451340
0.2400000,0.2400000,0.1865498,39.0858898
0.2500000,0.2500000,0.1965498,22.5515846
0.2600000,0.2600000,0.2065498,11.2375277
0.2700000,0.2700000,0.2165498,3.4821665
0.2800000,0.2800000,0.2265498,-1.6367699
0.2900000,0.2900000,0.2365498,-4.8342533
0.3000000,0.3000000,0.2465498,-6.6895494
0.3100000,0.3100000,0.2565498,-7.6396076
0.3200000,0.3200000,0.2665498,-7.9984988
0.3300000,0.3300000,0.2765498,-7.9840221
0.3400000,0.3400000,0.2865498,-7.7430600
0.3500000,0.3500000,0.2965498,-7.3725971
0.3600000,0.3600000,0.3065498,-6.9355642
0.3700000,0.3700000,0.3165498,-6.4720857
0.3800000,0.3800000,0.3265498,-6.0071887
0.3900000,0.3900000,0.3365498,-5.5559893
0.4000000,0.4000000,0.3465498,-5.1271451
0.4100000,0.4100000,0.3565498,-4.7251425
0.4200000,0.4200000,0.3665498,-4.3518082
0.4300000,0.4300000,0.3765498,-4.0073049
0.4400000,0.4400000,0.3865498,-3.6907857
0.4500000,0.4500000,0.3965498,-3.4008225
0.4600000,0.4600000,0.4065498,-3.1356837
0.4700000,0.4700000,0.4165498,-2.8935125
0.4800000,0.4800000,0.4265498,-2.6724394
0.4900000,0.4900000,0.4365498,-2.4706501
0.5000000,0.5000000,0.4465498,-2.2864252
0.5100000,0.5100000,0.4565498,-2.1181615
0.5200000,0.5200000,0.4665498,-1.9643797
0.5300000,0.5300000,0.4765498,-1.8237261
0.5400000,0.5400000,0.4865498,-1.6949685
0.5500000,0.5500000,0.4965498,-1.5769898
0.5600000,0.5600000,0.5065498,-1.4687798
0.5700000,0.5700000,0.5165498,-1.3694269
0.5800000,0.5800000,0.5265498,-1.2781094
0.5900000,0.5900000,0.5365498,-1.1940871
0.6000000,0.6000000,0.5465498,-1.1166936
0.6100000,0.6100000,0.5565498,-1.0453287
0.6200000,0.6200000,0.5665498,-0.9794519
0.6300000,0.6300000,0.5765498,-0.9185760
0.6400000,0.6400000,0.5865498,-0.8622619
0.6500000,0.6500000,0.5965498,-0.8101133
0.6600000,0.6600000,0.6065498,-0.7617725
0.6700000,0.6700000,0.6165498,-0.7169160
0.6800000,0.6800000,0.6265498,-0.6752514
0.6900000,0.6900000,0.6365498,-0.6365139
0.7000000,0.7000000,0.6465498,-0.6004633
0.7100000,0.7100000,0.6565498,-0.5668820
0.7200000,0.7200000,0.6665498,-0.5355722
0.7300000,0.7300000,0.6765498,-0.5063539
0.7400000,0.7400000,0.6865498,-0.4790637
0.7500000,0.7500000,0.6965498,-0.4535525
0.7600000,0.7600000,0.7065498,-0.4296842
0.7700000,0.7700000,0.7165498,-0.4073349
0.7800000,0.7800000,0.7265498,-0.3863910
0.7900000,0.7900000,0.7365498,-0.3667489
0.8000000,0.8000000,0.7465498,-0.3483135
0.8100000,0.8100000,0.7565498,-0.3309979
0.8200000,0.8200000,0.7665498,-0.3147221
0.8300000,0.8300000,0.7765498,-0.2994127
0.8400000,0.8400000,0.7865498,-0.2850023
0.8500000,0.8500000,0.7965498,-0.2714290
0.8600000,0.8600000,0.8065498,-0.2586356
0.8700000,0.8700000,0.8165498,-0.2465693
0.8800000,0.8800000,0.8265498,-0.2351817
0.8900000,0.8900000,0.8365498,-0.2244279
0.9000000,0.9000000,0.8465498,-0.2142664
0.9100000,0.9100000,0.8565498,-0.2046589
0.9200000,0.9200000,0.8665498,-0.1955699
0.9300000,0.9300000,0.8765498,-0.1869665
0.9400000,0.9400000,0.8865498,-0.1788182
0.9500000,0.9500000,0.8965498,-0.1710968
0.9600000,0.9600000,0.9065498,-0.1637760
0.9700000,0.9700000,0.9165498,-0.1568314
0.9800000,0.9800000,0.9265498,-0.1502403
0.9900000,0.9900000,0.9365498,-0.1439815
1.0000000,1.0000000,0.9465498,-0.1380354
1.0100000,1.0100000,0.9565498,-0.1323837
1.0200000,1.0200000,0.9665498,-0.1270092
1.0300000,1.0300000,0.9765498,-0.1218961
1.0400000,1.0400000,0.9865498,-0.1170293
1.0500000,1.0500000,0.9965498,-0.1123950
1.0600000,1.0600000,1.0065498,-0.1079802
1.0700000,1.0700000,1.0165498,-0.1037726
1.0800000,1.0800000,1.0265498,-0.0997609
1.0900000,1.0900000,1.0365498,-0.0959344
1.1000000,1.1000000,1.0465498,-0.0922831
1.1100000,1.1100000,1.0565498,-0.0887976
1.1200000,1.1200000,1.0665498,-0.0854691
1.1300000,1.1300000,1.0765498,-0.0822893
1.1400000,1.1400000,1.0865498,-0.0792504
1.1500000,1.1500000,1.0965498,-0.0763451
1.1600000,1.1600000,1.1065498,-0.0735666
1.1700000,1.1700000,1.1165498,-0.0709084
1.1800000,1.1800000,1.1265498,-0.0683644
1.1900000,1.1900000,1.1365498,-0.0659288
1.2000000,1.2000000,1.1465498,-0.0635964
1.2100000,1.2100000,1.1565498,-0.0613619
1.2200000,1.2200000,1.1665498,-0.0592206
1.2300000,1.2300000,1.1765498,-0.0571679
1.2400000,1.2400000,1.1865498,-0.0551996
1.2500000,1.2500000,1.1965498,-0.0533117
1.2600000,1.2600000,1.2065498,-0.0515002
1.2700000,1.2700000,1.2165498,-0.0497616
1.2800000,1.2800000,1.2265498,-0.0480925
1.2900000,1.2900000,1.2365498,-0.0464897
1.3000000,1.3000000,1.2465498,-0.0449500
1.3100000,1.3100000,1.2565498,-0.0434706
1.3200000,1.3200000,1.2665498,-0.0420487
