# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
-1.5140909,-1.5140909,-1.4501266,23499.9323952
-1.5040909,-1.5040909,-1.4401266,18548.9036625
-1.4940909,-1.4940909,-1.4301266,13520.6079444
-1.4840909,-1.4840909,-1.4201266,9892.0093715
-1.4740909,-1.4740909,-1.4101266,7557.4527167
-1.4640909,-1.4640909,-1.4001266,6158.1320773
-1.4540909,-1.4540909,-1.3901266,5359.8459124
-1.4440909,-1.4440909,-1.3801266,5152.3238890
-1.4340909,-1.4340909,-1.3701266,5221.9438760
-1.4240909,-1.4240909,-1.3601266,5722.5874387
-1.4140909,-1.4140909,-1.3501266,6849.1122201
-1.4040909,-1.4040909,-1.3401266,8726.4481113
-1.3940909,-1.3940909,-1.3301266,11728.2360057
-1.3840909,-1.3840909,-1.3201266,16202.4216336
-1.3740909,-1.3740909,-1.3101266,21120.4116245
-1.3640909,-1.3640909,-1.3001266,20245.0447952
-1.3540909,-1.3540909,-1.2901266,15291.7460215
-1.3440909,-1.3440909,-1.2801266,11119.7142483
-1.3340909,-1.3340909,-1.2701266,8343.8551885
-1.3240909,-1.3240909,-1.2601266,6634.9694341
-1.3140909,-1.3140909,-1.2501266,5658.4319810
-1.3040909,-1.3040909,-1.2401266,5248.1589296
-1.2940909,-1.2940909,-1.2301266,5254.4033323
-1.2840909,-1.2840909,-1.2201266,5523.8114932
-1.2740909,-1.2740909,-1.2101266,6403.6816943
-1.2640909,-1.2640909,-1.2001266,7937.3833431
-1.2540909,-1.2540909,-1.1901266,10484.8274332
-1.2440909,-1.2440909,-1.1801266,14377.7020785
-1.2340909,-1.2340909,-1.1701266,19325.0424495
-1.2240909,-1.2240909,-1.1601266,22397.9154069
-1.2140909,-1.2140909,-1.1501266,17574.7291446
-1.2040909,-1.2040909,-1.1401266,12661.1316904
-1.1940909,-1.1940909,-1.1301266,9316.9149203
-1.1840909,-1.1840909,-1.1201266,7187.9078069
-1.1740909,-1.1740909,-1.1101266,5905.8657924
-1.1640909,-1.1640909,-1.1001266,5219.6891886
