# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
-2.2422004,-2.2422004,-1.5123446,21110.1899810
-2.2322004,-2.2322004,-1.5023446,23986.7627519
-2.2222004,-2.2222004,-1.4923446,30033.6343223
-2.2122004,-2.2122004,-1.4823446,28774.7898620
-2.2022004,-2.2022004,-1.4723446,19730.7386475
-2.1922004,-2.1922004,-1.4623446,11885.8990667
-2.1822004,-2.1822004,-1.4523446,8040.1734381
-2.1722004,-2.1722004,-1.4423446,6321.6566093
-2.1622004,-2.1622004,-1.4323446,5539.0458092
-2.1522004,-2.1522004,-1.4223446,5309.6370587
-2.1422004,-2.1422004,-1.4123446,5491.5973726
-2.1322004,-2.1322004,-1.4023446,6182.6817453
-2.1222004,-2.1222004,-1.3923446,7736.1218159
-2.1122004,-2.1122004,-1.3823446,11173.4836491
-2.1022004,-2.1022004,-1.3723446,18898.6712171
-2.0922004,-2.0922004,-1.3623446,27848.8220173
-2.0822004,-2.0822004,-1.3523446,31292.2267312
-2.0722004,-2.0722004,-1.3423446,25364.4385011
-2.0622004,-2.0622004,-1.3323446,21844.4520334
-2.0522004,-2.0522004,-1.3223446,21415.3356461
-2.0422004,-2.0422004,-1.3123446,21242.7545331
-2.0322004,-2.0322004,-1.3023446,23063.2966733
-2.0222004,-2.0222004,-1.2923446,28061.9974545
-2.0122004,-2.0122004,-1.2823446,30366.3776083
-2.0022004,-2.0022004,-1.2723446,23000.4014360
-1.9922004,-1.9922004,-1.2623446,14608.5815190
-1.9822004,-1.9822004,-1.2523446,9246.0433258
-1.9722004,-1.9722004,-1.2423446,6909.4132893
-1.9622004,-1.9622004,-1.2323446,5769.4264035
-1.9522004,-1.9522004,-1.2223446,5373.1112512
-1.9422004,-1.9422004,-1.2123446,5389.0008861
-1.9322004,-1.9322004,-1.2023446,5803.3186155
-1.9222004,-1.9222004,-1.1923446,6954.0432823
-1.9122004,-1.9122004,-1.1823446,9419.6053765
-1.9022004,-1.9022004,-1.1723446,15042.5109354
-1.8922004,-1.8922004,-1.1623446,23371.5050166
-1.8822004,-1.8822004,-1.1523446,30126.1886515
-1.8722004,-1.8722004,-1.1423446,26853.2893475
-1.8622004,-1.8622004,-1.1323446,22283.4166549
-1.8522004,-1.8522004,-1.1223446,20840.8590398
-1.8422004,-1.8422004,-1.1123446,20911.6158863
-1.8322004,-1.8322004,-1.1023446,21650.4054650
-1.8222004,-1.8222004,-1.0923446,25467.5060010
-1.8122004,-1.8122004,-1.0823446,31080.5291961
-1.8022004,-1.8022004,-1.0723446,25691.6104780
-1.7922004,-1.7922004,-1.0623446,17172.9621531
-1.7822004,-1.7822004,-1.0523446,10378.7487499
-1.7722004,-1.7722004,-1.0423446,7368.8844902
-1.7622004,-1.7622004,-1.0323446,5985.2978003
-1.7522004,-1.7522004,-1.0223446,5401.8635201
-1.7422004,-1.7422004,-1.0123446,5269.3625660
-1.7322004,-1.7322004,-1.0023446,5532.8991436
-1.7222004,-1.7222004,-0.9923446,6387.4818508
-1.7122004,-1.7122004,-0.9823446,8178.1231458
-1.7022004,-1.7022004,-0.9723446,12231.7660468
-1.6922004,-1.6922004,-0.9623446,20190.7731603
-1.6822004,-1.6822004,-0.9523446,29013.2920993
-1.6722004,-1.6722004,-0.9423446,29574.7071943
-1.6622004,-1.6622004,-0.9323446,23719.1796678
-1.6522004,-1.6522004,-0.9223446,21030.2816006
-1.6422004,-1.6422004,-0.9123446,21167.3136811
-1.6322004,-1.6322004,-0.9023446,20977.0835465
-1.6222004,-1.6222004,-0.8923446,23547.1697306
-1.6122004,-1.6122004,-0.8823446,29278.6388669
-1.6022004,-1.6022004,-0.8723446,29137.2040213
-1.5922004,-1.5922004,-0.8623446,20472.2051385
-1.5822004,-1.5822004,-0.8523446,12474.2079246
-1.5722004,-1.5722004,-0.8423446,8290.4289348
-1.5622004,-1.5622004,-0.8323446,6439.6796928
-1.5522004,-1.5522004,-0.8223446,5555.3260988
-1.5422004,-1.5422004,-0.8123446,5281.4291775
-1.5322004,-1.5322004,-0.8023446,5394.5215779
-1.5222004,-1.5222004,-0.7923446,5949.5233806
-1.5122004,-1.5122004,-0.7823446,7285.5394790
-1.5022004,-1.5022004,-0.7723446,10203.6061082
-1.4922004,-1.4922004,-0.7623446,16790.1474223
-1.4822004,-1.4822004,-0.7523446,25400.7714231
-1.4722004,-1.4722004,-0.7423446,30926.0554251
-1.4622004,-1.4622004,-0.7323446,25689.5317833
-1.4522004,-1.4522004,-0.7223446,21753.0175164
-1.4422004,-1.4422004,-0.7123446,20901.4548206
-1.4322004,-1.4322004,-0.7023446,20842.0299500
-1.4222004,-1.4222004,-0.6923446,22168.1572419
-1.4122004,-1.4122004,-0.6823446,26616.1827338
-1.4022004,-1.4022004,-0.6723446,30278.1941346
-1.3922004,-1.3922004,-0.6623446,23699.8570732
-1.3822004,-1.3822004,-0.6523446,15376.2805778
-1.3722004,-1.3722004,-0.6423446,9567.3337309
-1.3622004,-1.3622004,-0.6323446,7016.6107255
-1.3522004,-1.3522004,-0.6223446,5817.9092236
-1.3422004,-1.3422004,-0.6123446,5358.4749497
-1.3322004,-1.3322004,-0.6023446,5308.6465560
-1.3222004,-1.3222004,-0.5923446,5647.9240300
-1.3122004,-1.3122004,-0.5823446,6661.0448410
-1.3022004,-1.3022004,-0.5723446,8749.8410214
-1.2922004,-1.2922004,-0.5623446,13531.7174933
-1.2822004,-1.2822004,-0.5523446,21686.4729961
-1.2722004,-1.2722004,-0.5423446,29497.7814377
-1.2622004,-1.2622004,-0.5323446,28145.8818147
-1.2522004,-1.2522004,-0.5223446,22932.2074893
-1.2422004,-1.2422004,-0.5123446,20865.0892878
-1.2322004,-1.2322004,-0.5023446,21044.5341177
-1.2222004,-1.2222004,-0.4923446,21243.6253392
-1.2122004,-1.2122004,-0.4823446,24437.8124621
-1.2022004,-1.2022004,-0.4723446,30517.8148880
-1.1922004,-1.1922004,-0.4623446,28245.5358587
-1.1822004,-1.1822004,-0.4523446,19192.8794904
-1.1722004,-1.1722004,-0.4423446,11343.5096753
