# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
-1.4853504,-1.4853504,-1.3527899,7750.4987981
-1.4753504,-1.4753504,-1.3427899,6893.9599671
-1.4653504,-1.4653504,-1.3327899,6294.6280586
-1.4553504,-1.4553504,-1.3227899,5923.2910746
-1.4453504,-1.4453504,-1.3127899,5731.1909784
-1.4353504,-1.4353504,-1.3027899,5666.8040355
-1.4253504,-1.4253504,-1.2927899,5687.6113368
-1.4153504,-1.4153504,-1.2827899,5782.9604226
-1.4053504,-1.4053504,-1.2727899,5576.7685806
-1.3953504,-1.3953504,-1.2627899,5542.3999569
-1.3853504,-1.3853504,-1.2527899,5787.0539288
-1.3753504,-1.3753504,-1.2427899,5810.5974309
-1.3653504,-1.3653504,-1.2327899,5543.2850344
-1.3553504,-1.3553504,-1.2227899,6261.0167636
-1.3453504,-1.3453504,-1.2127899,5927.9732254
-1.3353504,-1.3353504,-1.2027899,5423.2255047
-1.3253504,-1.3253504,-1.1927899,5753.1420806
-1.3153504,-1.3153504,-1.1827899,5795.0106829
-1.3053504,-1.3053504,-1.1727899,5789.6574781
-1.2953504,-1.2953504,-1.1627899,5708.4133635
-1.2853504,-1.2853504,-1.1527899,5538.8613016
-1.2753504,-1.2753504,-1.1427899,5485.6700801
-1.2653504,-1.2653504,-1.1327899,5480.7596115
-1.2553504,-1.2553504,-1.1227899,5508.2366917
-1.2453504,-1.2453504,-1.1127899,5577.6031956
-1.2353504,-1.2353504,-1.1027899,5706.6745120
-1.2253504,-1.2253504,-1.0927899,5911.2274216
-1.2153504,-1.2153504,-1.0827899,6197.5267624
-1.2053504,-1.2053504,-1.0727899,6558.8649563
-1.1953504,-1.1953504,-1.0627899,6976.1847826
-1.1853504,-1.1853504,-1.0527899,7415.5026684
-1.1753504,-1.1753504,-1.0427899,7831.5309427
-1.1653504,-1.1653504,-1.0327899,8173.8917404
-1.1553504,-1.1553504,-1.0227899,8396.0490025
-1.1453504,-1.1453504,-1.0127899,8465.1261437
