# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,6747186032.6930084,6747186032.6930084
0.0050000,0.0050000,0.0050000,2269349021.6897249,2269349021.6897249
0.0100000,0.0100000,0.0100000,865752030.6430619,865752030.6430619
0.0150000,0.0150000,0.0150000,419457719.3457369,419457719.3457369
0.0200000,0.0200000,0.0200000,288045877.8041900,288045877.8041900
0.0250000,0.0250000,0.0250000,199997205.6676674,199997205.6676674
0.0300000,0.0300000,0.0300000,134391780.0726613,134391780.0726613
0.0350000,0.0350000,0.0350000,92418190.8326433,92418190.8326433
0.0400000,0.0400000,0.0400000,57698881.6706684,57698881.6706684
0.0450000,0.0450000,0.0450000,37629140.1274416,37629140.1274416
0.0500000,0.0500000,0.0500000,24864385.2684391,24864385.2684391
0.0550000,0.0550000,0.0550000,15726184.6265168,15726184.6265168
0.0600000,0.0600000,0.0600000,9686976.9452826,9686976.9452826
0.0650000,0.0650000,0.0650000,6107944.4676597,6107944.4676597
0.0700000,0.0700000,0.0700000,3922751.0737933,3922751.0737933
0.0750000,0.0750000,0.0750000,2565703.9468380,2565703.9468380
0.0800000,0.0800000,0.0800000,1709441.7846314,1709441.7846314
0.0850000,0.0850000,0.0850000,1122731.9368674,1122731.9368674
0.0900000,0.0900000,0.0900000,748206.4222352,748206.4222352
0.0950000,0.0950000,0.0950000,505044.8907286,505044.8907286
0.1000000,0.1000000,0.1000000,344471.2187676,344471.2187676
0.1050000,0.1050000,0.1050000,237265.7347357,237265.7347357
0.1100000,0.1100000,0.1100000,164247.8222446,164247.8222446
0.1150000,0.1150000,0.1150000,112901.4011081,112901.4011081
0.1200000,0.1200000,0.1200000,76982.3431936,76982.3431936
0.1250000,0.1250000,0.1250000,52817.2295359,52817.2295359
0.1300000,0.1300000,0.1300000,36631.0056375,36631.0056375
0.1350000,0.1350000,0.1350000,25664.7968462,25664.7968462
0.1400000,0.1400000,0.1400000,18154.3590304,18154.3590304
0.1450000,0.1450000,0.1450000,12957.6174116,12957.6174116
0.1500000,0.1500000,0.1500000,9326.5988705,9326.5988705
0.1550000,0.1550000,0.1550000,6765.9788066,6765.9788066
0.1600000,0.1600000,0.1600000,4944.2626874,4944.2626874
0.1650000,0.1650000,0.1650000,3637.3565970,3637.3565970
