# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,600983.4897621
0.0050000,0.0050000,0.0050000,523061.5205245
0.0100000,0.0100000,0.0100000,453929.6859822
0.0150000,0.0150000,0.0150000,393538.3015117
0.0200000,0.0200000,0.0200000,341585.9528884
0.0250000,0.0250000,0.0250000,297576.1628800
0.0300000,0.0300000,0.0300000,260872.9025982
0.0350000,0.0350000,0.0350000,230751.1888988
0.0400000,0.0400000,0.0400000,205914.4013699
0.0450000,0.0450000,0.0450000,182011.9923698
0.0500000,0.0500000,0.0500000,161710.9956513
0.0550000,0.0550000,0.0550000,144490.8962796
0.0600000,0.0600000,0.0600000,129880.3427706
0.0650000,0.0650000,0.0650000,117460.0329062
0.0700000,0.0700000,0.0700000,106863.6002533
0.0750000,0.0750000,0.0750000,97776.3147179
0.0800000,0.0800000,0.0800000,89931.6794704
0.0850000,0.0850000,0.0850000,79895.1401389
0.0900000,0.0900000,0.0900000,70350.4833087
0.0950000,0.0950000,0.0950000,61955.9056758
0.1000000,0.1000000,0.1000000,54584.4602080
0.1050000,0.1050000,0.1050000,48117.4064312
0.1100000,0.1100000,0.1100000,42445.9998128
0.1150000,0.1150000,0.1150000,37472.5360198
0.1200000,0.1200000,0.1200000,33110.6086213
0.1250000,0.1250000,0.1250000,29284.6566479
0.1300000,0.1300000,0.1300000,25928.9729948
0.1350000,0.1350000,0.1350000,22986.3995268
0.1400000,0.1400000,0.1400000,20406.9404569
0.1450000,0.1450000,0.1450000,18146.4857863
0.1500000,0.1500000,0.1500000,16165.7674100
0.1550000,0.1550000,0.1550000,14429.5938386
0.1600000,0.1600000,0.1600000,12906.3449451
0.1650000,0.1650000,0.1650000,11284.5174960
0.1700000,0.1700000,0.1700000,9798.0971739
0.1750000,0.1750000,0.1750000,8542.4015961
0.1800000,0.1800000,0.1800000,7481.4453378
0.1850000,0.1850000,0.1850000,6584.0929510
0.1900000,0.1900000,0.1900000,5823.5288049
0.1950000,0.1950000,0.1950000,5176.7681006
0.2000000,0.2000000,0.2000000,4624.2133003
0.2050000,0.2050000,0.2050000,4149.2562775
0.2100000,0.2100000,0.2100000,3737.9235363
0.2150000,0.2150000,0.2150000,3378.5598752
0.2200000,0.2200000,0.2200000,3061.5448540
0.2250000,0.2250000,0.2250000,2779.0362914
0.2300000,0.2300000,0.2300000,2524.7356162
0.2350000,0.2350000,0.2350000,2293.6710213
0.2400000,0.2400000,0.2400000,2081.9957641
0.2450000,0.2450000,0.2450000,1886.8003860
0.2500000,0.2500000,0.2500000,1719.5538429
0.2550000,0.2550000,0.2550000,1551.4845519
0.2600000,0.2600000,0.2600000,1395.1274496
0.2650000,0.2650000,0.2650000,1249.7387947
0.2700000,0.2700000,0.2700000,1114.8044863
0.2750000,0.2750000,0.2750000,989.9524226
0.2800000,0.2800000,0.2800000,874.8835601
0.2850000,0.2850000,0.2850000,769.3205978
0.2900000,0.2900000,0.2900000,672.9725647
0.2950000,0.2950000,0.2950000,585.5131092
0.3000000,0.3000000,0.3000000,506.5700161
0.3050000,0.3050000,0.3050000,435.7234092
0.3100000,0.3100000,0.3100000,372.5102120
0.3150000,0.3150000,0.3150000,316.4326823
0.3200000,0.3200000,0.3200000,266.9691726
0.3250000,0.3250000,0.3250000,223.5856455
0.3300000,0.3300000,0.3300000,185.7468469
0.3350000,0.3350000,0.3350000,152.9263897
0.3400000,0.3400000,0.3400000,124.6152982
0.3450000,0.3450000,0.3450000,100.3288071
0.3500000,0.3500000,0.3500000,79.6113885
0.3550000,0.3550000,0.3550000,62.0401142
0.3600000,0.3600000,0.3600000,47.2265338
0.3650000,0.3650000,0.3650000,34.8172984
0.3700000,0.3700000,0.3700000,24.4937671
0.3750000,0.3750000,0.3750000,15.9708250
0.3800000,0.3800000,0.3800000,8.9951203
0.3850000,0.3850000,0.3850000,3.3428879
0.3900000,0.3900000,0.3900000,-1.1825093
0.3950000,0.3950000,0.3950000,-4.7532478
0.4000000,0.4000000,0.4000000,-7.5199503
0.4050000,0.4050000,0.4050000,-9.6150614
0.4100000,0.4100000,0.4100000,-11.1570297
0.4150000,0.4150000,0.4150000,-12.2553404
0.4200000,0.4200000,0.4200000,-13.0158097
0.4250000,0.4250000,0.4250000,-13.5436579
0.4300000,0.4300000,0.4300000,-13.9368573
0.4350000,0.4350000,0.4350000,-14.2641635
0.4400000,0.4400000,0.4400000,-14.5461922
0.4450000,0.4450000,0.4450000,-14.7695537
0.4500000,0.4500000,0.4500000,-14.9239452
0.4550000,0.4550000,0.4550000,-15.0229387
0.4600000,0.4600000,0.4600000,-15.0976774
0.4650000,0.4650000,0.4650000,-15.1841156
0.4700000,0.4700000,0.4700000,-15.3140398
