# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,6845337307.2949152
0.0050000,0.0050000,0.0050000,2322900014.3702779
0.0100000,0.0100000,0.0100000,861439693.6677459
0.0150000,0.0150000,0.0150000,345715907.7148025
0.0200000,0.0200000,0.0200000,150010797.7525255
0.0250000,0.0250000,0.0250000,71599742.6417502
0.0300000,0.0300000,0.0300000,39511077.6756777
0.0350000,0.0350000,0.0350000,25488306.0951531
0.0400000,0.0400000,0.0400000,14421666.0176695
0.0450000,0.0450000,0.0450000,8850418.9063055
0.0500000,0.0500000,0.0500000,5909246.8048129
0.0550000,0.0550000,0.0550000,4236644.8226610
0.0600000,0.0600000,0.0600000,3090765.9518554
0.0650000,0.0650000,0.0650000,1927067.8873549
0.0700000,0.0700000,0.0700000,1203898.0384433
0.0750000,0.0750000,0.0750000,774190.6351027
0.0800000,0.0800000,0.0800000,512840.9704808
0.0850000,0.0850000,0.0850000,350209.2364904
0.0900000,0.0900000,0.0900000,246757.1657100
0.0950000,0.0950000,0.0950000,179586.3668103
0.1000000,0.1000000,0.1000000,133115.5261045
0.1050000,0.1050000,0.1050000,98778.2469933
0.1100000,0.1100000,0.1100000,73034.0994731
0.1150000,0.1150000,0.1150000,55198.9104972
0.1200000,0.1200000,0.1200000,40560.7252744
0.1250000,0.1250000,0.1250000,30008.2689891
0.1300000,0.1300000,0.1300000,22415.6864468
0.1350000,0.1350000,0.1350000,16962.5615903
0.1400000,0.1400000,0.1400000,12992.3724157
0.1450000,0.1450000,0.1450000,9670.9812884
0.1500000,0.1500000,0.1500000,7231.1993215
0.1550000,0.1550000,0.1550000,5451.9664765
0.1600000,0.1600000,0.1600000,4135.1017119
0.1650000,0.1650000,0.1650000,3149.6518109
0.1700000,0.1700000,0.1700000,2414.4745460
0.1750000,0.1750000,0.1750000,1861.7166820
0.1800000,0.1800000,0.1800000,1456.6917312
0.1850000,0.1850000,0.1850000,1137.4693612
0.1900000,0.1900000,0.1900000,892.5161071
0.1950000,0.1950000,0.1950000,703.3175448
0.2000000,0.2000000,0.2000000,550.2622218
0.2050000,0.2050000,0.2050000,428.3501579
0.2100000,0.2100000,0.2100000,334.8443751
0.2150000,0.2150000,0.2150000,262.9046243
0.2200000,0.2200000,0.2200000,207.3231092
0.2250000,0.2250000,0.2250000,164.1808517
0.2300000,0.2300000,0.2300000,130.5235632
0.2350000,0.2350000,0.2350000,104.1549803
0.2400000,0.2400000,0.2400000,83.4520541
0.2450000,0.2450000,0.2450000,67.1857684
0.2500000,0.2500000,0.2500000,54.3942123
0.2550000,0.2550000,0.2550000,44.3121277
0.2600000,0.2600000,0.2600000,36.3306550
0.2650000,0.2650000,0.2650000,29.9689403
0.2700000,0.2700000,0.2700000,24.8529422
0.2750000,0.2750000,0.2750000,20.7008734
0.2800000,0.2800000,0.2800000,17.3098845
0.2850000,0.2850000,0.2850000,14.5369201
0.2900000,0.2900000,0.2900000,12.2752373
0.2950000,0.2950000,0.2950000,10.4349237
0.3000000,0.3000000,0.3000000,8.9325977
0.3050000,0.3050000,0.3050000,7.6902893
0.3100000,0.3100000,0.3100000,6.6409689
0.3150000,0.3150000,0.3150000,5.7354932
0.3200000,0.3200000,0.3200000,4.9444277
0.3250000,0.3250000,0.3250000,4.2525796
0.3300000,0.3300000,0.3300000,3.6504657
0.3350000,0.3350000,0.3350000,3.1281148
0.3400000,0.3400000,0.3400000,2.6733141
0.3450000,0.3450000,0.3450000,2.2732230
0.3500000,0.3500000,0.3500000,1.9167267
0.3550000,0.3550000,0.3550000,1.5953776
0.3600000,0.3600000,0.3600000,1.3028446
0.3650000,0.3650000,0.3650000,1.0340778
0.3700000,0.3700000,0.3700000,0.7850139
0.3750000,0.3750000,0.3750000,0.5527921
0.3800000,0.3800000,0.3800000,0.3359225
0.3850000,0.3850000,0.3850000,0.1339323
0.3900000,0.3900000,0.3900000,-0.0533440
0.3950000,0.3950000,0.3950000,-0.2263068
0.4000000,0.4000000,0.4000000,-0.3857291
0.4050000,0.4050000,0.4050000,-0.5324333
0.4100000,0.4100000,0.4100000,-0.6666426
0.4150000,0.4150000,0.4150000,-0.7876009
0.4200000,0.4200000,0.4200000,-0.8938937
0.4250000,0.4250000,0.4250000,-0.9841764
0.4300000,0.4300000,0.4300000,-1.0577616
0.4350000,0.4350000,0.4350000,-1.1148708
0.4400000,0.4400000,0.4400000,-1.1566602
0.4450000,0.4450000,0.4450000,-1.1850930
0.4500000,0.4500000,0.4500000,-1.2026085
0.4550000,0.4550000,0.4550000,-1.2116280
0.4600000,0.4600000,0.4600000,-1.2141158
0.4650000,0.4650000,0.4650000,-1.2113947
0.4700000,0.4700000,0.4700000,-1.2042249
0.4750000,0.4750000,0.4750000,-1.1930114
0.4800000,0.4800000,0.4800000,-1.1779996
0.4850000,0.4850000,0.4850000,-1.1594123
0.4900000,0.4900000,0.4900000,-1.1375126
0.4950000,0.4950000,0.4950000,-1.1125835
0.5000000,0.5000000,0.5000000,-1.0848799
0.5050000,0.5050000,0.5050000,-1.0546269
0.5100000,0.5100000,0.5100000,-1.0220670
0.5150000,0.5150000,0.5150000,-0.9875095
