# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1120119114.1600459,1120119114.1600459
0.0050000,0.0050000,0.0050000,438915096.7696628,438915096.7696628
0.0100000,0.0100000,0.0100000,188401231.5289660,188401231.5289660
0.0150000,0.0150000,0.0150000,88921988.8557817,88921988.8557817
0.0200000,0.0200000,0.0200000,46077042.3754543,46077042.3754543
0.0250000,0.0250000,0.0250000,25179097.9093195,25179097.9093195
0.0300000,0.0300000,0.0300000,14397676.6373055,14397676.6373055
0.0350000,0.0350000,0.0350000,8536289.1817481,8536289.1817481
0.0400000,0.0400000,0.0400000,5356784.2819714,5356784.2819714
0.0450000,0.0450000,0.0450000,3262647.3410000,3262647.3410000
0.0500000,0.0500000,0.0500000,2028536.9000322,2028536.9000322
0.0550000,0.0550000,0.0550000,1303124.6420117,1303124.6420117
0.0600000,0.0600000,0.0600000,859241.2658820,859241.2658820
0.0650000,0.0650000,0.0650000,586908.3403885,586908.3403885
0.0700000,0.0700000,0.0700000,419756.2713676,419756.2713676
0.0750000,0.0750000,0.0750000,313170.0308694,313170.0308694
0.0800000,0.0800000,0.0800000,240805.3009129,240805.3009129
0.0850000,0.0850000,0.0850000,177850.6529480,177850.6529480
0.0900000,0.0900000,0.0900000,136151.7796671,136151.7796671
0.0950000,0.0950000,0.0950000,100710.9567141,100710.9567141
0.1000000,0.1000000,0.1000000,75333.7808970,75333.7808970
0.1050000,0.1050000,0.1050000,57148.8530950,57148.8530950
0.1100000,0.1100000,0.1100000,44275.0868555,44275.0868555
0.1150000,0.1150000,0.1150000,32789.1222238,32789.1222238
0.1200000,0.1200000,0.1200000,24627.6049717,24627.6049717
0.1250000,0.1250000,0.1250000,18383.8198102,18383.8198102
0.1300000,0.1300000,0.1300000,13931.2382547,13931.2382547
0.1350000,0.1350000,0.1350000,10733.2365711,10733.2365711
0.1400000,0.1400000,0.1400000,8409.4690260,8409.4690260
0.1450000,0.1450000,0.1450000,6429.3971705,6429.3971705
0.1500000,0.1500000,0.1500000,4831.2023464,4831.2023464
0.1550000,0.1550000,0.1550000,3665.3747329,3665.3747329
0.1600000,0.1600000,0.1600000,2795.8543935,2795.8543935
0.1650000,0.1650000,0.1650000,2119.2024802,2119.2024802
0.1700000,0.1700000,0.1700000,1640.2758470,1617.7193353
0.1750000,0.1750000,0.1750000,1265.5823031,1243.0561674
0.1800000,0.1800000,0.1800000,983.4438742,960.9645563
0.1850000,0.1850000,0.1850000,769.4007657,746.9887930
0.1900000,0.1900000,0.1900000,605.8337276,583.5285552
0.1950000,0.1950000,0.1950000,479.9458920,457.8196490
