# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1303444404.7301340
0.0050000,0.0050000,0.0050000,1260900256.0381663
0.0100000,0.0100000,0.0100000,1143697049.8058412
0.0150000,0.0150000,0.0150000,975136809.9571478
0.0200000,0.0200000,0.0200000,785049790.5625241
0.0250000,0.0250000,0.0250000,600330059.3385781
0.0300000,0.0300000,0.0300000,438970397.0353246
0.0350000,0.0350000,0.0350000,309085225.4444777
0.0400000,0.0400000,0.0400000,211029512.9270440
0.0450000,0.0450000,0.0450000,140635473.4745393
0.0500000,0.0500000,0.0500000,92033313.3014337
0.0550000,0.0550000,0.0550000,59456617.5393524
0.0600000,0.0600000,0.0600000,38092836.2100088
0.0650000,0.0650000,0.0650000,24296326.4263969
0.0700000,0.0700000,0.0700000,15476196.2334780
0.0750000,0.0750000,0.0750000,9870144.5491980
0.0800000,0.0800000,0.0800000,6315383.4861594
0.0850000,0.0850000,0.0850000,4060508.0568545
0.0900000,0.0900000,0.0900000,2626582.9680667
0.0950000,0.0950000,0.0950000,1710898.1706956
0.1000000,0.1000000,0.1000000,1122955.8401189
0.1050000,0.1050000,0.1050000,743021.6541574
0.1100000,0.1100000,0.1100000,495751.4978661
0.1150000,0.1150000,0.1150000,333592.7057134
0.1200000,0.1200000,0.1200000,226401.4489349
0.1250000,0.1250000,0.1250000,154965.6270599
0.1300000,0.1300000,0.1300000,106964.3324425
0.1350000,0.1350000,0.1350000,74442.4032765
0.1400000,0.1400000,0.1400000,52226.5265540
0.1450000,0.1450000,0.1450000,36927.3244934
0.1500000,0.1500000,0.1500000,26294.4341103
0.1550000,0.1550000,0.1550000,18820.7848956
0.1600000,0.1600000,0.1600000,13564.0806625
0.1650000,0.1650000,0.1650000,9839.9053789
0.1700000,0.1700000,0.1700000,7182.9660601
0.1750000,0.1750000,0.1750000,5274.5948348
0.1800000,0.1800000,0.1800000,3894.9567757
0.1850000,0.1850000,0.1850000,2891.3181451
0.1900000,0.1900000,0.1900000,2156.8274990
0.1950000,0.1950000,0.1950000,1626.9764302
0.2000000,0.2000000,0.2000000,1226.8422157
0.2050000,0.2050000,0.2050000,929.1917450
0.2100000,0.2100000,0.2100000,706.6888906
0.2150000,0.2150000,0.2150000,539.5901564
0.2200000,0.2200000,0.2200000,413.5518925
0.2250000,0.2250000,0.2250000,318.0925540
0.2300000,0.2300000,0.2300000,245.5076697
0.2350000,0.2350000,0.2350000,190.1011057
0.2400000,0.2400000,0.2400000,147.6409374
0.2450000,0.2450000,0.2450000,114.9746396
0.2500000,0.2500000,0.2500000,89.7512818
0.2550000,0.2550000,0.2550000,70.2127559
0.2600000,0.2600000,0.2600000,55.0359989
0.2650000,0.2650000,0.2650000,43.2177721
0.2700000,0.2700000,0.2700000,33.9914270
0.2750000,0.2750000,0.2750000,26.7664296
0.2800000,0.2800000,0.2800000,21.0863058
0.2850000,0.2850000,0.2850000,16.6005188
0.2900000,0.2900000,0.2900000,13.0432232
0.2950000,0.2950000,0.2950000,10.2136077
0.3000000,0.3000000,0.3000000,7.9577454
0.3050000,0.3050000,0.3050000,6.1546349
0.3100000,0.3100000,0.3100000,4.7073402
0.3150000,0.3150000,0.3150000,3.5379349
0.3200000,0.3200000,0.3200000,2.5850054
0.3250000,0.3250000,0.3250000,1.8024743
0.3300000,0.3300000,0.3300000,1.1578154
0.3350000,0.3350000,0.3350000,0.6284006
0.3400000,0.3400000,0.3400000,0.1967809
0.3450000,0.3450000,0.3450000,-0.1529609
0.3500000,0.3500000,0.3500000,-0.4364985
0.3550000,0.3550000,0.3550000,-0.6686800
0.3600000,0.3600000,0.3600000,-0.8622081
0.3650000,0.3650000,0.3650000,-1.0266665
0.3700000,0.3700000,0.3700000,-1.1686512
0.3750000,0.3750000,0.3750000,-1.2926066
0.3800000,0.3800000,0.3800000,-1.4014602
0.3850000,0.3850000,0.3850000,-1.4970582
0.3900000,0.3900000,0.3900000,-1.5805205
0.3950000,0.3950000,0.3950000,-1.6521207
0.4000000,0.4000000,0.4000000,-1.7109463
0.4050000,0.4050000,0.4050000,-1.7551512
0.4100000,0.4100000,0.4100000,-1.7828843
0.4150000,0.4150000,0.4150000,-1.7932124
0.4200000,0.4200000,0.4200000,-1.7865099
0.4250000,0.4250000,0.4250000,-1.7643101
0.4300000,0.4300000,0.4300000,-1.7288896
0.4350000,0.4350000,0.4350000,-1.6828340
0.4400000,0.4400000,0.4400000,-1.6287056
0.4450000,0.4450000,0.4450000,-1.5688404
0.4500000,0.4500000,0.4500000,-1.5052506
0.4550000,0.4550000,0.4550000,-1.4395982
0.4600000,0.4600000,0.4600000,-1.3732121
0.4650000,0.4650000,0.4650000,-1.3071244
0.4700000,0.4700000,0.4700000,-1.2421158
0.4750000,0.4750000,0.4750000,-1.1787590
0.4800000,0.4800000,0.4800000,-1.1174599
0.4850000,0.4850000,0.4850000,-1.0584922
0.4900000,0.4900000,0.4900000,-1.0020262
0.4950000,0.4950000,0.4950000,-0.9481533
0.5000000,0.5000000,0.5000000,-0.8969048
0.5050000,0.5050000,0.5050000,-0.8482671
0.5100000,0.5100000,0.5100000,-0.8021937
0.5150000,0.5150000,0.5150000,-0.7586147
0.5200000,0.5200000,0.5200000,-0.7174438
0.5250000,0.5250000,0.5250000,-0.6785841
0.5300000,0.5300000,0.5300000,-0.6419321
0.5350000,0.5350000,0.5350000,-0.6073812
0.5400000,0.5400000,0.5400000,-0.5748236
0.5450000,0.5450000,0.5450000,-0.5441529
0.5500000,0.5500000,0.5500000,-0.5152646
0.5550000,0.5550000,0.5550000,-0.4880573
0.5600000,0.5600000,0.5600000,-0.4624336
0.5650000,0.5650000,0.5650000,-0.4383000
0.5700000,0.5700000,0.5700000,-0.4155675
0.5750000,0.5750000,0.5750000,-0.3941517
0.5800000,0.5800000,0.5800000,-0.3739725
0.5850000,0.5850000,0.5850000,-0.3549544
0.5900000,0.5900000,0.5900000,-0.3370263
0.5950000,0.5950000,0.5950000,-0.3201211
0.6000000,0.6000000,0.6000000,-0.3041760
0.6050000,0.6050000,0.6050000,-0.2891319
0.6100000,0.6100000,0.6100000,-0.2749335
0.6150000,0.6150000,0.6150000,-0.2615287
0.6200000,0.6200000,0.6200000,-0.2488690
0.6250000,0.6250000,0.6250000,-0.2369090
0.6300000,0.6300000,0.6300000,-0.2256059
0.6350000,0.6350000,0.6350000,-0.2149199
0.6400000,0.6400000,0.6400000,-0.2048137
0.6450000,0.6450000,0.6450000,-0.1952525
0.6500000,0.6500000,0.6500000,-0.1862034
0.6550000,0.6550000,0.6550000,-0.1776361
0.6600000,0.6600000,0.6600000,-0.1695219
0.6650000,0.6650000,0.6650000,-0.1618341
0.6700000,0.6700000,0.6700000,-0.1545476
0.6750000,0.6750000,0.6750000,-0.1476389
0.6800000,0.6800000,0.6800000,-0.1410861
0.6850000,0.6850000,0.6850000,-0.1348686
0.6900000,0.6900000,0.6900000,-0.1289672
0.6950000,0.6950000,0.6950000,-0.1233639
0.7000000,0.7000000,0.7000000,-0.1180416
0.7050000,0.7050000,0.7050000,-0.1129845
0.7100000,0.7100000,0.7100000,-0.1081778
0.7150000,0.7150000,0.7150000,-0.1036074
0.7200000,0.7200000,0.7200000,-0.0992603
0.7250000,0.7250000,0.7250000,-0.0951242
0.7300000,0.7300000,0.7300000,-0.0911874
0.7350000,0.7350000,0.7350000,-0.0874392
0.7400000,0.7400000,0.7400000,-0.0838694
0.7450000,0.7450000,0.7450000,-0.0804683
0.7500000,0.7500000,0.7500000,-0.0772269
0.7550000,0.7550000,0.7550000,-0.0741367
0.7600000,0.7600000,0.7600000,-0.0711899
0.7650000,0.7650000,0.7650000,-0.0683787
0.7700000,0.7700000,0.7700000,-0.0656962
0.7750000,0.7750000,0.7750000,-0.0631357
0.7800000,0.7800000,0.7800000,-0.0606909
0.7850000,0.7850000,0.7850000,-0.0583559
0.7900000,0.7900000,0.7900000,-0.0561251
0.7950000,0.7950000,0.7950000,-0.0539932
0.8000000,0.8000000,0.8000000,-0.0519552
0.8050000,0.8050000,0.8050000,-0.0500065
0.8100000,0.8100000,0.8100000,-0.0481426
0.8150000,0.8150000,0.8150000,-0.0463593
0.8200000,0.8200000,0.8200000,-0.0446526
0.8250000,0.8250000,0.8250000,-0.0430189
0.8300000,0.8300000,0.8300000,-0.0414546
0.8350000,0.8350000,0.8350000,-0.0399563
0.8400000,0.8400000,0.8400000,-0.0385209
0.8450000,0.8450000,0.8450000,-0.0371454
0.8500000,0.8500000,0.8500000,-0.0358269
0.8550000,0.8550000,0.8550000,-0.0345628
0.8600000,0.8600000,0.8600000,-0.0333504
0.8650000,0.8650000,0.8650000,-0.0321875
0.8700000,0.8700000,0.8700000,-0.0310716
0.8750000,0.8750000,0.8750000,-0.0300007
0.8800000,0.8800000,0.8800000,-0.0289727
0.8850000,0.8850000,0.8850000,-0.0279856
0.8900000,0.8900000,0.8900000,-0.0270375
0.8950000,0.8950000,0.8950000,-0.0261268
0.9000000,0.9000000,0.9000000,-0.0252517
0.9050000,0.9050000,0.9050000,-0.0244107
0.9100000,0.9100000,0.9100000,-0.0236022
0.9150000,0.9150000,0.9150000,-0.0228249
0.9200000,0.9200000,0.9200000,-0.0220773
0.9250000,0.9250000,0.9250000,-0.0213582
0.9300000,0.9300000,0.9300000,-0.0206662
0.9350000,0.9350000,0.9350000,-0.0200004
0.9400000,0.9400000,0.9400000,-0.0193595
0.9450000,0.9450000,0.9450000,-0.0187424
0.9500000,0.9500000,0.9500000,-0.0181482
0.9550000,0.9550000,0.9550000,-0.0175759
0.9600000,0.9600000,0.9600000,-0.0170246
0.9650000,0.9650000,0.9650000,-0.0164934
0.9700000,0.9700000,0.9700000,-0.0159815
0.9750000,0.9750000,0.9750000,-0.0154880
0.9800000,0.9800000,0.9800000,-0.0150123
0.9850000,0.9850000,0.9850000,-0.0145535
0.9900000,0.9900000,0.9900000,-0.0141111
0.9950000,0.9950000,0.9950000,-0.0136842
1.0000000,1.0000000,1.0000000,-0.0132724
1.0050000,1.0050000,1.0050000,-0.0128750
1.0100000,1.0100000,1.0100000,-0.0124915
1.0150000,1.0150000,1.0150000,-0.0121212
1.0200000,1.0200000,1.0200000,-0.0117637
1.0250000,1.0250000,1.0250000,-0.0114185
1.0300000,1.0300000,1.0300000,-0.0110850
1.0350000,1.0350000,1.0350000,-0.0107629
1.0400000,1.0400000,1.0400000,-0.0104516
1.0450000,1.0450000,1.0450000,-0.0101508
1.0500000,1.0500000,1.0500000,-0.0098601
1.0550000,1.0550000,1.0550000,-0.0095791
1.0600000,1.0600000,1.0600000,-0.0093074
1.0650000,1.0650000,1.0650000,-0.0090446
1.0700000,1.0700000,1.0700000,-0.0087905
1.0750000,1.0750000,1.0750000,-0.0085447
1.0800000,1.0800000,1.0800000,-0.0083068
1.0850000,1.0850000,1.0850000,-0.0080767
1.0900000,1.0900000,1.0900000,-0.0078540
1.0950000,1.0950000,1.0950000,-0.0076384
1.1000000,1.1000000,1.1000000,-0.0074298
1.1050000,1.1050000,1.1050000,-0.0072277
1.1100000,1.1100000,1.1100000,-0.0070320
1.1150000,1.1150000,1.1150000,-0.0068425
1.1200000,1.1200000,1.1200000,-0.0066590
1.1250000,1.1250000,1.1250000,-0.0064812
1.1300000,1.1300000,1.1300000,-0.0063088
1.1350000,1.1350000,1.1350000,-0.0061419
1.1400000,1.1400000,1.1400000,-0.0059800
1.1450000,1.1450000,1.1450000,-0.0058232
1.1500000,1.1500000,1.1500000,-0.0056711
1.1550000,1.1550000,1.1550000,-0.0055236
1.1600000,1.1600000,1.1600000,-0.0053806
1.1650000,1.1650000,1.1650000,-0.0052419
1.1700000,1.1700000,1.1700000,-0.0051074
1.1750000,1.1750000,1.1750000,-0.0049768
1.1800000,1.1800000,1.1800000,-0.0048502
1.1850000,1.1850000,1.1850000,-0.0047273
1.1900000,1.1900000,1.1900000,-0.0046080
1.1950000,1.1950000,1.1950000,-0.0044923
1.2000000,1.2000000,1.2000000,-0.0043799
1.2050000,1.2050000,1.2050000,-0.0042708
1.2100000,1.2100000,1.2100000,-0.0041648
1.2150000,1.2150000,1.2150000,-0.0040619
1.2200000,1.2200000,1.2200000,-0.0039620
1.2250000,1.2250000,1.2250000,-0.0038649
1.2300000,1.2300000,1.2300000,-0.0037706
1.2350000,1.2350000,1.2350000,-0.0036790
1.2400000,1.2400000,1.2400000,-0.0035899
1.2450000,1.2450000,1.2450000,-0.0035034
1.2500000,1.2500000,1.2500000,-0.0034193
1.2550000,1.2550000,1.2550000,-0.0033375
1.2600000,1.2600000,1.2600000,-0.0032581
1.2650000,1.2650000,1.2650000,-0.0031808
1.2700000,1.2700000,1.2700000,-0.0031056
1.2750000,1.2750000,1.2750000,-0.0030326
1.2800000,1.2800000,1.2800000,-0.0029615
1.2850000,1.2850000,1.2850000,-0.0028923
1.2900000,1.2900000,1.2900000,-0.0028251
1.2950000,1.2950000,1.2950000,-0.0027596
1.3000000,1.3000000,1.3000000,-0.0026960
1.3050000,1.3050000,1.3050000,-0.0026340
1.3100000,1.3100000,1.3100000,-0.0025737
1.3150000,1.3150000,1.3150000,-0.0025150
1.3200000,1.3200000,1.3200000,-0.0024578
1.3250000,1.3250000,1.3250000,-0.0024022
1.3300000,1.3300000,1.3300000,-0.0023480
1.3350000,1.3350000,1.3350000,-0.0022953
1.3400000,1.3400000,1.3400000,-0.0022439
1.3450000,1.3450000,1.3450000,-0.0021939
1.3500000,1.3500000,1.3500000,-0.0021452
1.3550000,1.3550000,1.3550000,-0.0020977
