# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,60919177.6112351,60919177.6112351
0.0050000,0.0050000,0.0050000,55064324.6176416,55064324.6176416
0.0100000,0.0100000,0.0100000,52546402.5064838,52546402.5064838
0.0150000,0.0150000,0.0150000,39231267.1564894,39231267.1564894
0.0200000,0.0200000,0.0200000,28452583.3193364,28452583.3193364
0.0250000,0.0250000,0.0250000,22313764.3571484,22313764.3571484
0.0300000,0.0300000,0.0300000,18163001.5838467,18163001.5838467
0.0350000,0.0350000,0.0350000,16162091.6449695,16162091.6449695
0.0400000,0.0400000,0.0400000,15681070.0980666,15681070.0980666
0.0450000,0.0450000,0.0450000,16645984.5942828,16645984.5942828
0.0500000,0.0500000,0.0500000,18485647.0140896,18485647.0140896
0.0550000,0.0550000,0.0550000,16446460.4485849,16446460.4485849
0.0600000,0.0600000,0.0600000,14215457.5342159,14215457.5342159
0.0650000,0.0650000,0.0650000,12472689.8114083,12472689.8114083
0.0700000,0.0700000,0.0700000,11759795.3137691,11759795.3137691
0.0750000,0.0750000,0.0750000,8607107.6840676,8607107.6840676
0.0800000,0.0800000,0.0800000,5912129.9865776,5912129.9865776
0.0850000,0.0850000,0.0850000,4110709.6120255,4110709.6120255
0.0900000,0.0900000,0.0900000,2891565.2049470,2891565.2049470
0.0950000,0.0950000,0.0950000,2044997.2123364,2044997.2123364
0.1000000,0.1000000,0.1000000,1536230.4542764,1536230.4542764
0.1050000,0.1050000,0.1050000,1227682.4331605,1227682.4331605
0.1100000,0.1100000,0.1100000,1038768.5829337,1038768.5829337
0.1150000,0.1150000,0.1150000,921232.5608275,921232.5608275
0.1200000,0.1200000,0.1200000,845608.7925885,845608.7925885
0.1250000,0.1250000,0.1250000,793700.5610249,793700.5610249
0.1300000,0.1300000,0.1300000,707589.9775218,707589.9775218
0.1350000,0.1350000,0.1350000,648563.2687544,648563.2687544
0.1400000,0.1400000,0.1400000,597432.2880379,597432.2880379
0.1450000,0.1450000,0.1450000,533853.5340042,533853.5340042
0.1500000,0.1500000,0.1500000,483845.5169546,483845.5169546
0.1550000,0.1550000,0.1550000,404586.6644099,404586.6644099
0.1600000,0.1600000,0.1600000,339800.8530867,339800.8530867
0.1650000,0.1650000,0.1650000,295395.5609095,295395.5609095
0.1700000,0.1700000,0.1700000,266310.2264350,266310.2264350
0.1750000,0.1750000,0.1750000,248563.5707787,248563.5707787
0.1800000,0.1800000,0.1800000,239001.6759587,239001.6759587
0.1850000,0.1850000,0.1850000,234481.1650799,234481.1650799
0.1900000,0.1900000,0.1900000,220043.9832758,220043.9832758
0.1950000,0.1950000,0.1950000,212768.4813743,212768.4813743
0.2000000,0.2000000,0.2000000,201402.5648195,201402.5648195
0.2050000,0.2050000,0.2050000,178628.1318054,178628.1318054
0.2100000,0.2100000,0.2100000,156305.2703106,156305.2703106
0.2150000,0.2150000,0.2150000,122661.3448593,122661.3448593
0.2200000,0.2200000,0.2200000,97784.5720808,97784.5720808
0.2250000,0.2250000,0.2250000,78675.5086873,78675.5086873
0.2300000,0.2300000,0.2300000,63864.8112766,63864.8112766
0.2350000,0.2350000,0.2350000,52628.3133863,52628.3133863
0.2400000,0.2400000,0.2400000,44036.7432924,44036.7432924
0.2450000,0.2450000,0.2450000,37440.6557837,37440.6557837
0.2500000,0.2500000,0.2500000,32379.4544708,32379.4544708
0.2550000,0.2550000,0.2550000,28520.0240138,28520.0240138
0.2600000,0.2600000,0.2600000,25614.9015915,25614.9015915
0.2650000,0.2650000,0.2650000,21783.9628088,21783.9628088
0.2700000,0.2700000,0.2700000,16352.0187781,16352.0187781
0.2750000,0.2750000,0.2750000,12580.5847780,12580.5847780
0.2800000,0.2800000,0.2800000,9882.7176294,9882.7176294
0.2850000,0.2850000,0.2850000,7905.5164914,7905.5164914
0.2900000,0.2900000,0.2900000,6402.4995699,6402.4995699
0.2950000,0.2950000,0.2950000,5259.5031835,5259.5031835
0.3000000,0.3000000,0.3000000,4375.1424317,4375.1424317
0.3050000,0.3050000,0.3050000,3679.3400795,3679.3400795
0.3100000,0.3100000,0.3100000,3122.7989680,3122.7989680
0.3150000,0.3150000,0.3150000,2670.3316499,2670.3316499
0.3200000,0.3200000,0.3200000,2296.5792948,2296.5792948
0.3250000,0.3250000,0.3250000,1983.1643312,1983.1643312
0.3300000,0.3300000,0.3300000,1741.4568216,1716.7336586
0.3350000,0.3350000,0.3350000,1512.2975189,1487.5743815
0.3400000,0.3400000,0.3400000,1282.1376963,1257.9442692
0.3450000,0.3450000,0.3450000,1058.2212038,1034.0488047
0.3500000,0.3500000,0.3500000,866.0566414,841.8404374
0.3550000,0.3550000,0.3550000,713.6016409,689.3897843
0.3600000,0.3600000,0.3600000,591.5642109,567.3696127
0.3650000,0.3650000,0.3650000,492.9938089,468.8446597
0.3700000,0.3700000,0.3700000,412.6653491,388.6256692
0.3750000,0.3750000,0.3750000,346.5084295,322.8044999
0.3800000,0.3800000,0.3800000,291.0256428,268.4172259
0.3850000,0.3850000,0.3850000,243.5805436,220.0832809
0.3900000,0.3900000,0.3900000,203.1615108,179.3543526
0.3950000,0.3950000,0.3950000,169.1232897,145.3679771
0.4000000,0.4000000,0.4000000,140.6060818,117.0081369
0.4050000,0.4050000,0.4050000,116.7230193,93.3558535
0.4100000,0.4100000,0.4100000,96.6040662,73.6497800
0.4150000,0.4150000,0.4150000,79.5015483,57.2559155
0.4200000,0.4200000,0.4200000,65.0074234,42.7554752
0.4250000,0.4250000,0.4250000,52.8997871,30.3799824
0.4300000,0.4300000,0.4300000,42.9090834,20.5624583
0.4350000,0.4350000,0.4350000,34.7230253,12.7828802
0.4400000,0.4400000,0.4400000,28.0469134,6.6335416
0.4450000,0.4450000,0.4450000,22.6257276,1.7924829
0.4500000,0.4500000,0.4500000,18.2410561,-1.9961469
0.4550000,0.4550000,0.4550000,14.7014069,-4.9367712
0.4600000,0.4600000,0.4600000,11.8179669,-7.1934809
0.4650000,0.4650000,0.4650000,9.3659726,-9.1301444
0.4700000,0.4700000,0.4700000,7.1265014,-10.6007903
0.4750000,0.4750000,0.4750000,5.0291397,-11.6769679
0.4800000,0.4800000,0.4800000,3.1470739,-12.4482684
0.4850000,0.4850000,0.4850000,1.5469567,-13.3502777
0.4900000,0.4900000,0.4900000,0.2272761,-14.3654675
0.4950000,0.4950000,0.4950000,-0.8554778,-14.9727206
0.5000000,0.5000000,0.5000000,-1.7496704,-15.2699221
0.5050000,0.5050000,0.5050000,-2.4886374,-15.3326479
0.5100000,0.5100000,0.5100000,-3.0899705,-15.2977837
0.5150000,0.5150000,0.5150000,-3.5646347,-15.5048051
0.5200000,0.5200000,0.5200000,-3.9262748,-15.5131750
0.5250000,0.5250000,0.5250000,-4.1957867,-15.3696256
0.5300000,0.5300000,0.5300000,-4.3997328,-15.1112562
0.5350000,0.5350000,0.5350000,-4.5639717,-14.7675059
0.5400000,0.5400000,0.5400000,-4.7066444,-14.3617116
0.5450000,0.5450000,0.5450000,-4.8352002,-13.9123407
0.5500000,0.5500000,0.5500000,-4.9487841,-13.4381039
0.5550000,0.5550000,0.5550000,-5.0432264,-13.2697515
0.5600000,0.5600000,0.5600000,-5.1152243,-13.3591371
0.5650000,0.5650000,0.5650000,-5.1642972,-13.3039020
0.5700000,0.5700000,0.5700000,-5.1928874,-13.1397711
0.5750000,0.5750000,0.5750000,-5.2054801,-12.8939435
0.5800000,0.5800000,0.5800000,-5.2073599,-12.5861916
0.5850000,0.5850000,0.5850000,-5.2033882,-12.2325170
0.5900000,0.5900000,0.5900000,-5.1970743,-11.8466490
0.5950000,0.5950000,0.5950000,-5.1899907,-11.4394901
0.6000000,0.6000000,0.6000000,-5.1815343,-11.0331295
0.6050000,0.6050000,0.6050000,-5.1692515,-10.8712801
0.6100000,0.6100000,0.6100000,-5.1498239,-10.9740540
0.6150000,0.6150000,0.6150000,-5.1202966,-10.9505790
0.6200000,0.6200000,0.6200000,-5.0789047,-10.8299960
0.6250000,0.6250000,0.6250000,-5.0252022,-10.6356325
0.6300000,0.6300000,0.6300000,-4.9597124,-10.3861502
0.6350000,0.6350000,0.6350000,-4.8835000,-10.0964604
0.6400000,0.6400000,0.6400000,-4.7978824,-9.7784539
0.6450000,0.6450000,0.6450000,-4.7042833,-9.5373020
0.6500000,0.6500000,0.6500000,-4.6041963,-9.2695791
0.6550000,0.6550000,0.6550000,-4.4992510,-8.9780159
0.6600000,0.6600000,0.6600000,-4.3913060,-8.6704763
0.6650000,0.6650000,0.6650000,-4.2824217,-8.3533429
0.6700000,0.6700000,0.6700000,-4.1746391,-8.1399802
0.6750000,0.6750000,0.6750000,-4.0696685,-7.9485486
0.6800000,0.6800000,0.6800000,-3.9686479,-7.7292335
0.6850000,0.6850000,0.6850000,-3.8720341,-7.4891129
0.6900000,0.6900000,0.6900000,-3.7796062,-7.2703096
0.6950000,0.6950000,0.6950000,-3.6905771,-7.1494745
0.7000000,0.7000000,0.7000000,-3.6038342,-6.9882814
0.7050000,0.7050000,0.7050000,-3.5182563,-6.8036965
0.7100000,0.7100000,0.7100000,-3.4329691,-6.6203933
0.7150000,0.7150000,0.7150000,-3.3474414,-6.5369566
0.7200000,0.7200000,0.7200000,-3.2614464,-6.4110082
0.7250000,0.7250000,0.7250000,-3.1749770,-6.2534037
0.7300000,0.7300000,0.7300000,-3.0881698,-6.0728448
0.7350000,0.7350000,0.7350000,-3.0012276,-5.9551247
0.7400000,0.7400000,0.7400000,-2.9143282,-5.8183404
0.7450000,0.7450000,0.7450000,-2.8275392,-5.6687462
0.7500000,0.7500000,0.7500000,-2.7407909,-5.5362809
0.7550000,0.7550000,0.7550000,-2.6539251,-5.3886189
0.7600000,0.7600000,0.7600000,-2.5667913,-5.2530044
0.7650000,0.7650000,0.7650000,-2.4793441,-5.1585974
0.7700000,0.7700000,0.7700000,-2.3917007,-5.0354785
0.7750000,0.7750000,0.7750000,-2.3041397,-4.8968320
0.7800000,0.7800000,0.7800000,-2.2170553,-4.7429582
0.7850000,0.7850000,0.7850000,-2.1308928,-4.6113753
0.7900000,0.7900000,0.7900000,-2.0460888,-4.4655274
0.7950000,0.7950000,0.7950000,-1.9630292,-4.3104693
0.8000000,0.8000000,0.8000000,-1.8820292,-4.1502734
0.8050000,0.8050000,0.8050000,-1.8033315,-3.9867408
0.8100000,0.8100000,0.8100000,-1.7271162,-3.8223924
0.8150000,0.8150000,0.8150000,-1.6535119,-3.6591601
0.8200000,0.8200000,0.8200000,-1.5826060,-3.4985061
0.8250000,0.8250000,0.8250000,-1.5144510,-3.3415184
0.8300000,0.8300000,0.8300000,-1.4490683,-3.1889882
0.8350000,0.8350000,0.8350000,-1.3864527,-3.0414709
0.8400000,0.8400000,0.8400000,-1.3265745,-2.8993361
0.8450000,0.8450000,0.8450000,-1.2693840,-2.7628073
0.8500000,0.8500000,0.8500000,-1.2148148,-2.6319942
0.8550000,0.8550000,0.8550000,-1.1627876,-2.5069176
0.8600000,0.8600000,0.8600000,-1.1132137,-2.3925557
0.8650000,0.8650000,0.8650000,-1.0659980,-2.2840982
0.8700000,0.8700000,0.8700000,-1.0210415,-2.1826503
0.8750000,0.8750000,0.8750000,-0.9782437,-2.1016953
0.8800000,0.8800000,0.8800000,-0.9375040,-2.0198339
0.8850000,0.8850000,0.8850000,-0.8987231,-1.9381327
