# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,234455.0377647,234455.0377647
0.0050000,0.0050000,0.0050000,162483.5254564,162483.5254564
0.0100000,0.0100000,0.0100000,115443.9719870,115443.9719870
0.0150000,0.0150000,0.0150000,84301.4379017,84301.4379017
0.0200000,0.0200000,0.0200000,62914.5353460,62914.5353460
0.0250000,0.0250000,0.0250000,47972.7780568,47972.7780568
0.0300000,0.0300000,0.0300000,37120.7186718,37120.7186718
0.0350000,0.0350000,0.0350000,28557.1802624,28557.1802624
0.0400000,0.0400000,0.0400000,22198.4784764,22198.4784764
0.0450000,0.0450000,0.0450000,17184.6435280,17184.6435280
0.0500000,0.0500000,0.0500000,13444.7604275,13444.7604275
0.0550000,0.0550000,0.0550000,10637.3994455,10637.3994455
0.0600000,0.0600000,0.0600000,8513.4725571,8513.4725571
0.0650000,0.0650000,0.0650000,6801.8028283,6801.8028283
0.0700000,0.0700000,0.0700000,5522.6062284,5522.6062284
0.0750000,0.0750000,0.0750000,4552.6878778,4552.6878778
0.0800000,0.0800000,0.0800000,3650.3087264,3650.3087264
0.0850000,0.0850000,0.0850000,2920.5366882,2920.5366882
0.0900000,0.0900000,0.0900000,2351.5022221,2351.5022221
0.0950000,0.0950000,0.0950000,1892.4067052,1892.4067052
0.1000000,0.1000000,0.1000000,1553.9965033,1531.0031868
0.1050000,0.1050000,0.1050000,1267.4650377,1244.4709707
0.1100000,0.1100000,0.1100000,1038.3080186,1015.3138668
0.1150000,0.1150000,0.1150000,853.5579191,830.5731320
0.1200000,0.1200000,0.1200000,703.1150469,680.5523737
0.1250000,0.1250000,0.1250000,577.6377961,555.9736721
0.1300000,0.1300000,0.1300000,472.7493287,450.4979012
0.1350000,0.1350000,0.1350000,385.2221079,363.8685430
0.1400000,0.1400000,0.1400000,310.1393811,288.6335187
0.1450000,0.1450000,0.1450000,246.4575639,225.4998054
0.1500000,0.1500000,0.1500000,193.0998223,172.1650400
0.1550000,0.1550000,0.1550000,148.7860307,127.4437995
0.1600000,0.1600000,0.1600000,112.1768650,90.8135685
0.1650000,0.1650000,0.1650000,81.9886278,60.7883741
0.1700000,0.1700000,0.1700000,57.1269433,36.1980194
0.1750000,0.1750000,0.1750000,36.6939249,16.1069611
0.1800000,0.1800000,0.1800000,19.9553554,-0.2425036
0.1850000,0.1850000,0.1850000,6.3060975,-13.9803799
0.1900000,0.1900000,0.1900000,-4.7582626,-25.1074918
0.1950000,0.1950000,0.1950000,-13.6631679,-33.9696704
0.2000000,0.2000000,0.2000000,-20.7698079,-40.9351232
0.2050000,0.2050000,0.2050000,-26.3821888,-46.3134435
0.2100000,0.2100000,0.2100000,-30.7495115,-50.3657906
0.2150000,0.2150000,0.2150000,-34.0705462,-53.3129567
0.2200000,0.2200000,0.2200000,-36.5037835,-55.5302131
0.2250000,0.2250000,0.2250000,-38.1802413,-57.0679058
0.2300000,0.2300000,0.2300000,-39.2137642,-57.9416377
0.2350000,0.2350000,0.2350000,-39.7066828,-58.2693180
0.2400000,0.2400000,0.2400000,-39.7513000,-58.2131055
0.2450000,0.2450000,0.2450000,-39.4290097,-57.9199112
0.2500000,0.2500000,0.2500000,-38.8100555,-57.3112710
0.2550000,0.2550000,0.2550000,-37.9571320,-56.4503519
0.2600000,0.2600000,0.2600000,-36.9357288,-55.3904248
0.2650000,0.2650000,0.2650000,-35.8329325,-54.1762969
0.2700000,0.2700000,0.2700000,-34.7741435,-52.8455440
0.2750000,0.2750000,0.2750000,-33.8965177,-51.7561794
0.2800000,0.2800000,0.2800000,-33.2568813,-52.3322355
0.2850000,0.2850000,0.2850000,-32.7892615,-52.5519822
0.2900000,0.2900000,0.2900000,-32.4149774,-52.4728439
0.2950000,0.2950000,0.2950000,-32.1846328,-52.1448697
0.3000000,0.3000000,0.3000000,-32.2456629,-51.6115148
0.3050000,0.3050000,0.3050000,-32.5789214,-52.4295971
0.3100000,0.3100000,0.3100000,-32.9458348,-53.3496320
0.3150000,0.3150000,0.3150000,-33.1379967,-53.8480745
0.3200000,0.3200000,0.3200000,-33.0754146,-53.9958447
0.3250000,0.3250000,0.3250000,-32.7595044,-53.7853737
0.3300000,0.3300000,0.3300000,-32.2304213,-53.2890607
0.3350000,0.3350000,0.3350000,-31.5647318,-52.5668578
0.3400000,0.3400000,0.3400000,-30.9092180,-51.6683285
0.3450000,0.3450000,0.3450000,-30.4700980,-50.6343726
0.3500000,0.3500000,0.3500000,-30.6700886,-50.7440046
0.3550000,0.3550000,0.3550000,-33.1060209,-52.8660526
0.3600000,0.3600000,0.3600000,-36.6719580,-57.1487731
0.3650000,0.3650000,0.3650000,-39.3679195,-59.8733860
0.3700000,0.3700000,0.3700000,-41.0195750,-61.3832494
0.3750000,0.3750000,0.3750000,-41.8068874,-61.9510326
0.3800000,0.3800000,0.3800000,-41.9065441,-61.7935336
0.3850000,0.3850000,0.3850000,-41.4634425,-61.0832099
0.3900000,0.3900000,0.3900000,-40.6017077,-59.9572148
0.3950000,0.3950000,0.3950000,-39.4677411,-58.5245178
0.4000000,0.4000000,0.4000000,-38.3718631,-57.0444863
0.4050000,0.4050000,0.4050000,-37.7519321,-55.5064625
0.4100000,0.4100000,0.4100000,-37.5283917,-55.5029089
0.4150000,0.4150000,0.4150000,-37.2299128,-55.9256520
0.4200000,0.4200000,0.4200000,-36.6349765,-55.8136607
0.4250000,0.4250000,0.4250000,-35.7578031,-55.2913280
0.4300000,0.4300000,0.4300000,-34.7189270,-54.4576124
0.4350000,0.4350000,0.4350000,-33.6860387,-53.3911775
0.4400000,0.4400000,0.4400000,-32.7807903,-52.1544810
0.4450000,0.4450000,0.4450000,-32.0565829,-50.7970305
0.4500000,0.4500000,0.4500000,-31.7175596,-50.7417592
0.4550000,0.4550000,0.4550000,-32.1574408,-53.8067814
0.4600000,0.4600000,0.4600000,-33.7475645,-55.6600541
0.4650000,0.4650000,0.4650000,-36.0989286,-57.3197487
0.4700000,0.4700000,0.4700000,-37.7312513,-59.4493405
0.4750000,0.4750000,0.4750000,-38.3426808,-60.0886887
0.4800000,0.4800000,0.4800000,-38.5330541,-59.7262593
0.4850000,0.4850000,0.4850000,-39.1401633,-59.7590238
0.4900000,0.4900000,0.4900000,-39.9345061,-61.1529993
0.4950000,0.4950000,0.4950000,-40.2774633,-61.5661949
0.5000000,0.5000000,0.5000000,-40.0205691,-61.2483343
0.5050000,0.5050000,0.5050000,-39.2487826,-60.3916041
0.5100000,0.5100000,0.5100000,-38.0847458,-59.1440499
0.5150000,0.5150000,0.5150000,-36.6390904,-57.6197122
0.5200000,0.5200000,0.5200000,-35.0052723,-55.9063408
0.5250000,0.5250000,0.5250000,-33.2742048,-54.0712979
0.5300000,0.5300000,0.5300000,-31.5811477,-52.1660990
0.5350000,0.5350000,0.5350000,-30.1479553,-50.2299216
0.5400000,0.5400000,0.5400000,-29.1294162,-48.2923274
0.5450000,0.5450000,0.5450000,-28.4020800,-47.6031419
0.5500000,0.5500000,0.5500000,-27.7641868,-47.1929914
0.5550000,0.5550000,0.5550000,-27.1626073,-46.4048103
0.5600000,0.5600000,0.5600000,-26.6023779,-45.3546400
0.5650000,0.5650000,0.5650000,-26.0288601,-44.6939790
0.5700000,0.5700000,0.5700000,-25.3786855,-44.5215927
0.5750000,0.5750000,0.5750000,-24.6503821,-43.9122590
0.5800000,0.5800000,0.5800000,-23.8778675,-43.0038014
0.5850000,0.5850000,0.5850000,-23.0724055,-41.8960695
0.5900000,0.5900000,0.5900000,-22.2184009,-40.6615309
0.5950000,0.5950000,0.5950000,-21.3030712,-39.3918710
0.6000000,0.6000000,0.6000000,-20.3305816,-38.4951123
0.6050000,0.6050000,0.6050000,-19.3175856,-37.4063377
0.6100000,0.6100000,0.6100000,-18.2849136,-36.1997560
0.6150000,0.6150000,0.6150000,-17.2521570,-34.9282458
0.6200000,0.6200000,0.6200000,-16.2353902,-33.6293572
0.6250000,0.6250000,0.6250000,-15.2467427,-32.3295665
