# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,123649266.4207039,238641140026.1810608,151558655104.8641663,983742721315.1419678,13836573250.1460094,691488621807.3865967,13147181050991.3652344,139640864763250.7031250,1004598355507993.3750000
0.0025000,0.0025000,0.0025000,inf,nan,67863776.5074670,115519237204.2589264,73365129524.5897980,476201268734.6502686,6697865541.0235672,334729551719.2643433,6364164931329.6738281,67596009847794.3828125,486296118013788.9375000
0.0050000,0.0050000,0.0050000,inf,nan,38696870.2210404,58238643580.7394638,36986791212.2322159,240075192985.1918945,3376700644.9800868,168752731025.2162781,3208465601060.8867188,34078179995624.4218750,245163425949094.1875000
0.0075000,0.0075000,0.0075000,inf,nan,22834600.7136525,30450190392.7508469,19338628206.8626442,125523575033.1476746,1765516420.6425552,88232558614.1987457,1677541920386.6027832,17817670801133.2578125,128182636735494.9531250
0.0100000,0.0100000,0.0100000,inf,nan,13907311.4153821,16452972795.7584858,10449145790.7932625,67823108971.0207520,953959214.4768990,47673978184.0828400,906402499098.6710205,9627099403578.1210938,69258252593102.6015625
0.0125000,0.0125000,0.0125000,inf,nan,8733957.6007795,9159449010.0714550,5817114419.4357557,37757056130.3691483,531087073.6041511,26540072820.3845901,504581592073.7772217,5359189132221.9238281,38554102284530.8828125
0.0150000,0.0150000,0.0150000,inf,nan,5665241.8877965,5240595625.1988773,3328303738.3191819,21602289383.4011497,303880638.6600662,15184635248.7080383,288677033988.7504883,3065959542880.3676758,22056102003373.3789062
0.0175000,0.0175000,0.0175000,inf,nan,3818420.3686213,3075492808.2157454,1953283586.8544815,12676939666.3588657,178357961.4451351,8910872101.0908279,169389210542.5606995,1798927044701.1103516,12940707704705.2656250
0.0200000,0.0200000,0.0200000,inf,nan,2709540.4395096,1848646989.3615360,1174142223.8111849,7619320418.5821390,107236371.9720764,5355799832.3141603,101790939015.1886749,1080903569489.1098633,7774950708010.7226562
0.0225000,0.0225000,0.0225000,inf,nan,2070798.3100758,1137324937.5910649,722406138.9813673,4686808945.2153196,66005714.7520015,3294500971.0389900,62592957034.1080933,664525232876.6621094,4779254548248.9589844
0.0250000,0.0250000,0.0250000,inf,nan,1757984.1759689,716296888.1578869,455034282.9255293,2950945659.0815821,41607178.2724591,2074346384.5202675,39386869617.0732498,417997860653.2088013,3005470242049.1293945
0.0275000,0.0275000,0.0275000,inf,nan,1403230.9569502,462490620.9911778,293864784.8682092,1904392865.1206760,26905055.4462323,1338720261.8010869,25392372976.4231415,269305408599.3830872,1935502941866.6328125
0.0300000,0.0300000,0.0300000,inf,nan,1241164.6711057,305544415.4490869,194145281.5030955,1258078682.5233867,17776792.7869398,884386928.0951074,16772939913.0258179,177877487815.8292542,1278348411441.9323730
0.0325000,0.0325000,0.0325000,inf,nan,1249094.9095699,205337153.2715360,130513242.0871699,844873853.5465250,11972616.5844046,593943899.6320752,11247419572.0535202,119167661270.7266693,855878193927.9520264
0.0350000,0.0350000,0.0350000,inf,nan,1299042.4132011,141729714.2235782,90124820.1344624,582551117.4456937,8290082.1597846,409558001.1490784,7738545872.3587179,81878529114.0564880,587517383190.1696777
0.0375000,0.0375000,0.0375000,inf,nan,1267332.6438198,100803940.0953840,64140567.6608699,413738616.3265208,5922116.4463595,290901516.2844048,5479649686.1825275,57867545117.1468582,414689763694.2763062
0.0400000,0.0400000,0.0400000,inf,nan,1407417.7450053,74132713.0527333,47208335.3331440,303700111.1049522,4380012.0941875,213557667.4516561,4006575463.9484806,42205268493.5374832,301934707125.4374390
0.0425000,0.0425000,0.0425000,inf,nan,1748481.0617747,53605018.2475370,34092116.4791488,220249536.0348305,3138566.6041454,154848189.9240802,2923351927.4088902,30914132014.7741890,221741817001.2047119
0.0450000,0.0450000,0.0450000,inf,nan,2363015.1087743,39059782.7347030,24853350.6475614,160309689.1448094,2294544.5022252,112714646.9337955,2122867971.4668860,22415969247.7313576,160624698088.8156128
0.0475000,0.0475000,0.0475000,inf,nan,3388545.0119659,29065089.8367268,18504178.3513587,119134259.1943099,1714078.0270409,83770664.3906253,1573313334.8049397,16584011962.0598907,118693475260.1018829
0.0500000,0.0500000,0.0500000,inf,nan,5071397.0459994,22092451.5698368,14073925.2832521,90421662.9104019,1308583.7732790,63586789.2225365,1190452068.5012252,12523442478.2721825,89510131840.2170563
0.0525000,0.0525000,0.0525000,inf,nan,5241809.1628773,17150140.4621046,10932810.7274899,70082946.5792246,1019365.4668694,49288863.3202782,919617370.9855742,9653496796.9327812,68895949698.1799774
0.0550000,0.0550000,0.0550000,inf,nan,3682621.9668199,12949408.9059914,8234739.6099726,53212665.5244748,757516.7141197,37411128.2482743,706377163.2450751,7470228895.6633949,53584354042.8815384
0.0575000,0.0575000,0.0575000,inf,nan,2599322.9753005,9730810.0289151,6189491.3015929,39962405.4598370,570208.6278270,28096538.6175312,529800632.3822567,5598225809.6197891,40133913029.2085800
0.0600000,0.0600000,0.0600000,inf,nan,1821273.4194191,7406940.7424752,4712517.2885912,30399779.0323268,434795.5777317,21374076.5712162,402485914.3076347,4249297547.5869336,30445808677.5498962
0.0625000,0.0625000,0.0625000,inf,nan,1319929.6799950,5712414.9405577,3635280.3531521,23430707.1466980,335896.3973962,16474699.7251867,309809462.3419267,3268112925.3859539,23402523474.5586205
0.0650000,0.0650000,0.0650000,inf,nan,1001280.8290013,4465287.7469527,2842232.9471204,18305119.9149815,262965.6120518,12871173.5500954,241746271.3127474,2548190074.5569811,18238000855.8823395
0.0675000,0.0675000,0.0675000,inf,nan,809507.7047057,3539681.5154168,2253432.7143095,14504107.1601190,208706.6565444,10198747.9103737,191361549.7625641,2015875006.5158145,14422379993.9585838
0.0700000,0.0700000,0.0700000,inf,nan,712998.2213438,2847730.4505118,1813076.1596652,11665482.9083770,168025.3659191,8202835.4125762,153815772.5274627,1619772939.0179591,11585958422.2240334
0.0725000,0.0725000,0.0725000,inf,nan,696908.6608302,2327562.9614191,1481866.7972851,9534239.3215595,137333.5087079,6704184.9323433,125702370.7301769,1323712689.2574763,9468572099.1466217
