# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,123052648.3082448,476086008333.2943115,305015802505.2803345,1923109704657.2072754,29307550572.6074600,1353501437055.3725586,24606471355208.4335938,253915412168732.7187500,1790250997445472.2500000
0.0025000,0.0025000,0.0025000,inf,nan,69465591.5024395,217195439966.3854980,139151380042.3771362,877343239442.4835205,13370374922.6414967,617481834644.0708008,11225741555511.1953125,115839011451201.8593750,816732327746464.0000000
0.0050000,0.0050000,0.0050000,inf,nan,40759717.6098453,103976096557.8865204,66614713453.1040649,420003230500.2896118,6400658068.4100723,295601931501.8765869,5374010540741.3798828,55454714406598.6484375,390988034545762.7500000
0.0075000,0.0075000,0.0075000,inf,nan,24859622.1112968,51941888065.0768204,33277764344.7948799,209815377048.7318420,3197468513.0665879,147669881181.5455627,2684626405182.4223633,27702829653608.8437500,195321172509406.6562500
0.0100000,0.0100000,0.0100000,inf,nan,15843992.5499059,26951674089.9309731,17267193985.2567291,108869464640.4573669,1659091944.0307422,76623265448.3856506,1393008726944.8254395,14374566538528.1972656,101349211617135.3593750
0.0125000,0.0125000,0.0125000,inf,nan,10705488.9470585,14468997831.8304634,9269874020.2783451,58446713823.1185913,890670884.7237215,41135292650.2945099,747842460270.4154053,7717068682692.6464844,54410020011287.5312500
0.0150000,0.0150000,0.0150000,inf,nan,7887489.3180273,8010089606.8562908,5131822837.1596155,32356485504.3403435,493067922.5871137,22772761551.1646042,414014654029.6716309,4272289276568.1416016,30122363287682.9414062
0.0175000,0.0175000,0.0175000,inf,nan,5369732.9489640,4559996738.7108221,2921439325.7946525,18420131486.3788071,280684416.1377949,12964232921.2749043,235697755697.0555115,2432236272050.9892578,17148965839500.6484375
0.0200000,0.0200000,0.0200000,inf,nan,3801524.6569229,2663167039.2069235,1706189479.0595274,10758069919.3378124,163917604.3495687,7571605606.7712698,137661666368.5575256,1420606702068.3237305,10016442405500.4863281
0.0225000,0.0225000,0.0225000,inf,nan,2885707.8541765,1592600436.3599880,1020303525.4821237,6433644110.6906443,98013959.3138749,4528034941.5186043,82331441797.5061493,849663007003.4322510,5991019233290.2792969
0.0250000,0.0250000,0.0250000,inf,nan,2419087.6348849,973778194.3286393,623837213.9958955,3934016457.3973308,59918460.7209992,2768772588.0446625,50350113477.1731033,519659829539.5673828,3664376651420.2880859
0.0275000,0.0275000,0.0275000,inf,nan,2300931.4132724,608232574.5416983,389637521.0078234,2457492898.7591004,37413646.8319911,1729579248.8702171,31459901139.4753990,324746789124.3812256,2290209018185.6196289
0.0300000,0.0300000,0.0300000,inf,nan,1848071.1386851,388026099.1364092,248551764.8132858,1568068979.0261991,23855016.1193463,1103591165.1567116,20082077444.6985931,207356874985.1640625,1462636380744.0393066
0.0325000,0.0325000,0.0325000,inf,nan,1650854.4430115,253036922.1923734,162061473.4110057,1022887558.4700432,15541549.8330704,719883348.5018159,13109261631.8080826,135424999394.5366516,955581988479.7200928
0.0350000,0.0350000,0.0350000,inf,nan,1672267.6730732,169028386.5972250,108232135.4709586,683652489.8260783,10365696.6400516,481121756.5539090,8771941591.5018349,90691564468.5653534,640305566825.4455566
0.0375000,0.0375000,0.0375000,inf,nan,1918399.3137440,116099449.3594550,74313701.2337255,469974941.4865192,7102396.6244859,330728032.6109698,6041530054.0373039,62542549041.8420029,441972257657.0100708
0.0400000,0.0400000,0.0400000,inf,nan,2309447.1856226,82097400.6226867,52571294.3504620,332006320.8961059,5025722.6888448,233652090.4920390,4258576422.6264729,44018280128.1978455,310726985207.1838379
0.0425000,0.0425000,0.0425000,inf,nan,2789363.3922131,57147131.6294752,36585595.7489830,231233569.4881387,3499895.4414368,162726784.2182468,2969559925.5823655,30719817977.4433060,216980443307.4439087
0.0450000,0.0450000,0.0450000,inf,nan,3615052.6908437,40603226.0006808,25985742.5667852,164415765.3287744,2481206.6031581,115699356.1681411,2114939339.3962402,21903421393.0138741,154832533082.9829407
0.0475000,0.0475000,0.0475000,inf,nan,3466881.3218274,29493040.6703785,18867275.7924926,119544691.5726246,1797082.1963371,84118337.9911789,1541056371.9517922,15983409738.6873798,113102927726.9892883
0.0500000,0.0500000,0.0500000,inf,nan,3057746.9649962,21814413.8176673,13965213.5905158,88269261.9987957,1331812.6073839,62117909.0792049,1133548164.7257209,11725944235.4093418,82819760082.4065399
0.0525000,0.0525000,0.0525000,inf,nan,2610238.7479189,15833360.0364203,10133829.6531179,64102086.7892086,967812.2081083,45109142.1116985,824143879.3730179,8531983164.7308016,60294518628.5456314
0.0550000,0.0550000,0.0550000,inf,nan,2571978.4300779,11658333.1506184,7459537.2535496,47229853.4488352,711207.9659957,33234637.7939837,608065330.2331305,6300937469.0908184,44557768830.8978882
0.0575000,0.0575000,0.0575000,inf,nan,2932790.5768513,8708891.2558050,5570458.6162090,35307992.8764638,530048.0829124,24844263.9021605,455316424.8880257,4723300789.0940714,33427441925.6515579
0.0600000,0.0600000,0.0600000,inf,nan,3776159.8562849,6599877.8185723,4219829.0319155,26780787.6022611,400621.3349196,18843088.4361392,345994732.4871397,3593724420.6534257,25455843375.5947380
0.0625000,0.0625000,0.0625000,inf,nan,2922459.3035932,5073093.9236374,3242221.5912193,20605360.6319729,307031.1254125,14497120.8359594,266759722.9359670,2774571929.6430779,19672687070.6444588
0.0650000,0.0650000,0.0650000,inf,nan,2119090.5480516,3953767.5474758,2525658.6275413,16075830.9689861,238516.1319630,11309551.3367097,208582677.0280799,2172699523.8041086,15421379398.5208073
0.0675000,0.0675000,0.0675000,inf,nan,1656008.5949715,3122503.8751807,1993641.3689664,12693782.6188401,187723.8775726,8932427.3028304,163290544.7409098,1690941800.5258875,11951796464.6094799
0.0700000,0.0700000,0.0700000,inf,nan,1436640.8827055,2390386.5036282,1529141.6449705,9685897.5825084,145577.6762585,6815598.7160785,124714483.2349419,1292265629.6253648,9137863057.3027439
0.0725000,0.0725000,0.0725000,inf,nan,1361888.6942517,1838750.6738527,1175946.0634831,7454466.2191738,111784.4913700,5245232.8061987,96080559.3920160,996230364.3214461,7047841762.3501158
0.0750000,0.0750000,0.0750000,inf,nan,1218359.1460733,1426129.3640124,911793.1933601,5784853.9253811,86532.8042083,4070268.3762814,74642263.3028373,774493772.3850236,5481900158.7899752
0.0775000,0.0775000,0.0775000,inf,nan,1057705.5911562,1114914.6390652,712589.9088463,4525130.9085458,67508.8191588,3183776.4909820,58455338.6974119,606991517.7725312,4298566547.6645288
0.0800000,0.0800000,0.0800000,inf,nan,794827.3394890,878273.2237892,561146.1296744,3566889.9659514,53061.9354094,2509459.8465427,46132357.5359676,479404732.2452879,3396875557.6977983
