# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,188355823.0633277,188355823.0633277
0.0050000,0.0050000,0.0050000,127085363.2134585,127085363.2134585
0.0100000,0.0100000,0.0100000,88638814.2756461,88638814.2756461
0.0150000,0.0150000,0.0150000,49247788.6326383,49247788.6326383
0.0200000,0.0200000,0.0200000,28396857.9451475,28396857.9451475
0.0250000,0.0250000,0.0250000,17012824.6080421,17012824.6080421
0.0300000,0.0300000,0.0300000,10461179.5899992,10461179.5899992
0.0350000,0.0350000,0.0350000,6489932.5841920,6489932.5841920
0.0400000,0.0400000,0.0400000,4125138.8386999,4125138.8386999
0.0450000,0.0450000,0.0450000,2687562.7778064,2687562.7778064
0.0500000,0.0500000,0.0500000,1798377.9272337,1798377.9272337
0.0550000,0.0550000,0.0550000,1241199.7768102,1241199.7768102
0.0600000,0.0600000,0.0600000,889904.6489764,889904.6489764
0.0650000,0.0650000,0.0650000,669841.1765981,669841.1765981
0.0700000,0.0700000,0.0700000,536523.7885441,536523.7885441
0.0750000,0.0750000,0.0750000,463758.6714064,463758.6714064
0.0800000,0.0800000,0.0800000,437041.9095778,437041.9095778
0.0850000,0.0850000,0.0850000,450071.9202986,450071.9202986
0.0900000,0.0900000,0.0900000,503316.0404679,503316.0404679
0.0950000,0.0950000,0.0950000,604260.7144184,604260.7144184
0.1000000,0.1000000,0.1000000,723616.8286411,723616.8286411
0.1050000,0.1050000,0.1050000,851608.6221385,851608.6221385
0.1100000,0.1100000,0.1100000,1057017.3927065,1057017.3927065
0.1150000,0.1150000,0.1150000,1353938.4909014,1353938.4909014
0.1200000,0.1200000,0.1200000,1814181.3564537,1814181.3564537
0.1250000,0.1250000,0.1250000,2305868.1490544,2305868.1490544
0.1300000,0.1300000,0.1300000,2787715.6498422,2787715.6498422
0.1350000,0.1350000,0.1350000,3593175.7305346,3593175.7305346
0.1400000,0.1400000,0.1400000,4898761.3625184,4898761.3625184
0.1450000,0.1450000,0.1450000,5026866.1845841,5026866.1845841
0.1500000,0.1500000,0.1500000,3496213.0925842,3496213.0925842
0.1550000,0.1550000,0.1550000,2457839.0313950,2457839.0313950
0.1600000,0.1600000,0.1600000,1736629.5087948,1736629.5087948
0.1650000,0.1650000,0.1650000,1244372.9203224,1244372.9203224
0.1700000,0.1700000,0.1700000,905161.5570760,905161.5570760
0.1750000,0.1750000,0.1750000,668795.1650808,668795.1650808
0.1800000,0.1800000,0.1800000,502138.9544344,502138.9544344
0.1850000,0.1850000,0.1850000,383223.1186386,383223.1186386
0.1900000,0.1900000,0.1900000,297402.3573429,297402.3573429
0.1950000,0.1950000,0.1950000,234849.7472077,234849.7472077
0.2000000,0.2000000,0.2000000,188916.0323986,188916.0323986
0.2050000,0.2050000,0.2050000,155052.7331855,155052.7331855
0.2100000,0.2100000,0.2100000,130104.7508879,130104.7508879
0.2150000,0.2150000,0.2150000,111846.4437108,111846.4437108
0.2200000,0.2200000,0.2200000,98678.6347230,98678.6347230
0.2250000,0.2250000,0.2250000,89431.8282962,89431.8282962
0.2300000,0.2300000,0.2300000,77967.5508462,77967.5508462
0.2350000,0.2350000,0.2350000,62768.0630596,62768.0630596
0.2400000,0.2400000,0.2400000,50929.9260437,50929.9260437
0.2450000,0.2450000,0.2450000,41694.0641619,41694.0641619
0.2500000,0.2500000,0.2500000,34466.8413036,34466.8413036
0.2550000,0.2550000,0.2550000,28785.9609962,28785.9609962
0.2600000,0.2600000,0.2600000,24292.3420023,24292.3420023
0.2650000,0.2650000,0.2650000,20707.6589594,20707.6589594
0.2700000,0.2700000,0.2700000,17529.5743503,17529.5743503
0.2750000,0.2750000,0.2750000,13779.8908604,13779.8908604
0.2800000,0.2800000,0.2800000,10835.1051910,10835.1051910
0.2850000,0.2850000,0.2850000,8390.5909816,8390.5909816
0.2900000,0.2900000,0.2900000,6138.4999615,6138.4999615
0.2950000,0.2950000,0.2950000,4520.6855236,4520.6855236
0.3000000,0.3000000,0.3000000,3349.1239174,3349.1239174
0.3050000,0.3050000,0.3050000,2494.4021520,2494.4021520
0.3100000,0.3100000,0.3100000,1866.5483203,1866.5483203
0.3150000,0.3150000,0.3150000,1427.1450544,1402.4218917
