# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,9729963.9422229,10147005.6553450,6536506.8388323,40467763.9116171,647987.2413285,28504386.4157079,503631290.2771054,5101409641.4478922,35502709826.2708359
0.0025000,0.0025000,0.0025000,inf,nan,6385323.6664162,7482327.9890940,4819851.5356747,29841770.1264672,477698.2850085,21019676.0343192,371403273.6993312,3762088592.3700080,26182055275.5045700
0.0050000,0.0050000,0.0050000,inf,nan,4678524.2857188,5559621.6059792,3581205.8101985,22174407.1544805,354840.4118357,15618963.0962863,275989756.8108794,2795649502.1619635,19456350574.3854370
0.0075000,0.0075000,0.0075000,inf,nan,4231410.8000426,4162030.6093678,2680860.1963831,16600973.9102084,265548.9489018,11693169.7179901,206631418.0925153,2093115318.9717221,14567207216.4878998
0.0100000,0.0100000,0.0100000,inf,nan,5388442.3173966,3138879.9356340,2021742.5485713,12520658.5397606,200190.8445954,8819096.3447799,155852419.7975779,1578766033.9394393,10987677471.3426456
0.0125000,0.0125000,0.0125000,inf,nan,4090234.7479139,2384670.1027526,1535885.2531984,9512782.7187166,152021.5225351,6700425.8797810,118418271.3706920,1199583328.5583940,8348798129.7341900
0.0150000,0.0150000,0.0150000,inf,nan,3233205.5614271,1824982.6174548,1175344.6947097,7280601.1797630,116283.6395113,5128137.1794357,90636549.3270587,918167863.9464256,6390300869.3220587
0.0175000,0.0175000,0.0175000,inf,nan,3016288.7274579,1406946.2819747,906059.1197723,5613287.1792756,89597.4885471,3953728.3690642,69883896.3465139,707948453.2823113,4927272170.3974609
0.0200000,0.0200000,0.0200000,inf,nan,3512948.7208528,1092738.2307212,703661.6501690,4360018.5376533,69545.4545233,3070963.5654346,54283582.4499075,549916212.2875527,3827425778.2444134
0.0225000,0.0225000,0.0225000,inf,nan,4112761.0661105,854379.3693764,550119.5969840,3409322.9169836,54336.6937793,2401318.3156590,42451643.1983500,430079822.9636607,2993551899.0280838
0.0250000,0.0250000,0.0250000,inf,nan,2952768.1433038,671952.0183151,432616.0640250,2681590.9831169,42703.0346727,1888728.6904794,33391554.2657804,338295635.1361412,2354759146.1695538
0.0275000,0.0275000,0.0275000,inf,nan,2319090.0855727,532200.6273597,342604.4287603,2124050.9972125,33795.0762563,1496018.1315864,26449439.3352393,267964458.2983922,1865264857.4100087
0.0300000,0.0300000,0.0300000,inf,nan,2004184.1732063,424541.3213389,273266.3373443,1694497.0434638,26936.5049880,1193457.7628042,21100097.1374534,213766668.3023726,1488049059.9155910
0.0325000,0.0325000,0.0325000,inf,nan,1326956.7205527,341154.2878154,219564.1465864,1361745.1556738,21627.6831669,959082.3314931,16955475.9595780,171771794.6158743,1195759202.5657153
0.0350000,0.0350000,0.0350000,inf,nan,950994.0478918,276229.3702836,177754.9004999,1102625.1276379,17497.4200518,776571.3019960,13727242.9478740,139059399.4967431,968071802.0671639
0.0375000,0.0375000,0.0375000,inf,nan,689990.6937238,225425.9328710,145042.3514410,899826.7182326,14268.4425850,633731.7673979,11199984.4822438,113447635.2951496,789803438.8516892
0.0400000,0.0400000,0.0400000,inf,nan,512990.6002546,185483.8556664,119326.3470394,740348.4833074,11732.5284877,521405.8392988,9211904.9573355,93297750.4038506,649550292.4534868
0.0425000,0.0425000,0.0425000,inf,nan,398608.2350222,153941.7714266,99021.3071162,614374.2299377,9732.4955027,432679.2459727,7640846.4410877,77372488.5398424,538702729.9827127
0.0450000,0.0450000,0.0450000,inf,nan,328679.0286559,128931.8469478,82924.0141592,514454.6922630,8149.0841128,362304.9222670,6394106.2084065,64732955.4626231,450727596.4219835
0.0475000,0.0475000,0.0475000,inf,nan,292616.8165120,109029.5100691,70116.8021570,434908.3041344,6884.0414911,306280.9266951,5400980.5164951,54663098.9557169,380642670.7355630
0.0500000,0.0500000,0.0500000,inf,nan,285124.8134844,92281.4695168,59322.2388241,368226.9264149,5821.5531744,259306.7841428,4575340.9427707,46338160.5158506,322949655.4629532
0.0525000,0.0525000,0.0525000,inf,nan,305089.9890975,78757.6261280,50621.5046991,314158.6991516,4968.5511123,221227.7373572,3900166.7558044,39493188.4239991,275323721.5852138
0.0550000,0.0550000,0.0550000,inf,nan,355344.6245137,67841.0474040,43599.9311084,270495.6468315,4281.4235544,190477.6814538,3354638.5629667,33962452.0171174,236850202.3316908
0.0575000,0.0575000,0.0575000,inf,nan,439037.0713495,58998.5147003,37914.0247099,235111.3238495,3726.1386193,165558.7935358,2912300.7654503,29478065.9564332,205665313.7896557
0.0600000,0.0600000,0.0600000,inf,nan,397731.3220906,51811.8978802,33294.4289436,206338.2884020,3276.0124435,145296.5601584,2552410.3455255,25830009.2555305,180307972.9212074
0.0625000,0.0625000,0.0625000,inf,nan,400681.6985337,45951.7480927,29528.9126007,182862.7884187,2910.0223695,128765.5968607,2258626.1623063,22852848.0505857,159627390.9423631
0.0650000,0.0650000,0.0650000,inf,nan,451137.3519758,41157.2544276,26449.4582118,163644.8240897,2611.5268513,115233.3424285,2018014.0021902,20415656.3454115,142712920.3824912
0.0675000,0.0675000,0.0675000,inf,nan,562679.2744669,37220.9698922,23922.4229747,147857.2286216,2367.2901528,104117.1491918,1820288.2667460,18414333.3824524,128840579.0939279
0.0700000,0.0700000,0.0700000,inf,nan,645259.2646353,33977.1264493,21841.0118537,134839.0609103,2166.7363935,94951.4543263,1657231.7381573,16765724.5175559,117432123.6248064
0.0725000,0.0725000,0.0725000,inf,nan,763233.5919619,31292.6617147,20119.4975907,124059.8114800,2001.3768624,87362.5677831,1522249.8902930,15403104.6987782,108023603.7756733
0.0750000,0.0750000,0.0750000,inf,nan,992434.2228578,29060.3022653,18688.7656187,115091.8097125,1864.3687254,81049.2370233,1410027.2473189,14272695.4173663,100241108.0435947
0.0775000,0.0775000,0.0775000,inf,nan,1394819.1607858,27193.2124608,17492.8674882,107588.8741815,1715.7203335,75767.6092471,1316261.4278230,13330968.4164910,93781983.2895111
0.0800000,0.0800000,0.0800000,inf,nan,2097576.2032066,25112.9908827,16104.3919506,100518.9274373,1566.4382428,70751.8634249,1237456.5371509,12542550.4755703,88400236.7749914
0.0825000,0.0825000,0.0825000,inf,nan,3373387.9714504,23068.0338992,14792.5402535,92366.7160792,1439.0294365,65011.2532628,1170762.0506536,11878588.9739135,83895144.6377121
0.0850000,0.0850000,0.0850000,inf,nan,5854238.5536341,21311.7521137,13666.0872483,85376.6710462,1329.5754271,60088.8137513,1090390.9591091,11315471.8290943,80102326.8035492
