# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1700000,0.1700000,0.1700000,1636.6631177,3.2301447,199.8693704
0.1725000,0.1725000,0.1725000,1424.6928333,3.1999886,165.9711182
0.1750000,0.1750000,0.1750000,1241.3590597,3.1696559,138.4093821
0.1775000,0.1775000,0.1775000,1082.6340396,3.1391922,115.8830214
0.1800000,0.1800000,0.1800000,945.0805235,3.1086395,97.3813942
0.1825000,0.1825000,0.1825000,825.7614917,3.0780368,82.1130928
0.1850000,0.1850000,0.1850000,722.1642712,3.0474199,69.4548831
0.1875000,0.1875000,0.1875000,632.1366407,3.0168226,58.9135211
0.1900000,0.1900000,0.1900000,553.8329124,2.9862768,50.0961072
0.1925000,0.1925000,0.1925000,485.6683137,2.9558155,42.6871107
0.1950000,0.1950000,0.1950000,426.2802991,2.9254762,36.4319103
0.1975000,0.1975000,0.1975000,374.4957309,2.8953042,31.1258004
0.2000000,0.2000000,0.2000000,329.3031321,2.8653538,26.6056665
0.2025000,0.2025000,0.2025000,289.8293716,2.8356849,22.7420937
0.2050000,0.2050000,0.2050000,255.3201585,2.8063541,19.4316833
0.2075000,0.2075000,0.2075000,225.1236804,2.7774023,16.5903655
0.2100000,0.2100000,0.2100000,198.6767151,2.7488439,14.1482098
0.2125000,0.2125000,0.2125000,175.4926489,2.7206616,12.0456917
0.2150000,0.2150000,0.2150000,155.1510055,2.6928089,10.2311700
0.2175000,0.2175000,0.2175000,137.2882562,2.6652180,8.6594034
0.2200000,0.2200000,0.2200000,121.5897925,2.6378119,7.2909995
0.2225000,0.2225000,0.2225000,107.7829794,2.6105162,6.0925063
0.2250000,0.2250000,0.2250000,95.6312077,2.5832712,5.0365836
0.2275000,0.2275000,0.2275000,84.9288392,2.5560421,4.1016940
0.2300000,0.2300000,0.2300000,75.4969227,2.5288282,3.2710943
0.2325000,0.2325000,0.2325000,67.1795572,2.5016660,2.5312966
0.2350000,0.2350000,0.2350000,59.8407957,2.4746256,1.8704329
0.2375000,0.2375000,0.2375000,53.3619974,2.4477982,1.2770621
0.2400000,0.2400000,0.2400000,47.6395358,2.4212781,0.7398259
0.2425000,0.2425000,0.2425000,42.5827840,2.3951444,0.2479407
0.2450000,0.2450000,0.2450000,38.1123225,2.3694461,-0.2079662
0.2475000,0.2475000,0.2475000,34.1583550,2.3441971,-0.6353113
0.2500000,0.2500000,0.2500000,30.6593561,2.3193787,-1.0395964
0.2525000,0.2525000,0.2525000,27.5609696,2.2949502,-1.4248112
0.2550000,0.2550000,0.2550000,24.8151458,2.2708643,-1.7937613
0.2575000,0.2575000,0.2575000,22.3794601,2.2470838,-2.1481225
0.2600000,0.2600000,0.2600000,20.2165296,2.2235978,-2.4883703
0.2625000,0.2625000,0.2625000,18.2934587,2.2004346,-2.8138460
0.2650000,0.2650000,0.2650000,16.5812899,2.1776659,-3.1230713
0.2675000,0.2675000,0.2675000,15.0544778,2.1553993,-3.4142164
0.2700000,0.2700000,0.2700000,13.6904152,2.1337588,-3.6855529
0.2725000,0.2725000,0.2725000,12.4690134,2.1128551,-3.9357652
0.2750000,0.2750000,0.2750000,11.3723164,2.0927544,-4.1640904
0.2775000,0.2775000,0.2775000,10.3841452,2.0734515,-4.3703205
0.2800000,0.2800000,0.2800000,9.4898200,2.0548575,-4.5547261
0.2825000,0.2825000,0.2825000,8.6760414,2.0368066,-4.7179497
0.2850000,0.2850000,0.2850000,7.9309729,2.0190855,-4.8608990
0.2875000,0.2875000,0.2875000,7.2444748,2.0014802,-4.9846541
0.2900000,0.2900000,0.2900000,6.6083443,1.9838260,-5.0903923
0.2925000,0.2925000,0.2925000,6.0163933,1.9660453,-5.1793298
0.2950000,0.2950000,0.2950000,5.4642638,1.9481641,-5.2526757
0.2975000,0.2975000,0.2975000,4.9489906,1.9303074,-5.3115956
0.3000000,0.3000000,0.3000000,4.4684249,1.9126821,-5.3571867
0.3025000,0.3025000,0.3025000,4.0206722,1.8955544,-5.3904643
0.3050000,0.3050000,0.3050000,3.6036800,1.8792223,-5.4123596
0.3075000,0.3075000,0.3075000,3.2150502,1.8639801,-5.4237273
0.3100000,0.3100000,0.3100000,2.8520778,1.8500751,-5.4253574
0.3125000,0.3125000,0.3125000,2.5119583,1.8376634,-5.4179903
0.3150000,0.3150000,0.3150000,2.1920697,1.8267742,-5.4023294
0.3175000,0.3175000,0.3175000,1.8902321,1.8172962,-5.3790514
0.3200000,0.3200000,0.3200000,1.6048699,1.8089915,-5.3488131
0.3225000,0.3225000,0.3225000,1.3350422,1.8015333,-5.3122535
0.3250000,0.3250000,0.3250000,1.0803487,1.7945587,-5.2699945
0.3275000,0.3275000,0.3275000,0.8407525,1.7877214,-5.2226381
0.3300000,0.3300000,0.3300000,0.6163767,1.7807337,-5.1707638
0.3325000,0.3325000,0.3325000,0.4073238,1.7733887,-5.1149243
0.3350000,0.3350000,0.3350000,0.2135502,1.7655629,-5.0556432
0.3375000,0.3375000,0.3375000,0.0348027,1.7572040,-4.9934116
0.3400000,0.3400000,0.3400000,-0.1293896,1.7483100,-4.9286867
0.3425000,0.3425000,0.3425000,-0.2796843,1.7389083,-4.8618908
0.3450000,0.3450000,0.3450000,-0.4168732,1.7290384,-4.7934113
0.3475000,0.3475000,0.3475000,-0.5418222,1.7187404,-4.7236011
0.3500000,0.3500000,0.3500000,-0.6554148,1.7080484,-4.6527795
0.3525000,0.3525000,0.3525000,-0.7585062,1.6969883,-4.5812341
0.3550000,0.3550000,0.3550000,-0.8518901,1.6855776,-4.5092224
0.3575000,0.3575000,0.3575000,-0.9362770,1.6738266,-4.4369734
0.3600000,0.3600000,0.3600000,-1.0122843,1.6617416,-4.3646905
0.3625000,0.3625000,0.3625000,-1.0804353,1.6493274,-4.2925526
0.3650000,0.3650000,0.3650000,-1.1411666,1.6365908,-4.2207169
0.3675000,0.3675000,0.3675000,-1.1948434,1.6235432,-4.1493206
0.3700000,0.3700000,0.3700000,-1.2417782,1.6102020,-4.0784827
0.3725000,0.3725000,0.3725000,-1.2822504,1.5965913,-4.0083057
0.3750000,0.3750000,0.3750000,-1.3165243,1.5827410,-3.9388778
0.3775000,0.3775000,0.3775000,-1.3448633,1.5686859,-3.8702737
0.3800000,0.3800000,0.3800000,-1.3675401,1.5544637,-3.8025566
0.3825000,0.3825000,0.3825000,-1.3848428,1.5401137,-3.7357789
