# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,13952245378.6820049
0.0050000,0.0050000,0.0050000,5211138741.1944256
0.0100000,0.0100000,0.0100000,2097403517.4328132
0.0150000,0.0150000,0.0150000,900789250.2311560
0.0200000,0.0200000,0.0200000,409801354.3387595
0.0250000,0.0250000,0.0250000,196490163.4874452
0.0300000,0.0300000,0.0300000,99014572.0245927
0.0350000,0.0350000,0.0350000,52403157.4062803
0.0400000,0.0400000,0.0400000,29162258.3631543
0.0450000,0.0450000,0.0450000,17101395.0076527
0.0500000,0.0500000,0.0500000,10586513.4507191
0.0550000,0.0550000,0.0550000,6916103.1106063
0.0600000,0.0600000,0.0600000,4751877.4369597
0.0650000,0.0650000,0.0650000,3411419.9509590
0.0700000,0.0700000,0.0700000,2537568.1008022
0.0750000,0.0750000,0.0750000,1938745.6029870
0.0800000,0.0800000,0.0800000,1509583.9010090
0.0850000,0.0850000,0.0850000,1190462.5194370
0.0900000,0.0900000,0.0900000,946458.9592388
0.0950000,0.0950000,0.0950000,756220.4346315
0.1000000,0.1000000,0.1000000,606010.5593580
0.1050000,0.1050000,0.1050000,486495.3613762
0.1100000,0.1100000,0.1100000,390992.5857217
0.1150000,0.1150000,0.1150000,314505.5300963
0.1200000,0.1200000,0.1200000,253177.2994300
0.1250000,0.1250000,0.1250000,203969.9273798
0.1300000,0.1300000,0.1300000,164463.9840701
0.1350000,0.1350000,0.1350000,132723.6558295
0.1400000,0.1400000,0.1400000,107198.7934076
0.1450000,0.1450000,0.1450000,86649.4031471
0.1500000,0.1500000,0.1500000,70085.2125719
0.1550000,0.1550000,0.1550000,56716.4580988
0.1600000,0.1600000,0.1600000,45913.6808142
0.1650000,0.1650000,0.1650000,37175.0369083
0.1700000,0.1700000,0.1700000,30099.9386321
0.1750000,0.1750000,0.1750000,24367.9918472
0.1800000,0.1800000,0.1800000,19722.3016460
0.1850000,0.1850000,0.1850000,15956.3210650
0.1900000,0.1900000,0.1900000,12903.5288130
0.1950000,0.1950000,0.1950000,10429.3359859
0.2000000,0.2000000,0.2000000,8424.7315326
0.2050000,0.2050000,0.2050000,6801.2756072
0.2100000,0.2100000,0.2100000,5457.3365904
0.2150000,0.2150000,0.2150000,4294.2512500
0.2200000,0.2200000,0.2200000,3381.7927528
0.2250000,0.2250000,0.2250000,2664.8892533
0.2300000,0.2300000,0.2300000,2100.8522796
0.2350000,0.2350000,0.2350000,1668.7604105
0.2400000,0.2400000,0.2400000,1318.3030252
0.2450000,0.2450000,0.2450000,1041.5858113
0.2500000,0.2500000,0.2500000,822.8741986
0.2550000,0.2550000,0.2550000,649.8551473
0.2600000,0.2600000,0.2600000,512.8782551
0.2650000,0.2650000,0.2650000,404.3686382
0.2700000,0.2700000,0.2700000,318.3718197
0.2750000,0.2750000,0.2750000,250.2003295
0.2800000,0.2800000,0.2800000,196.1588053
0.2850000,0.2850000,0.2850000,153.3294619
0.2900000,0.2900000,0.2900000,119.4031549
0.2950000,0.2950000,0.2950000,92.5454247
0.3000000,0.3000000,0.3000000,71.2938389
0.3050000,0.3050000,0.3050000,54.4850096
0.3100000,0.3100000,0.3100000,41.2017707
0.3150000,0.3150000,0.3150000,30.7265330
0.3200000,0.3200000,0.3200000,22.4958893
0.3250000,0.3250000,0.3250000,16.0616287
0.3300000,0.3300000,0.3300000,11.0622393
0.3350000,0.3350000,0.3350000,7.2028932
0.3400000,0.3400000,0.3400000,4.2401344
0.3450000,0.3450000,0.3450000,1.9702943
0.3500000,0.3500000,0.3500000,0.2229274
0.3550000,0.3550000,0.3550000,-1.1408615
0.3600000,0.3600000,0.3600000,-2.2280457
0.3650000,0.3650000,0.3650000,-3.1146975
0.3700000,0.3700000,0.3700000,-3.8506678
0.3750000,0.3750000,0.3750000,-4.4681342
0.3800000,0.3800000,0.3800000,-4.9909506
0.3850000,0.3850000,0.3850000,-5.4394476
0.3900000,0.3900000,0.3900000,-5.8286552
0.3950000,0.3950000,0.3950000,-6.1648853
0.4000000,0.4000000,0.4000000,-6.4467447
0.4050000,0.4050000,0.4050000,-6.6702102
0.4100000,0.4100000,0.4100000,-6.8329913
0.4150000,0.4150000,0.4150000,-6.9358926
0.4200000,0.4200000,0.4200000,-6.9825240
0.4250000,0.4250000,0.4250000,-6.9789684
0.4300000,0.4300000,0.4300000,-6.9335650
0.4350000,0.4350000,0.4350000,-6.8563026
0.4400000,0.4400000,0.4400000,-6.7576647
0.4450000,0.4450000,0.4450000,-6.6472800
0.4500000,0.4500000,0.4500000,-6.5326754
0.4550000,0.4550000,0.4550000,-6.4182600
0.4600000,0.4600000,0.4600000,-6.3049335
0.4650000,0.4650000,0.4650000,-6.1907621
0.4700000,0.4700000,0.4700000,-6.0725044
0.4750000,0.4750000,0.4750000,-5.9470971
0.4800000,0.4800000,0.4800000,-5.8124092
0.4850000,0.4850000,0.4850000,-5.6672846
0.4900000,0.4900000,0.4900000,-5.5112834
0.4950000,0.4950000,0.4950000,-5.3444960
0.5000000,0.5000000,0.5000000,-5.1675525
0.5050000,0.5050000,0.5050000,-4.9816981
0.5100000,0.5100000,0.5100000,-4.7887663
0.5150000,0.5150000,0.5150000,-4.5910090
0.5200000,0.5200000,0.5200000,-4.3908485
0.5250000,0.5250000,0.5250000,-4.1906405
0.5300000,0.5300000,0.5300000,-3.9925007
0.5350000,0.5350000,0.5350000,-3.7982078
0.5400000,0.5400000,0.5400000,-3.6091711
0.5450000,0.5450000,0.5450000,-3.4264436
0.5500000,0.5500000,0.5500000,-3.2507591
0.5550000,0.5550000,0.5550000,-3.0825817
0.5600000,0.5600000,0.5600000,-2.9221562
0.5650000,0.5650000,0.5650000,-2.7695553
0.5700000,0.5700000,0.5700000,-2.6247206
0.5750000,0.5750000,0.5750000,-2.4874969
0.5800000,0.5800000,0.5800000,-2.3576599
0.5850000,0.5850000,0.5850000,-2.2349385
0.5900000,0.5900000,0.5900000,-2.1190312
0.5950000,0.5950000,0.5950000,-2.0096199
0.6000000,0.6000000,0.6000000,-1.9063789
0.6050000,0.6050000,0.6050000,-1.8089826
0.6100000,0.6100000,0.6100000,-1.7171102
0.6150000,0.6150000,0.6150000,-1.6304498
0.6200000,0.6200000,0.6200000,-1.5487005
0.6250000,0.6250000,0.6250000,-1.4715743
0.6300000,0.6300000,0.6300000,-1.3987966
0.6350000,0.6350000,0.6350000,-1.3301071
0.6400000,0.6400000,0.6400000,-1.2652596
0.6450000,0.6450000,0.6450000,-1.2040218
0.6500000,0.6500000,0.6500000,-1.1461752
0.6550000,0.6550000,0.6550000,-1.0915142
0.6600000,0.6600000,0.6600000,-1.0398460
0.6650000,0.6650000,0.6650000,-0.9909897
0.6700000,0.6700000,0.6700000,-0.9447757
0.6750000,0.6750000,0.6750000,-0.9010452
0.6800000,0.6800000,0.6800000,-0.8596496
0.6850000,0.6850000,0.6850000,-0.8204495
0.6900000,0.6900000,0.6900000,-0.7833148
0.6950000,0.6950000,0.6950000,-0.7481233
0.7000000,0.7000000,0.7000000,-0.7147609
0.7050000,0.7050000,0.7050000,-0.6831208
0.7100000,0.7100000,0.7100000,-0.6531027
0.7150000,0.7150000,0.7150000,-0.6246131
0.7200000,0.7200000,0.7200000,-0.5975641
0.7250000,0.7250000,0.7250000,-0.5718734
0.7300000,0.7300000,0.7300000,-0.5474639
0.7350000,0.7350000,0.7350000,-0.5242635
0.7400000,0.7400000,0.7400000,-0.5022043
0.7450000,0.7450000,0.7450000,-0.4812228
