# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,3979537.7244303,5563847097.6568747,3623558117.7243567,21632778484.1548386,382911912.8990365,15261802749.1212959,5563846905.7924528,5563847289.5212965,6558878850.9691954,4148199213.2341466,111994155287.4241028
0.0025000,0.0025000,0.0025000,inf,nan,2742387.9169034,3388007096.2716007,2206498445.2954178,13172937423.9471989,233163043.8498367,9293431411.0010891,3388006914.1825266,3388007278.3606749,3993914228.8844705,2525973148.5259957,68197052796.7808304
0.0050000,0.0050000,0.0050000,inf,nan,1918547.3515869,2104178115.2917824,1370379745.0774722,8181298597.4262304,144806433.2812344,5771857981.2718782,2104177942.0812836,2104178288.5022812,2480486810.0835452,1568797605.1739039,42355043202.1947861
0.0075000,0.0075000,0.0075000,inf,nan,1361280.9540227,1330964812.9243405,866810097.5662851,5174971467.9840631,91592506.7140030,3650911153.4506850,1330964647.7886295,1330964978.0600514,1568992966.4943478,992318281.3812780,26791111919.1568642
0.0100000,0.0100000,0.0100000,inf,nan,978910.0090052,856389539.3179927,557734551.0734832,3329772235.9880605,58931941.0281210,2349133705.2837796,856389381.5321798,856389697.1038055,1009545219.1685003,638492458.7012678,17238409424.8140182
0.0125000,0.0125000,0.0125000,inf,nan,713135.9567368,559995072.7237158,364702818.1351808,2177354440.2739539,38534334.3637837,1536109752.4645512,559994921.6300755,559995223.8173561,660143921.0436490,417511674.8024579,11272277827.6529942
0.0150000,0.0150000,0.0150000,inf,nan,526283.4969081,371914972.6990132,242212949.2373115,1446071895.7836373,25591202.0251775,1020194401.4129375,371914827.6971166,371915117.7009098,438427801.1201339,277286088.2157889,7486388565.0422497
0.0175000,0.0175000,0.0175000,inf,nan,393646.4343690,250854088.1204253,163370661.7588112,975365466.8989522,17260477.7149897,688114077.0723525,250853948.6587634,250854227.5820872,295716532.8905465,187027557.1404445,5049517509.8548527
0.0200000,0.0200000,0.0200000,inf,nan,298813.1030438,171980931.6982442,112003990.3125433,668687782.0045035,11833205.7292127,471755163.3608884,171980797.2670446,171981066.1294438,202737795.6091984,128222640.3853502,3461833364.5197921
0.0225000,0.0225000,0.0225000,inf,nan,230765.4446597,120135019.9922171,78239425.8848263,467092849.8972873,8266039.3152532,329531622.4163798,120134890.1172190,120135149.8672151,141619823.1291343,89568240.5836517,2418169524.0915947
0.0250000,0.0250000,0.0250000,inf,nan,182053.6443197,85946149.1479047,55974518.6190603,334147438.5176699,5914155.6408185,235740057.9670294,85946023.3849034,85946274.9109060,101316655.5575968,64078279.2945526,1729909406.8289607
0.0275000,0.0275000,0.0275000,inf,nan,147635.2803726,63582683.9695314,41411414.1978317,247176116.0324177,4376290.4091415,174383145.6770006,63582561.8995365,63582806.0395262,74953735.0426548,47404904.3743134,1279661560.2678714
0.0300000,0.0300000,0.0300000,inf,nan,124133.5488798,49431092.5503114,32196889.3153860,192126961.3552161,3403869.3534934,135547429.6740031,49430973.7751918,49431211.3254310,58271289.9578199,36853999.6925616,994679223.4868611
0.0325000,0.0325000,0.0325000,inf,nan,109366.7462084,41321783.5508456,26918186.9736031,160561217.3097842,2847745.0571329,113279554.4565818,41321667.6893517,41321899.4123396,48711721.8462215,30807997.9565284,831275717.0046312
0.0350000,0.0350000,0.0350000,inf,nan,102060.2953199,35051508.9054114,22832527.4722995,136210786.9067138,2414822.6008838,96099178.5737245,35051402.5699336,35051615.2408892,41320078.7906410,26133112.4152082,705200543.0986602
0.0375000,0.0375000,0.0375000,inf,nan,101689.8587972,30635512.0680618,19956624.9858064,119040119.4683959,2111032.4494144,83985399.6413531,30635408.5007098,30635615.6354138,36114330.3662034,22840708.0257971,616307259.4495710
0.0400000,0.0400000,0.0400000,inf,nan,108429.3331303,26966862.7302559,17566311.9042953,104790917.3743654,1857855.5765543,73932003.7362379,26966761.1600685,26966964.3004434,31789584.1733235,20105498.3714686,542532330.8092061
0.0425000,0.0425000,0.0425000,inf,nan,123197.0438783,23423584.1532076,15258365.5539469,91019255.3167826,1613822.9834227,64215948.8178879,23423485.6693006,23423682.6371145,27612629.8979478,17463760.5329556,471233601.8084919
0.0450000,0.0450000,0.0450000,inf,nan,147811.9475979,19712894.7029688,12839788.8798773,76619293.5349996,1357113.4012286,54055640.5765799,19712808.6363776,19712980.7695600,23238325.1892625,14697207.3211466,396673191.8794140
0.0475000,0.0475000,0.0475000,inf,nan,185293.6052946,16458605.3525272,10720846.4986155,63960253.8766973,1133542.8375366,45125020.8691836,16458523.1039859,16458687.6010685,19402042.6277710,12270929.1926870,331138946.3388458
0.0500000,0.0500000,0.0500000,inf,nan,240370.8514857,14143971.7599086,9213488.1004403,54959951.3656574,974357.6755144,38775386.9248833,14143892.4361265,14144051.0836906,16673462.7347753,10545223.7447660,284544106.6356143
0.0525000,0.0525000,0.0525000,inf,nan,320313.2896654,12154206.1326940,7917469.1477370,47226025.5041568,837353.9805574,33319032.5382054,12154130.3109307,12154281.9544572,14327849.8051498,9061727.8714146,244504094.1891821
0.0550000,0.0550000,0.0550000,inf,nan,436282.1659263,10410845.0478652,6781403.6708069,40457373.4572087,716937.3627068,28543349.7320902,10410770.4244962,10410919.6712342,12272708.1112486,7761942.1379938,209458455.7513734
0.0575000,0.0575000,0.0575000,inf,nan,605540.2380511,8844254.2585117,5760612.2294399,34373906.8451590,608782.4688599,24251160.2200518,8844182.8519978,8844325.6650255,10425950.1008171,6593949.8179688,177960946.0835792
0.0600000,0.0600000,0.0600000,inf,nan,855115.2460265,7546137.9131959,4915292.5510087,29325715.4364826,519556.4441950,20689729.0079444,7546070.0070099,7546205.8193820,8895680.1825488,5626122.1426553,151826510.8856565
0.0625000,0.0625000,0.0625000,inf,nan,1227976.9379516,6505466.6466449,4236757.6960706,25290533.7624514,447411.7207067,17842435.0251347,6505397.7471418,6505535.5461480,7668896.5126906,4850236.0240450,130931681.5328352
0.0650000,0.0650000,0.0650000,inf,nan,1793657.1214581,5449424.0214575,3549002.8466476,21184813.1815767,374780.4687488,14945854.9777361,5449358.4995918,5449489.5433233,6423992.4888219,4062889.5872982,109675963.5168973
0.0675000,0.0675000,0.0675000,inf,nan,2666907.6038836,4621963.9532594,3010090.1419316,17968203.2084766,317859.3070494,12676521.4671210,4621901.7306916,4622026.1758273,5448550.4527509,3445965.8754069,93023079.5718154
0.0700000,0.0700000,0.0700000,inf,nan,3878164.0833475,3903945.6188187,2542104.4187118,15181656.4487018,268197.3753527,10710401.9725154,3903885.9060916,3904005.3315457,4602122.5790671,2910637.8842281,78594921.6665511
0.0725000,0.0725000,0.0725000,inf,nan,3399463.1175276,3260240.1176018,2122851.4008791,12679655.3301730,223908.3874464,8945215.0876451,3260183.6105257,3260296.6246780,3843297.5567257,2430714.8010027,65641556.6547350
0.0750000,0.0750000,0.0750000,inf,nan,3384193.2823560,2746336.5390788,1788115.9981367,10682587.5232291,188537.9932980,7536244.5125686,2746283.1600985,2746389.9180592,3237488.0775200,2047567.2445206,55302159.5649328
0.0775000,0.0775000,0.0775000,inf,nan,2342004.1616467,2332340.6319319,1518428.9497153,9074228.0497445,160029.3521459,6401493.7267514,2332290.3065376,2332390.9573261,2749453.6380190,1738907.1634352,46975022.8219779
0.0800000,0.0800000,0.0800000,inf,nan,1645405.4956179,1920044.6137379,1249742.4728811,7476064.5085895,131567.7137777,5273740.9916058,1920018.5737545,1920070.6537212,2263423.0935760,1431514.4568649,38698877.6900051
0.0825000,0.0825000,0.0825000,inf,nan,1172108.6775522,1573034.8267144,1023761.5192229,6126973.8475583,107717.5922544,4321957.1586635,1573012.1603805,1573057.4930484,1854354.4917186,1172796.7566389,31714477.8356619
0.0850000,0.0850000,0.0850000,inf,nan,845663.9882028,1295150.3477218,842797.7649187,5046642.8675649,88620.7516981,3559782.7859956,1295130.9289473,1295169.7664963,1526773.4852158,965616.3368871,26121471.9094900
0.0875000,0.0875000,0.0875000,inf,nan,616562.6418960,1071468.7182478,697133.5041202,4177040.5116739,73250.9840458,2946277.7928737,1071452.4216181,1071485.0148776,1263088.9009424,798847.5628513,21619434.2519196
0.0900000,0.0900000,0.0900000,inf,nan,445251.4711173,890481.9446531,579274.6403488,3473413.2510858,60816.9592159,2449869.2381910,890468.6455562,890495.2437500,1049734.6694547,663910.4988642,17976677.0096463
0.0925000,0.0925000,0.0925000,inf,nan,326013.1161269,743284.4540965,483421.8317742,2901127.7989085,50706.3481634,2046123.8695643,743274.0288640,743294.8793290,876212.5559275,554165.4782337,15013904.6511453
0.0950000,0.0950000,0.0950000,inf,nan,241716.6286536,622959.0871505,405070.6123963,2433283.7843025,42443.5747799,1716063.8767264,622951.4132101,622966.7610909,734368.3444233,464455.3219809,12591854.6262829
0.0975000,0.0975000,0.0975000,inf,nan,181274.0596380,524111.9813516,340708.4822084,2048905.2994498,35657.8144082,1444891.0382731,524106.9373897,524117.0253135,617843.5405736,390758.5651671,10601934.9008625
0.1000000,0.1000000,0.1000000,inf,nan,137373.0293629,442519.5640713,287585.0117364,1731568.3063412,30058.7076592,1221018.3670490,442517.0302029,442522.0979396,521659.2330781,329926.2677967,8959117.9808014
0.1025000,0.1025000,0.1025000,inf,nan,105107.9864659,373987.0599997,243003.0275330,1463771.2131554,25359.5757451,1032171.7672818,373984.2148562,373989.9051432,440870.4580328,278830.9600930,7573457.6164045
0.1050000,0.1050000,0.1050000,inf,nan,81136.1546898,315726.1052736,205077.3175064,1237063.3702800,21365.6521446,872242.3361062,315725.5193044,315726.6912428,372190.1839197,235393.7407886,6399877.4095069
0.1075000,0.1075000,0.1075000,inf,nan,63146.7487927,267362.5806126,173598.2147419,1048807.6104352,18052.2528373,739442.3775242,267364.1419591,267361.0192660,315177.3844143,199335.6803447,5425381.7528718
0.1100000,0.1100000,0.1100000,inf,nan,49521.1265613,227062.4237890,147371.2427759,891874.8995905,15293.2787984,628742.2545036,227066.0228427,227058.8247352,267669.9957960,169289.3696006,4613061.9316478
0.1125000,0.1125000,0.1125000,inf,nan,39111.5501781,193360.1828412,125441.9486593,760570.0225479,12987.9658841,536123.8506727,193365.7123823,193354.6533001,227940.4864290,144162.2216165,3933431.9213857
0.1150000,0.1150000,0.1150000,inf,nan,31094.9346554,165079.6739581,107044.2387622,650322.9374601,11055.4301883,458362.8308800,165087.0292854,165072.3186309,194602.3251978,123077.3171180,3362830.5859285
0.1175000,0.1175000,0.1175000,inf,nan,24874.7830631,141059.9179739,91414.3743893,555677.1274514,9389.1155042,391674.5355678,141061.5317460,141058.3042018,166286.9048123,105169.0728533,2873604.7179136
0.1200000,0.1200000,0.1200000,inf,nan,20014.5584144,120176.1209427,77825.6704489,474343.1888648,7961.5963448,334302.8456612,120179.3734590,120172.8684264,141668.2745244,89598.8839366,2452610.6146823
0.1225000,0.1225000,0.1225000,inf,nan,16191.8550425,102706.6407400,66460.7161928,406276.1104071,6768.7134714,286291.2184109,102711.4433915,102701.8380886,121074.5733986,76574.2837346,2100303.3204770
0.1250000,0.1250000,0.1250000,inf,nan,13166.5131597,88049.5911785,56927.5693900,349135.7836292,5769.1321371,245988.6989162,88055.8580290,88043.3243280,103796.2746424,65646.5281021,1804567.7598229
0.1275000,0.1275000,0.1275000,inf,nan,10758.1955212,75716.1271746,48907.8961867,301021.7081654,4929.2829287,212054.4715043,75723.7749829,75708.4793662,89257.1087030,56451.1521726,1555564.7174515
0.1300000,0.1300000,0.1300000,inf,nan,8830.4592306,65307.8752432,42142.2730170,260385.2335706,4221.8096789,183395.9469823,65316.8234769,65298.9270095,76987.4574581,48691.1433666,1345276.5104585
0.1325000,0.1325000,0.1325000,inf,nan,7279.3341975,56499.1376228,36418.5972669,225960.3644103,3624.3457485,159119.9459951,56509.3084646,56488.9667810,66603.3757485,42123.6734442,1167148.7620366
0.1350000,0.1350000,0.1350000,inf,nan,6025.0602447,49022.8111656,31562.9171728,196709.0102065,3118.5458644,138494.0730576,49034.1295124,49011.4928189,57789.9920192,36549.6001487,1015806.9562615
0.1375000,0.1375000,0.1375000,inf,nan,5006.0591860,42659.2053873,27432.1498476,171777.5078369,2689.3174305,120916.0432113,42671.5988419,42646.8119327,50288.3266026,31805.1303565,886831.3507854
0.1400000,0.1400000,0.1400000,inf,nan,4174.5025308,37227.1299713,23908.2773860,150461.9670114,2324.2080102,105889.2333414,37240.5288279,37213.7311147,43884.7853231,27755.1752497,776577.5673790
0.1425000,0.1425000,0.1425000,inf,nan,3493.0280332,32576.7643857,20893.7036985,131696.5176430,2012.9154679,92794.2791304,32591.1016087,32562.4271627,38402.7539241,24288.0341646,680824.7293652
0.1450000,0.1450000,0.1450000,inf,nan,2932.2900486,28583.9315113,18307.5258524,113135.6751884,1759.1390626,79704.5073238,28599.1427081,28568.7203144,33695.8475990,21311.1252206,584774.6800388
0.1475000,0.1475000,0.1475000,inf,nan,2469.1196548,24652.0282343,15882.6435094,97401.6829659,1531.2543933,68608.9672293,24622.0431303,24682.0133383,29060.7674477,18379.6431374,503358.6359208
