# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,6244717485658326628923235893248.0000000,1362584125074554283065481856316824499519488.0000000,877861689084182102695471875071847725793280.0000000,5433054762003687298125486154397682340200448.0000000,87136186282519742499738581670088102903808.0000000,3826939566722512144109650508875602770001920.0000000,1362584125074554283065481856316824499519488.0000000,1362584125074554283065481856316824499519488.0000000,1606267038571484683729783167879208377516032.0000000,1015892474467885408955479014693147225620480.0000000,28072847300030078406436661574524074714988544.0000000,1362584125074554283065481856316824499519488.0000000,877861689084182102695471875071847725793280.0000000,5433054762003687298125486154397682340200448.0000000,87136186282519742499738581670088102903808.0000000,3826939566722512144109650508875602770001920.0000000,1362584125074554283065481856316824499519488.0000000,1362584125074554283065481856316824499519488.0000000,1606267038571484683729783167879208377516032.0000000,1015892474467885408955479014693147225620480.0000000,28072847300030078406436661574524074714988544.0000000
0.0025000,0.0025000,0.0025000,inf,nan,2304227248929956352.0000000,37934788494662809157632000.0000000,24439957056708026824654848.0000000,151258024722158944971128832.0000000,2425899976396724475265024.0000000,106543251439645183296143360.0000000,37934788494662809157632000.0000000,37934788494662809157632000.0000000,44719000649463505713364992.0000000,28282779347770742373613568.0000000,781557266940436460920111104.0000000,37934788494662809157632000.0000000,24439957056708026824654848.0000000,151258024722158944971128832.0000000,2425899976396724475265024.0000000,106543251439645183296143360.0000000,37934788494662809157632000.0000000,37934788494662809157632000.0000000,44719000649463505713364992.0000000,28282779347770742373613568.0000000,781557266940436460920111104.0000000
0.0050000,0.0050000,0.0050000,inf,nan,5436385243765408.0000000,11915505045297631854592.0000000,7676711619367632109568.0000000,47510895097805858144256.0000000,761987203678068539392.0000000,33465763233554522701824.0000000,11915505045297631854592.0000000,11915505045297631854592.0000000,14046459701082007273472.0000000,8883761143437409124352.0000000,245491010415687307886592.0000000,11915505045297631854592.0000000,7676711619367632109568.0000000,47510895097805858144256.0000000,761987203678068539392.0000000,33465763233554522701824.0000000,11915505045297631854592.0000000,11915505045297631854592.0000000,14046459701082007273472.0000000,8883761143437409124352.0000000,245491010415687307886592.0000000
0.0075000,0.0075000,0.0075000,inf,nan,150739769684699.5625000,100001857792251740160.0000000,64427434735802966016.0000000,398739101475262038016.0000000,6395040383608591360.0000000,280864175141904613376.0000000,100001857792251740160.0000000,100001857792251740160.0000000,117886070306901639168.0000000,74557697315310796800.0000000,2060303530623907921920.0000000,100001857792251740160.0000000,64427434735802966016.0000000,398739101475262038016.0000000,6395040383608591360.0000000,280864175141904613376.0000000,100001857792251740160.0000000,100001857792251740160.0000000,117886070306901639168.0000000,74557697315310796800.0000000,2060303530623907921920.0000000
0.0100000,0.0100000,0.0100000,inf,nan,11687537238453.2910156,3306257679448991232.0000000,2130097435535789824.0000000,13183097252129165312.0000000,211432585451920128.0000000,9285920848471631872.0000000,3306257679448990720.0000000,3306257679448991744.0000000,3897544844236447744.0000000,2465023798086673408.0000000,68117678231767605248.0000000,3306257679448991232.0000000,2130097435535789824.0000000,13183097252129165312.0000000,211432585451920128.0000000,9285920848471631872.0000000,3306257679448990720.0000000,3306257679448991744.0000000,3897544844236447744.0000000,2465023798086673408.0000000,68117678231767605248.0000000
0.0125000,0.0125000,0.0125000,inf,nan,1599278918848.2026367,233133284597099456.0000000,150199004301978080.0000000,929576295633538688.0000000,14908690614893624.0000000,654775713053411840.0000000,233133284597098944.0000000,233133284597099968.0000000,274826562082349632.0000000,173815579538778528.0000000,4803164065594049536.0000000,233133284597099456.0000000,150199004301978080.0000000,929576295633538688.0000000,14908690614893624.0000000,654775713053411840.0000000,233133284597098944.0000000,233133284597099968.0000000,274826562082349632.0000000,173815579538778528.0000000,4803164065594049536.0000000
0.0150000,0.0150000,0.0150000,inf,nan,313982233069.4707031,26601190622547128.0000000,17138146303369706.0000000,106067378303667952.0000000,1701125240964910.7500000,74711826860388160.0000000,26601190622546704.0000000,26601190622547552.0000000,31358515703693836.0000000,19832866733166064.0000000,548055089533253184.0000000,26601190622547128.0000000,17138146303369706.0000000,106067378303667952.0000000,1701125240964910.7500000,74711826860388160.0000000,26601190622546704.0000000,26601190622547552.0000000,31358515703693836.0000000,19832866733166064.0000000,548055089533253184.0000000
0.0175000,0.0175000,0.0175000,inf,nan,79149360660.3097534,4235289177405624.0000000,2728637465006872.5000000,16887440416696686.0000000,270843406025669.0000000,11895189118372994.0000000,4235289177405271.0000000,4235289177405977.0000000,4992723222951803.0000000,3157675422268871.0000000,87258192054294480.0000000,4235289177405624.0000000,2728637465006872.5000000,16887440416696686.0000000,270843406025669.0000000,11895189118372994.0000000,4235289177405271.0000000,4235289177405977.0000000,4992723222951803.0000000,3157675422268871.0000000,87258192054294480.0000000
0.0200000,0.0200000,0.0200000,inf,nan,23980546154.3151550,860975648872279.1250000,554694213198780.2500000,3432982851929005.5000000,55058710525903.2890625,2418127273009776.0000000,860975648871978.5000000,860975648872579.7500000,1014951503064494.6250000,641911692859034.0000000,17738382456596670.0000000,860975648872279.1250000,554694213198780.2500000,3432982851929005.5000000,55058710525903.2890625,2418127273009776.0000000,860975648871978.5000000,860975648872579.7500000,1014951503064494.6250000,641911692859034.0000000,17738382456596670.0000000
0.0225000,0.0225000,0.0225000,inf,nan,8386600889.6279449,211000022204093.0000000,135939373129882.5468750,841323994344263.8750000,13493282452024.4902344,592612483643376.6250000,211000022203833.1250000,211000022204352.8750000,248735013543286.1250000,157313835325922.6875000,4347160299795054.0000000,211000022204093.0000000,135939373129882.5468750,841323994344263.8750000,13493282452024.4902344,592612483643376.6250000,211000022203833.1250000,211000022204352.8750000,248735013543286.1250000,157313835325922.6875000,4347160299795054.0000000
0.0250000,0.0250000,0.0250000,inf,nan,3291625485.1098108,59936510997502.4140625,38614837502513.8750000,238985882812956.6250000,3832890996568.8696289,168337071417009.2187500,59936510997275.1484375,59936510997729.6796875,70655484861896.3125000,44686452269427.9765625,1234851194923121.7500000,59936510997502.4140625,38614837502513.8750000,238985882812956.6250000,3832890996568.8696289,168337071417009.2187500,59936510997275.1484375,59936510997729.6796875,70655484861896.3125000,44686452269427.9765625,1234851194923121.7500000
0.0275000,0.0275000,0.0275000,inf,nan,1399618594.9924903,19187774961015.5625000,12361960591567.8398438,76507750240459.4375000,1227042085171.7990723,53890591463197.1796875,19187774960814.9687500,19187774961216.1562500,22619293661387.8359375,14305697406838.9960938,395319109783527.0625000,19187774961015.5625000,12361960591567.8398438,76507750240459.4375000,1227042085171.7990723,53890591463197.1796875,19187774960814.9687500,19187774961216.1562500,22619293661387.8359375,14305697406838.9960938,395319109783527.0625000
0.0300000,0.0300000,0.0300000,inf,nan,641025617.8018036,6780582089917.8564453,4368473361893.2709961,27036336204856.1992188,433612253880.1537476,19043876423823.8476562,6780582089739.4892578,6780582090096.2236328,7993213272440.9042969,5055351952880.2529297,139698007775034.9687500,6780582089917.8564453,4368473361893.2709961,27036336204856.1992188,433612253880.1537476,19043876423823.8476562,6780582089739.4892578,6780582090096.2236328,7993213272440.9042969,5055351952880.2529297,139698007775034.9687500
0.0325000,0.0325000,0.0325000,inf,nan,312522530.4569160,2603544214892.4399414,1677365203247.5859375,10381160285058.2500000,166494191941.3196716,7312290028283.1367188,2603544214732.8691406,2603544215052.0107422,3069158945042.2973633,1941106553482.6416016,53639937803289.9140625,2603544214892.4399414,1677365203247.5859375,10381160285058.2500000,166494191941.3196716,7312290028283.1367188,2603544214732.8691406,2603544215052.0107422,3069158945042.2973633,1941106553482.6416016,53639937803289.9140625
0.0350000,0.0350000,0.0350000,inf,nan,160704088.1389752,1072966926209.9572754,691271951628.0134277,4278262378896.0698242,68615110063.4475403,3013525838318.2475586,1072966926066.4815674,1072966926353.4329834,1264855046622.6196289,799964571457.1888428,22105980100729.5859375,1072966926209.9572754,691271951628.0134277,4278262378896.0698242,68615110063.4475403,3013525838318.2475586,1072966926066.4815674,1072966926353.4329834,1264855046622.6196289,799964571457.1888428,22105980100729.5859375
0.0375000,0.0375000,0.0375000,inf,nan,86528425.8387979,470003359807.5778809,302805276296.2458496,1874054871472.1323242,30056143654.3743896,1320048205917.5324707,470003359678.0307007,470003359937.1250610,554058197937.2897949,350417172354.0483398,9683328003242.6074219,470003359807.5778809,302805276296.2458496,1874054871472.1323242,30056143654.3743896,1320048205917.5324707,470003359678.0307007,470003359937.1250610,554058197937.2897949,350417172354.0483398,9683328003242.6074219
0.0400000,0.0400000,0.0400000,inf,nan,48504214.5317892,217118477131.7722168,139881099583.5206604,865722311695.5385742,13884403151.7591476,609798103400.0239258,217118477014.3877869,217118477249.1566467,255947685624.5630798,161875529684.4710999,4473226760642.6582031,217118477131.7722168,139881099583.5206604,865722311695.5385742,13884403151.7591476,609798103400.0239258,217118477014.3877869,217118477249.1566467,255947685624.5630798,161875529684.4710999,4473226760642.6582031
0.0425000,0.0425000,0.0425000,inf,nan,28174143.6992131,105094997987.1114655,67708609848.6128769,419048979284.8886108,6720620282.4159260,295169981974.0270386,105094997880.4304352,105094998093.7924957,123890061596.1580505,78354954820.4830170,2165244883201.4287109,105094997987.1114655,67708609848.6128769,419048979284.8886108,6720620282.4159260,295169981974.0270386,105094997880.4304352,105094998093.7924957,123890061596.1580505,78354954820.4830170,2165244883201.4287109
