# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1750629907.0762718,1750629907.0762718
0.0050000,0.0050000,0.0050000,653818601.3577061,653818601.3577061
0.0100000,0.0100000,0.0100000,264781582.7370540,264781582.7370540
0.0150000,0.0150000,0.0150000,116489311.3499516,116489311.3499516
0.0200000,0.0200000,0.0200000,56980072.2139521,56980072.2139521
0.0250000,0.0250000,0.0250000,30114703.3071597,30114703.3071597
0.0300000,0.0300000,0.0300000,17108684.0166514,17108684.0166514
0.0350000,0.0350000,0.0350000,10493739.0058798,10493739.0058798
0.0400000,0.0400000,0.0400000,6341930.0445303,6341930.0445303
0.0450000,0.0450000,0.0450000,3899710.4881187,3899710.4881187
0.0500000,0.0500000,0.0500000,2446197.5533136,2446197.5533136
0.0550000,0.0550000,0.0550000,1565030.2077976,1565030.2077976
0.0600000,0.0600000,0.0600000,1045036.3180002,1045036.3180002
0.0650000,0.0650000,0.0650000,708206.4711223,708206.4711223
0.0700000,0.0700000,0.0700000,468148.2757578,468148.2757578
0.0750000,0.0750000,0.0750000,319954.0763469,319954.0763469
0.0800000,0.0800000,0.0800000,221347.2525415,221347.2525415
0.0850000,0.0850000,0.0850000,158069.1227037,158069.1227037
0.0900000,0.0900000,0.0900000,117858.2518895,117858.2518895
0.0950000,0.0950000,0.0950000,89856.8115739,89856.8115739
0.1000000,0.1000000,0.1000000,63328.7618759,63328.7618759
0.1050000,0.1050000,0.1050000,46052.4065475,46052.4065475
0.1100000,0.1100000,0.1100000,34742.6954976,34742.6954976
0.1150000,0.1150000,0.1150000,26970.2418583,26970.2418583
0.1200000,0.1200000,0.1200000,20389.1014175,20389.1014175
0.1250000,0.1250000,0.1250000,15734.2304233,15734.2304233
0.1300000,0.1300000,0.1300000,12405.0773772,12405.0773772
0.1350000,0.1350000,0.1350000,9896.1884035,9896.1884035
0.1400000,0.1400000,0.1400000,7319.4785827,7319.4785827
0.1450000,0.1450000,0.1450000,5500.9797791,5500.9797791
0.1500000,0.1500000,0.1500000,4201.1919845,4201.1919845
0.1550000,0.1550000,0.1550000,3259.5768602,3259.5768602
0.1600000,0.1600000,0.1600000,2567.5624092,2567.5624092
0.1650000,0.1650000,0.1650000,2007.5955003,2007.5955003
0.1700000,0.1700000,0.1700000,1601.7297879,1577.4223114
0.1750000,0.1750000,0.1750000,1279.5894532,1254.6943927
0.1800000,0.1800000,0.1800000,1034.2658906,1009.1791378
0.1850000,0.1850000,0.1850000,844.9316328,819.7716194
0.1900000,0.1900000,0.1900000,696.7015554,671.6223879
0.1950000,0.1950000,0.1950000,558.1572175,535.7004170
0.2000000,0.2000000,0.2000000,443.3843375,421.0600640
0.2050000,0.2050000,0.2050000,353.0579574,330.8456060
0.2100000,0.2100000,0.2100000,281.6769886,259.5640202
0.2150000,0.2150000,0.2150000,225.0648830,203.0473009
0.2200000,0.2200000,0.2200000,180.0099945,158.1097200
0.2250000,0.2250000,0.2250000,144.0112807,122.0273852
0.2300000,0.2300000,0.2300000,115.1742794,93.1100581
0.2350000,0.2350000,0.2350000,92.0953146,69.9945829
0.2400000,0.2400000,0.2400000,73.6662476,51.5142514
0.2450000,0.2450000,0.2450000,58.9677033,36.7485556
0.2500000,0.2500000,0.2500000,47.2451675,24.9675875
0.2550000,0.2550000,0.2550000,37.8923358,15.5899433
0.2600000,0.2600000,0.2600000,30.4212877,8.1506268
0.2650000,0.2650000,0.2650000,24.4216502,2.2764071
0.2700000,0.2700000,0.2700000,19.5274319,-2.3332272
0.2750000,0.2750000,0.2750000,15.4350201,-5.9208845
0.2800000,0.2800000,0.2800000,11.9643961,-8.6828686
0.2850000,0.2850000,0.2850000,9.0530079,-10.7783091
0.2900000,0.2900000,0.2900000,6.6320278,-13.2857995
0.2950000,0.2950000,0.2950000,4.4367233,-15.5714014
0.3000000,0.3000000,0.3000000,2.0322663,-17.2165417
0.3050000,0.3050000,0.3050000,-0.6358561,-19.4190984
0.3100000,0.3100000,0.3100000,-3.2902415,-21.8431059
0.3150000,0.3150000,0.3150000,-5.7414928,-23.6049077
0.3200000,0.3200000,0.3200000,-7.8502965,-26.3637900
0.3250000,0.3250000,0.3250000,-9.5433523,-28.1983075
0.3300000,0.3300000,0.3300000,-10.8381515,-29.2922229
0.3350000,0.3350000,0.3350000,-11.8300093,-29.8222561
0.3400000,0.3400000,0.3400000,-12.6945262,-29.9259474
0.3450000,0.3450000,0.3450000,-13.5910216,-29.7103111
0.3500000,0.3500000,0.3500000,-14.4854551,-30.5233375
0.3550000,0.3550000,0.3550000,-15.2267733,-31.7131742
0.3600000,0.3600000,0.3600000,-15.7430697,-32.2361024
0.3650000,0.3650000,0.3650000,-16.0773620,-32.2663437
0.3700000,0.3700000,0.3700000,-16.3235883,-31.9583828
0.3750000,0.3750000,0.3750000,-16.5521993,-31.4961973
0.3800000,0.3800000,0.3800000,-16.7810277,-31.3071467
0.3850000,0.3850000,0.3850000,-17.0003593,-31.5457581
0.3900000,0.3900000,0.3900000,-17.1913432,-31.4802832
0.3950000,0.3950000,0.3950000,-17.3178318,-31.0887437
0.4000000,0.4000000,0.4000000,-17.3359521,-31.5008693
0.4050000,0.4050000,0.4050000,-17.2153047,-31.6125142
0.4100000,0.4100000,0.4100000,-16.9473980,-31.3237049
0.4150000,0.4150000,0.4150000,-16.5430362,-31.2952916
0.4200000,0.4200000,0.4200000,-16.0251445,-31.0479409
