# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,800427.0075402,692574536.7873272,443706421.9444082,2797677444.8127713,42625963.3902620,1969026720.6019905,35797760187.9482269,369401720002.3251953,2604504074692.3339844
0.0025000,0.0025000,0.0025000,inf,nan,840923.1042465,684995225.7478961,438850592.9246889,2767061070.4381971,42159427.6116305,1947478661.9849265,35406014517.3223190,365359268451.5532837,2576002440601.6030273
0.0050000,0.0050000,0.0050000,inf,nan,989410.5524117,667666439.8048556,427748586.6470251,2697061917.8321066,41092782.2990465,1898212680.8163176,34510352439.6596756,356116856041.1110840,2510838001085.2094727
0.0075000,0.0075000,0.0075000,inf,nan,1274126.6027501,640184081.7614543,410141508.3053409,2586047686.4710093,39401152.2828907,1820079948.7910845,33089889357.3013954,341458982808.9288330,2407491410472.6362305
0.0100000,0.0100000,0.0100000,inf,nan,1751574.2716168,604438839.0980312,387240666.6031525,2441655700.4676056,37200920.8198357,1718455679.7980111,31242346350.1755791,322394035921.2288208,2273072368005.3793945
0.0125000,0.0125000,0.0125000,inf,nan,2522390.1397809,562196051.8729112,360177062.9896953,2271016962.4979653,34600754.7380299,1598358733.8375182,29058966395.0176964,299863557847.9894409,2114219297199.4821777
0.0150000,0.0150000,0.0150000,inf,nan,3761575.5325644,515393451.5704364,330192144.6229041,2081958846.0431435,31719932.0839531,1465298082.4203503,26639902762.7440872,274901037103.3334961,1938218894979.2844238
0.0175000,0.0175000,0.0175000,inf,nan,5775494.7099344,465983383.9833973,298536721.0606155,1882367764.2110462,28678629.8624982,1324824249.4371390,24086064225.3974571,248547758424.8089294,1752412826432.1831055
0.0200000,0.0200000,0.0200000,inf,nan,9111137.8348917,415644950.2180079,266286552.1367237,1679026177.3182757,25580208.7854136,1181710796.6068966,21484226797.2771683,221699104037.7541809,1563113684246.7656250
0.0225000,0.0225000,0.0225000,inf,nan,14771417.0194496,365979350.0469246,234467459.5869625,1478402415.1954658,22523223.3400343,1040510172.3546536,18917167651.7523308,195209372841.1897583,1376345431394.5432129
0.0250000,0.0250000,0.0250000,inf,nan,24653888.1507494,318488914.6515137,204041947.2825273,1286564954.3120272,19600149.5809525,905493427.5352684,16462529221.5662174,169879712850.0114136,1197756342131.2692871
0.0275000,0.0275000,0.0275000,inf,nan,42479785.5253941,274160175.6897583,175642053.6545079,1107498875.7035837,16871710.3828579,779465294.5971215,14171302097.1899223,146236300630.0888062,1031056271085.6920166
0.0300000,0.0300000,0.0300000,inf,nan,75848477.2758330,233648206.3053881,149687461.1323594,943850353.2714230,14378225.1267310,664288171.7160116,12077345251.6139278,124628530500.3465881,878708655061.1448975
0.0325000,0.0325000,0.0325000,inf,nan,141008423.4488353,197308492.2658715,126405915.2444150,797055393.5320859,12141571.7793626,560972730.9951258,10199033270.5715656,105246012350.4710693,742050357437.2008057
0.0350000,0.0350000,0.0350000,inf,nan,274569340.8686942,165244904.3889854,105863959.3299758,667533615.8285174,10168140.0876850,469814302.6880874,8541735793.3900719,88144157100.6089325,621472060466.4750977
0.0375000,0.0375000,0.0375000,inf,nan,169841344.4962904,137364748.3197452,88002203.4723352,554910621.4556731,8452220.3911124,390549380.5308447,7100662760.2755880,73273536952.0725708,516625272069.9473877
0.0400000,0.0400000,0.0400000,inf,nan,93946208.3003545,113433680.1621045,72670507.4485066,458239821.3423621,6979384.1302358,322511745.9857115,5863702737.2408066,60509174218.5368652,426628829108.8772583
