# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,6137594220.3544073
0.0050000,0.0050000,0.0050000,2410097023.1010299
0.0100000,0.0100000,0.0100000,1012824382.2722015
0.0150000,0.0150000,0.0150000,452906296.3774886
0.0200000,0.0200000,0.0200000,216326509.1223398
0.0250000,0.0250000,0.0250000,113842593.5794275
0.0300000,0.0300000,0.0300000,72819621.5918603
0.0350000,0.0350000,0.0350000,57546553.7103751
0.0400000,0.0400000,0.0400000,44780831.8884002
0.0450000,0.0450000,0.0450000,34075245.6251145
0.0500000,0.0500000,0.0500000,25394978.2663106
0.0550000,0.0550000,0.0550000,18671557.9463117
0.0600000,0.0600000,0.0600000,13561356.1468311
0.0650000,0.0650000,0.0650000,9758531.4949629
0.0700000,0.0700000,0.0700000,6971647.0196609
0.0750000,0.0750000,0.0750000,4970140.5249464
0.0800000,0.0800000,0.0800000,3511620.2742173
0.0850000,0.0850000,0.0850000,2485134.3420474
0.0900000,0.0900000,0.0900000,1764796.9956674
0.0950000,0.0950000,0.0950000,1246225.8610391
0.1000000,0.1000000,0.1000000,882718.1444966
0.1050000,0.1050000,0.1050000,625759.0868090
0.1100000,0.1100000,0.1100000,445919.1451219
0.1150000,0.1150000,0.1150000,319384.2284325
0.1200000,0.1200000,0.1200000,229776.6342739
0.1250000,0.1250000,0.1250000,165154.4001218
0.1300000,0.1300000,0.1300000,119689.0263408
0.1350000,0.1350000,0.1350000,87396.6448502
0.1400000,0.1400000,0.1400000,64260.4284200
0.1450000,0.1450000,0.1450000,47551.8318901
0.1500000,0.1500000,0.1500000,35396.7007161
0.1550000,0.1550000,0.1550000,26494.3862123
0.1600000,0.1600000,0.1600000,19933.6227731
0.1650000,0.1650000,0.1650000,14997.4086546
0.1700000,0.1700000,0.1700000,11182.3998592
0.1750000,0.1750000,0.1750000,8387.8510891
0.1800000,0.1800000,0.1800000,6327.1726840
0.1850000,0.1850000,0.1850000,4798.0290313
0.1900000,0.1900000,0.1900000,3656.4972006
0.1950000,0.1950000,0.1950000,2799.4665016
0.2000000,0.2000000,0.2000000,2152.5550051
0.2050000,0.2050000,0.2050000,1674.0332702
