# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2439114839.7254314
0.0050000,0.0050000,0.0050000,920105538.4749776
0.0100000,0.0100000,0.0100000,373904873.9832751
0.0150000,0.0150000,0.0150000,162586786.1475404
0.0200000,0.0200000,0.0200000,75305494.5134769
0.0250000,0.0250000,0.0250000,37432186.4898419
0.0300000,0.0300000,0.0300000,20260920.2701847
0.0350000,0.0350000,0.0350000,12182679.1812988
0.0400000,0.0400000,0.0400000,8248594.0000250
0.0450000,0.0450000,0.0450000,4837608.8694162
0.0500000,0.0500000,0.0500000,2940887.0682443
0.0550000,0.0550000,0.0550000,1862688.3088170
0.0600000,0.0600000,0.0600000,1228235.6131904
0.0650000,0.0650000,0.0650000,842030.6233167
0.0700000,0.0700000,0.0700000,599442.4553906
0.0750000,0.0750000,0.0750000,443026.2530259
0.0800000,0.0800000,0.0800000,336346.6849316
0.0850000,0.0850000,0.0850000,258243.3549149
0.0900000,0.0900000,0.0900000,195707.5353532
0.0950000,0.0950000,0.0950000,152759.5084943
0.1000000,0.1000000,0.1000000,114093.5894695
0.1050000,0.1050000,0.1050000,86014.2354802
0.1100000,0.1100000,0.1100000,66270.5821653
0.1150000,0.1150000,0.1150000,52308.7459741
0.1200000,0.1200000,0.1200000,39428.0839708
0.1250000,0.1250000,0.1250000,29378.2873814
0.1300000,0.1300000,0.1300000,22197.3522643
0.1350000,0.1350000,0.1350000,17017.3816180
0.1400000,0.1400000,0.1400000,13248.5195489
0.1450000,0.1450000,0.1450000,10484.4740724
0.1500000,0.1500000,0.1500000,8441.7259779
0.1550000,0.1550000,0.1550000,6474.5680688
0.1600000,0.1600000,0.1600000,4902.5662824
0.1650000,0.1650000,0.1650000,3739.0566402
0.1700000,0.1700000,0.1700000,2871.0358319
0.1750000,0.1750000,0.1750000,2218.5200177
0.1800000,0.1800000,0.1800000,1739.6743995
0.1850000,0.1850000,0.1850000,1362.9029331
0.1900000,0.1900000,0.1900000,1073.6741856
0.1950000,0.1950000,0.1950000,850.2257527
0.2000000,0.2000000,0.2000000,676.2968324
0.2050000,0.2050000,0.2050000,537.5390852
0.2100000,0.2100000,0.2100000,426.5143935
0.2150000,0.2150000,0.2150000,339.4349060
0.2200000,0.2200000,0.2200000,271.1532939
0.2250000,0.2250000,0.2250000,217.4405479
0.2300000,0.2300000,0.2300000,175.0496444
0.2350000,0.2350000,0.2350000,141.4920369
0.2400000,0.2400000,0.2400000,114.8473074
0.2450000,0.2450000,0.2450000,93.6176874
0.2500000,0.2500000,0.2500000,76.6297750
0.2550000,0.2550000,0.2550000,62.9756876
0.2600000,0.2600000,0.2600000,51.9624364
0.2650000,0.2650000,0.2650000,43.0510622
0.2700000,0.2700000,0.2700000,35.8059080
0.2750000,0.2750000,0.2750000,29.8781592
0.2800000,0.2800000,0.2800000,25.0084385
0.2850000,0.2850000,0.2850000,21.0134594
0.2900000,0.2900000,0.2900000,17.7551257
0.2950000,0.2950000,0.2950000,15.1146612
0.3000000,0.3000000,0.3000000,12.9798914
0.3050000,0.3050000,0.3050000,11.2414332
0.3100000,0.3100000,0.3100000,9.7964786
0.3150000,0.3150000,0.3150000,8.5602237
0.3200000,0.3200000,0.3200000,7.4776254
0.3250000,0.3250000,0.3250000,6.5237949
0.3300000,0.3300000,0.3300000,5.6914637
0.3350000,0.3350000,0.3350000,4.9760237
0.3400000,0.3400000,0.3400000,4.3670326
0.3450000,0.3450000,0.3450000,3.8469046
0.3500000,0.3500000,0.3500000,3.3935661
0.3550000,0.3550000,0.3550000,2.9842399
0.3600000,0.3600000,0.3600000,2.5991404
0.3650000,0.3650000,0.3650000,2.2247775
0.3700000,0.3700000,0.3700000,1.8560870
0.3750000,0.3750000,0.3750000,1.4961862
0.3800000,0.3800000,0.3800000,1.1534930
0.3850000,0.3850000,0.3850000,0.8374277
0.3900000,0.3900000,0.3900000,0.5546374
0.3950000,0.3950000,0.3950000,0.3070739
0.4000000,0.4000000,0.4000000,0.0920565
0.4050000,0.4050000,0.4050000,-0.0962859
0.4100000,0.4100000,0.4100000,-0.2648000
0.4150000,0.4150000,0.4150000,-0.4188176
0.4200000,0.4200000,0.4200000,-0.5604810
0.4250000,0.4250000,0.4250000,-0.6889860
0.4300000,0.4300000,0.4300000,-0.8023260
