# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,7883668644.1122475,7883668644.1122475
0.0050000,0.0050000,0.0050000,2601281439.5051107,2601281439.5051107
0.0100000,0.0100000,0.0100000,942313086.0082229,942313086.0082229
0.0150000,0.0150000,0.0150000,369629330.6778529,369629330.6778529
0.0200000,0.0200000,0.0200000,155464233.0867144,155464233.0867144
0.0250000,0.0250000,0.0250000,69750903.9825321,69750903.9825321
0.0300000,0.0300000,0.0300000,33492182.4632222,33492182.4632222
0.0350000,0.0350000,0.0350000,17606426.9233984,17606426.9233984
0.0400000,0.0400000,0.0400000,9783149.6651223,9783149.6651223
0.0450000,0.0450000,0.0450000,5532468.3432367,5532468.3432367
0.0500000,0.0500000,0.0500000,3428025.9968571,3428025.9968571
0.0550000,0.0550000,0.0550000,2167902.6454639,2167902.6454639
0.0600000,0.0600000,0.0600000,1384324.3034104,1384324.3034104
0.0650000,0.0650000,0.0650000,919669.3749191,919669.3749191
0.0700000,0.0700000,0.0700000,620349.3670836,620349.3670836
0.0750000,0.0750000,0.0750000,437956.5416327,437956.5416327
0.0800000,0.0800000,0.0800000,318091.9148995,318091.9148995
0.0850000,0.0850000,0.0850000,228300.2170752,228300.2170752
0.0900000,0.0900000,0.0900000,161692.4085147,161692.4085147
0.0950000,0.0950000,0.0950000,116354.0357051,116354.0357051
0.1000000,0.1000000,0.1000000,85491.1427537,85491.1427537
0.1050000,0.1050000,0.1050000,61286.9253425,61286.9253425
0.1100000,0.1100000,0.1100000,44334.0676547,44334.0676547
0.1150000,0.1150000,0.1150000,32479.4323677,32479.4323677
0.1200000,0.1200000,0.1200000,24020.1123495,24020.1123495
0.1250000,0.1250000,0.1250000,17906.4713263,17906.4713263
0.1300000,0.1300000,0.1300000,13465.4584774,13465.4584774
0.1350000,0.1350000,0.1350000,10203.3272650,10203.3272650
0.1400000,0.1400000,0.1400000,7783.2946331,7783.2946331
0.1450000,0.1450000,0.1450000,5972.0883044,5972.0883044
0.1500000,0.1500000,0.1500000,4562.4393271,4562.4393271
0.1550000,0.1550000,0.1550000,3438.5534433,3438.5534433
0.1600000,0.1600000,0.1600000,2606.4045417,2606.4045417
0.1650000,0.1650000,0.1650000,1985.6814072,1985.6814072
0.1700000,0.1700000,0.1700000,1543.8467923,1519.5310941
0.1750000,0.1750000,0.1750000,1190.6497260,1167.1996853
