# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,27777908.3402629,6705738.7580304,4296633.4563234,27078846.4175043,412708.4418007,19058802.9841495,6705767.1551443,6705710.3609164,7904985.0486891,4999551.5246869,139782602.8407076
0.0025000,0.0025000,0.0025000,inf,nan,16917611.2284109,4970888.5642221,3185156.6910744,20071221.5335143,305956.3082549,14126751.7456694,4970909.8346082,4970867.2938360,5859876.3233683,3706111.1977474,103609718.9579697
0.0050000,0.0050000,0.0050000,inf,nan,10620048.9199373,3725463.6547873,2387234.6551561,15040663.2925771,229321.3627797,10586176.0199724,3725478.4083374,3725448.9012372,4391721.1142860,2777568.3138793,77642250.9638015
0.0075000,0.0075000,0.0075000,inf,nan,6871149.1560645,2823055.0602009,1809069.2129990,11395739.2450707,173793.3755360,8020821.3266092,2823063.8566787,2823046.2637232,3327926.8471039,2104765.7446542,58827288.8881604
0.0100000,0.0100000,0.0100000,inf,nan,4595175.9269366,2163303.2854432,1386364.4596616,8731035.0278393,133196.3691265,6145354.1664884,2163306.6386304,2163299.9322560,2550185.8548739,1612879.1516290,45072128.7509383
0.0125000,0.0125000,0.0125000,inf,nan,3200862.8959796,1676777.3633881,1074639.2313387,6766073.4075632,103257.8986556,4762372.7511908,1676775.7447930,1676778.9819832,1976650.2194393,1250143.3661799,34928978.8730796
0.0150000,0.0150000,0.0150000,inf,nan,2356822.5780485,1315021.0622540,842850.0535952,5305105.8505062,80996.3929373,3734107.9906804,1315014.9044406,1315027.2200674,1550197.8545437,980431.2088529,27387408.0988254
0.0175000,0.0175000,0.0175000,inf,nan,1877146.9982281,1043934.9202344,669151.2497836,4210379.0672382,64313.8278348,2963608.2800796,1043924.6198213,1043945.2206476,1230630.9914587,778319.3784401,21736350.4945450
0.0200000,0.0200000,0.0200000,inf,nan,1662374.2117414,839334.3152358,538049.1655375,3384191.6030757,51722.3404337,2382110.7929339,839320.2356066,839348.3948651,989439.8592318,625776.7125858,17471483.3818062
0.0225000,0.0225000,0.0225000,inf,nan,1669965.0134961,683941.1777087,438474.8815699,2756741.6071470,42159.0865252,1940488.6533708,683923.6514686,683958.7039488,806256.3990427,509921.3198121,14232498.8511863
0.0250000,0.0250000,0.0250000,inf,nan,1902283.2736551,565329.2800065,362467.8513797,2277826.5613305,34859.7916613,1603409.1491238,565308.6112154,565349.9487976,666432.0915702,421488.6630383,11760258.7048519
0.0275000,0.0275000,0.0275000,inf,nan,2407444.5372747,474509.6539513,304269.6479565,1911128.7952022,29271.7023930,1345311.8421269,474486.1201579,474533.1877447,559370.3923302,353776.8990851,9867296.9680324
0.0300000,0.0300000,0.0300000,inf,nan,3293407.4103916,404949.5970228,259695.4969085,1630252.4646229,24993.2251403,1147619.3741805,404923.4511223,404975.7429234,477370.2981054,301915.4858653,8417363.2850122
0.0325000,0.0325000,0.0325000,inf,nan,4760897.2446941,351887.9998730,225695.6542237,1415957.4922164,21731.8042566,996790.7053678,351859.4718066,351916.5279394,414819.2284523,262354.7158286,7311144.9224083
0.0350000,0.0350000,0.0350000,inf,nan,7168877.0791146,311855.0448430,200047.7202499,1254219.0215393,19274.3804016,882955.3576472,311824.3431557,311885.7465303,367626.8276765,232507.6208880,6476250.0078754
0.0375000,0.0375000,0.0375000,inf,nan,10162494.2261713,282334.2552478,181140.1570094,1134861.8345932,17466.6128076,798952.3251205,282301.5685183,282366.9419774,332826.5754156,210498.0088294,5860158.6965469
0.0400000,0.0400000,0.0400000,inf,nan,11281826.3875857,261524.8398477,167820.0670491,1050599.8236626,16198.2781334,739654.0687516,261490.3380019,261559.3416935,308295.6290806,194983.2761138,5425265.2221481
0.0425000,0.0425000,0.0425000,inf,nan,14962489.0116665,245368.2808976,157458.8967549,985485.9038181,15200.9722995,693818.1960709,245333.0070876,245403.5547076,289249.6504722,182937.5415799,5089082.2146794
0.0450000,0.0450000,0.0450000,inf,nan,22448451.0208160,229997.7114122,147554.0009182,924313.7680335,14219.6712706,650725.6871550,229964.0048242,230031.4180001,271130.2267433,171477.8118053,4772963.1824175
0.0475000,0.0475000,0.0475000,inf,nan,36464037.8262266,214794.7598530,137819.5693836,862802.7866727,13291.6889447,607435.8810803,214759.7249030,214829.7948029,253208.3975298,160143.0517751,4455471.9484519
0.0500000,0.0500000,0.0500000,inf,nan,62642520.6922911,204119.0927190,130989.7704597,819519.1298621,12644.4866372,576977.5260281,204082.8563482,204155.3290899,240623.5068677,152183.6680558,4232094.1867551
0.0525000,0.0525000,0.0525000,inf,nan,112821524.3316294,188094.0209428,120623.0520487,756412.9866324,11593.7720118,532495.7750996,188062.0109257,188126.0309599,221732.5304419,140235.9655098,3905733.5389534
0.0550000,0.0550000,0.0550000,inf,nan,212901041.0622753,172308.4227146,110504.8468382,692716.8005622,10623.1872415,487660.9905345,172275.4632721,172341.3821570,203123.8547268,128466.8056099,3576898.5895686
0.0575000,0.0575000,0.0575000,inf,nan,422618791.5309861,159469.9965959,102276.4065813,640902.9922116,9834.6350431,451190.3164478,159436.1985605,159503.7946312,187989.4198526,118894.9485495,3309409.7613634
0.0600000,0.0600000,0.0600000,inf,nan,286963891.4053257,149101.2568042,95631.7570524,599043.7402270,9198.7189376,421726.8792938,149066.7241700,149135.7894383,175766.3470510,111164.3985378,3093315.3379394
0.0625000,0.0625000,0.0625000,inf,nan,225956884.4441605,140811.4940022,90320.5122960,565561.8430673,8691.3766105,398160.5716930,140776.3242960,140846.6637083,165994.0529950,104983.8571014,2920473.4398380
0.0650000,0.0650000,0.0650000,inf,nan,149036595.3363363,133013.0155790,85231.5136682,535653.9130227,8149.0278637,377048.6657864,132984.5833213,133041.4478368,156800.9040278,99169.5991802,2765514.7731967
