# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,3322477.0464439
0.0050000,0.0050000,0.0050000,3240472.2716883
0.0100000,0.0100000,0.0100000,3157206.3104613
0.0150000,0.0150000,0.0150000,3056986.4378534
0.0200000,0.0200000,0.0200000,2940107.2856324
0.0250000,0.0250000,0.0250000,2751537.8167554
0.0300000,0.0300000,0.0300000,2540550.3191348
0.0350000,0.0350000,0.0350000,2315530.3125282
0.0400000,0.0400000,0.0400000,2084490.5642936
0.0450000,0.0450000,0.0450000,1854616.0850938
0.0500000,0.0500000,0.0500000,1631951.3706322
0.0550000,0.0550000,0.0550000,1421235.2025315
0.0600000,0.0600000,0.0600000,1225869.3359525
0.0650000,0.0650000,0.0650000,1047994.7171314
0.0700000,0.0700000,0.0700000,888642.9523269
0.0750000,0.0750000,0.0750000,747930.6937545
0.0800000,0.0800000,0.0800000,624870.7339041
0.0850000,0.0850000,0.0850000,517853.3279400
0.0900000,0.0900000,0.0900000,426797.9061790
0.0950000,0.0950000,0.0950000,350045.6160356
0.1000000,0.1000000,0.1000000,285881.1072735
0.1050000,0.1050000,0.1050000,232626.3140504
0.1100000,0.1100000,0.1100000,188703.8364340
0.1150000,0.1150000,0.1150000,152675.2106861
0.1200000,0.1200000,0.1200000,123259.6859195
0.1250000,0.1250000,0.1250000,99338.7647979
0.1300000,0.1300000,0.1300000,79951.0299711
0.1350000,0.1350000,0.1350000,64280.8975942
0.1400000,0.1400000,0.1400000,51644.0672259
0.1450000,0.1450000,0.1450000,41471.6606506
0.1500000,0.1500000,0.1500000,33294.3994988
0.1550000,0.1550000,0.1550000,26727.6699709
0.1600000,0.1600000,0.1600000,21457.9511380
0.1650000,0.1650000,0.1650000,17230.8211122
0.1700000,0.1700000,0.1700000,13840.5803337
0.1750000,0.1750000,0.1750000,11121.4220085
0.1800000,0.1800000,0.1800000,8940.0180376
0.1850000,0.1850000,0.1850000,7189.3598603
0.1900000,0.1900000,0.1900000,5783.6862279
0.1950000,0.1950000,0.1950000,4654.3357444
0.2000000,0.2000000,0.2000000,3746.3752747
0.2050000,0.2050000,0.2050000,3015.8720727
0.2100000,0.2100000,0.2100000,2427.6952239
0.2150000,0.2150000,0.2150000,1953.7491789
0.2200000,0.2200000,0.2200000,1583.4440763
0.2250000,0.2250000,0.2250000,1275.0186014
0.2300000,0.2300000,0.2300000,1025.9520520
0.2350000,0.2350000,0.2350000,824.6978172
0.2400000,0.2400000,0.2400000,661.9937636
0.2450000,0.2450000,0.2450000,530.4032711
0.2500000,0.2500000,0.2500000,423.9493948
0.2550000,0.2550000,0.2550000,337.8231648
0.2600000,0.2600000,0.2600000,268.1507474
0.2650000,0.2650000,0.2650000,211.8072260
0.2700000,0.2700000,0.2700000,166.2675278
0.2750000,0.2750000,0.2750000,129.4875892
0.2800000,0.2800000,0.2800000,99.8106334
0.2850000,0.2850000,0.2850000,75.8939122
0.2900000,0.2900000,0.2900000,56.6509414
0.2950000,0.2950000,0.2950000,41.2044343
0.3000000,0.3000000,0.3000000,28.8465937
0.3050000,0.3050000,0.3050000,19.0054302
0.3100000,0.3100000,0.3100000,11.2169093
0.3150000,0.3150000,0.3150000,5.1025243
0.3200000,0.3200000,0.3200000,0.3511124
0.3250000,0.3250000,0.3250000,-3.2964618
0.3300000,0.3300000,0.3300000,-6.0600875
0.3350000,0.3350000,0.3350000,-8.1293778
0.3400000,0.3400000,0.3400000,-9.6670986
0.3450000,0.3450000,0.3450000,-10.8073839
0.3500000,0.3500000,0.3500000,-11.6529859
0.3550000,0.3550000,0.3550000,-12.2771524
0.3600000,0.3600000,0.3600000,-12.7310540
0.3650000,0.3650000,0.3650000,-13.0526980
0.3700000,0.3700000,0.3700000,-13.2734229
0.3750000,0.3750000,0.3750000,-13.4198107
0.3800000,0.3800000,0.3800000,-13.5110356
0.3850000,0.3850000,0.3850000,-13.5556988
0.3900000,0.3900000,0.3900000,-13.5531000
0.3950000,0.3950000,0.3950000,-13.4989135
0.4000000,0.4000000,0.4000000,-13.3908022
0.4050000,0.4050000,0.4050000,-13.2307248
0.4100000,0.4100000,0.4100000,-13.0245703
