# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,150991288.3393345
0.0050000,0.0050000,0.0050000,68775466.2017858
0.0100000,0.0100000,0.0100000,33544499.4474362
0.0150000,0.0150000,0.0150000,17625928.1512600
0.0200000,0.0200000,0.0200000,10067341.4703549
0.0250000,0.0250000,0.0250000,6301336.4102576
0.0300000,0.0300000,0.0300000,4338457.7724665
0.0350000,0.0350000,0.0350000,3284835.6673870
0.0400000,0.0400000,0.0400000,2707159.6887645
0.0450000,0.0450000,0.0450000,2229613.2590254
0.0500000,0.0500000,0.0500000,1800076.1632989
0.0550000,0.0550000,0.0550000,1440864.2764517
0.0600000,0.0600000,0.0600000,1195228.9824408
0.0650000,0.0650000,0.0650000,892489.1025358
0.0700000,0.0700000,0.0700000,678169.4256737
0.0750000,0.0750000,0.0750000,523614.3953014
0.0800000,0.0800000,0.0800000,410187.4169665
0.0850000,0.0850000,0.0850000,325521.2308568
0.0900000,0.0900000,0.0900000,251618.5551535
0.0950000,0.0950000,0.0950000,183007.4254712
0.1000000,0.1000000,0.1000000,134152.8239840
0.1050000,0.1050000,0.1050000,99064.7382850
0.1100000,0.1100000,0.1100000,73656.9142508
0.1150000,0.1150000,0.1150000,55115.8934417
0.1200000,0.1200000,0.1200000,41486.9157058
0.1250000,0.1250000,0.1250000,31399.8524315
0.1300000,0.1300000,0.1300000,23886.2007881
0.1350000,0.1350000,0.1350000,18255.7810372
0.1400000,0.1400000,0.1400000,14012.9205868
0.1450000,0.1450000,0.1450000,10798.9866115
0.1500000,0.1500000,0.1500000,8352.6549505
0.1550000,0.1550000,0.1550000,6482.2198324
0.1600000,0.1600000,0.1600000,5046.1450720
0.1650000,0.1650000,0.1650000,3939.3008739
0.1700000,0.1700000,0.1700000,3083.1529916
0.1750000,0.1750000,0.1750000,2418.7197462
0.1800000,0.1800000,0.1800000,1901.4814006
0.1850000,0.1850000,0.1850000,1512.9337341
0.1900000,0.1900000,0.1900000,1196.8467337
0.1950000,0.1950000,0.1950000,948.8111126
0.2000000,0.2000000,0.2000000,753.7287206
0.2050000,0.2050000,0.2050000,599.9658884
0.2100000,0.2100000,0.2100000,478.5212813
0.2150000,0.2150000,0.2150000,382.3937126
0.2200000,0.2200000,0.2200000,306.1153962
0.2250000,0.2250000,0.2250000,245.4290698
0.2300000,0.2300000,0.2300000,197.0449051
0.2350000,0.2350000,0.2350000,158.4009299
0.2400000,0.2400000,0.2400000,127.4194981
0.2450000,0.2450000,0.2450000,102.3729809
0.2500000,0.2500000,0.2500000,82.0107847
0.2550000,0.2550000,0.2550000,65.5523152
0.2600000,0.2600000,0.2600000,52.3846162
0.2650000,0.2650000,0.2650000,41.9277804
0.2700000,0.2700000,0.2700000,33.6591349
0.2750000,0.2750000,0.2750000,27.1376904
0.2800000,0.2800000,0.2800000,22.0045070
0.2850000,0.2850000,0.2850000,17.9719868
0.2900000,0.2900000,0.2900000,14.8103250
0.2950000,0.2950000,0.2950000,12.3341896
0.3000000,0.3000000,0.3000000,10.3910670
0.3050000,0.3050000,0.3050000,8.8526626
0.3100000,0.3100000,0.3100000,7.6109333
