# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1479146385.1619632,1479146385.1619632
0.0050000,0.0050000,0.0050000,1287781431.8706610,1287781431.8706610
0.0100000,0.0100000,0.0100000,1047253307.5276005,1047253307.5276005
0.0150000,0.0150000,0.0150000,796882840.9844900,796882840.9844900
0.0200000,0.0200000,0.0200000,573386245.5991952,573386245.5991952
0.0250000,0.0250000,0.0250000,393696251.2326338,393696251.2326338
0.0300000,0.0300000,0.0300000,260911483.8338516,260911483.8338516
0.0350000,0.0350000,0.0350000,167979130.1331623,167979130.1331623
0.0400000,0.0400000,0.0400000,106024673.5624750,106024673.5624750
0.0450000,0.0450000,0.0450000,66013514.6308264,66013514.6308264
0.0500000,0.0500000,0.0500000,40759179.1747201,40759179.1747201
0.0550000,0.0550000,0.0550000,25066522.1559341,25066522.1559341
0.0600000,0.0600000,0.0600000,15409686.3248813,15409686.3248813
0.0650000,0.0650000,0.0650000,9494961.4288147,9494961.4288147
0.0700000,0.0700000,0.0700000,5878318.1853576,5878318.1853576
0.0750000,0.0750000,0.0750000,3663163.0874211,3663163.0874211
0.0800000,0.0800000,0.0800000,2300550.3985502,2300550.3985502
0.0850000,0.0850000,0.0850000,1457194.0722950,1457194.0722950
0.0900000,0.0900000,0.0900000,931441.2516115,931441.2516115
0.0950000,0.0950000,0.0950000,601125.6290564,601125.6290564
0.1000000,0.1000000,0.1000000,391780.3213744,391780.3213744
0.1050000,0.1050000,0.1050000,257787.2208177,257787.2208177
0.1100000,0.1100000,0.1100000,171171.2748953,171171.2748953
0.1150000,0.1150000,0.1150000,114786.9844540,114786.9844540
0.1200000,0.1200000,0.1200000,77724.9710086,77724.9710086
0.1250000,0.1250000,0.1250000,53128.2842901,53128.2842901
0.1300000,0.1300000,0.1300000,36648.9803544,36648.9803544
0.1350000,0.1350000,0.1350000,25505.2142946,25505.2142946
0.1400000,0.1400000,0.1400000,17900.9804170,17900.9804170
0.1450000,0.1450000,0.1450000,12657.2875150,12657.2875150
0.1500000,0.1500000,0.1500000,9011.7117898,9011.7117898
0.1550000,0.1550000,0.1550000,6462.7736330,6462.7736330
0.1600000,0.1600000,0.1600000,4666.7663802,4666.7663802
0.1650000,0.1650000,0.1650000,3391.8442915,3391.8442915
0.1700000,0.1700000,0.1700000,2480.3454171,2480.3454171
0.1750000,0.1750000,0.1750000,1847.9869790,1824.2073281
0.1800000,0.1800000,0.1800000,1369.5501754,1348.7949385
0.1850000,0.1850000,0.1850000,1019.6804335,1000.8105294
0.1900000,0.1900000,0.1900000,762.3958097,743.7309015
0.1950000,0.1950000,0.1950000,571.8539270,550.6704800
0.2000000,0.2000000,0.2000000,429.9209388,408.2225667
0.2050000,0.2050000,0.2050000,323.8177267,302.6481090
0.2100000,0.2100000,0.2100000,244.1980142,222.9101942
0.2150000,0.2150000,0.2150000,184.1052056,162.9650933
0.2200000,0.2200000,0.2200000,138.3339705,118.1606792
0.2250000,0.2250000,0.2250000,103.1664418,83.5226490
0.2300000,0.2300000,0.2300000,76.0471737,56.1996570
0.2350000,0.2350000,0.2350000,55.0655983,35.8932615
0.2400000,0.2400000,0.2400000,38.8135643,20.8303642
0.2450000,0.2450000,0.2450000,26.3102084,9.6967705
0.2500000,0.2500000,0.2500000,16.8020816,1.5143556
0.2550000,0.2550000,0.2550000,9.6408572,-5.2088443
0.2600000,0.2600000,0.2600000,4.2746382,-10.4065789
0.2650000,0.2650000,0.2650000,0.2635237,-14.1447536
0.2700000,0.2700000,0.2700000,-2.7247389,-16.7005459
0.2750000,0.2750000,0.2750000,-4.9415925,-18.5476256
0.2800000,0.2800000,0.2800000,-6.5832834,-19.9997774
0.2850000,0.2850000,0.2850000,-7.7991344,-20.8224973
0.2900000,0.2900000,0.2900000,-8.6923345,-21.1811454
0.2950000,0.2950000,0.2950000,-9.3304387,-21.4505169
0.3000000,0.3000000,0.3000000,-9.7659449,-21.7491321
0.3050000,0.3050000,0.3050000,-10.0480176,-22.3738746
0.3100000,0.3100000,0.3100000,-10.2165239,-22.7425560
0.3150000,0.3150000,0.3150000,-10.2918402,-22.7433590
0.3200000,0.3200000,0.3200000,-10.2762709,-22.7725619
0.3250000,0.3250000,0.3250000,-10.1666988,-22.9655319
0.3300000,0.3300000,0.3300000,-9.9658510,-22.8365354
0.3350000,0.3350000,0.3350000,-9.6851875,-22.4794993
0.3400000,0.3400000,0.3400000,-9.3420763,-21.9641998
0.3450000,0.3450000,0.3450000,-8.9558275,-21.3831124
0.3500000,0.3500000,0.3500000,-8.5448117,-20.8125358
0.3550000,0.3550000,0.3550000,-8.1248934,-20.1706551
0.3600000,0.3600000,0.3600000,-7.7086676,-19.4858342
0.3650000,0.3650000,0.3650000,-7.3051264,-18.7789526
0.3700000,0.3700000,0.3700000,-6.9198296,-18.0652726
0.3750000,0.3750000,0.3750000,-6.5555999,-17.3558369
0.3800000,0.3800000,0.3800000,-6.2132881,-16.6585181
0.3850000,0.3850000,0.3850000,-5.8922208,-15.9788088
0.3900000,0.3900000,0.3900000,-5.5904878,-15.3327602
0.3950000,0.3950000,0.3950000,-5.3054218,-14.7142647
0.4000000,0.4000000,0.4000000,-5.0342835,-14.1196206
0.4050000,0.4050000,0.4050000,-4.7748515,-13.5564787
0.4100000,0.4100000,0.4100000,-4.5256854,-13.0286603
0.4150000,0.4150000,0.4150000,-4.2860764,-12.5226222
0.4200000,0.4200000,0.4200000,-4.0558337,-12.0382755
0.4250000,0.4250000,0.4250000,-3.8350470,-11.5752741
0.4300000,0.4300000,0.4300000,-3.6238994,-11.1564570
0.4350000,0.4350000,0.4350000,-3.4225477,-10.7976798
0.4400000,0.4400000,0.4400000,-3.2310622,-10.4443991
0.4450000,0.4450000,0.4450000,-3.0494060,-10.0986736
0.4500000,0.4500000,0.4500000,-2.8774384,-9.7619522
0.4550000,0.4550000,0.4550000,-2.7149297,-9.4352151
0.4600000,0.4600000,0.4600000,-2.5615803,-9.1190831
0.4650000,0.4650000,0.4650000,-2.4170396,-8.8139027
0.4700000,0.4700000,0.4700000,-2.2809234,-8.5198127
0.4750000,0.4750000,0.4750000,-2.1528277,-8.2367951
0.4800000,0.4800000,0.4800000,-2.0323398,-7.9647162
0.4850000,0.4850000,0.4850000,-1.9190472,-7.7033571
0.4900000,0.4900000,0.4900000,-1.8125440,-7.4524381
0.4950000,0.4950000,0.4950000,-1.7124353,-7.2116375
0.5000000,0.5000000,0.5000000,-1.6183404,-6.9806061
0.5050000,0.5050000,0.5050000,-1.5298949,-6.7589779
0.5100000,0.5100000,0.5100000,-1.4467518,-6.5463793
0.5150000,0.5150000,0.5150000,-1.3685823,-6.3424349
0.5200000,0.5200000,0.5200000,-1.2950756,-6.1467724
0.5250000,0.5250000,0.5250000,-1.2259389,-5.9590265
0.5300000,0.5300000,0.5300000,-1.1608969,-5.7788411
0.5350000,0.5350000,0.5350000,-1.0996911,-5.6058711
0.5400000,0.5400000,0.5400000,-1.0420791,-5.4397839
0.5450000,0.5450000,0.5450000,-0.9878340,-5.2802598
0.5500000,0.5500000,0.5500000,-0.9367434,-5.1269928
0.5550000,0.5550000,0.5550000,-0.8886087,-4.9796902
0.5600000,0.5600000,0.5600000,-0.8432441,-4.8380731
0.5650000,0.5650000,0.5650000,-0.8004761,-4.7018757
0.5700000,0.5700000,0.5700000,-0.7601426,-4.5708453
0.5750000,0.5750000,0.5750000,-0.7220920,-4.4447417
0.5800000,0.5800000,0.5800000,-0.6861828,-4.3233370
0.5850000,0.5850000,0.5850000,-0.6522828,-4.2064146
0.5900000,0.5900000,0.5900000,-0.6202686,-4.0937693
