# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,404352406821513399575231472554630709248.0000000,404352406821513399575231472554630709248.0000000
0.0050000,0.0050000,0.0050000,10546113667887542566912.0000000,10546113667887542566912.0000000
0.0100000,0.0100000,0.0100000,3307298959641428992.0000000,3307298959641428992.0000000
0.0150000,0.0150000,0.0150000,27749460230590396.0000000,27749460230590396.0000000
0.0200000,0.0200000,0.0200000,919346283875860.5000000,919346283875860.5000000
0.0250000,0.0250000,0.0250000,64781424265634.3125000,64781424265634.3125000
0.0300000,0.0300000,0.0300000,7389185675409.7314453,7389185675409.7314453
0.0350000,0.0350000,0.0350000,1176632084168.4042969,1176632084168.4042969
0.0400000,0.0400000,0.0400000,239345821620.6659546,239345821620.6659546
0.0450000,0.0450000,0.0450000,58656650685.2372589,58656650685.2372589
0.0500000,0.0500000,0.0500000,16681186166.1034527,16681186166.1034527
0.0550000,0.0550000,0.0550000,5360173118.3400831,5360173118.3400831
0.0600000,0.0600000,0.0600000,1900361297.9256651,1900361297.9256651
0.0650000,0.0650000,0.0650000,730791980.6952218,730791980.6952218
0.0700000,0.0700000,0.0700000,302057850.8752792,302057850.8752792
0.0750000,0.0750000,0.0750000,133145495.6953160,133145495.6953160
0.0800000,0.0800000,0.0800000,62217973.2073928,62217973.2073928
0.0850000,0.0850000,0.0850000,30700441.8850928,30700441.8850928
0.0900000,0.0900000,0.0900000,15959044.4874049,15959044.4874049
0.0950000,0.0950000,0.0950000,8584233.5632758,8584233.5632758
0.1000000,0.1000000,0.1000000,4815565.0451319,4815565.0451319
0.1050000,0.1050000,0.1050000,2810272.0008894,2810272.0008894
0.1100000,0.1100000,0.1100000,1699963.0493897,1699963.0493897
0.1150000,0.1150000,0.1150000,1061530.3941392,1061530.3941392
0.1200000,0.1200000,0.1200000,681263.8152967,681263.8152967
0.1250000,0.1250000,0.1250000,447399.4152827,447399.4152827
0.1300000,0.1300000,0.1300000,299454.8530132,299454.8530132
0.1350000,0.1350000,0.1350000,203573.3469964,203573.3469964
0.1400000,0.1400000,0.1400000,140163.9955638,140163.9955638
0.1450000,0.1450000,0.1450000,97525.5462883,97525.5462883
0.1500000,0.1500000,0.1500000,68460.9238448,68460.9238448
0.1550000,0.1550000,0.1550000,48425.9421615,48425.9421615
0.1600000,0.1600000,0.1600000,34485.8784323,34485.8784323
0.1650000,0.1650000,0.1650000,24709.1864448,24709.1864448
0.1700000,0.1700000,0.1700000,17804.6051326,17804.6051326
0.1750000,0.1750000,0.1750000,12897.8498290,12897.8498290
0.1800000,0.1800000,0.1800000,9390.7497515,9390.7497515
0.1850000,0.1850000,0.1850000,6870.4775437,6870.4775437
0.1900000,0.1900000,0.1900000,5050.0074197,5050.0074197
0.1950000,0.1950000,0.1950000,3728.4849795,3728.4849795
0.2000000,0.2000000,0.2000000,2764.5359657,2764.5359657
0.2050000,0.2050000,0.2050000,2058.1150299,2058.1150299
0.2100000,0.2100000,0.2100000,1565.2655938,1538.0628204
0.2150000,0.2150000,0.2150000,1179.9962381,1153.5179404
0.2200000,0.2200000,0.2200000,892.2985499,867.7391201
0.2250000,0.2250000,0.2250000,677.6796365,652.6139179
0.2300000,0.2300000,0.2300000,517.5248832,492.3392820
0.2350000,0.2350000,0.2350000,397.6001590,372.3969632
0.2400000,0.2400000,0.2400000,307.4411964,282.2621818
0.2450000,0.2450000,0.2450000,239.3907624,214.2639504
0.2500000,0.2500000,0.2500000,187.7933450,162.7819901
0.2550000,0.2550000,0.2550000,148.3823243,123.6776525
0.2600000,0.2600000,0.2600000,117.9721417,93.8884334
0.2650000,0.2650000,0.2650000,94.3249545,71.1374845
0.2700000,0.2700000,0.2700000,75.8372630,53.7244055
0.2750000,0.2750000,0.2750000,61.2764388,40.3737922
0.2800000,0.2800000,0.2800000,49.7195918,30.1250447
0.2850000,0.2850000,0.2850000,40.5012876,22.2518000
0.2900000,0.2900000,0.2900000,33.1217902,16.2027447
0.2950000,0.2950000,0.2950000,27.1809832,11.5579332
0.3000000,0.3000000,0.3000000,22.3540006,7.9964040
0.3050000,0.3050000,0.3050000,18.3873617,5.2720693
0.3100000,0.3100000,0.3100000,15.0943896,3.1956871
0.3150000,0.3150000,0.3150000,12.3414018,1.6213281
0.3200000,0.3200000,0.3200000,10.0307101,0.4361763
0.3250000,0.3250000,0.3250000,8.0879314,-0.4471868
0.3300000,0.3300000,0.3300000,6.4543170,-1.0966401
0.3350000,0.3350000,0.3350000,5.0816565,-1.5649866
