# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,556180.1720709,448597.1032788,287499.8990229,1810022.9050793,27561.9177203,1274029.2707190,448603.9786945,448590.2278631,528823.6721208,334457.4569031,9344219.2305632,448597.1032788,287499.8990229,1810022.9050793,27561.9177203,1274029.2707190,448603.9786945,448590.2278631,528823.6721208,334457.4569031,9344219.2305632
0.0025000,0.0025000,0.0025000,inf,nan,467014.6905939,364081.2349877,233344.2231089,1468796.0021999,22362.0676072,1033861.0520302,364087.4420337,364075.0279418,429193.0871360,271445.5422698,7582752.7716075,364081.2349877,233344.2231089,1468796.0021999,22362.0676072,1033861.0520302,364087.4420337,364075.0279418,429193.0871360,271445.5422698,7582752.7716075
0.0050000,0.0050000,0.0050000,inf,nan,427597.5305363,298341.7091330,191218.3281653,1203406.3835179,18317.1277232,847068.4854680,298347.3722375,298336.0460286,351696.7831878,222432.5761256,6212757.1765267,298341.7091330,191218.3281653,1203406.3835179,18317.1277232,847068.4854680,298347.3722375,298336.0460286,351696.7831878,222432.5761256,6212757.1765267
0.0075000,0.0075000,0.0075000,inf,nan,431295.7179979,245756.6379588,157487.5972347,991630.9511512,15061.1447400,697988.9749396,245761.7392294,245751.5366882,289707.4608453,183227.0862830,5119323.4829088,245756.6379588,157487.5972347,991630.9511512,15061.1447400,697988.9749396,245761.7392294,245751.5366882,289707.4608453,183227.0862830,5119323.4829088
0.0100000,0.0100000,0.0100000,inf,nan,477976.6333989,203379.6762376,130324.4598000,820681.0452407,12449.9529812,577661.2487673,203384.3536695,203374.9988057,239751.8540280,151632.3863954,4236792.4834228,203379.6762376,130324.4598000,820681.0452407,12449.9529812,577661.2487673,203384.3536695,203374.9988057,239751.8540280,151632.3863954,4236792.4834228
0.0125000,0.0125000,0.0125000,inf,nan,432534.8660519,169340.1352483,108505.1549767,683373.7549060,10352.7988231,481013.2719032,169344.4650454,169335.8054513,199624.7222840,126253.7599392,3527937.2771118,169340.1352483,108505.1549767,683373.7549060,10352.7988231,481013.2719032,169344.4650454,169335.8054513,199624.7222840,126253.7599392,3527937.2771118
0.0150000,0.0150000,0.0150000,inf,nan,426802.5094662,141905.9016430,90919.6216636,572717.7661939,8662.9045071,403124.2399865,141909.9558029,141901.8474830,167284.1831879,105799.8070789,2956667.0760810,141905.9016430,90919.6216636,572717.7661939,8662.9045071,403124.2399865,141909.9558029,141901.8474830,167284.1831879,105799.8070789,2956667.0760810
0.0175000,0.0175000,0.0175000,inf,nan,468681.0738160,119723.3635067,76700.3376437,483249.9995870,7296.8118004,340148.9656906,119727.2100228,119719.5169907,141134.5464907,89261.3246891,2494779.9818786,119723.3635067,76700.3376437,483249.9995870,7296.8118004,340148.9656906,119727.2100228,119719.5169907,141134.5464907,89261.3246891,2494779.9818786
0.0200000,0.0200000,0.0200000,inf,nan,567421.9330954,101730.5101576,65166.6405608,410684.6565594,6189.0308559,289070.8711738,101734.2132046,101726.8071106,119923.8727916,75846.5167699,2120151.3664602,101730.5101576,65166.6405608,410684.6565594,6189.0308559,289070.8711738,101734.2132046,101726.8071106,119923.8727916,75846.5167699,2120151.3664602
0.0225000,0.0225000,0.0225000,inf,nan,744629.4816666,87090.9042871,55782.4214704,351646.5735978,5287.9739120,247514.3171005,87094.5243928,87087.2841813,102666.1373352,64931.7665102,1815357.4423783,87090.9042871,55782.4214704,351646.5735978,5287.9739120,247514.3171005,87094.5243928,87087.2841813,102666.1373352,64931.7665102,1815357.4423783
