# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,780459.8520321
0.0050000,0.0050000,0.0050000,569310.6906503
0.0100000,0.0100000,0.0100000,448706.7793894
0.0150000,0.0150000,0.0150000,373173.4249692
0.0200000,0.0200000,0.0200000,317813.9489543
0.0250000,0.0250000,0.0250000,280260.7852619
0.0300000,0.0300000,0.0300000,251227.1930294
0.0350000,0.0350000,0.0350000,233440.0942328
0.0400000,0.0400000,0.0400000,209082.6216423
0.0450000,0.0450000,0.0450000,191990.0656425
0.0500000,0.0500000,0.0500000,169367.9308645
0.0550000,0.0550000,0.0550000,149529.7396811
0.0600000,0.0600000,0.0600000,134788.4950758
0.0650000,0.0650000,0.0650000,124065.1645969
0.0700000,0.0700000,0.0700000,116597.7120776
0.0750000,0.0750000,0.0750000,111865.4774374
0.0800000,0.0800000,0.0800000,109544.1278527
0.0850000,0.0850000,0.0850000,109475.6576267
0.0900000,0.0900000,0.0900000,109747.9355998
0.0950000,0.0950000,0.0950000,99678.9143274
0.1000000,0.1000000,0.1000000,92448.1023993
0.1050000,0.1050000,0.1050000,87472.7999254
0.1100000,0.1100000,0.1100000,84306.2872086
0.1150000,0.1150000,0.1150000,82585.0346076
0.1200000,0.1200000,0.1200000,81995.4992576
0.1250000,0.1250000,0.1250000,82256.3230141
0.1300000,0.1300000,0.1300000,83113.0398673
0.1350000,0.1350000,0.1350000,84343.2197888
0.1400000,0.1400000,0.1400000,85770.5120837
0.1450000,0.1450000,0.1450000,87286.3816847
0.1500000,0.1500000,0.1500000,88878.3224448
0.1550000,0.1550000,0.1550000,90662.4967404
0.1600000,0.1600000,0.1600000,91521.3827700
0.1650000,0.1650000,0.1650000,80026.8143371
0.1700000,0.1700000,0.1700000,62636.4482188
0.1750000,0.1750000,0.1750000,49550.3360603
0.1800000,0.1800000,0.1800000,39610.5029784
0.1850000,0.1850000,0.1850000,31988.6950694
0.1900000,0.1900000,0.1900000,26086.3917897
0.1950000,0.1950000,0.1950000,21467.5869312
0.2000000,0.2000000,0.2000000,17812.7887188
0.2050000,0.2050000,0.2050000,14886.9598999
0.2100000,0.2100000,0.2100000,12516.7703959
0.2150000,0.2150000,0.2150000,10574.1927888
0.2200000,0.2200000,0.2200000,8964.5129102
0.2250000,0.2250000,0.2250000,7617.4848831
0.2300000,0.2300000,0.2300000,6480.7750622
0.2350000,0.2350000,0.2350000,5515.1024943
0.2400000,0.2400000,0.2400000,4598.6179441
0.2450000,0.2450000,0.2450000,3747.7223742
0.2500000,0.2500000,0.2500000,3054.7134234
