# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1750000,0.1750000,0.1750000,1624.6349432,0.7549385,124.4208806
0.1775000,0.1775000,0.1775000,1413.5064077,0.7509125,106.8046122
0.1800000,0.1800000,0.1800000,1231.5432277,0.7464630,91.9666744
0.1825000,0.1825000,0.1825000,1074.4735845,0.7416186,79.4239453
0.1850000,0.1850000,0.1850000,938.6895011,0.7364072,68.7880488
0.1875000,0.1875000,0.1875000,821.1375493,0.7308560,59.7434227
0.1900000,0.1900000,0.1900000,719.2285675,0.7249919,52.0300150
0.1925000,0.1925000,0.1925000,630.7629068,0.7188406,45.4312434
0.1950000,0.1950000,0.1950000,553.8683946,0.7124271,39.7664291
0.1975000,0.1975000,0.1975000,486.9487365,0.7057756,34.8858012
0.2000000,0.2000000,0.2000000,428.6405071,0.6989092,30.6663359
0.2025000,0.2025000,0.2025000,377.7772231,0.6918502,27.0076562
0.2050000,0.2050000,0.2050000,333.3592700,0.6846196,23.8279585
0.2075000,0.2075000,0.2075000,294.5286762,0.6772375,21.0601585
0.2100000,0.2100000,0.2100000,260.5479088,0.6697228,18.6484364
0.2125000,0.2125000,0.2125000,230.7820124,0.6620925,16.5453181
0.2150000,0.2150000,0.2150000,204.6835291,0.6543603,14.7093864
0.2175000,0.2175000,0.2175000,181.7797364,0.6465339,13.1036634
0.2200000,0.2200000,0.2200000,161.6618188,0.6386088,11.6946294
0.2225000,0.2225000,0.2225000,143.9756423,0.6305515,10.4517562
0.2250000,0.2250000,0.2250000,128.4137702,0.6222449,9.3473727
0.2275000,0.2275000,0.2275000,114.7081858,0.6133063,8.3566942
0.2300000,0.2300000,0.2300000,102.6231043,0.6026869,7.4579091
0.2325000,0.2325000,0.2325000,91.9479772,0.5882082,6.6323210
0.2350000,0.2350000,0.2350000,82.4924045,0.5666580,5.8646336
0.2375000,0.2375000,0.2375000,74.0855198,0.5351391,5.1434052
0.2400000,0.2400000,0.2400000,66.5801954,0.4932791,4.4614448
0.2425000,0.2425000,0.2425000,59.8577847,0.4443640,3.8157217
0.2450000,0.2450000,0.2450000,53.8274409,0.3939244,3.2065261
0.2475000,0.2475000,0.2475000,48.4189383,0.3469987,2.6360577
0.2500000,0.2500000,0.2500000,43.5737032,0.3064399,2.1069378
0.2525000,0.2525000,0.2525000,39.2386905,0.2729361,1.6210993
0.2550000,0.2550000,0.2550000,35.3640033,0.2458613,1.1792316
0.2575000,0.2575000,0.2575000,31.9027923,0.2240843,0.7807020
0.2600000,0.2600000,0.2600000,28.8118649,0.2064478,0.4237608
0.2625000,0.2625000,0.2625000,26.0521430,0.1919700,0.1058519
0.2650000,0.2650000,0.2650000,23.5887038,0.1798889,-0.1760853
0.2675000,0.2675000,0.2675000,21.3904594,0.1696388,-0.4253758
0.2700000,0.2700000,0.2700000,19.4296491,0.1608078,-0.6454410
0.2725000,0.2725000,0.2725000,17.6813094,0.1530965,-0.8396944
0.2750000,0.2750000,0.2750000,16.1228197,0.1462862,-1.0114807
0.2775000,0.2775000,0.2775000,14.7335592,0.1402169,-1.1640340
0.2800000,0.2800000,0.2800000,13.4946658,0.1347719,-1.3004310
0.2825000,0.2825000,0.2825000,12.3888659,0.1298683,-1.4235247
0.2850000,0.2850000,0.2850000,11.4003369,0.1254510,-1.5358574
0.2875000,0.2875000,0.2875000,10.5145824,0.1214875,-1.6395703
0.2900000,0.2900000,0.2900000,9.7183198,0.1179640,-1.7363316
0.2925000,0.2925000,0.2925000,8.9993864,0.1148809,-1.8273060
0.2950000,0.2950000,0.2950000,8.3466616,0.1122468,-1.9131769
0.2975000,0.2975000,0.2975000,7.7499956,0.1100734,-1.9942177
0.3000000,0.3000000,0.3000000,7.2001608,0.1083687,-2.0704013
0.3025000,0.3025000,0.3025000,6.6888852,0.1071291,-2.1415245
0.3050000,0.3050000,0.3050000,6.2090210,0.1063309,-2.2073284
0.3075000,0.3075000,0.3075000,5.7548273,0.1059224,-2.2675937
0.3100000,0.3100000,0.3100000,5.3222423,0.1058217,-2.3222038
0.3125000,0.3125000,0.3125000,4.9089811,0.1059229,-2.3711757
0.3150000,0.3150000,0.3150000,4.5143583,0.1061088,-2.4146660
0.3175000,0.3175000,0.3175000,4.1388601,0.1062670,-2.4529657
