# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.2075000,0.2075000,0.2075000,1835.4777425,-0.0437954,1460.6522250
0.2100000,0.2100000,0.2100000,1608.6561107,-0.0360176,1188.7300944
0.2125000,0.2125000,0.2125000,1411.2417522,-0.0286001,972.1152099
0.2150000,0.2150000,0.2150000,1239.2536456,-0.0215308,798.5286499
0.2175000,0.2175000,0.2175000,1089.2701684,-0.0147983,658.6415544
0.2200000,0.2200000,0.2200000,958.3483189,-0.0083913,545.3151913
0.2225000,0.2225000,0.2225000,843.9547133,-0.0022987,453.0492438
0.2250000,0.2250000,0.2250000,743.9067289,0.0034905,377.5780381
0.2275000,0.2275000,0.2275000,656.3222916,0.0089871,315.5727664
0.2300000,0.2300000,0.2300000,579.5770244,0.0142017,264.4202653
0.2325000,0.2325000,0.2325000,512.2676648,0.0191446,222.0575121
0.2350000,0.2350000,0.2350000,453.1808196,0.0238260,186.8469703
0.2375000,0.2375000,0.2375000,401.2662657,0.0282559,157.4820888
0.2400000,0.2400000,0.2400000,355.6141217,0.0324439,132.9151451
0.2425000,0.2425000,0.2425000,315.4353184,0.0363994,112.3015739
0.2450000,0.2450000,0.2450000,280.0448783,0.0401315,94.9563945
0.2475000,0.2475000,0.2475000,248.8475917,0.0436493,80.3199913
0.2500000,0.2500000,0.2500000,221.3257364,0.0469614,67.9321099
0.2525000,0.2525000,0.2525000,197.0285397,0.0500761,57.4133366
0.2550000,0.2550000,0.2550000,175.5631304,0.0530016,48.4522524
0.2575000,0.2575000,0.2575000,156.5867612,0.0557458,40.7953921
0.2600000,0.2600000,0.2600000,139.8001189,0.0583164,34.2376551
0.2625000,0.2625000,0.2625000,124.9415645,0.0607207,28.6126341
0.2650000,0.2650000,0.2650000,111.7821696,0.0629658,23.7837567
0.2675000,0.2675000,0.2675000,100.1214342,0.0650587,19.6371942
0.2700000,0.2700000,0.2700000,89.7835905,0.0670060,16.0767291
0.2725000,0.2725000,0.2725000,80.6144076,0.0688142,13.0201547
0.2750000,0.2750000,0.2750000,72.4784280,0.0704893,10.3966544
0.2775000,0.2775000,0.2775000,65.2565741,0.0720375,8.1448049
0.2800000,0.2800000,0.2800000,58.8440721,0.0734641,6.2110673
0.2825000,0.2825000,0.2825000,53.1486471,0.0747744,4.5487050
0.2850000,0.2850000,0.2850000,48.0889449,0.0759718,3.1170223
0.2875000,0.2875000,0.2875000,43.5931408,0.0770570,1.8807583
0.2900000,0.2900000,0.2900000,39.5976992,0.0780253,0.8095101
0.2925000,0.2925000,0.2925000,36.0462602,0.0788628,-0.1228136
0.2950000,0.2950000,0.2950000,32.8886428,0.0795431,-0.9384094
0.2975000,0.2975000,0.2975000,30.0799712,0.0800248,-1.6558280
0.3000000,0.3000000,0.3000000,27.5799433,0.0802520,-2.2902222
0.3025000,0.3025000,0.3025000,25.3522562,0.0801575,-2.8539276
0.3050000,0.3050000,0.3050000,23.3641927,0.0796700,-3.3575726
0.3075000,0.3075000,0.3075000,21.5863521,0.0787225,-3.8114051
0.3100000,0.3100000,0.3100000,19.9924864,0.0772610,-4.2260516
0.3125000,0.3125000,0.3125000,18.5593892,0.0752519,-4.6120352
0.3150000,0.3150000,0.3150000,17.2667784,0.0726868,-4.9781566
0.3175000,0.3175000,0.3175000,16.0971261,0.0695842,-5.3297003
0.3200000,0.3200000,0.3200000,15.0354116,0.0659884,-5.6676176
0.3225000,0.3225000,0.3225000,14.0688062,0.0619671,-5.9891748
0.3250000,0.3250000,0.3250000,13.1863278,0.0576061,-6.2896267
0.3275000,0.3275000,0.3275000,12.3785143,0.0530044,-6.5640394
0.3300000,0.3300000,0.3300000,11.6371544,0.0482673,-6.8086044
0.3325000,0.3325000,0.3325000,10.9550904,0.0434979,-7.0212446
0.3350000,0.3350000,0.3350000,10.3260845,0.0387884,-7.2016411
0.3375000,0.3375000,0.3375000,9.7447224,0.0342099,-7.3509101
0.3400000,0.3400000,0.3400000,9.2063283,0.0298065,-7.4711406
0.3425000,0.3425000,0.3425000,8.7068727,0.0255930,-7.5649367
0.3450000,0.3450000,0.3450000,8.2428627,0.0215582,-7.6350587
0.3475000,0.3475000,0.3475000,7.8112053,0.0176728,-7.6841987
0.3500000,0.3500000,0.3500000,7.4090238,0.0138968,-7.7148940
0.3525000,0.3525000,0.3525000,7.0334102,0.0101866,-7.7295403
0.3550000,0.3550000,0.3550000,6.6811362,0.0064981,-7.7304520
0.3575000,0.3575000,0.3575000,6.3484164,0.0027897,-7.7199064
0.3600000,0.3600000,0.3600000,6.0308682,-0.0009722,-7.7001336
0.3625000,0.3625000,0.3625000,5.7237863,-0.0048044,-7.6732484
0.3650000,0.3650000,0.3650000,5.4227289,-0.0086963,-7.6411609
0.3675000,0.3675000,0.3675000,5.1242498,-0.0126031,-7.6055101
0.3700000,0.3700000,0.3700000,4.8265074,-0.0164485,-7.5676399
0.3725000,0.3725000,0.3725000,4.5295090,-0.0201383,-7.5285979
0.3750000,0.3750000,0.3750000,4.2349064,-0.0235786,-7.4891244
0.3775000,0.3775000,0.3775000,3.9454487,-0.0266936,-7.4496225
0.3800000,0.3800000,0.3800000,3.6643101,-0.0294350,-7.4101322
0.3825000,0.3825000,0.3825000,3.3944949,-0.0317831,-7.3703453
0.3850000,0.3850000,0.3850000,3.1384387,-0.0337425,-7.3296877
0.3875000,0.3875000,0.3875000,2.8978204,-0.0353354,-7.2874677
0.3900000,0.3900000,0.3900000,2.6735440,-0.0365954,-7.2430684
0.3925000,0.3925000,0.3925000,2.4658267,-0.0375630,-7.1961427
0.3950000,0.3950000,0.3950000,2.2743403,-0.0382824,-7.1467654
0.3975000,0.3975000,0.3975000,2.0983701,-0.0387995,-7.0955061
0.4000000,0.4000000,0.4000000,1.9369695,-0.0391604,-7.0434119
0.4025000,0.4025000,0.4025000,1.7890971,-0.0394099,-6.9919209
0.4050000,0.4050000,0.4050000,1.6537248,-0.0395895,-6.9427422
0.4075000,0.4075000,0.4075000,1.5299086,-0.0397357,-6.8977250
0.4100000,0.4100000,0.4100000,1.4168190,-0.0398783,-6.8587171
0.4125000,0.4125000,0.4125000,1.3137368,-0.0400385,-6.8274045
0.4150000,0.4150000,0.4150000,1.2200257,-0.0402283,-6.8051409
0.4175000,0.4175000,0.4175000,1.1350957,-0.0404498,-6.7927977
0.4200000,0.4200000,0.4200000,1.0583694,-0.0406956,-6.7906721
0.4225000,0.4225000,0.4225000,0.9892564,-0.0409492,-6.7984752
0.4250000,0.4250000,0.4250000,0.9271368,-0.0411856,-6.8154026
0.4275000,0.4275000,0.4275000,0.8713539,-0.0413714,-6.8402664
