# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1454441130.2343578,1454441130.2343578
0.0050000,0.0050000,0.0050000,555913461.8592994,555913461.8592994
0.0100000,0.0100000,0.0100000,229524766.1034048,229524766.1034048
0.0150000,0.0150000,0.0150000,102708264.2344676,102708264.2344676
0.0200000,0.0200000,0.0200000,49552053.8859970,49552053.8859970
0.0250000,0.0250000,0.0250000,25659958.9415566,25659958.9415566
0.0300000,0.0300000,0.0300000,14116766.4822346,14116766.4822346
0.0350000,0.0350000,0.0350000,8200527.9818499,8200527.9818499
0.0400000,0.0400000,0.0400000,5202620.1925341,5202620.1925341
0.0450000,0.0450000,0.0450000,3226144.8471167,3226144.8471167
0.0500000,0.0500000,0.0500000,2007285.5133191,2007285.5133191
0.0550000,0.0550000,0.0550000,1263707.5177296,1263707.5177296
0.0600000,0.0600000,0.0600000,817748.6104847,817748.6104847
0.0650000,0.0650000,0.0650000,553686.7509701,553686.7509701
0.0700000,0.0700000,0.0700000,394390.8907910,394390.8907910
0.0750000,0.0750000,0.0750000,265684.6702418,265684.6702418
0.0800000,0.0800000,0.0800000,186288.9661428,186288.9661428
0.0850000,0.0850000,0.0850000,137061.0878732,137061.0878732
0.0900000,0.0900000,0.0900000,106508.5966089,106508.5966089
0.0950000,0.0950000,0.0950000,79796.0177173,79796.0177173
0.1000000,0.1000000,0.1000000,56898.9419191,56898.9419191
0.1050000,0.1050000,0.1050000,41739.5626507,41739.5626507
0.1100000,0.1100000,0.1100000,31548.4001416,31548.4001416
0.1150000,0.1150000,0.1150000,24589.4822896,24589.4822896
0.1200000,0.1200000,0.1200000,19760.3655437,19760.3655437
0.1250000,0.1250000,0.1250000,16351.9397161,16351.9397161
0.1300000,0.1300000,0.1300000,12403.7062583,12403.7062583
0.1350000,0.1350000,0.1350000,9164.5830847,9164.5830847
0.1400000,0.1400000,0.1400000,6869.2245193,6869.2245193
0.1450000,0.1450000,0.1450000,5222.5225420,5222.5225420
0.1500000,0.1500000,0.1500000,4026.2970725,4026.2970725
0.1550000,0.1550000,0.1550000,3146.0670021,3146.0670021
0.1600000,0.1600000,0.1600000,2489.6857281,2489.6857281
0.1650000,0.1650000,0.1650000,1993.4471408,1993.4471408
0.1700000,0.1700000,0.1700000,1640.1758870,1612.9460681
0.1750000,0.1750000,0.1750000,1344.2263915,1316.9978244
0.1800000,0.1800000,0.1800000,1109.4766427,1083.5481137
0.1850000,0.1850000,0.1850000,865.6043608,838.7476162
0.1900000,0.1900000,0.1900000,669.1547493,642.6656239
0.1950000,0.1950000,0.1950000,520.5196615,494.6164936
0.2000000,0.2000000,0.2000000,407.1410215,381.3792756
0.2050000,0.2050000,0.2050000,320.0002713,294.5149805
0.2100000,0.2100000,0.2100000,252.4444308,227.7610723
0.2150000,0.2150000,0.2150000,199.6373299,173.0197910
0.2200000,0.2200000,0.2200000,158.3716633,130.8557478
0.2250000,0.2250000,0.2250000,126.2437020,98.3877741
0.2300000,0.2300000,0.2300000,101.2243135,73.3168693
0.2350000,0.2350000,0.2350000,81.6029436,53.9181436
0.2400000,0.2400000,0.2400000,65.9268117,38.8894724
0.2450000,0.2450000,0.2450000,53.0372710,27.2420651
0.2500000,0.2500000,0.2500000,42.2485278,18.2208396
0.2550000,0.2550000,0.2550000,33.2675167,11.2461163
0.2600000,0.2600000,0.2600000,25.8813968,5.8706544
0.2650000,0.2650000,0.2650000,19.8576284,1.1877327
0.2700000,0.2700000,0.2700000,14.9841000,-3.2422275
0.2750000,0.2750000,0.2750000,11.0716108,-7.8377055
0.2800000,0.2800000,0.2800000,7.9290762,-11.4678861
0.2850000,0.2850000,0.2850000,5.3781980,-14.1247496
0.2900000,0.2900000,0.2900000,3.2948063,-16.0205075
0.2950000,0.2950000,0.2950000,1.6050161,-17.7824054
0.3000000,0.3000000,0.3000000,0.2395394,-19.5063374
