# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2379622.3464582,2623511500.7772284,1646743104.0723252,11112181513.6745014,140328061.0974878,7797724080.8252497,2623512022.8067179,2623510978.7477388,3092697156.4277511,1955993425.4875503,57152219689.3509369,2623511500.7772284,1646743104.0723252,11112181513.6745014,140328061.0974878,7797724080.8252497,2623512022.8067179,2623510978.7477388,3092697156.4277511,1955993425.4875503,57152219689.3509369
0.0025000,0.0025000,0.0025000,inf,nan,1672723.7636091,1540375110.2460158,966908247.8982298,6523917654.4251032,82414964.7367443,4578034801.8318453,1540375592.3200390,1540374628.1719925,1815853950.6606331,1148446876.4605231,33554038167.2788925,1540375110.2460158,966908247.8982298,6523917654.4251032,82414964.7367443,4578034801.8318453,1540375592.3200390,1540374628.1719925,1815853950.6606331,1148446876.4605231,33554038167.2788925
0.0050000,0.0050000,0.0050000,inf,nan,1231819.4537488,926045992.9644992,581332344.0520624,3921416882.9844131,49575015.1993609,2751806789.2166977,926046438.5348378,926045547.3941606,1091658949.5849941,690425741.7591015,20169011271.7224159,926045992.9644992,581332344.0520624,3921416882.9844131,49575015.1993609,2751806789.2166977,926046438.5348378,926045547.3941606,1091658949.5849941,690425741.7591015,20169011271.7224159
0.0075000,0.0075000,0.0075000,inf,nan,881520.7189614,569692361.4239483,357683937.0841768,2411605730.4385066,30533988.4201084,1692348861.5620492,569692773.5254478,569691949.3224487,671575461.2444000,424741615.6420884,12403907371.5102158,569692361.4239483,357683937.0841768,2411605730.4385066,30533988.4201084,1692348861.5620492,569692773.5254478,569691949.3224487,671575461.2444000,424741615.6420884,12403907371.5102158
0.0100000,0.0100000,0.0100000,inf,nan,630334.4998330,358793576.5868096,225307729.2937375,1518175148.1321046,19254935.7924302,1065423903.2682201,358793957.5897713,358793195.5838480,422959790.2375624,267503259.1635495,7808990306.7754374,358793576.5868096,225307729.2937375,1518175148.1321046,19254935.7924302,1065423903.2682201,358793957.5897713,358793195.5838480,422959790.2375624,267503259.1635495,7808990306.7754374
0.0125000,0.0125000,0.0125000,inf,nan,472339.2547346,230869679.3253025,145032699.4512479,976152900.1582562,12426722.1839244,685065654.8148919,230870031.9760981,230869326.6745069,272158136.3539747,172127918.9250469,5021202586.5823841,230869679.3253025,145032699.4512479,976152900.1582562,12426722.1839244,685065654.8148919,230870031.9760981,230869326.6745069,272158136.3539747,172127918.9250469,5021202586.5823841
0.0150000,0.0150000,0.0150000,inf,nan,377199.5283300,152405996.8841940,95804516.0963414,643489588.6067315,8245047.7286624,451639895.4092370,152406323.3741002,152405670.3942877,179662102.8902084,113628290.8697158,3310366418.1655436,152405996.8841940,95804516.0963414,643489588.6067315,8245047.7286624,451639895.4092370,152406323.3741002,152405670.3942877,179662102.8902084,113628290.8697158,3310366418.1655436
0.0175000,0.0175000,0.0175000,inf,nan,327415.1024350,103705230.8199960,65259906.9435904,436865911.6515439,5656640.9094664,306660594.6673551,103705533.1242422,103704928.5157498,122251750.1328535,77318795.6723219,2247786599.5070210,103705230.8199960,65259906.9435904,436865911.6515439,5656640.9094664,306660594.6673551,103705533.1242422,103704928.5157498,122251750.1328535,77318795.6723219,2247786599.5070210
0.0200000,0.0200000,0.0200000,inf,nan,313836.9927769,73269514.8213138,46182031.1380856,307578730.7847109,4046664.5508080,215951514.8911973,73269794.7283095,73269234.9143182,86372947.1258604,54627048.2278026,1582973809.6849456,73269514.8213138,46182031.1380856,307578730.7847109,4046664.5508080,215951514.8911973,73269794.7283095,73269234.9143182,86372947.1258604,54627048.2278026,1582973809.6849456
0.0225000,0.0225000,0.0225000,inf,nan,333383.5726492,54264199.8338712,34280877.5186507,226679698.4692543,3049586.7750719,159198759.4221296,54264458.9697731,54263940.6979693,63968744.3612587,40457386.2485261,1167040394.9516120,54264199.8338712,34280877.5186507,226679698.4692543,3049586.7750719,159198759.4221296,54264458.9697731,54263940.6979693,63968744.3612587,40457386.2485261,1167040394.9516120
0.0250000,0.0250000,0.0250000,inf,nan,321672.7926761,41140715.2001511,25932917.2693765,172692431.5183451,2273863.2453406,121247927.8343499,41140963.0844981,41140467.3158041,48498271.4484831,30673000.0716640,888775271.0140319,41140715.2001511,25932917.2693765,172692431.5183451,2273863.2453406,121247927.8343499,41140963.0844981,41140467.3158041,48498271.4484831,30673000.0716640,888775271.0140319
0.0275000,0.0275000,0.0275000,inf,nan,315587.3464593,30775364.6383915,19429553.4854493,128754006.3411244,1721795.7158888,90416348.6233424,30775594.5853761,30775134.6914068,36279194.0027643,22944976.9447713,662802050.6920345,30775364.6383915,19429553.4854493,128754006.3411244,1721795.7158888,90416348.6233424,30775594.5853761,30775134.6914068,36279194.0027643,22944976.9447713,662802050.6920345
0.0300000,0.0300000,0.0300000,inf,nan,342710.2436489,23810923.9534790,15059632.4934472,99239659.2469463,1350845.0534688,69705720.5525190,23811137.1777787,23810710.7291793,28069241.0843352,17752546.8037747,511007423.5624471,23810923.9534790,15059632.4934472,99239659.2469463,1350845.0534688,69705720.5525190,23811137.1777787,23810710.7291793,28069241.0843352,17752546.8037747,511007423.5624471
0.0325000,0.0325000,0.0325000,inf,nan,406282.7478686,19090965.9059918,12097200.6613984,79252371.6926762,1091413.0677914,55679622.6038182,19091163.5333078,19090768.2786758,22505171.3908738,14233520.1455241,408204589.9442543,19090965.9059918,12097200.6613984,79252371.6926762,1091413.0677914,55679622.6038182,19091163.5333078,19090768.2786758,22505171.3908738,14233520.1455241,408204589.9442543
0.0350000,0.0350000,0.0350000,inf,nan,515307.5761756,15510319.0470259,9831111.4996768,64353668.3530784,895161.4356068,45213681.5948208,15510505.8901150,15510132.2039368,18284165.9347836,11563921.8940756,331477660.4196440,15510319.0470259,9831111.4996768,64353668.3530784,895161.4356068,45213681.5948208,15510505.8901150,15510132.2039368,18284165.9347836,11563921.8940756,331477660.4196440
0.0375000,0.0375000,0.0375000,inf,nan,686373.4741954,12631977.6695656,7986143.8753687,52700932.2204548,714707.3155354,37014694.3639569,12632161.3296649,12631794.0094662,14891065.4316364,9417936.7101139,271347960.1117373,12631977.6695656,7986143.8753687,52700932.2204548,714707.3155354,37014694.3639569,12632161.3296649,12631794.0094662,14891065.4316364,9417936.7101139,271347960.1117373
0.0400000,0.0400000,0.0400000,inf,nan,947256.9797637,10102033.7844607,6394466.5906221,42040426.8019665,577141.9223955,29531523.7246940,10102204.2789819,10101863.2899394,11908669.4112386,7531703.8482981,216497268.1651645,10102033.7844607,6394466.5906221,42040426.8019665,577141.9223955,29531523.7246940,10102204.2789819,10101863.2899394,11908669.4112386,7531703.8482981,216497268.1651645
0.0425000,0.0425000,0.0425000,inf,nan,1343365.0926771,8240896.5449782,5222350.5687637,34215968.0446453,475171.1584881,24038358.8553453,8241054.6814468,8240738.4085095,9714688.6161996,6144108.5573000,176231805.1620759,8240896.5449782,5222350.5687637,34215968.0446453,475171.1584881,24038358.8553453,8241054.6814468,8240738.4085095,9714688.6161996,6144108.5573000,176231805.1620759
0.0450000,0.0450000,0.0450000,inf,nan,1949055.3450517,6847823.6179213,4343887.2872973,28375868.5550946,392046.0548759,19937607.8533519,6847970.1545938,6847677.0812487,8072480.1948037,5105484.7564359,146171713.5617580,6847823.6179213,4343887.2872973,28375868.5550946,392046.0548759,19937607.8533519,6847970.1545938,6847677.0812487,8072480.1948037,5105484.7564359,146171713.5617580
0.0475000,0.0475000,0.0475000,inf,nan,2887690.5421522,5530437.7215122,3490933.3573194,23153572.4032481,309022.0343745,16258715.4813600,5530586.2905537,5530289.1524706,6519494.5819961,4123290.4144470,119184068.0294021,5530437.7215122,3490933.3573194,23153572.4032481,309022.0343745,16258715.4813600,5530586.2905537,5530289.1524706,6519494.5819961,4123290.4144470,119184068.0294021
0.0500000,0.0500000,0.0500000,inf,nan,4056270.8137227,4383901.6810817,2769111.1516986,18328295.9913061,246287.2688313,12871380.8530341,4384039.1905838,4383764.1715797,5167913.4088506,3268475.4244986,94354978.4140477,4383901.6810817,2769111.1516986,18328295.9913061,246287.2688313,12871380.8530341,4384039.1905838,4383764.1715797,5167913.4088506,3268475.4244986,94354978.4140477
0.0525000,0.0525000,0.0525000,inf,nan,3036191.1850520,3512560.7675795,2220190.6331145,14666133.8311552,198372.3904663,10300344.3784497,3512687.8427812,3512433.6923778,4140742.9296401,2618835.7725802,75508999.3844139,3512560.7675795,2220190.6331145,14666133.8311552,198372.3904663,10300344.3784497,3512687.8427812,3512433.6923778,4140742.9296401,2618835.7725802,75508999.3844139
0.0550000,0.0550000,0.0550000,inf,nan,2526009.6523303,2843364.4004017,1798324.0010377,11857615.0651989,161374.7129824,8328443.6559805,2843481.6358396,2843247.1649638,3351868.2853897,2119907.6397429,61054475.6548495,2843364.4004017,1798324.0010377,11857615.0651989,161374.7129824,8328443.6559805,2843481.6358396,2843247.1649638,3351868.2853897,2119907.6397429,61054475.6548495
