# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1111894.0957854,339789.0764913,217127.3032699,1375932.6623275,20583.2718657,968090.3899591,17642188.7298369,182145773.5253009,1284435770.5791597
0.0025000,0.0025000,0.0025000,inf,nan,1082765.4596027,334969.7737945,214040.0253103,1356452.7176131,20288.0722371,954380.0393816,17392748.2806375,179571359.0392208,1266283733.5632641
0.0050000,0.0050000,0.0050000,inf,nan,1181093.1922111,331724.3915580,211962.4688806,1343328.4061697,20089.8539920,945143.7637848,17224635.7761359,177836157.0492845,1254048634.0433807
0.0075000,0.0075000,0.0075000,inf,nan,1424107.0577207,327909.6425498,209519.9620709,1327901.7582941,19856.8920860,934286.8750182,17027021.1930059,175796429.6905789,1239666245.2022161
0.0100000,0.0100000,0.0100000,inf,nan,1855570.3882543,324230.1394965,207164.4357132,1313019.1613295,19632.4851517,923813.0618713,16836341.8153805,173828202.4162283,1225787838.2494709
0.0125000,0.0125000,0.0125000,inf,nan,2556875.7296714,318345.5400429,203400.7975422,1289212.8594593,19273.7454636,907061.5229811,16531360.2857183,170680124.3514702,1203590152.9436605
0.0150000,0.0150000,0.0150000,inf,nan,3668804.1169736,310674.7463761,198490.6402751,1258190.4853248,18805.3985800,885229.6361396,16133970.7137226,166578356.8805949,1174668058.6025374
0.0175000,0.0175000,0.0175000,inf,nan,5431853.3656088,302070.9613152,192983.3378142,1223394.3136521,18280.1467525,860741.9864926,15688232.7047187,161977530.5965233,1142226999.9727118
0.0200000,0.0200000,0.0200000,inf,nan,8260932.2206284,292637.7869107,186945.2348867,1185243.1295835,17704.3364049,833893.3062722,15199508.3950671,156932986.3349483,1106657179.7636194
0.0225000,0.0225000,0.0225000,inf,nan,12886308.9764434,282485.0013777,180446.6303618,1144180.6924664,17084.6913887,804995.9036248,14673479.7991850,151503366.5423752,1068372080.5434109
0.0250000,0.0250000,0.0250000,inf,nan,20626921.1295415,271726.2307062,173560.2859522,1100666.3260705,16428.1701247,774373.0400967,14116028.3531359,145749372.1489806,1027799699.7064694
0.0275000,0.0275000,0.0275000,inf,nan,33937819.8273279,260476.6656686,166359.9640155,1055165.6920532,15741.8255545,742352.4370966,13533116.8012014,139732543.6148383,985373954.8689550
0.0300000,0.0300000,0.0300000,inf,nan,57547896.8107453,248850.8910179,158919.0372374,1008142.0165728,15032.6720010,709260.1012911,12930676.8801243,133514101.8014923,941526511.0653293
0.0325000,0.0325000,0.0325000,inf,nan,100924509.2432638,236960.8843257,151309.2069940,960048.0022029,14307.5624664,675414.6323188,12314505.7726193,127153879.3357039,896679245.9702679
