# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,202104892.1363983,2357340.9872709,1506220.1891788,9577050.7522591,142325.4078403,6737899.1363315,2357233.1005260,2357448.8740158,2778925.0269738,1757546.5064164,49413480.4873437,2357340.9872709,1506220.1891788,9577050.7522591,142325.4078403,6737899.1363315,2357233.1005260,2357448.8740158,2778925.0269738,1757546.5064164,49413480.4873437
0.0025000,0.0025000,0.0025000,inf,nan,108924488.6666797,2274550.9555834,1453913.5012273,9231668.0663414,137700.8413751,6495301.3884964,2274441.7196599,2274660.1915069,2681328.9251443,1695821.3119094,47635015.2081282,2274550.9555834,1453913.5012273,9231668.0663414,137700.8413751,6495301.3884964,2274441.7196599,2274660.1915069,2681328.9251443,1695821.3119094,47635015.2081282
0.0050000,0.0050000,0.0050000,inf,nan,61127746.5262139,2243194.1812688,1434246.1174021,9098692.4753077,135998.8440226,6401991.2477702,2243083.7330290,2243304.6295085,2644364.3428550,1672442.8573512,46951120.1906878,2243194.1812688,1434246.1174021,9098692.4753077,135998.8440226,6401991.2477702,2243083.7330290,2243304.6295085,2644364.3428550,1672442.8573512,46951120.1906878
0.0075000,0.0075000,0.0075000,inf,nan,35555578.6594850,2212413.4815412,1414451.7424536,8975498.3533447,134101.4932949,6315235.6674306,2212303.6982170,2212523.2648655,2608078.8596421,1649493.9027607,46314748.7892568,2212413.4815412,1414451.7424536,8975498.3533447,134101.4932949,6315235.6674306,2212303.6982170,2212523.2648655,2608078.8596421,1649493.9027607,46314748.7892568
0.0100000,0.0100000,0.0100000,inf,nan,21361885.2660211,2174346.4167887,1390329.2577490,8817765.7286179,131930.6922305,6204397.1315195,2174235.9184594,2174456.9151179,2563203.9266072,1621112.5031131,45502123.0057123,2174346.4167887,1390329.2577490,8817765.7286179,131930.6922305,6204397.1315195,2174235.9184594,2174456.9151179,2563203.9266072,1621112.5031131,45502123.0057123
0.0125000,0.0125000,0.0125000,inf,nan,13228464.9745726,2119659.9467710,1355034.3416325,8600808.0718447,128402.3925097,6051526.1687070,2119551.1996374,2119768.6939045,2498737.3937679,1580340.2877879,44380638.3222861,2119659.9467710,1355034.3416325,8600808.0718447,128402.3925097,6051526.1687070,2119551.1996374,2119768.6939045,2498737.3937679,1580340.2877879,44380638.3222861
0.0150000,0.0150000,0.0150000,inf,nan,8440458.4970521,2054286.7085970,1313351.2181738,8333799.8469431,124509.8656005,5863733.3174669,2054177.9385946,2054395.4785995,2421672.8839508,1531600.4122306,43003534.6626110,2054286.7085970,1313351.2181738,8333799.8469431,124509.8656005,5863733.3174669,2054177.9385946,2054395.4785995,2421672.8839508,1531600.4122306,43003534.6626110
0.0175000,0.0175000,0.0175000,inf,nan,5562484.1711561,1984638.4856229,1268919.9259610,8049667.7744894,120348.7467003,5663882.0745427,1984529.7464814,1984747.2247644,2339568.8561703,1479673.2656586,41537981.0127025,1984638.4856229,1268919.9259610,8049667.7744894,120348.7467003,5663882.0745427,1984529.7464814,1984747.2247644,2339568.8561703,1479673.2656586,41537981.0127025
0.0200000,0.0200000,0.0200000,inf,nan,3812966.0478889,1911421.5148722,1222192.2018109,7751275.2532790,115962.0056441,5453987.2624279,1911312.8620019,1911530.1677424,2253257.8500337,1425085.3923521,39998753.8011708,1911421.5148722,1222192.2018109,7751275.2532790,115962.0056441,5453987.2624279,1911312.8620019,1911530.1677424,2253257.8500337,1425085.3923521,39998753.8011708
0.0225000,0.0225000,0.0225000,inf,nan,2757166.7648201,1835318.6952658,1173605.1091156,7441387.2402323,111391.3511243,5235994.6052708,1835210.1856702,1835427.2048615,2163544.8932874,1368345.9365628,38400122.9798931,1835318.6952658,1173605.1091156,7441387.2402323,111391.3511243,5235994.6052708,1835210.1856702,1835427.2048615,2163544.8932874,1368345.9365628,38400122.9798931
0.0250000,0.0250000,0.0250000,inf,nan,2151963.4201473,1756983.3048648,1123576.9784438,7122645.3836834,106676.8226508,5011763.2045301,1756874.9970130,1757091.6127167,2071200.0954586,1309941.9583215,36755723.4584281,1756983.3048648,1123576.9784438,7122645.3836834,106676.8226508,5011763.2045301,1756874.9970130,1757091.6127167,2071200.0954586,1309941.9583215,36755723.4584281
0.0275000,0.0275000,0.0275000,inf,nan,1866027.2160412,1677034.8193130,1072504.6925499,6797551.6706358,101856.5107077,4783054.0056695,1676926.7729739,1677142.8656521,1976953.7184735,1250335.3158231,35078470.4762255,1677034.8193130,1072504.6925499,6797551.6706358,101856.5107077,4783054.0056695,1676926.7729739,1677142.8656521,1976953.7184735,1250335.3158231,35078470.4762255
0.0300000,0.0300000,0.0300000,inf,nan,1839545.8540122,1596056.4668028,1020762.0839204,6468459.0885840,96966.3837797,4551523.2017717,1595948.7428441,1596164.1907615,1881493.2943563,1189960.8424999,33380511.1834099,1596056.4668028,1020762.0839204,6468459.0885840,96966.3837797,4551523.2017717,1595948.7428441,1596164.1907615,1881493.2943563,1189960.8424999,33380511.1834099
0.0325000,0.0325000,0.0325000,inf,nan,2066712.1190017,1514594.0987447,968699.1766528,6137567.5811324,92040.1972361,4318719.3639119,1514486.7588997,1514701.4385896,1785462.2939302,1129225.5050337,31673203.5560680,1514594.0987447,968699.1766528,6137567.5811324,92040.1972361,4318719.3639119,1514486.7588997,1514701.4385896,1785462.2939302,1129225.5050337,31673203.5560680
0.0350000,0.0350000,0.0350000,inf,nan,2432702.5098561,1433155.9484936,916641.9997298,5806923.5544512,87109.4584092,4086083.0722724,1433049.0551015,1433262.8418857,1689459.8423946,1068508.2234712,29967113.6552571,1433155.9484936,916641.9997298,5806923.5544512,87109.4584092,4086083.0722724,1433049.0551015,1433262.8418857,1689459.8423946,1068508.2234712,29967113.6552571
0.0375000,0.0375000,0.0375000,inf,nan,2744205.3911922,1352212.8868239,864892.7216945,5478421.3434074,82203.4242281,3854947.9285928,1352106.5025474,1352319.2711005,1594041.0204897,1008160.0616973,28272023.0205254,1352212.8868239,864892.7216945,5478421.3434074,82203.4242281,3854947.9285928,1352106.5025474,1352319.2711005,1594041.0204897,1008160.0616973,28272023.0205254
0.0400000,0.0400000,0.0400000,inf,nan,3485686.8630888,1272198.8521478,813729.9008342,5153805.3305784,77349.1118457,3626542.0304944,1272093.0396751,1272304.6646205,1499717.3716535,948504.5481892,26596939.4548290,1272198.8521478,813729.9008342,5153805.3305784,77349.1118457,3626542.0304944,1272093.0396751,1272304.6646205,1499717.3716535,948504.5481892,26596939.4548290
0.0425000,0.0425000,0.0425000,inf,nan,4827235.5035812,1193511.2232148,763408.7022297,4834671.7775584,72571.3080624,3401989.2457912,1193406.0449508,1193616.4014787,1406957.3413753,889837.9538882,24950106.3465841,1193511.2232148,763408.7022297,4834671.7775584,72571.3080624,3401989.2457912,1193406.0449508,1193616.4014787,1406957.3413753,889837.9538882,24950106.3465841
0.0450000,0.0450000,0.0450000,inf,nan,7097144.6022282,1116510.9991786,714160.9950700,4522469.8233267,67892.5692063,3182309.9030236,1116406.5169315,1116615.4814257,1316186.4894654,832429.4264504,23339007.7141867,1116510.9991786,714160.9950700,4522469.8233267,67892.5692063,3182309.9030236,1116406.5169315,1116615.4814257,1316186.4894654,832429.4264504,23339007.7141867
0.0475000,0.0475000,0.0475000,inf,nan,10897765.9417577,1041522.7445670,666195.3028403,4218501.4808759,63333.2087354,2968420.7792893,1041419.0192355,1041626.4698985,1227787.4251830,776520.9492184,21770368.1005814,1041522.7445670,666195.3028403,4218501.4808759,63333.2087354,2968420.7792893,1041419.0192355,1041626.4698985,1227787.4251830,776520.9492184,21770368.1005814
