# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,927444.4302227,927444.4302227
0.0050000,0.0050000,0.0050000,655290.0070042,655290.0070042
0.0100000,0.0100000,0.0100000,489847.0548172,489847.0548172
0.0150000,0.0150000,0.0150000,388967.8999423,388967.8999423
0.0200000,0.0200000,0.0200000,329781.1319423,329781.1319423
0.0250000,0.0250000,0.0250000,295349.3209664,295349.3209664
0.0300000,0.0300000,0.0300000,267147.9933795,267147.9933795
0.0350000,0.0350000,0.0350000,238319.9309180,238319.9309180
0.0400000,0.0400000,0.0400000,209786.6266212,209786.6266212
0.0450000,0.0450000,0.0450000,180587.5621794,180587.5621794
0.0500000,0.0500000,0.0500000,157183.1273892,157183.1273892
0.0550000,0.0550000,0.0550000,138232.1161714,138232.1161714
0.0600000,0.0600000,0.0600000,119837.0637821,119837.0637821
0.0650000,0.0650000,0.0650000,98203.2192891,98203.2192891
0.0700000,0.0700000,0.0700000,80528.8741567,80528.8741567
0.0750000,0.0750000,0.0750000,66073.2262617,66073.2262617
0.0800000,0.0800000,0.0800000,54232.3494675,54232.3494675
0.0850000,0.0850000,0.0850000,44309.7469509,44309.7469509
0.0900000,0.0900000,0.0900000,35178.7740573,35178.7740573
0.0950000,0.0950000,0.0950000,28173.0619541,28173.0619541
0.1000000,0.1000000,0.1000000,22733.4799355,22733.4799355
0.1050000,0.1050000,0.1050000,18438.3383370,18438.3383370
0.1100000,0.1100000,0.1100000,15007.9938846,15007.9938846
0.1150000,0.1150000,0.1150000,12246.1754383,12246.1754383
0.1200000,0.1200000,0.1200000,10009.2301054,10009.2301054
0.1250000,0.1250000,0.1250000,8136.6580597,8136.6580597
0.1300000,0.1300000,0.1300000,6564.0150892,6564.0150892
0.1350000,0.1350000,0.1350000,5298.0912675,5298.0912675
0.1400000,0.1400000,0.1400000,4277.7734537,4277.7734537
0.1450000,0.1450000,0.1450000,3454.5279206,3454.5279206
0.1500000,0.1500000,0.1500000,2789.6898966,2789.6898966
0.1550000,0.1550000,0.1550000,2252.3720941,2252.3720941
0.1600000,0.1600000,0.1600000,1843.4338228,1817.8417932
0.1650000,0.1650000,0.1650000,1490.0418440,1465.8645826
0.1700000,0.1700000,0.1700000,1187.1664240,1161.3214016
0.1750000,0.1750000,0.1750000,946.2350418,920.3906120
0.1800000,0.1800000,0.1800000,754.8993515,729.0611809
0.1850000,0.1850000,0.1850000,602.4592393,576.6567760
0.1900000,0.1900000,0.1900000,480.6131509,454.9608183
0.1950000,0.1950000,0.1950000,382.8623195,357.5973251
0.2000000,0.2000000,0.2000000,304.1923824,279.5844943
0.2050000,0.2050000,0.2050000,240.7806775,216.5288323
0.2100000,0.2100000,0.2100000,189.6554392,165.3036155
0.2150000,0.2150000,0.2150000,148.4571130,124.3000493
0.2200000,0.2200000,0.2200000,115.2881540,91.4735794
0.2250000,0.2250000,0.2250000,88.6033938,65.2000340
0.2300000,0.2300000,0.2300000,67.1350034,44.1860487
0.2350000,0.2350000,0.2350000,49.8430722,27.2791915
0.2400000,0.2400000,0.2400000,35.8839850,13.6833627
0.2450000,0.2450000,0.2450000,24.5884983,2.8872425
0.2500000,0.2500000,0.2500000,15.4363483,-5.6563779
0.2550000,0.2550000,0.2550000,8.0235077,-12.3865189
0.2600000,0.2600000,0.2600000,2.0329943,-18.1513199
0.2650000,0.2650000,0.2650000,-2.7845465,-22.8713223
0.2700000,0.2700000,0.2700000,-6.6263108,-26.5222865
0.2750000,0.2750000,0.2750000,-9.6524579,-29.3107227
0.2800000,0.2800000,0.2800000,-11.9979293,-31.4035746
0.2850000,0.2850000,0.2850000,-13.7792486,-32.9358960
0.2900000,0.2900000,0.2900000,-15.0991729,-34.0170192
0.2950000,0.2950000,0.2950000,-16.0552765,-34.7355142
0.3000000,0.3000000,0.3000000,-16.7573963,-35.1631770
0.3050000,0.3050000,0.3050000,-17.3430799,-35.3582390
0.3100000,0.3100000,0.3100000,-17.9512695,-35.3679511
0.3150000,0.3150000,0.3150000,-18.6439378,-35.2306670
0.3200000,0.3200000,0.3200000,-19.3852640,-34.9775243
0.3250000,0.3250000,0.3250000,-20.1446043,-35.4404427
0.3300000,0.3300000,0.3300000,-20.9785841,-37.0998282
0.3350000,0.3350000,0.3350000,-21.9501644,-40.0015836
0.3400000,0.3400000,0.3400000,-22.9973034,-42.1660103
0.3450000,0.3450000,0.3450000,-23.9792897,-43.7389590
0.3500000,0.3500000,0.3500000,-24.7998233,-44.8370287
0.3550000,0.3550000,0.3550000,-25.4389174,-45.5537314
0.3600000,0.3600000,0.3600000,-25.9278035,-45.9642882
0.3650000,0.3650000,0.3650000,-26.3198740,-46.1293744
0.3700000,0.3700000,0.3700000,-26.6663874,-46.0980555
0.3750000,0.3750000,0.3750000,-26.9987109,-45.9100972
0.3800000,0.3800000,0.3800000,-27.3287999,-45.5977902
0.3850000,0.3850000,0.3850000,-27.6826170,-45.1873973
0.3900000,0.3900000,0.3900000,-28.1645208,-45.3615336
