# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,30058550664347754496.0000000
0.0050000,0.0050000,0.0050000,122637609623736480.0000000
0.0100000,0.0100000,0.0100000,2860947551204035.5000000
0.0150000,0.0150000,0.0150000,164235837431353.2500000
0.0200000,0.0200000,0.0200000,16362572222428.1718750
0.0250000,0.0250000,0.0250000,2366208354820.6733398
0.0300000,0.0300000,0.0300000,447700058549.8161621
0.0350000,0.0350000,0.0350000,103783559757.6454620
0.0400000,0.0400000,0.0400000,28202153778.7579117
0.0450000,0.0450000,0.0450000,8708039670.9011707
0.0500000,0.0500000,0.0500000,2986554301.3483739
0.0550000,0.0550000,0.0550000,1118536292.2541871
0.0600000,0.0600000,0.0600000,451624879.9008003
0.0650000,0.0650000,0.0650000,194704391.9538780
0.0700000,0.0700000,0.0700000,89015352.6392400
0.0750000,0.0750000,0.0750000,42971924.5242640
0.0800000,0.0800000,0.0800000,21865599.6124616
0.0850000,0.0850000,0.0850000,11733375.5047423
0.0900000,0.0900000,0.0900000,6654890.2318559
0.0950000,0.0950000,0.0950000,3986733.2446980
0.1000000,0.1000000,0.1000000,2379269.8724899
0.1050000,0.1050000,0.1050000,1482586.5187112
0.1100000,0.1100000,0.1100000,932391.1791659
0.1150000,0.1150000,0.1150000,597240.5298427
0.1200000,0.1200000,0.1200000,391711.0737106
0.1250000,0.1250000,0.1250000,254044.3665867
0.1300000,0.1300000,0.1300000,168741.9967166
0.1350000,0.1350000,0.1350000,114600.2336486
0.1400000,0.1400000,0.1400000,78107.4863967
0.1450000,0.1450000,0.1450000,53217.1459531
0.1500000,0.1500000,0.1500000,36883.9919494
0.1550000,0.1550000,0.1550000,25977.6212092
0.1600000,0.1600000,0.1600000,18572.8994452
0.1650000,0.1650000,0.1650000,13465.3266973
0.1700000,0.1700000,0.1700000,9683.4190257
0.1750000,0.1750000,0.1750000,7024.1018483
0.1800000,0.1800000,0.1800000,5128.7825769
0.1850000,0.1850000,0.1850000,3750.8564619
0.1900000,0.1900000,0.1900000,2764.6456069
0.1950000,0.1950000,0.1950000,2052.1500178
0.2000000,0.2000000,0.2000000,1544.8829567
0.2050000,0.2050000,0.2050000,1163.4264505
0.2100000,0.2100000,0.2100000,881.1045924
0.2150000,0.2150000,0.2150000,670.7225279
0.2200000,0.2200000,0.2200000,512.9648591
0.2250000,0.2250000,0.2250000,393.9908584
0.2300000,0.2300000,0.2300000,303.7992275
0.2350000,0.2350000,0.2350000,235.1045111
0.2400000,0.2400000,0.2400000,182.5578618
0.2450000,0.2450000,0.2450000,142.2033193
0.2500000,0.2500000,0.2500000,111.0970053
0.2550000,0.2550000,0.2550000,87.0377028
0.2600000,0.2600000,0.2600000,68.3711991
0.2650000,0.2650000,0.2650000,53.8442824
0.2700000,0.2700000,0.2700000,42.4971366
0.2750000,0.2750000,0.2750000,33.5895520
0.2800000,0.2800000,0.2800000,26.5547277
0.2850000,0.2850000,0.2850000,20.9681971
0.2900000,0.2900000,0.2900000,16.5181170
0.2950000,0.2950000,0.2950000,12.9731951
0.3000000,0.3000000,0.3000000,10.1549210
0.3050000,0.3050000,0.3050000,7.9193373
0.3100000,0.3100000,0.3100000,6.1469155
0.3150000,0.3150000,0.3150000,4.7372558
0.3200000,0.3200000,0.3200000,3.6070947
0.3250000,0.3250000,0.3250000,2.6903882
0.3300000,0.3300000,0.3300000,1.9378990
0.3350000,0.3350000,0.3350000,1.3140973
0.3400000,0.3400000,0.3400000,0.7922102
0.3450000,0.3450000,0.3450000,0.3504513
0.3500000,0.3500000,0.3500000,-0.0289587
0.3550000,0.3550000,0.3550000,-0.3591341
0.3600000,0.3600000,0.3600000,-0.6483248
0.3650000,0.3650000,0.3650000,-0.9011780
0.3700000,0.3700000,0.3700000,-1.1207372
0.3750000,0.3750000,0.3750000,-1.3098489
0.3800000,0.3800000,0.3800000,-1.4715523
0.3850000,0.3850000,0.3850000,-1.6088310
0.3900000,0.3900000,0.3900000,-1.7241616
0.3950000,0.3950000,0.3950000,-1.8192797
0.4000000,0.4000000,0.4000000,-1.8954574
0.4050000,0.4050000,0.4050000,-1.9541442
0.4100000,0.4100000,0.4100000,-1.9973909
0.4150000,0.4150000,0.4150000,-2.0276253
0.4200000,0.4200000,0.4200000,-2.0470365
0.4250000,0.4250000,0.4250000,-2.0572175
0.4300000,0.4300000,0.4300000,-2.0593547
0.4350000,0.4350000,0.4350000,-2.0547133
0.4400000,0.4400000,0.4400000,-2.0450265
0.4450000,0.4450000,0.4450000,-2.0325416
0.4500000,0.4500000,0.4500000,-2.0194850
0.4550000,0.4550000,0.4550000,-2.0069668
0.4600000,0.4600000,0.4600000,-1.9941429
0.4650000,0.4650000,0.4650000,-1.9784948
0.4700000,0.4700000,0.4700000,-1.9570193
0.4750000,0.4750000,0.4750000,-1.9274182
0.4800000,0.4800000,0.4800000,-1.8886765
0.4850000,0.4850000,0.4850000,-1.8410279
0.4900000,0.4900000,0.4900000,-1.7855948
0.4950000,0.4950000,0.4950000,-1.7239706
0.5000000,0.5000000,0.5000000,-1.6578831
0.5050000,0.5050000,0.5050000,-1.5889744
0.5100000,0.5100000,0.5100000,-1.5186841
0.5150000,0.5150000,0.5150000,-1.4482036
0.5200000,0.5200000,0.5200000,-1.3784756
0.5250000,0.5250000,0.5250000,-1.3102168
0.5300000,0.5300000,0.5300000,-1.2439495
0.5350000,0.5350000,0.5350000,-1.1800370
0.5400000,0.5400000,0.5400000,-1.1187148
0.5450000,0.5450000,0.5450000,-1.0601191
0.5500000,0.5500000,0.5500000,-1.0043099
0.5550000,0.5550000,0.5550000,-0.9512906
0.5600000,0.5600000,0.5600000,-0.9010227
0.5650000,0.5650000,0.5650000,-0.8534379
0.5700000,0.5700000,0.5700000,-0.8084474
0.5750000,0.5750000,0.5750000,-0.7659487
0.5800000,0.5800000,0.5800000,-0.7258313
0.5850000,0.5850000,0.5850000,-0.6879803
0.5900000,0.5900000,0.5900000,-0.6522796
0.5950000,0.5950000,0.5950000,-0.6186138
0.6000000,0.6000000,0.6000000,-0.5868702
0.6050000,0.6050000,0.6050000,-0.5569394
0.6100000,0.6100000,0.6100000,-0.5287160
0.6150000,0.6150000,0.6150000,-0.5020996
0.6200000,0.6200000,0.6200000,-0.4769945
0.6250000,0.6250000,0.6250000,-0.4533097
0.6300000,0.6300000,0.6300000,-0.4309597
0.6350000,0.6350000,0.6350000,-0.4098634
0.6400000,0.6400000,0.6400000,-0.3899448
0.6450000,0.6450000,0.6450000,-0.3711322
0.6500000,0.6500000,0.6500000,-0.3533584
0.6550000,0.6550000,0.6550000,-0.3365605
0.6600000,0.6600000,0.6600000,-0.3206793
0.6650000,0.6650000,0.6650000,-0.3056595
0.6700000,0.6700000,0.6700000,-0.2914492
0.6750000,0.6750000,0.6750000,-0.2779999
0.6800000,0.6800000,0.6800000,-0.2652662
0.6850000,0.6850000,0.6850000,-0.2532055
0.6900000,0.6900000,0.6900000,-0.2417780
0.6950000,0.6950000,0.6950000,-0.2309466
0.7000000,0.7000000,0.7000000,-0.2206762
0.7050000,0.7050000,0.7050000,-0.2109342
0.7100000,0.7100000,0.7100000,-0.2016901
0.7150000,0.7150000,0.7150000,-0.1929152
0.7200000,0.7200000,0.7200000,-0.1845825
0.7250000,0.7250000,0.7250000,-0.1766671
