# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1375000,0.1375000,0.1375000,1668.9812888,-0.3732254,312.5321257
0.1400000,0.1400000,0.1400000,1477.0965452,-0.3674548,260.5108125
0.1425000,0.1425000,0.1425000,1308.2634746,-0.3617678,218.0909013
0.1450000,0.1450000,0.1450000,1159.5961872,-0.3561646,183.3330648
0.1475000,0.1475000,0.1475000,1028.5858441,-0.3506452,154.7190581
0.1500000,0.1500000,0.1500000,913.0491994,-0.3452096,131.0553630
0.1525000,0.1525000,0.1525000,811.0844863,-0.3398576,111.4006662
0.1550000,0.1550000,0.1550000,721.0335499,-0.3345890,95.0100312
0.1575000,0.1575000,0.1575000,641.4493005,-0.3294033,81.2912869
0.1600000,0.1600000,0.1600000,571.0677060,-0.3243001,69.7709582
0.1625000,0.1625000,0.1625000,508.7836508,-0.3192785,60.0678754
0.1650000,0.1650000,0.1650000,453.6288090,-0.3142690,51.8728551
0.1675000,0.1675000,0.1675000,404.6953149,-0.3062528,44.9330683
0.1700000,0.1700000,0.1700000,360.3284007,-0.2610558,39.0400791
0.1725000,0.1725000,0.1725000,318.1677782,-0.1982906,34.0209079
0.1750000,0.1750000,0.1750000,279.8643652,-0.1827005,29.7316112
0.1775000,0.1775000,0.1775000,246.2442894,-0.1787901,26.0527581
0.1800000,0.1800000,0.1800000,216.8836705,-0.1766387,22.8860258
0.1825000,0.1825000,0.1825000,191.2478183,-0.1747967,20.1511862
0.1850000,0.1850000,0.1850000,168.8530156,-0.1730047,17.7830615
0.1875000,0.1875000,0.1875000,149.2772274,-0.1712068,15.7284227
0.1900000,0.1900000,0.1900000,132.1543787,-0.1693926,13.9430778
0.1925000,0.1925000,0.1925000,117.1672250,-0.1675636,12.3894564
0.1950000,0.1950000,0.1950000,104.0407947,-0.1657251,11.0348719
0.1975000,0.1975000,0.1975000,92.5366376,-0.1638833,9.8504590
0.2000000,0.2000000,0.2000000,82.4478253,-0.1620446,8.8106471
0.2025000,0.2025000,0.2025000,73.5946018,-0.1602143,7.8929673
0.2050000,0.2050000,0.2050000,65.8205790,-0.1583966,7.0779966
0.2075000,0.2075000,0.2075000,58.9894096,-0.1565928,6.3492694
0.2100000,0.2100000,0.2100000,52.9819073,-0.1548008,5.6930633
0.2125000,0.2125000,0.2125000,47.6936229,-0.1530149,5.0980650
0.2150000,0.2150000,0.2150000,43.0328818,-0.1512270,4.5550124
0.2175000,0.2175000,0.2175000,38.9192557,-0.1494295,4.0564153
0.2200000,0.2200000,0.2200000,35.2823809,-0.1476198,3.5963817
0.2225000,0.2225000,0.2225000,32.0609924,-0.1458047,3.1704839
0.2250000,0.2250000,0.2250000,29.2020388,-0.1440031,2.7755724
0.2275000,0.2275000,0.2275000,26.6597763,-0.1422463,2.4094947
0.2300000,0.2300000,0.2300000,24.3948106,-0.1405749,2.0707494
0.2325000,0.2325000,0.2325000,22.3731234,-0.1390324,1.7581422
0.2350000,0.2350000,0.2350000,20.5651629,-0.1376579,1.4704908
0.2375000,0.2375000,0.2375000,18.9450840,-0.1364788,1.2063730
0.2400000,0.2400000,0.2400000,17.4901881,-0.1355049,0.9638974
0.2425000,0.2425000,0.2425000,16.1805614,-0.1347269,0.7405378
0.2450000,0.2450000,0.2450000,14.9988579,-0.1341171,0.5331344
0.2475000,0.2475000,0.2475000,13.9301455,-0.1336346,0.3381453
0.2500000,0.2500000,0.2500000,12.9617346,-0.1332317,0.1521174
0.2525000,0.2525000,0.2525000,12.0829367,-0.1328600,-0.0277859
0.2550000,0.2550000,0.2550000,11.2847425,-0.1324747,-0.2033994
0.2575000,0.2575000,0.2575000,10.5594465,-0.1320348,-0.3754407
0.2600000,0.2600000,0.2600000,9.9002674,-0.1315017,-0.5436623
0.2625000,0.2625000,0.2625000,9.3010201,-0.1308361,-0.7071659
0.2650000,0.2650000,0.2650000,8.7558824,-0.1299956,-0.8647472
0.2675000,0.2675000,0.2675000,8.2592757,-0.1289349,-1.0151784
0.2700000,0.2700000,0.2700000,7.8058530,-0.1276099,-1.1573935
0.2725000,0.2725000,0.2725000,7.3905629,-0.1259826,-1.2905892
0.2750000,0.2750000,0.2750000,7.0087476,-0.1240276,-1.4142658
0.2775000,0.2775000,0.2775000,6.6562358,-0.1217371,-1.5282278
0.2800000,0.2800000,0.2800000,6.3294029,-0.1191228,-1.6325569
0.2825000,0.2825000,0.2825000,6.0251887,-0.1162154,-1.7275605
0.2850000,0.2850000,0.2850000,5.7410704,-0.1130611,-1.8137062
0.2875000,0.2875000,0.2875000,5.4750027,-0.1097160,-1.8915551
0.2900000,0.2900000,0.2900000,5.2253336,-0.1062402,-1.9617038
0.2925000,0.2925000,0.2925000,4.9907026,-0.1026910,-2.0247407
0.2950000,0.2950000,0.2950000,4.7699172,-0.0991170,-2.0812163
0.2975000,0.2975000,0.2975000,4.5618004,-0.0955492,-2.1316284
0.3000000,0.3000000,0.3000000,4.3650223,-0.0919942,-2.1764267
0.3025000,0.3025000,0.3025000,4.1779644,-0.0884293,-2.2160415
0.3050000,0.3050000,0.3050000,3.9986859,-0.0848064,-2.2509383
0.3075000,0.3075000,0.3075000,3.8250419,-0.0810646,-2.2816946
0.3100000,0.3100000,0.3100000,3.6549395,-0.0771490,-2.3090802
0.3125000,0.3125000,0.3125000,3.4866552,-0.0730309,-2.3341113
0.3150000,0.3150000,0.3150000,3.3190996,-0.0687198,-2.3580412
0.3175000,0.3175000,0.3175000,3.1519423,-0.0642637,-2.3822705
0.3200000,0.3200000,0.3200000,2.9855663,-0.0597385,-2.4081883
0.3225000,0.3225000,0.3225000,2.8208865,-0.0552321,-2.4369855
0.3250000,0.3250000,0.3250000,2.6591057,-0.0508274,-2.4694856
0.3275000,0.3275000,0.3275000,2.5014826,-0.0465914,-2.5060357
0.3300000,0.3300000,0.3300000,2.3491597,-0.0425703,-2.5464768
0.3325000,0.3325000,0.3325000,2.2030657,-0.0387895,-2.5901956
0.3350000,0.3350000,0.3350000,2.0638852,-0.0352582,-2.6362454
0.3375000,0.3375000,0.3375000,1.9320733,-0.0319741,-2.6835112
0.3400000,0.3400000,0.3400000,1.8078920,-0.0289287,-2.7308863
0.3425000,0.3425000,0.3425000,1.6914517,-0.0261108,-2.7774335
0.3450000,0.3450000,0.3450000,1.5827428,-0.0235087,-2.8225002
0.3475000,0.3475000,0.3475000,1.4816546,-0.0211104,-2.8657654
0.3500000,0.3500000,0.3500000,1.3879799,-0.0189034,-2.9072066
0.3525000,0.3525000,0.3525000,1.3014109,-0.0168731,-2.9470074
0.3550000,0.3550000,0.3550000,1.2215323,-0.0150020,-2.9854590
0.3575000,0.3575000,0.3575000,1.1478192,-0.0132691,-3.0229034
0.3600000,0.3600000,0.3600000,1.0796458,-0.0116500,-3.0597210
0.3625000,0.3625000,0.3625000,1.0163094,-0.0101186,-3.0963207
0.3650000,0.3650000,0.3650000,0.9570688,-0.0086491,-3.1330969
0.3675000,0.3675000,0.3675000,0.9011920,-0.0072189,-3.1703430
0.3700000,0.3700000,0.3700000,0.8480053,-0.0058106,-3.2081529
0.3725000,0.3725000,0.3725000,0.7969351,-0.0044138,-3.2463518
0.3750000,0.3750000,0.3750000,0.7475333,-0.0030250,-3.2844827
0.3775000,0.3775000,0.3775000,0.6994856,-0.0016468,-3.3218511
0.3800000,0.3800000,0.3800000,0.6526021,-0.0002861,-3.3576127
0.3825000,0.3825000,0.3825000,0.6067947,0.0010491,-3.3908749
0.3850000,0.3850000,0.3850000,0.5620470,0.0023510,-3.4207906
0.3875000,0.3875000,0.3875000,0.5183819,0.0036149,-3.4466292
0.3900000,0.3900000,0.3900000,0.4758316,0.0048401,-3.4678198
0.3925000,0.3925000,0.3925000,0.4344136,0.0060303,-3.4839675
0.3950000,0.3950000,0.3950000,0.3941139,0.0071932,-3.4948507
0.3975000,0.3975000,0.3975000,0.3548784,0.0083399,-3.5004035
0.4000000,0.4000000,0.4000000,0.3166115,0.0094834,-3.5006928
0.4025000,0.4025000,0.4025000,0.2791831,0.0106361,-3.4958904
0.4050000,0.4050000,0.4050000,0.2424453,0.0118076,-3.4862481
0.4075000,0.4075000,0.4075000,0.2062556,0.0130021,-3.4720734
0.4100000,0.4100000,0.4100000,0.1705033,0.0142159,-3.4537099
0.4125000,0.4125000,0.4125000,0.1351294,0.0154374,-3.4315205
0.4150000,0.4150000,0.4150000,0.1001321,0.0166481,-3.4058744
0.4175000,0.4175000,0.4175000,0.0655514,0.0178257,-3.3771375
0.4200000,0.4200000,0.4200000,0.0314345,0.0189488,-3.3456645
0.4225000,0.4225000,0.4225000,-0.0022071,0.0200006,-3.3117942
0.4250000,0.4250000,0.4250000,-0.0354332,0.0209717,-3.2758460
0.4275000,0.4275000,0.4275000,-0.0683870,0.0218607,-3.2381180
0.4300000,0.4300000,0.4300000,-0.1012767,0.0226721,-3.1988858
0.4325000,0.4325000,0.4325000,-0.1343304,0.0234137,-3.1584023
0.4350000,0.4350000,0.4350000,-0.1677395,0.0240927,-3.1168984
0.4375000,0.4375000,0.4375000,-0.2016050,0.0247139,-3.0745834
0.4400000,0.4400000,0.4400000,-0.2359028,0.0252783,-3.0316461
0.4425000,0.4425000,0.4425000,-0.2704734,0.0257829,-2.9882561
0.4450000,0.4450000,0.4450000,-0.3050353,0.0262228,-2.9445652
0.4475000,0.4475000,0.4475000,-0.3392170,0.0265918,-2.9007084
0.4500000,0.4500000,0.4500000,-0.3725962,0.0268845,-2.8568055
0.4525000,0.4525000,0.4525000,-0.4047414,0.0270970,-2.8129622
0.4550000,0.4550000,0.4550000,-0.4352472,0.0272280,-2.7692716
