# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2579920.2172895,308852.4220715,198770.0463262,1234481.8496847,19454.7349159,869474.1225031,308882.3996421,308822.4445009,364087.2194436,230268.9760799,6377912.7251061,308852.4220715,198770.0463262,1234481.8496847,19454.7349159,869474.1225031,308882.3996421,308822.4445009,364087.2194436,230268.9760799,6377912.7251061
0.0025000,0.0025000,0.0025000,inf,nan,1825455.4589766,257804.1422794,165889.6908447,1030845.7778664,16201.9737049,726038.9558441,257833.5338253,257774.7507334,303909.5264139,192209.2612182,5325736.7026862,257804.1422794,165889.6908447,1030845.7778664,16201.9737049,726038.9558441,257833.5338253,257774.7507334,303909.5264139,192209.2612182,5325736.7026862
0.0050000,0.0050000,0.0050000,inf,nan,1351034.3264262,218539.6621809,140599.8750794,874210.8321090,13701.5101403,615709.8464947,218568.4463561,218510.8780056,257623.0337062,162935.1128468,4516412.0286853,218539.6621809,140599.8750794,874210.8321090,13701.5101403,615709.8464947,218568.4463561,218510.8780056,257623.0337062,162935.1128468,4516412.0286853
0.0075000,0.0075000,0.0075000,inf,nan,1062795.0220622,187947.9945029,120895.4026023,752182.4473129,11753.3234573,529755.9691920,187976.1647864,187919.8242194,221560.3888084,140127.0935814,3885892.3834820,187947.9945029,120895.4026023,752182.4473129,11753.3234573,529755.9691920,187976.1647864,187919.8242194,221560.3888084,140127.0935814,3885892.3834820
0.0100000,0.0100000,0.0100000,inf,nan,907231.5092603,164323.2571807,105677.6959290,657953.9439055,10248.9048911,463382.9789308,164350.7985619,164295.7157996,193710.6317496,122513.3606638,3399008.7064678,164323.2571807,105677.6959290,657953.9439055,10248.9048911,463382.9789308,164350.7985619,164295.7157996,193710.6317496,122513.3606638,3399008.7064678
0.0125000,0.0125000,0.0125000,inf,nan,856618.7177108,145732.9897106,93706.3443197,583733.5848570,9070.7369419,411104.5674154,145758.7405232,145707.2388981,171795.7031034,108653.1428073,3015521.7862975,145732.9897106,93706.3443197,583733.5848570,9070.7369419,411104.5674154,145758.7405232,145707.2388981,171795.7031034,108653.1428073,3015521.7862975
0.0150000,0.0150000,0.0150000,inf,nan,901860.2179368,129925.7897591,83524.7423189,520675.2324292,8065.6571108,366687.1853993,129950.7793242,129900.8001941,153161.5624386,96867.8774592,2689695.5967744,129925.7897591,83524.7423189,520675.2324292,8065.6571108,366687.1853993,129950.7793242,129900.8001941,153161.5624386,96867.8774592,2689695.5967744
0.0175000,0.0175000,0.0175000,inf,nan,1050141.6910634,117338.5698370,75416.7977127,470466.3019407,7265.5309723,331320.3327524,117362.8243114,117314.3153626,138323.2591764,87483.3104750,2430259.6917555,117338.5698370,75416.7977127,470466.3019407,7265.5309723,331320.3327524,117362.8243114,117314.3153626,138323.2591764,87483.3104750,2430259.6917555
0.0200000,0.0200000,0.0200000,inf,nan,1326538.1065308,106901.7441288,68701.2454780,428754.9873449,6607.6038847,301943.1123077,106925.9087793,106877.5794783,126019.9240546,79701.9981148,2214766.5089394,106901.7441288,68701.2454780,428754.9873449,6607.6038847,301943.1123077,106925.9087793,106877.5794783,126019.9240546,79701.9981148,2214766.5089394
0.0225000,0.0225000,0.0225000,inf,nan,1330798.4014371,97202.9886044,62455.0419263,390055.7347691,5992.2705590,274684.0994234,97226.6271350,97179.3500739,114586.6547046,72470.9636652,2014806.9393189,97202.9886044,62455.0419263,390055.7347691,5992.2705590,274684.0994234,97226.6271350,97179.3500739,114586.6547046,72470.9636652,2014806.9393189
