# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,106556785513649308546157521141760.0000000,63120279653407459596070641594619472231006208.0000000,39093499491575124115200624714252917917351936.0000000,275721051621020468546629088308514896612425728.0000000,3077909559789861168415456049690584411013120.0000000,193110218857243739169589765041838332238102528.0000000,4167070780908131280042369817484808486589038592.0000000,47976965635643181235721195932971507726843641856.0000000,364985475304376278038422918544074182248387051520.0000000
0.0025000,0.0025000,0.0025000,inf,nan,2533489539286273024.0000000,43153853936025789960028160.0000000,26727308183215737271222272.0000000,188504012562629770593959936.0000000,2104294535776032228638720.0000000,132024924855837809021288448.0000000,2848928502976498608812064768.0000000,32800725514896198417143300096.0000000,249532004239316410992368287744.0000000
0.0050000,0.0050000,0.0050000,inf,nan,5685726130600733.0000000,12679691177149302046720.0000000,7853157547883902271488.0000000,55387235367449320751104.0000000,618294831725700317184.0000000,38792254275901139714048.0000000,837087080510781097246720.0000000,9637680809208340440678400.0000000,73318799227456052497743872.0000000
0.0075000,0.0075000,0.0075000,inf,nan,154983594439132.6562500,104017945378587656192.0000000,64423439136728047616.0000000,454369616981433974784.0000000,5072186466815806464.0000000,318232560267391401984.0000000,6867050389113286950912.0000000,79062789634392147886080.0000000,601471340911492216127488.0000000
0.0100000,0.0100000,0.0100000,inf,nan,11913497113254.1152344,3399725019782539776.0000000,2105617228265512192.0000000,14850627457620899840.0000000,165779463506426144.0000000,10401120631077337088.0000000,224442839684627398656.0000000,2584090113637433212928.0000000,19658503739954583044096.0000000
0.0125000,0.0125000,0.0125000,inf,nan,1621893063253.8317871,238067942700949088.0000000,147447207730031968.0000000,1039924791293424384.0000000,11608813992904030.0000000,728345198316698752.0000000,15716755012224956416.0000000,180952581573572001792.0000000,1376599439433116942336.0000000
0.0150000,0.0150000,0.0150000,inf,nan,317829189062.9466553,27038626270480788.0000000,16746353540989164.0000000,118109719303414880.0000000,1318473920221362.0000000,82721988776109120.0000000,1785034403503666688.0000000,20551734979447087104.0000000,156347627713522630656.0000000
0.0175000,0.0175000,0.0175000,inf,nan,79895778077.8013763,4290675649845156.5000000,2657426833216887.0000000,18742464795511496.0000000,209224518500773.2812500,13126895660624844.0000000,283261571846814176.0000000,3261291072495638016.0000000,24810320063678091264.0000000
0.0200000,0.0200000,0.0200000,inf,nan,24140666977.9553528,870063868553488.5000000,538873416434235.7500000,3800599961971721.5000000,42426574243758.6015625,2661873966441499.0000000,57439827091582808.0000000,661325130441492864.0000000,5031040714914933760.0000000
0.0225000,0.0225000,0.0225000,inf,nan,8400030120.9595461,212813880000890.5937500,131806117284432.2187500,929610434175181.0000000,10377354933256.9804688,651082943349626.3750000,14049535547479392.0000000,161757293878332448.0000000,1230571009216358912.0000000
0.0250000,0.0250000,0.0250000,inf,nan,3270979747.0313749,60357885942577.4609375,37382610187602.7890625,263654437132059.2187500,2943205245878.5791016,184658971293841.4687500,3984704188247586.5000000,45877315474714240.0000000,349012358697879680.0000000
0.0275000,0.0275000,0.0275000,inf,nan,1390340048.0955899,19298100216299.8125000,11952262828556.9023438,84297687861857.3125000,941024150996.4393311,59040630684826.5234375,1274021347141285.7500000,14668260908900268.0000000,111589013923842240.0000000
