# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1775000,0.1775000,0.1775000,1787.3090583,-0.1292860,inf
0.1800000,0.1800000,0.1800000,1633.3027785,-0.1214155,inf
0.1825000,0.1825000,0.1825000,1492.1745541,-0.1138904,inf
0.1850000,0.1850000,0.1850000,1362.8553825,-0.1066987,inf
0.1875000,0.1875000,0.1875000,1244.3717641,-0.0998289,inf
0.1900000,0.1900000,0.1900000,1135.8353939,-0.0932695,inf
0.1925000,0.1925000,0.1925000,1036.4342101,-0.0870092,inf
0.1950000,0.1950000,0.1950000,945.4246078,-0.0810371,inf
0.1975000,0.1975000,0.1975000,862.1246540,-0.0753421,inf
0.2000000,0.2000000,0.2000000,785.9081607,-0.0699138,inf
0.2025000,0.2025000,0.2025000,716.1994923,-0.0647418,1780.5162186
0.2050000,0.2050000,0.2050000,652.4690017,-0.0598159,1441.6916862
0.2075000,0.2075000,0.2075000,594.2290030,-0.0551262,1172.7039079
0.2100000,0.2100000,0.2100000,541.0302031,-0.0506632,958.0036473
0.2125000,0.2125000,0.2125000,492.4585238,-0.0464175,785.7537355
0.2150000,0.2150000,0.2150000,448.1322603,-0.0423801,646.8857130
0.2175000,0.2175000,0.2175000,407.6995249,-0.0385421,534.4101200
0.2200000,0.2200000,0.2200000,370.8359383,-0.0348951,442.9086486
0.2225000,0.2225000,0.2225000,337.2425319,-0.0314309,368.1576611
0.2250000,0.2250000,0.2250000,306.6438356,-0.0281415,306.8472780
0.2275000,0.2275000,0.2275000,278.7861240,-0.0250191,256.3704700
0.2300000,0.2300000,0.2300000,253.4358052,-0.0220565,214.6637627
0.2325000,0.2325000,0.2325000,230.3779322,-0.0192464,180.0862331
0.2350000,0.2350000,0.2350000,209.4148261,-0.0165820,151.3270888
0.2375000,0.2375000,0.2375000,190.3647983,-0.0140567,127.3347020
0.2400000,0.2400000,0.2400000,173.0609632,-0.0116640,107.2618431
0.2425000,0.2425000,0.2425000,157.3501329,-0.0093980,90.4232061
0.2450000,0.2450000,0.2450000,143.0917872,-0.0072527,76.2623132
0.2475000,0.2475000,0.2475000,130.1571140,-0.0052225,64.3256086
0.2500000,0.2500000,0.2500000,118.4281145,-0.0033020,54.2420918
0.2525000,0.2525000,0.2525000,107.7967686,-0.0014861,45.7072371
0.2550000,0.2550000,0.2550000,98.1642580,0.0002303,38.4702451
0.2575000,0.2575000,0.2575000,89.4402419,0.0018519,32.3238964
0.2600000,0.2600000,0.2600000,81.5421829,0.0033831,27.0964414
0.2625000,0.2625000,0.2625000,74.3947211,0.0048285,22.6450870
0.2650000,0.2650000,0.2650000,67.9290911,0.0061920,18.8507246
0.2675000,0.2675000,0.2675000,62.0825821,0.0074776,15.6136268
0.2700000,0.2700000,0.2700000,56.7980341,0.0086893,12.8499186
0.2725000,0.2725000,0.2725000,52.0233595,0.0098307,10.4887141
0.2750000,0.2750000,0.2750000,47.7110487,0.0109055,8.4698459
0.2775000,0.2775000,0.2775000,43.8175380,0.0119176,6.7421111
0.2800000,0.2800000,0.2800000,40.3021747,0.0128705,5.2619290
0.2825000,0.2825000,0.2825000,37.1254254,0.0137650,3.9922894
0.2850000,0.2850000,0.2850000,34.2462271,0.0145948,2.9018806
0.2875000,0.2875000,0.2875000,31.6192836,0.0153388,1.9643155
0.2900000,0.2900000,0.2900000,29.1945423,0.0159577,1.1574022
0.2925000,0.2925000,0.2925000,26.9218071,0.0164037,0.4624492
0.2950000,0.2950000,0.2950000,24.7609518,0.0166482,-0.1363772
0.2975000,0.2975000,0.2975000,22.6921112,0.0167096,-0.6526072
0.3000000,0.3000000,0.3000000,20.7173272,0.0166494,-1.0979065
0.3025000,0.3025000,0.3025000,18.8519895,0.0165397,-1.4823974
0.3050000,0.3050000,0.3050000,17.1133053,0.0164336,-1.8148844
0.3075000,0.3075000,0.3075000,15.5129146,0.0163574,-2.1030210
0.3100000,0.3100000,0.3100000,14.0549025,0.0163178,-2.3534548
0.3125000,0.3125000,0.3125000,12.7369485,0.0163109,-2.5719728
0.3150000,0.3150000,0.3150000,11.5523761,0.0163287,-2.7636506
0.3175000,0.3175000,0.3175000,10.4919891,0.0163631,-2.9329843
0.3200000,0.3200000,0.3200000,9.5453928,0.0164065,-3.0839802
0.3225000,0.3225000,0.3225000,8.7018457,0.0164525,-3.2201908
0.3250000,0.3250000,0.3250000,7.9507757,0.0164961,-3.3447117
0.3275000,0.3275000,0.3275000,7.2820819,0.0165328,-3.4601694
0.3300000,0.3300000,0.3300000,6.6863077,0.0165585,-3.5687259
0.3325000,0.3325000,0.3325000,6.1547342,0.0165691,-3.6721066
0.3350000,0.3350000,0.3350000,5.6794221,0.0165609,-3.7716405
0.3375000,0.3375000,0.3375000,5.2532162,0.0165299,-3.8682913
0.3400000,0.3400000,0.3400000,4.8697255,0.0164728,-3.9626700
0.3425000,0.3425000,0.3425000,4.5232856,0.0163866,-4.0550342
0.3450000,0.3450000,0.3450000,4.2089126,0.0162693,-4.1453029
0.3475000,0.3475000,0.3475000,3.9222511,0.0161189,-4.2331079
0.3500000,0.3500000,0.3500000,3.6595176,0.0159343,-4.3178870
0.3525000,0.3525000,0.3525000,3.4174442,0.0157146,-4.3989977
0.3550000,0.3550000,0.3550000,3.1932238,0.0154593,-4.4758215
0.3575000,0.3575000,0.3575000,2.9844637,0.0151687,-4.5478417
0.3600000,0.3600000,0.3600000,2.7891505,0.0148439,-4.6147024
0.3625000,0.3625000,0.3625000,2.6056258,0.0144875,-4.6762642
0.3650000,0.3650000,0.3650000,2.4325645,0.0141035,-4.7326548
0.3675000,0.3675000,0.3675000,2.2689494,0.0136973,-4.7842775
0.3700000,0.3700000,0.3700000,2.1140319,0.0132751,-4.8317416
0.3725000,0.3725000,0.3725000,1.9672758,0.0128438,-4.8757136
0.3750000,0.3750000,0.3750000,1.8282880,0.0124100,-4.9167365
0.3775000,0.3775000,0.3775000,1.6967459,0.0119798,-4.9550850
0.3800000,0.3800000,0.3800000,1.5723306,0.0115577,-4.9907098
0.3825000,0.3825000,0.3825000,1.4546791,0.0111469,-5.0232778
0.3850000,0.3850000,0.3850000,1.3433585,0.0107486,-5.0522790
0.3875000,0.3875000,0.3875000,1.2378653,0.0103626,-5.0771555
0.3900000,0.3900000,0.3900000,1.1376447,0.0099874,-5.0974149
0.3925000,0.3925000,0.3925000,1.0421208,0.0096210,-5.1127071
0.3950000,0.3950000,0.3950000,0.9507302,0.0092619,-5.1228590
0.3975000,0.3975000,0.3975000,0.8629457,0.0089089,-5.1278739
0.4000000,0.4000000,0.4000000,0.7782839,0.0085627,-5.1279036
0.4025000,0.4025000,0.4025000,0.6962940,0.0082251,-5.1232077
0.4050000,0.4050000,0.4050000,0.6165344,0.0078995,-5.1141119
0.4075000,0.4075000,0.4075000,0.5385523,0.0075904,-5.1009722
0.4100000,0.4100000,0.4100000,0.4618820,0.0073027,-5.0841470
0.4125000,0.4125000,0.4125000,0.3860742,0.0070411,-5.0639775
0.4150000,0.4150000,0.4150000,0.3107523,0.0068092,-5.0407746
0.4175000,0.4175000,0.4175000,0.2356815,0.0066088,-5.0148121
0.4200000,0.4200000,0.4200000,0.1608273,0.0064400,-4.9863247
0.4225000,0.4225000,0.4225000,0.0863842,0.0063010,-4.9555092
0.4250000,0.4250000,0.4250000,0.0127640,0.0061887,-4.9225285
0.4275000,0.4275000,0.4275000,-0.0594548,0.0060992,-4.8875161
0.4300000,0.4300000,0.4300000,-0.1296018,0.0060287,-4.8505820
0.4325000,0.4325000,0.4325000,-0.1970001,0.0059740,-4.8118189
0.4350000,0.4350000,0.4350000,-0.2610411,0.0059324,-4.7713073
0.4375000,0.4375000,0.4375000,-0.3212399,0.0059021,-4.7291200
0.4400000,0.4400000,0.4400000,-0.3772654,0.0058819,-4.6853246
0.4425000,0.4425000,0.4425000,-0.4289446,0.0058711,-4.6399870
0.4450000,0.4450000,0.4450000,-0.4762489,0.0058693,-4.5931740
0.4475000,0.4475000,0.4475000,-0.5192685,0.0058757,-4.5449568
0.4500000,0.4500000,0.4500000,-0.5581822,0.0058899,-4.4954138
0.4525000,0.4525000,0.4525000,-0.5932287,0.0059110,-4.4446326
0.4550000,0.4550000,0.4550000,-0.6246818,0.0059381,-4.3927116
0.4575000,0.4575000,0.4575000,-0.6528292,0.0059700,-4.3397594
0.4600000,0.4600000,0.4600000,-0.6779572,0.0060060,-4.2858941
0.4625000,0.4625000,0.4625000,-0.7003376,0.0060450,-4.2312408
0.4650000,0.4650000,0.4650000,-0.7202189,0.0060861,-4.1759293
0.4675000,0.4675000,0.4675000,-0.7378201,0.0061286,-4.1200914
0.4700000,0.4700000,0.4700000,-0.7533279,0.0061719,-4.0638581
0.4725000,0.4725000,0.4725000,-0.7668971,0.0062152,-4.0073574
0.4750000,0.4750000,0.4750000,-0.7786534,0.0062580,-3.9507123
0.4775000,0.4775000,0.4775000,-0.7886995,0.0062998,-3.8940392
0.4800000,0.4800000,0.4800000,-0.7971210,0.0063402,-3.8374466
0.4825000,0.4825000,0.4825000,-0.8039931,0.0063788,-3.7810348
0.4850000,0.4850000,0.4850000,-0.8093853,0.0064154,-3.7248954
0.4875000,0.4875000,0.4875000,-0.8133638,0.0064499,-3.6691107
0.4900000,0.4900000,0.4900000,-0.8159930,0.0064822,-3.6137545
0.4925000,0.4925000,0.4925000,-0.8173353,0.0065122,-3.5588922
0.4950000,0.4950000,0.4950000,-0.8174523,0.0065398,-3.5045809
0.4975000,0.4975000,0.4975000,-0.8164049,0.0065647,-3.4508702
0.5000000,0.5000000,0.5000000,-0.8142546,0.0065869,-3.3978026
0.5025000,0.5025000,0.5025000,-0.8110626,0.0066061,-3.3454141
0.5050000,0.5050000,0.5050000,-0.8068893,0.0066219,-3.2937349
0.5075000,0.5075000,0.5075000,-0.8017927,0.0066342,-3.2427896
0.5100000,0.5100000,0.5100000,-0.7958275,0.0066426,-3.1925981
0.5125000,0.5125000,0.5125000,-0.7890446,0.0066468,-3.1431758
0.5150000,0.5150000,0.5150000,-0.7814917,0.0066468,-3.0945345
0.5175000,0.5175000,0.5175000,-0.7732144,0.0066423,-3.0466821
0.5200000,0.5200000,0.5200000,-0.7642577,0.0066332,-2.9996239
0.5225000,0.5225000,0.5225000,-0.7546672,0.0066195,-2.9533622
0.5250000,0.5250000,0.5250000,-0.7444902,0.0066014,-2.9078970
0.5275000,0.5275000,0.5275000,-0.7337762,0.0065789,-2.8632264
0.5300000,0.5300000,0.5300000,-0.7225767,0.0065524,-2.8193464
0.5325000,0.5325000,0.5325000,-0.7109455,0.0065222,-2.7762518
0.5350000,0.5350000,0.5350000,-0.6989371,0.0064884,-2.7339358
0.5375000,0.5375000,0.5375000,-0.6866065,0.0064515,-2.6923905
0.5400000,0.5400000,0.5400000,-0.6740082,0.0064117,-2.6516073
0.5425000,0.5425000,0.5425000,-0.6611955,0.0063695,-2.6115764
0.5450000,0.5450000,0.5450000,-0.6482192,0.0063252,-2.5722875
0.5475000,0.5475000,0.5475000,-0.6351280,0.0062791,-2.5337297
0.5500000,0.5500000,0.5500000,-0.6219671,0.0062314,-2.4958917
0.5525000,0.5525000,0.5525000,-0.6087785,0.0061825,-2.4587619
