# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,53324141.0283468,1668818315.1292825,1086849626.9760082,6488514062.7129593,114851404.7038274,4577610375.3407097,76446358886.7348480,746478604447.7738037,5062913523996.8339844
0.0025000,0.0025000,0.0025000,inf,nan,32992273.9992089,1014989664.9753873,661030520.3487779,3946375529.5512724,69852589.5636630,2784145636.7145257,46495392766.8768463,454014784578.3201294,3079305247015.1831055
0.0050000,0.0050000,0.0050000,inf,nan,22007738.9562972,629555901.4000685,410009247.0247971,2447775359.0788307,43325949.1655128,1726891565.2078588,28839148401.9885826,281605760792.2237549,1909956778646.7661133
0.0075000,0.0075000,0.0075000,inf,nan,16781929.0510519,397669542.8816549,258988907.1000098,1546178961.9640217,27367085.3400721,1090820404.0694048,18216668782.0857582,177879665643.4228210,1206443582095.3122559
0.0100000,0.0100000,0.0100000,inf,nan,16037951.2772561,255504941.7257957,166401683.8973792,993427870.7577564,17583202.8596337,700857690.9311348,11704212243.8265858,114286923350.9853210,775131013849.6362305
0.0125000,0.0125000,0.0125000,inf,nan,9609184.0126514,166806179.0272174,108635144.7459046,648556508.9291176,11479002.0897133,457552974.0190307,7640956088.4095621,74610030058.1485748,506025468346.9373779
0.0150000,0.0150000,0.0150000,inf,nan,5803092.2826995,110554987.2048200,72000705.4545173,429844301.0675911,7607916.6408142,303252831.7044391,5064087248.3866310,49447363391.1544418,335361372855.6236572
0.0175000,0.0175000,0.0175000,inf,nan,3625246.7267606,74333632.6888928,48411063.0626483,289010137.1520198,5115310.8580070,203895204.9976189,3404768204.7221799,33244369689.7560844,225465513788.6003418
0.0200000,0.0200000,0.0200000,inf,nan,2339367.0178402,50674738.9514277,33002939.0646285,197020246.3451244,3487255.3969432,138996928.5633289,2320928996.2635236,22660821834.5372925,153683126873.2939758
0.0225000,0.0225000,0.0225000,inf,nan,1560895.2788818,35012903.8489631,22803026.1940876,136123948.1005147,2409547.1364416,96034995.9307983,1603434437.5416739,15654566620.1682491,106163505396.9689941
0.0250000,0.0250000,0.0250000,inf,nan,1081764.3450571,24513305.4784780,15965093.0484485,95299190.9442179,1687088.1662380,67233411.6672640,1122424568.7514746,10957553171.3438683,74306215133.0447998
0.0275000,0.0275000,0.0275000,inf,nan,786173.8829395,17389874.0423506,11325929.1569211,67601556.0305639,1196959.2655132,47692927.7427445,796081241.6868947,7770846698.4710035,52692555346.6643448
0.0300000,0.0300000,0.0300000,inf,nan,608545.1440900,12501777.8397251,8142548.0934293,48595364.7507107,860648.3600321,34284198.4846907,572143785.3213087,5584133690.8555708,37861370520.2650528
0.0325000,0.0325000,0.0325000,inf,nan,483929.8003597,9110858.6042364,5934212.2732624,35410568.5504808,627356.2864733,24982421.5044853,416797485.2872230,4067220726.8265600,27573151619.6196709
0.0350000,0.0350000,0.0350000,inf,nan,377787.1746196,6733655.2561225,4386060.4442606,26167405.2809776,463812.5604363,18461435.9201373,307895002.3089471,3003843319.1803155,20361100992.8089371
0.0375000,0.0375000,0.0375000,inf,nan,313463.0144439,5049867.1363388,3289492.5627335,19620496.4595758,347975.5477754,13842634.9463793,230763194.1637774,2250720569.0339065,15253424494.7559223
0.0400000,0.0400000,0.0400000,inf,nan,281810.3594428,3844980.4632364,2504804.1666951,14935773.8010620,265083.8804510,10537588.8073222,175574903.9437823,1711891323.7639573,11599268939.1812630
0.0425000,0.0425000,0.0425000,inf,nan,277727.4647316,2973856.6191635,1937472.5616493,11548907.0606637,205150.5371845,8148166.3751071,135680980.7458910,1322426768.8356164,8958254326.3468876
0.0450000,0.0450000,0.0450000,inf,nan,300158.4592903,2337348.6403766,1522927.8796291,9074386.6605353,161353.5630963,6402393.4765831,106539105.9914571,1037970683.6801122,7029531664.7706547
0.0475000,0.0475000,0.0475000,inf,nan,310293.7986417,1867114.4173893,1216662.4027603,7246475.8814522,128990.9061958,5112794.9993319,85018101.9646681,827946194.2184948,5605708478.8770237
0.0500000,0.0500000,0.0500000,inf,nan,312680.4217583,1515647.0265750,987737.6404622,5880447.7730859,104794.3057358,4149047.7515925,68941232.2028143,671096227.1829141,4542602447.9767313
0.0525000,0.0525000,0.0525000,inf,nan,345827.3521920,1249662.5910699,814478.0579516,4846876.4893951,86474.2490963,3419843.1442665,56783307.6953817,552525844.7876148,3739181423.6894298
0.0550000,0.0550000,0.0550000,inf,nan,413965.5896622,1045671.7923392,681586.9451745,4054418.8997282,72415.2080827,2860739.7132796,47467824.7554596,461721367.4721407,3124128432.8412442
0.0575000,0.0575000,0.0575000,inf,nan,526587.5203798,886985.9508434,578196.5730128,3438173.9707379,61469.6016049,2425950.7267214,40229819.7493414,391211207.7767141,2646759033.1407638
0.0600000,0.0600000,0.0600000,inf,nan,641394.3925361,761674.7064769,496538.0945074,2951742.0807813,52817.2463914,2082742.0727320,34522316.1098611,335652373.0841851,2270825730.1956472
0.0625000,0.0625000,0.0625000,inf,nan,805825.7342252,661160.8183162,431026.3804752,2561761.5282648,45868.6532443,1807577.7933422,29951957.3356148,291201962.1155395,1970255335.3016286
0.0650000,0.0650000,0.0650000,inf,nan,1071485.4251160,576052.0950777,375332.3069125,2234679.1378042,39830.6446275,1576652.1506024,26201938.3262860,255081185.9498344,1726192095.8863869
0.0675000,0.0675000,0.0675000,inf,nan,1483936.0554306,496725.8264871,323616.6881651,1927125.3341841,34338.3473335,1359637.2558092,22604553.6093762,220379140.5993069,1494585396.5240796
0.0700000,0.0700000,0.0700000,inf,nan,2118925.1258245,431559.7035890,281122.8586233,1674628.7829010,29819.9353732,1181464.9474806,19655818.9257154,191782556.6756628,1301666685.2214673
0.0725000,0.0725000,0.0725000,inf,nan,3102275.8921782,377382.4086411,245785.9946897,1464851.6136749,26057.6125834,1033431.2476472,17210187.5699339,168097488.3205173,1142056476.0532832
0.0750000,0.0750000,0.0750000,inf,nan,4645673.4970261,331831.7007635,216068.1299042,1288602.5762595,22889.2020780,909052.0660543,15159202.6044700,148263720.7498072,1008557987.1748520
0.0775000,0.0775000,0.0775000,inf,nan,4270085.9398580,293136.0479202,190815.9442368,1138987.9425761,20193.1236893,803464.1688595,13421491.8524702,131485589.7368247,895768988.7576123
0.0800000,0.0800000,0.0800000,inf,nan,4096730.8248939,259956.9056353,169158.0509284,1010798.2042730,17877.5451068,712992.4999202,11935540.8357087,117161405.1225659,799603100.0588462
0.0825000,0.0825000,0.0825000,inf,nan,4023588.5003686,231274.3304740,150430.5059512,900063.2581389,15872.5152007,634836.3694137,10654450.7453737,104832257.5406458,716942552.5184195
0.0850000,0.0850000,0.0850000,inf,nan,4263938.5328578,206303.7243764,134122.5918724,803728.6323780,14124.2395457,566841.0360655,9542122.5234553,94144751.2810341,645385410.1330597
0.0875000,0.0875000,0.0875000,inf,nan,2864962.5556129,184435.0516781,119837.2371525,719419.0927142,12549.3591413,507330.9351858,8570470.5465014,84823792.0620123,583060993.6991323
0.0900000,0.0900000,0.0900000,inf,nan,2020916.7837889,165188.3486742,107186.5682231,645265.6016580,11108.3592590,454987.6017307,7717382.8998753,76652666.6251838,528494770.7456549
0.0925000,0.0925000,0.0925000,inf,nan,1537254.0149631,146627.5073963,94785.2837644,579174.7288825,9723.8918718,408077.4272657,6965225.0711538,69458430.5506525,480509258.9711675
0.0950000,0.0950000,0.0950000,inf,nan,1316301.9007633,129939.7752642,83866.9856115,515152.8526588,8544.8321150,362872.4834990,6299740.4223010,63101172.5474970,438151233.0849084
0.0975000,0.0975000,0.0975000,inf,nan,1328743.7810976,115712.0731613,74552.6807046,460666.8091882,7536.1699173,324396.3179920,5709241.0805747,57466116.6453680,400638190.7415814
0.1000000,0.1000000,0.1000000,inf,nan,1580942.7919498,103532.9770800,66574.7388420,414111.7896355,6669.7840760,291516.9933511,5184011.7642722,52457805.5301573,367318943.8338634
0.1025000,0.1025000,0.1025000,inf,nan,1555794.2819012,93068.6683453,59716.0797995,374184.5622159,5922.8951963,263315.3418443,4715869.8801344,47995811.4381412,337644578.6510270
0.1050000,0.1050000,0.1050000,inf,nan,1723789.2824401,84045.9406011,53799.1023201,339817.4746671,5276.8946992,239038.4007853,4297840.3232886,44011568.2958368,311147026.6456687
0.1075000,0.1075000,0.1075000,inf,nan,1990152.0023800,76239.3089501,48677.2833088,310128.4271936,4716.4552214,218064.1140202,3923914.4080188,40446026.0896877,287423214.8013235
0.1100000,0.1100000,0.1100000,inf,nan,2751270.5896140,69461.1975965,44228.7808044,284382.8320637,4228.8521136,199874.4891319,3588870.4068535,37247906.9892167,266123296.9763337
0.1125000,0.1125000,0.1125000,inf,nan,4295968.9143107,63554.4427044,40351.5439249,258695.8982510,3803.4436903,182100.4060452,3288139.0909125,34372400.4850710,246941859.0878099
0.1150000,0.1150000,0.1150000,inf,nan,7003921.5710890,58386.5394171,36959.5582196,235186.1611444,3431.2711411,165507.0827714,3017702.0274895,31780177.4167442,229611280.1043616
0.1175000,0.1175000,0.1175000,inf,nan,7139473.0951428,53137.5870575,33979.9476261,214074.4711936,3104.7488278,150607.7440222,2774013.6189631,29436634.3291934,213896645.1726060
0.1200000,0.1200000,0.1200000,inf,nan,5289708.7050933,48224.5588511,30834.4663696,195092.7085783,2817.4229830,137213.1831074,2553940.2618882,27311303.0544835,199591766.7420172
0.1225000,0.1225000,0.1225000,inf,nan,4215106.8217293,43809.6259977,27957.7130609,178002.5811233,2563.7822607,125155.2205802,2354711.7854297,25377377.8966976,184106174.7463588
0.1250000,0.1250000,0.1250000,inf,nan,4056623.4828909,39837.8550386,25372.2782488,162592.2636594,2339.1076535,114284.3337005,2173881.6537877,23611325.8578642,168437552.1544775
0.1275000,0.1275000,0.1275000,inf,nan,4302094.7519340,36260.3181937,23046.1558265,148673.5891881,2139.3523411,104467.6755311,2009293.4047160,21579745.7009507,154155164.8207524
0.1300000,0.1300000,0.1300000,inf,nan,4594395.3322445,33033.4795335,20950.8344016,136079.6398117,1961.0443337,95587.3764101,1859051.5313748,19679774.9565105,141126990.6241579
0.1325000,0.1325000,0.1325000,inf,nan,5366613.8417762,30118.6581923,19060.9495401,124662.6305204,1772.7840192,87539.0523645,1712594.8981589,17951536.4403758,129233495.3148943
0.1350000,0.1350000,0.1350000,inf,nan,4166276.8948572,27249.2168622,17160.8504601,113805.1260751,1562.0136489,79858.8699953,1554548.0179474,16378582.9934599,118366741.3805213
0.1375000,0.1375000,0.1375000,inf,nan,2521315.3611146,24423.5394590,15336.4393824,102620.9261832,1376.2152373,71979.8427348,1411316.2744543,14946048.8100378,108429512.5271272
0.1400000,0.1400000,0.1400000,inf,nan,1568207.0990649,21960.5795111,13749.3781212,92827.1835074,1216.0046111,65082.6723630,1281461.4902721,13640528.7882164,99334450.8143922
0.1425000,0.1425000,0.1425000,inf,nan,999647.3838476,19801.9658369,12361.5220512,84199.0445066,1077.2950819,59008.6252801,1163684.7904125,12449959.7355522,91003209.4270362
0.1450000,0.1450000,0.1450000,inf,nan,651493.7901739,17899.8144221,11141.5467052,76552.5882480,956.7155303,53627.8381297,1056815.3479205,11363504.2391819,83365627.3375718
0.1475000,0.1475000,0.1475000,inf,nan,433206.4801603,16214.7947020,10063.6911515,69737.2642282,851.4789639,48833.9848196,959799.4274856,10371438.2282834,76358933.4730987
0.1500000,0.1500000,0.1500000,inf,nan,293375.2736291,14714.5620827,9106.7400080,63629.7521961,759.2763366,44539.9468535,871689.8276225,9465043.2836128,69926988.0311626
0.1525000,0.1525000,0.1525000,inf,nan,202031.4766135,13372.4823855,8253.1955880,58128.9567450,678.1904553,40674.2842499,791635.8145684,8636504.6500194,64019567.7527365
0.1550000,0.1550000,0.1550000,inf,nan,141282.4437041,12105.2265863,7488.6023661,51397.9506757,606.6259351,36006.3819374,718873.6259929,7878815.7332984,58591700.6039524
0.1575000,0.1575000,0.1575000,inf,nan,100209.2354627,10609.3973461,6582.8638194,45217.4417336,543.2520352,31664.9490134,652717.6035904,7185689.6499751,53603053.7062830
0.1600000,0.1600000,0.1600000,inf,nan,72013.4465119,9311.4557362,5761.3646857,39832.1647056,486.9558832,27883.2627908,585372.6910890,6551478.1750105,49017376.6816365
0.1625000,0.1625000,0.1625000,inf,nan,52383.1760725,8182.6721863,5048.3716521,35129.5132867,426.0688277,24581.9243588,519527.2823038,5971098.2172579,44802000.9818408
0.1650000,0.1650000,0.1650000,inf,nan,38536.4144105,7198.9719391,4428.2749284,31014.8393836,369.8399051,21694.2110605,461415.4914337,5367709.0926741,40927394.3430062
0.1675000,0.1675000,0.1675000,inf,nan,28649.5307741,6340.0960142,3887.9560489,27408.2285524,321.3203014,19163.7997494,410057.1502439,4786075.8503528,37100975.1778590
0.1700000,0.1700000,0.1700000,inf,nan,21509.3561143,5588.9266150,3416.3464682,24241.9103369,279.3801124,16942.9381825,364612.7064044,4268787.9101194,33154727.7804451
0.1725000,0.1725000,0.1725000,inf,nan,16297.6529595,4930.9429574,3004.0713727,21458.1712379,243.0692043,14990.9712331,324359.6377196,3808402.1550325,29631460.8710676
0.1750000,0.1750000,0.1750000,inf,nan,12455.4086808,4353.7807544,2643.1612688,19007.6663853,211.5860689,13273.1485964,288673.4129432,3398426.8681196,26484792.7747340
0.1775000,0.1775000,0.1775000,inf,nan,9596.0816687,3846.8742705,2326.8175992,16848.0481749,196.4974046,11759.6563102,257012.0448458,3033177.3714896,23673822.4751545
0.1800000,0.1800000,0.1800000,inf,nan,7449.3481004,3401.1643155,2049.2215372,14942.8475205,172.7378481,10424.8266759,228903.4884453,2707658.2504503,21162362.1848325
0.1825000,0.1825000,0.1825000,inf,nan,5824.1365183,3008.8590403,1805.3773814,13260.5570042,152.0624889,9246.4907841,203935.2993736,2417466.5645913,18918305.8084225
0.1850000,0.1850000,0.1850000,inf,nan,4584.0306275,2663.2371447,1590.9837604,11773.8758999,134.0533758,8205.4453862,181746.0940184,2158711.6908285,16913104.4818252
0.1875000,0.1875000,0.1875000,inf,nan,3630.7077403,2358.4852632,1402.3272612,10459.0854368,118.3529817,7285.0117799,162018.4520206,1927948.4101883,15121326.9304578
0.1900000,0.1900000,0.1900000,inf,nan,2892.6628421,2089.5629909,1236.1942010,9295.5292568,104.6547449,6470.6690169,144472.9789399,1722120.6007375,13520287.4601575
0.1925000,0.1925000,0.1925000,inf,-0.4285714,2317.4501424,1852.0903504,1089.7971334,8265.1791947,92.6952146,5749.7474007,128863.3071512,1538513.4808746,12089728.3012949
0.1950000,0.1950000,0.1950000,1654.4984531,-0.3374506,1866.2913851,1642.2535500,960.7133680,7352.2705747,82.2474928,5111.1711045,114971.8600207,1374712.7974379,10811546.0294317
0.1975000,0.1975000,0.1975000,1468.9706192,-0.3281307,1510.2933542,1456.7257160,846.8333233,6542.9944195,73.1157119,4545.2410048,102606.2410332,1228569.7010148,9669554.0876988
0.2000000,0.2000000,0.2000000,1304.8448421,-0.3191344,1227.7703808,1292.5999390,746.3169649,5825.2364830,65.1303348,4043.4505995,91596.1381036,1098170.3194353,8649275.1966380
0.2025000,0.2025000,0.2025000,1159.5773924,-0.3104501,1002.3327999,1147.3324893,657.5569178,5188.3550065,58.1441243,3598.3292857,81790.6555774,981809.2476551,7737758.7814270
0.2050000,0.2050000,0.2050000,1030.9393765,-0.3020666,821.5111098,1018.6944734,579.1471149,4622.9906664,52.0287071,3203.3083779,73056.0038203,877966.3321337,6923419.5715512
0.2075000,0.2075000,0.2075000,916.9754288,-0.2939727,675.7580049,904.7305257,509.8560555,4120.9034218,46.6717259,2852.6061272,65273.4898991,785286.2512805,6195894.3096465
0.2100000,0.2100000,0.2100000,815.9682953,-0.2861580,557.7191266,803.7233922,448.6039215,3674.8319577,41.9746003,2541.1286959,58337.7635215,702560.4890734,5545914.1028416
0.2125000,0.2125000,0.2125000,726.4083739,-0.2786120,461.6963966,714.1634708,394.4429329,3278.3722002,37.8508688,2264.3845982,52155.2807871,628711.3730746,4965190.4063817
0.2150000,0.2150000,0.2150000,646.9674425,-0.2713249,383.2503975,634.7225393,346.5404376,2925.8720096,34.2249907,2018.4105584,46642.9549224,562777.9058292,4446312.9800274
0.2175000,0.2175000,0.2175000,576.4759379,-0.2642869,318.9038576,564.2310347,304.1643162,2612.3396565,31.0314007,1799.7070948,41726.9684252,503903.1639011,3982658.4288696
0.2200000,0.2200000,0.2200000,513.9032608,-0.2574888,265.9191585,501.6583577,266.6703541,2333.3640907,28.2135845,1605.1824222,37341.7252354,451323.0745318,3568308.1516282
0.2225000,0.2225000,0.2225000,458.3406657,-0.2509215,222.1303860,446.0957626,233.4912930,2085.0453397,25.7230238,1432.1034966,33428.9249130,404356.4083617,3197974.6861620
