# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1775000,0.1775000,0.1775000,1706.8263008,-0.0577863,537.1030139
0.1800000,0.1800000,0.1800000,1506.8111107,-0.0553157,445.1463475
0.1825000,0.1825000,0.1825000,1330.9789619,-0.0529606,370.3478853
0.1850000,0.1850000,0.1850000,1176.3221780,-0.0507153,309.2437540
0.1875000,0.1875000,0.1875000,1040.2184670,-0.0485742,259.1231828
0.1900000,0.1900000,0.1900000,920.3748461,-0.0465265,217.8531988
0.1925000,0.1925000,0.1925000,814.7430471,-0.0445205,183.7463978
0.1950000,0.1950000,0.1950000,721.3408126,-0.0423749,155.4605087
0.1975000,0.1975000,0.1975000,638.2373130,-0.0400060,131.9218844
0.2000000,0.2000000,0.2000000,564.2047080,-0.0378370,112.2674337
0.2025000,0.2025000,0.2025000,498.6451542,-0.0360453,95.8006694
0.2050000,0.2050000,0.2050000,440.8573713,-0.0344911,81.9581382
0.2075000,0.2075000,0.2075000,390.0064459,-0.0330712,70.2832675
0.2100000,0.2100000,0.2100000,345.2741268,-0.0317414,60.4055747
0.2125000,0.2125000,0.2125000,305.9168735,-0.0304829,52.0238551
0.2150000,0.2150000,0.2150000,271.2756701,-0.0292864,44.8923950
0.2175000,0.2175000,0.2175000,240.7713354,-0.0281462,38.8096426
0.2200000,0.2200000,0.2200000,213.8963205,-0.0270582,33.6090966
0.2225000,0.2225000,0.2225000,190.2061577,-0.0260189,29.1522575
0.2250000,0.2250000,0.2250000,169.3114042,-0.0250242,25.3233365
0.2275000,0.2275000,0.2275000,150.8702585,-0.0240691,22.0252919
0.2300000,0.2300000,0.2300000,134.5819503,-0.0231462,19.1767815
0.2325000,0.2325000,0.2325000,120.1811196,-0.0222460,16.7097340
0.2350000,0.2350000,0.2350000,107.4334678,-0.0213579,14.5673340
0.2375000,0.2375000,0.2375000,96.1327733,-0.0204734,12.7022877
0.2400000,0.2400000,0.2400000,86.0989507,-0.0195887,11.0752916
0.2425000,0.2425000,0.2425000,77.1764303,-0.0187071,9.6536598
0.2450000,0.2450000,0.2450000,69.2321118,-0.0178378,8.4100761
0.2475000,0.2475000,0.2475000,62.1525754,-0.0169930,7.3214409
0.2500000,0.2500000,0.2500000,55.8408035,-0.0161841,6.3677819
0.2525000,0.2525000,0.2525000,50.2129526,-0.0154196,5.5312235
0.2550000,0.2550000,0.2550000,45.1956225,-0.0147036,4.7950869
0.2575000,0.2575000,0.2575000,40.7237955,-0.0140367,4.1433042
0.2600000,0.2600000,0.2600000,36.7393899,-0.0134170,3.5603677
0.2625000,0.2625000,0.2625000,33.1902729,-0.0128407,3.0318982
0.2650000,0.2650000,0.2650000,30.0295695,-0.0123034,2.5456241
0.2675000,0.2675000,0.2675000,27.2151440,-0.0118008,2.0923102
0.2700000,0.2700000,0.2700000,24.7091692,-0.0113285,1.6661492
0.2725000,0.2725000,0.2725000,22.4777320,-0.0108827,1.2644051
0.2750000,0.2750000,0.2750000,20.4904485,-0.0104601,0.8864789
0.2775000,0.2775000,0.2775000,18.7200848,-0.0100581,0.5327976
0.2800000,0.2800000,0.2800000,17.1421960,-0.0096745,0.2038879
0.2825000,0.2825000,0.2825000,15.7348035,-0.0093075,-0.1001962
0.2850000,0.2850000,0.2850000,14.4781268,-0.0089555,-0.3800993
0.2875000,0.2875000,0.2875000,13.3543759,-0.0086174,-0.6371437
0.2900000,0.2900000,0.2900000,12.3476019,-0.0082921,-0.8731657
0.2925000,0.2925000,0.2925000,11.4435853,-0.0079787,-1.0902950
0.2950000,0.2950000,0.2950000,10.6297405,-0.0076765,-1.2907343
0.2975000,0.2975000,0.2975000,9.8950139,-0.0073849,-1.4765777
0.3000000,0.3000000,0.3000000,9.2297590,-0.0071033,-1.6496897
0.3025000,0.3025000,0.3025000,8.6255789,-0.0068310,-1.8116483
0.3050000,0.3050000,0.3050000,8.0751262,-0.0065671,-1.9637449
0.3075000,0.3075000,0.3075000,7.5718589,-0.0063102,-2.1070185
0.3100000,0.3100000,0.3100000,7.1097742,-0.0060579,-2.2422993
0.3125000,0.3125000,0.3125000,6.6831820,-0.0058067,-2.3702395
0.3150000,0.3150000,0.3150000,6.2866005,-0.0055522,-2.4913267
0.3175000,0.3175000,0.3175000,5.9148292,-0.0052904,-2.6058869
0.3200000,0.3200000,0.3200000,5.5631850,-0.0050179,-2.7140986
0.3225000,0.3225000,0.3225000,5.2278069,-0.0047341,-2.8160406
0.3250000,0.3250000,0.3250000,4.9058969,-0.0044409,-2.9117799
0.3275000,0.3275000,0.3275000,4.5957897,-0.0041428,-3.0014764
0.3300000,0.3300000,0.3300000,4.2968202,-0.0038461,-3.0854569
0.3325000,0.3325000,0.3325000,4.0090383,-0.0035575,-3.1642162
0.3350000,0.3350000,0.3350000,3.7328670,-0.0032832,-3.2383345
0.3375000,0.3375000,0.3375000,3.4687986,-0.0030275,-3.3083439
0.3400000,0.3400000,0.3400000,3.2171872,-0.0027933,-3.3745994
0.3425000,0.3425000,0.3425000,2.9781493,-0.0025811,-3.4372013
0.3450000,0.3450000,0.3450000,2.7515540,-0.0023902,-3.4959863
0.3475000,0.3475000,0.3475000,2.5370692,-0.0022186,-3.5505785
0.3500000,0.3500000,0.3500000,2.3342326,-0.0020634,-3.6004728
0.3525000,0.3525000,0.3525000,2.1425191,-0.0019216,-3.6451245
0.3550000,0.3550000,0.3550000,1.9613908,-0.0017903,-3.6840259
0.3575000,0.3575000,0.3575000,1.7903240,-0.0016665,-3.7167620
0.3600000,0.3600000,0.3600000,1.6288158,-0.0015482,-3.7430438
0.3625000,0.3625000,0.3625000,1.4763792,-0.0014333,-3.7627216
0.3650000,0.3650000,0.3650000,1.3325357,-0.0013206,-3.7757844
0.3675000,0.3675000,0.3675000,1.1968102,-0.0012092,-3.7823476
0.3700000,0.3700000,0.3700000,1.0687308,-0.0010984,-3.7826350
0.3725000,0.3725000,0.3725000,0.9478310,-0.0009880,-3.7769571
0.3750000,0.3750000,0.3750000,0.8336498,-0.0008780,-3.7656895
0.3775000,0.3775000,0.3775000,0.7257235,-0.0007683,-3.7492518
0.3800000,0.3800000,0.3800000,0.6235699,-0.0006590,-3.7280893
0.3825000,0.3825000,0.3825000,0.5266687,-0.0005503,-3.7026573
0.3850000,0.3850000,0.3850000,0.4344533,-0.0004422,-3.6734085
0.3875000,0.3875000,0.3875000,0.3463236,-0.0003348,-3.6407835
0.3900000,0.3900000,0.3900000,0.2616834,-0.0002283,-3.6052033
0.3925000,0.3925000,0.3925000,0.1799971,-0.0001229,-3.5670649
0.3950000,0.3950000,0.3950000,0.1008489,-0.0000191,-3.5267382
0.3975000,0.3975000,0.3975000,0.0239886,0.0000826,-3.4845643
0.4000000,0.4000000,0.4000000,-0.0506469,0.0001814,-3.4408551
0.4025000,0.4025000,0.4025000,-0.1229421,0.0002767,-3.3958938
0.4050000,0.4050000,0.4050000,-0.1926379,0.0003679,-3.3499360
0.4075000,0.4075000,0.4075000,-0.2593821,0.0004542,-3.3032110
0.4100000,0.4100000,0.4100000,-0.3227864,0.0005352,-3.2559232
0.4125000,0.4125000,0.4125000,-0.3824777,0.0006106,-3.2082545
0.4150000,0.4150000,0.4150000,-0.4381363,0.0006802,-3.1603655
0.4175000,0.4175000,0.4175000,-0.4895191,0.0007440,-3.1123978
0.4200000,0.4200000,0.4200000,-0.5364677,0.0008021,-3.0644752
0.4225000,0.4225000,0.4225000,-0.5789056,0.0008547,-3.0167062
0.4250000,0.4250000,0.4250000,-0.6168293,0.0009020,-2.9691849
0.4275000,0.4275000,0.4275000,-0.6502975,0.0009443,-2.9219925
0.4300000,0.4300000,0.4300000,-0.6794194,0.0009816,-2.8751992
0.4325000,0.4325000,0.4325000,-0.7043455,0.0010144,-2.8288647
0.4350000,0.4350000,0.4350000,-0.7252587,0.0010427,-2.7830399
0.4375000,0.4375000,0.4375000,-0.7423681,0.0010670,-2.7377676
0.4400000,0.4400000,0.4400000,-0.7559019,0.0010874,-2.6930836
0.4425000,0.4425000,0.4425000,-0.7661023,0.0011042,-2.6490173
0.4450000,0.4450000,0.4450000,-0.7732197,0.0011177,-2.6055926
0.4475000,0.4475000,0.4475000,-0.7775085,0.0011282,-2.5628285
0.4500000,0.4500000,0.4500000,-0.7792218,0.0011360,-2.5207400
0.4525000,0.4525000,0.4525000,-0.7786083,0.0011413,-2.4793378
0.4550000,0.4550000,0.4550000,-0.7759088,0.0011445,-2.4386298
0.4575000,0.4575000,0.4575000,-0.7713534,0.0011457,-2.3986207
0.4600000,0.4600000,0.4600000,-0.7651602,0.0011452,-2.3593130
0.4625000,0.4625000,0.4625000,-0.7575333,0.0011432,-2.3207067
0.4650000,0.4650000,0.4650000,-0.7486625,0.0011399,-2.2828000
0.4675000,0.4675000,0.4675000,-0.7387226,0.0011355,-2.2455897
0.4700000,0.4700000,0.4700000,-0.7278739,0.0011302,-2.2090708
0.4725000,0.4725000,0.4725000,-0.7162619,0.0011240,-2.1732374
0.4750000,0.4750000,0.4750000,-0.7040186,0.0011172,-2.1380825
0.4775000,0.4775000,0.4775000,-0.6912624,0.0011098,-2.1035981
0.4800000,0.4800000,0.4800000,-0.6780996,0.0011020,-2.0697756
