# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,231153.0193240,133842695.1132889,85747133.5700949,540681253.8981757,8235471.3248288,380535613.8868390,6918587095.4745378,71394481484.2523956,503375626857.4645996
0.0025000,0.0025000,0.0025000,inf,nan,229716.2658080,128725375.7286182,82468635.7409502,520009894.1856808,7920493.8126566,365986942.1868942,6654089321.4992447,68665106747.1841278,484131941195.9736938
0.0050000,0.0050000,0.0050000,inf,nan,250489.7206852,126231037.3600134,80870600.8437138,509933947.7590808,7766976.9763360,358895408.6442139,6525163096.5131989,67334709815.6411667,474751896155.4124146
0.0075000,0.0075000,0.0075000,inf,nan,296652.7538063,122199321.6671972,78287627.7244107,493647670.7907951,7518843.6800211,347432996.8936456,6316771674.1856890,65184298930.9212418,459590252891.8770752
0.0100000,0.0100000,0.0100000,inf,nan,375352.2849705,117169693.2834587,75065334.0972964,473330220.8018317,7209298.4504597,333133416.2995268,6056797985.7393827,62501598486.6312943,440675625897.7642212
0.0125000,0.0125000,0.0125000,inf,nan,499334.8306514,110597572.1032138,70854819.4278493,446781843.6288022,6804817.4773833,314448458.3935751,5717097094.6157646,58996190035.7680740,415960452863.3173218
0.0150000,0.0150000,0.0150000,inf,nan,690038.6802876,103427022.0771725,66260917.1639827,417816040.3533695,6363511.4592701,294062097.8761998,5346463352.6659975,55171581454.9954453,388994733130.9901123
0.0175000,0.0175000,0.0175000,inf,nan,983260.6736862,95849519.2267876,61406299.2961510,387206281.0414656,5897165.5076487,272518709.1579173,4954793664.6713619,51129899932.4825439,360498523612.1315918
0.0200000,0.0200000,0.0200000,inf,nan,1439683.4158865,87868408.1094152,56293140.8128540,354965755.8199413,5405999.3106724,249827597.1471691,4542248249.4431105,46872736735.4620590,330482728086.4028931
0.0225000,0.0225000,0.0225000,inf,nan,2165131.1103847,79819048.2353646,51136192.5044289,322450170.5824105,4910607.9320737,226942850.8270674,4126200698.1342096,42579563445.5961533,300213698920.7342529
0.0250000,0.0250000,0.0250000,inf,nan,3351534.6080469,71833934.6754371,46020476.8811325,290193323.6352626,4419214.6266782,204240250.6960418,3713444592.8838429,38320225170.9563980,270182578394.1257935
0.0275000,0.0275000,0.0275000,inf,nan,5365223.6586357,63742798.0161289,40836814.1476806,257508439.3932858,3921285.3159993,181236379.8517540,3295218301.4219537,34004488782.6914062,239754070699.6956787
0.0300000,0.0300000,0.0300000,inf,nan,8952866.1017320,56090109.1947364,35934053.5689887,226594617.1093743,3450347.9172030,159478997.6235210,2899652831.2077327,29922590159.4880066,210974254128.6086426
0.0325000,0.0325000,0.0325000,inf,nan,15770489.0655984,48971843.0431392,31373682.1045079,197839557.3630229,3012308.5770804,139240970.5270559,2531709103.0437894,26125721782.6803551,184204066162.3531799
0.0350000,0.0350000,0.0350000,inf,nan,29646297.6127343,42448673.2748392,27194570.4364148,171488362.4245314,2610900.5857379,120694803.2227395,2194523440.4905891,22646247952.4879990,159671694539.2467346
0.0375000,0.0375000,0.0375000,inf,nan,51867737.7119079,36550257.5521731,23415718.3101466,147660845.2991224,2247948.1767256,103924820.7756252,1889629039.9935329,19499990146.1528473,137488690351.2660522
0.0400000,0.0400000,0.0400000,inf,nan,88579410.4966581,31280445.5225444,20039591.1859029,126372567.1477872,1923687.1315339,88941974.9755748,1617225147.7014101,16689004667.3789215,117669552087.2909088
0.0425000,0.0425000,0.0425000,inf,nan,51978900.8778867,26622789.6077412,17055650.8471097,107557097.7524335,1637104.0107304,75699511.4434058,1376461886.5966785,14204521795.0431881,100152448345.7285461
0.0450000,0.0450000,0.0450000,inf,nan,32510985.3585171,22545878.3732654,14443772.3337645,91087559.3827595,1386264.4551210,64108132.3864555,1165715915.6216702,12029790329.0361881,84819273546.4300232
0.0475000,0.0475000,0.0475000,inf,nan,22400749.3833228,19008162.0693948,12177335.5188913,76796119.3852307,1168610.2196929,54049715.6451514,982839843.0808841,10142651306.7011166,71513794141.2118835
0.0500000,0.0500000,0.0500000,inf,nan,18000629.8609635,15962078.2684548,10225868.2723001,64490655.6002091,981213.1185419,45389043.9503611,825375466.3708415,8517738442.2447186,60057163006.4868622
0.0525000,0.0525000,0.0525000,inf,nan,17878508.7118013,13357399.9174431,8557191.4452143,53968280.8040475,820981.1007268,37983323.5346947,690726822.6468242,7128263853.5618191,50260509872.1525803
0.0550000,0.0550000,0.0550000,inf,nan,12926632.6925679,11143813.5509675,7139070.6390790,45025757.4468854,684816.9353714,31689514.1068675,576293450.3524184,5947393202.8886805,41934636879.4326477
0.0575000,0.0575000,0.0575000,inf,nan,8635616.1941913,9272792.3226618,5940416.1843282,37467063.8565814,569733.4874979,26369654.0035200,479567203.1836936,4949244732.7968254,34897062381.6125031
0.0600000,0.0600000,0.0600000,inf,nan,5870275.4923360,7698860.7421616,4932093.4028006,31108503.2684961,472931.5497087,21894455.9611348,398197623.8935296,4109563868.9570961,28976777300.7078667
0.0625000,0.0625000,0.0625000,inf,nan,4054622.9194731,6380360.9355953,4087413.5116988,25781799.2769247,391846.9905443,18145485.7148019,330031553.7471654,3406131958.5015740,24017126983.9375381
0.0650000,0.0650000,0.0650000,inf,nan,2841937.9640256,5279829.4998586,3382375.0477449,21335618.2860989,324173.9340618,15016233.5064964,273132614.8567750,2818967314.7398310,19877228697.3921471
0.0675000,0.0675000,0.0675000,inf,nan,2019110.4282376,4364084.6273230,2795719.6717696,17635921.5957951,267870.1067141,12412361.8809322,225785717.1621364,2330371729.5500684,16432299574.9848881
0.0700000,0.0700000,0.0700000,inf,nan,1452614.8631448,3604109.1861053,2308857.2498483,14565493.2403392,221149.6261599,10251373.3703855,186491018.7086578,1924868152.9403639,13573217230.6698799
0.0725000,0.0725000,0.0725000,inf,nan,1057294.3723575,2974799.8194972,1905705.0987115,12022926.5988619,182467.5448815,8461897.2588563,153950960.5004645,1589066907.9779167,11205576501.5059204
0.0750000,0.0750000,0.0750000,inf,nan,777940.7249100,2454636.8539083,1572476.4972995,9921291.0961810,150499.5211568,6982751.1919929,127053207.7728527,1311489663.1010907,9248448353.8781414
0.0775000,0.0775000,0.0775000,inf,nan,578211.8720462,2025316.0444619,1297444.7504964,8186644.7307237,124119.1428317,5761894.2794173,104851618.3402073,1082373045.0541580,7632995242.6027498
0.0800000,0.0800000,0.0800000,inf,nan,433842.6938817,1671371.5023149,1070701.6047633,6756510.9651317,102374.7100061,4755355.1157751,86546754.7359089,893467543.6067582,6301053272.8958683
