# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,6389492.3219113,7126589522.9035540,4565793111.9483776,28787585779.4578857,438683459.1679713,20260942441.8073845,368347891966.7869873,3801035413098.5957031,26799664719906.0664062
0.0025000,0.0025000,0.0025000,inf,nan,4355846.5756345,4111329442.1417360,2633995852.6888294,16607695510.3085098,253068061.8613436,11688628669.8787079,212504933941.8334961,2192889806055.0102539,15461336253258.1445312
0.0050000,0.0050000,0.0050000,inf,nan,3151187.2351952,2431041317.4512005,1557478878.6011496,9820327729.0115585,149631548.3625514,6911618836.2651005,125660387357.3674011,1296743840201.6606445,9143025544049.9726562
0.0075000,0.0075000,0.0075000,inf,nan,2485386.3032971,1472013781.8060594,943053484.4193714,5946446420.0468187,90594344.9474777,4185145694.3407197,76094640696.5427551,785281477036.7835693,5536965836418.9121094
0.0100000,0.0100000,0.0100000,inf,nan,1794160.4730745,912796550.9031568,584774940.1954156,3687580116.5654902,56168257.8632589,2595333645.5427814,47193584512.8548508,487061135004.3125000,3434395844236.2993164
0.0125000,0.0125000,0.0125000,inf,nan,1338581.5597916,580575497.4305878,371925766.8634797,2345661066.8533807,35715007.2689196,1650876465.9855537,30025369224.0557518,309906569131.7457275,2185306173716.0229492
0.0150000,0.0150000,0.0150000,inf,nan,1084960.2273096,376579319.8331035,241237649.3091925,1521537879.5435309,23162130.7756430,1070855543.2110837,19478037179.9296608,201059363624.6073608,1417901217953.8728027
0.0175000,0.0175000,0.0175000,inf,nan,981132.8686935,250543138.8145322,160487870.7344812,1012452219.5384762,15402683.3136855,712555306.4078068,12965062765.6551170,133857988511.6169739,944124602666.8851318
0.0200000,0.0200000,0.0200000,inf,nan,1006058.7240935,171613413.3121491,109917789.9184259,693651136.9993875,10542890.3747073,488178950.3395183,8886839148.3066387,91781052761.0406494,647490339126.9365234
0.0225000,0.0225000,0.0225000,inf,nan,979626.7595849,121577743.0040717,77859282.7961084,491566084.3605807,7461679.6752281,345948331.3922244,6302021617.8051615,65114626964.9901047,459508895783.7973022
0.0250000,0.0250000,0.0250000,inf,nan,921191.4437579,89528729.7295569,57324346.1419083,362136460.0129916,5487664.5703641,254853257.3810554,4646822632.1374655,48040798440.4430466,339159839296.5874023
0.0275000,0.0275000,0.0275000,inf,nan,981555.3144189,67189743.6093143,43030069.7065323,271641776.7885439,4124244.7886897,191173683.0830431,3481840934.1403728,35970453100.2360611,253814866846.6647949
0.0300000,0.0300000,0.0300000,inf,nan,1171345.8433345,49233365.7942096,31526467.6170151,199100583.4970295,3019388.1184589,140118858.3883215,2553485923.8357730,26389634115.7443771,186259431612.6689453
0.0325000,0.0325000,0.0325000,inf,nan,1526643.9701975,36886238.2608199,23616630.6246532,149216392.5746294,2259852.4450983,105010284.9451477,1914993497.7379179,19799636784.8551712,139789570480.3109131
0.0350000,0.0350000,0.0350000,inf,nan,2118692.2174965,28256705.7781761,18088620.8638994,114348113.7305261,1729190.6970331,80470091.4213376,1468598793.0802624,15191654244.1514530,107292785450.8144226
0.0375000,0.0375000,0.0375000,inf,nan,3074175.4974670,22116935.0816002,14155789.7951936,89536160.5296543,1351816.6493731,63007670.3414202,1150848262.2699018,11910945999.4664097,84152980733.2469025
0.0400000,0.0400000,0.0400000,inf,nan,4613923.6381882,17662562.6029521,11302792.0155839,71531551.6972533,1078210.0040996,50336351.7388506,920176517.5319829,9528640539.9859753,67346586193.7279282
0.0425000,0.0425000,0.0425000,inf,nan,7126198.8270174,13970412.9887185,8944384.6627917,56515247.7816408,855580.4215074,39772273.1986062,725052465.7912596,7493429891.4701595,52889583882.1637344
0.0450000,0.0450000,0.0450000,inf,nan,9590931.5070278,10645392.4654196,6815486.1997226,43064663.6142381,651847.3858984,30306475.7071268,552619402.3871804,5713009524.7850847,40331368817.1042938
0.0475000,0.0475000,0.0475000,inf,nan,6832594.8449268,8196070.0096969,5246692.0852163,33164811.8498861,501403.5853179,23339119.0632157,425797733.4609026,4403347412.1330051,31092716012.6265755
0.0500000,0.0500000,0.0500000,inf,nan,5501540.4763512,6377533.5936024,4081984.5755928,25813547.5625727,389755.8957305,18165457.3860320,331599728.2400386,3430420160.1498795,24228673872.6476517
0.0525000,0.0525000,0.0525000,inf,nan,5344233.3521173,5014156.7171580,3208847.5197726,20301403.2123378,306096.0426137,14286162.6479198,260946904.5827971,2700542784.4912100,19078693044.7939415
0.0550000,0.0550000,0.0550000,inf,nan,6511645.9179111,3982181.9564761,2547995.9233666,16128430.6092373,242808.5857701,11349368.4780383,207441512.7341878,2147692005.6423430,15177250474.4267330
0.0575000,0.0575000,0.0575000,inf,nan,6549084.7965586,3193683.0518714,2043100.8152785,12939418.3630707,194483.6324180,9105075.5733095,166537680.4580884,1724953636.0917568,12193550509.6456928
0.0600000,0.0600000,0.0600000,inf,nan,4634892.4249762,2585670.4959723,1653809.4216567,10479885.9806257,157246.1743240,7374179.9012219,134978393.4919598,1398713092.2271886,9890566401.9272995
0.0625000,0.0625000,0.0625000,inf,nan,3598867.4146219,2112640.7877173,1350971.6125033,8565988.2220391,128297.4128419,6027291.0721346,110410454.0433532,1144682423.9496846,8097030084.7839985
0.0650000,0.0650000,0.0650000,inf,nan,3190283.0737305,1741446.1409578,1113353.0111712,7063792.5770644,105598.9304841,4970147.6034626,91119363.8419866,945164806.3804171,6688146550.6275158
0.0675000,0.0675000,0.0675000,inf,nan,3324269.5612007,1447737.7257198,925356.2339845,5874912.7339782,87653.7304086,4133505.5948772,75845527.5840181,787158140.0897645,5572224229.2694464
0.0700000,0.0700000,0.0700000,inf,nan,4056458.2566615,1213482.6586919,775430.0611289,4926479.2259666,73353.3778681,3466079.9537549,63655946.5589767,661031223.9740100,4681342175.8216400
0.0725000,0.0725000,0.0725000,inf,nan,5609938.0075296,1025218.2995454,654950.9867417,4164088.2500791,61870.5320338,2929581.6898436,53854014.9059323,559593087.0049627,3964789146.8547878
0.0750000,0.0750000,0.0750000,inf,nan,6882965.7816550,872816.0296134,557431.1854532,3546808.4230826,52582.8426634,2495203.6074022,45915645.2624629,477434000.8884577,3384418132.1551704
0.0775000,0.0775000,0.0775000,inf,nan,4891619.9528526,748599.3524183,477953.4854670,3043618.7600355,45018.6588075,2141113.3058338,39443706.3640272,410455452.9803790,2911333177.0929475
0.0800000,0.0800000,0.0800000,inf,nan,3323656.6588333,646710.0457791,412765.2606677,2630848.6535372,38818.0061542,1850651.3963446,34135282.2081085,355532436.6208352,2523509200.2508893
0.0825000,0.0825000,0.0825000,inf,nan,2347317.6377835,562649.1748108,358984.3472205,2290324.2573538,33704.3257784,1611026.8889715,29757972.2748321,310269061.4460160,2204069928.0468984
0.0850000,0.0850000,0.0850000,inf,nan,1748042.4521162,492942.2792602,314384.5076775,2008016.5856844,29463.8522304,1412365.6856730,26132615.6140447,272820491.9644796,1940033724.1140223
0.0875000,0.0875000,0.0875000,inf,nan,1319304.2956793,434893.4404908,277237.8264533,1773048.8187551,25930.4562147,1247011.8773481,23120617.3979943,241762436.3544948,1721395013.9955857
0.0900000,0.0900000,0.0900000,inf,nan,1020926.6062535,377065.5470490,240718.4153628,1531985.8602922,22676.3606882,1077717.4402253,19806341.9130069,205705888.5121663,1456853756.7644114
0.0925000,0.0925000,0.0925000,inf,nan,850258.9774433,318832.6927683,203477.7054059,1295851.8428833,19143.2832429,911563.3465583,16762698.9125151,174156755.1757310,1233735575.8969402
0.0950000,0.0950000,0.0950000,inf,nan,779433.0506945,270580.8600854,172623.8262929,1100148.6684716,16218.6198454,773860.2181114,14239315.0499969,147995730.5565176,1048702757.8872409
0.0975000,0.0975000,0.0975000,inf,nan,798040.3895690,230459.1637593,146971.8864969,937386.3612734,13789.1320396,659337.0993820,12140002.8397394,126227905.2187382,894729085.7391530
0.1000000,0.1000000,0.1000000,inf,nan,910925.1957101,196986.7316027,125573.9429777,801571.1488422,11764.2772446,563776.0102882,10387759.4990060,108056605.3007024,766187322.9240454
0.1025000,0.1025000,0.1025000,inf,nan,1031914.7684815,168972.9172459,107667.8958000,687882.9963908,10071.3063350,483784.9992630,8920636.5517513,92840741.7253687,658548358.4428685
0.1050000,0.1050000,0.1050000,inf,nan,659046.7171332,145456.0130059,92638.2344278,592427.8819088,8651.4993342,416623.7991181,7688566.0057293,80062031.8864489,568149965.9990896
0.1075000,0.1075000,0.1075000,inf,nan,432178.7667488,125655.8814119,79985.7003786,512046.3075103,7457.2571523,360069.0619181,6650906.3952969,69299651.6791481,492017961.2425559
0.1100000,0.1100000,0.1100000,inf,nan,290289.6432849,108937.1252295,69303.7006131,444164.3940052,6449.8412871,312309.5637168,5774534.0302930,60210515.8176638,427727052.9058636
0.1125000,0.1125000,0.1125000,inf,nan,199289.4116861,94780.2867738,60259.8640769,386677.4231159,5597.6070451,271864.2456328,5032349.7763418,52513848.4319170,373291954.7152787
0.1150000,0.1150000,0.1150000,inf,nan,139567.2396662,82759.2022557,52581.5406427,337858.2561034,4874.6149423,237517.7625774,4402104.4881062,45979044.2517837,327081709.7276285
0.1175000,0.1175000,0.1175000,inf,nan,99534.8592364,72523.1024790,46044.3399971,296284.9378784,4259.5336176,208269.5343362,3865470.2654983,40416068.7682091,287751927.4721152
0.1200000,0.1200000,0.1200000,inf,nan,72173.5479782,63782.3946059,40463.0280441,260783.1825991,3734.7687358,183293.2698500,3407302.4420252,35667828.7608434,254190924.2712439
