# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,7185050.3650855,4197410845.5117660,2718617000.8031340,16530998097.4254951,278274200.5625348,11653131461.8739014,4197411152.3127751,4197410538.7107568,4948070775.5340366,3129434734.8806620,85497470627.7616272
0.0025000,0.0025000,0.0025000,inf,nan,6900331.4687003,2552238286.3538318,1652970966.5137360,10052900940.5315571,169144477.6962340,7086498190.3398514,2552238552.5244112,2552238020.1832523,3008677525.6727877,1902854745.2171464,51992602610.2187500
0.0050000,0.0050000,0.0050000,inf,nan,5927207.1169246,1593056408.0038152,1031659002.5660892,6276137662.2604160,105511976.7602689,4424121269.9596720,1593056636.8791213,1593056179.1285090,1877956708.6337550,1187724109.2951722,32459035413.7308769
0.0075000,0.0075000,0.0075000,inf,nan,5049292.7411063,1020688065.6226712,660923096.0267369,4022207478.2749348,67552571.7012509,2835255009.4367185,1020688266.2803177,1020687864.9650248,1203226697.2017453,760987380.9358522,20801715590.4940147
0.0100000,0.0100000,0.0100000,inf,nan,5079067.2131119,672367450.7823530,435294095.2146496,2650754135.2111835,44442646.3860017,1868465537.7463179,672367622.1537120,672367279.4109941,792612840.6500669,501292375.8300613,13708483363.0846748
0.0125000,0.0125000,0.0125000,inf,nan,5071425.5174101,457072655.7908847,295831226.3596572,1803110779.9466829,30156616.9988933,1270927630.8243480,457072800.5307414,457072511.0510280,538814982.2962725,340776516.2959046,9324407642.0765171
0.0150000,0.0150000,0.0150000,inf,nan,4415352.0495744,321784768.8693284,208193069.0612622,1270492066.8383560,21178312.8333938,895462037.9568437,321784889.4438883,321784648.2947686,379332371.6587884,239910856.9350551,6569652210.0402002
0.0175000,0.0175000,0.0175000,inf,nan,4526601.1733590,234665497.2020453,151869993.4607310,925911358.6485739,15440180.2181551,652623530.8984170,234665631.0911719,234665363.3129186,276632793.7550352,174957940.7523029,4788086596.9701672
0.0200000,0.0200000,0.0200000,inf,nan,5449185.7665465,167932330.6168505,108654220.1719408,662997943.0914326,11053856.1239769,467293092.5286697,167932448.7128792,167932212.5208217,197965147.5578263,125204152.7228102,3428348676.8793178
0.0225000,0.0225000,0.0225000,inf,nan,5802530.8321068,122588436.8195072,79293248.3138908,484306302.4614423,8053200.7842279,341333550.6185041,122588540.8750847,122588332.7639297,144512006.0843241,91397417.6933150,2504208377.6299424
