# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1178569.0076747,1178569.0076747
0.0050000,0.0050000,0.0050000,770505.5476849,770505.5476849
0.0100000,0.0100000,0.0100000,527220.8311614,527220.8311614
0.0150000,0.0150000,0.0150000,375717.0603738,375717.0603738
0.0200000,0.0200000,0.0200000,277056.9618484,277056.9618484
0.0250000,0.0250000,0.0250000,209955.4358100,209955.4358100
0.0300000,0.0300000,0.0300000,162482.2875091,162482.2875091
0.0350000,0.0350000,0.0350000,127765.1647308,127765.1647308
0.0400000,0.0400000,0.0400000,101718.3048312,101718.3048312
0.0450000,0.0450000,0.0450000,81821.3839363,81821.3839363
0.0500000,0.0500000,0.0500000,66453.5042196,66453.5042196
0.0550000,0.0550000,0.0550000,54525.2901594,54525.2901594
0.0600000,0.0600000,0.0600000,45272.9299833,45272.9299833
0.0650000,0.0650000,0.0650000,38140.8662509,38140.8662509
0.0700000,0.0700000,0.0700000,32713.2165614,32713.2165614
0.0750000,0.0750000,0.0750000,28672.0199494,28672.0199494
0.0800000,0.0800000,0.0800000,25770.2478543,25770.2478543
0.0850000,0.0850000,0.0850000,23812.9480851,23812.9480851
0.0900000,0.0900000,0.0900000,22387.3506915,22387.3506915
0.0950000,0.0950000,0.0950000,20505.5537474,20505.5537474
0.1000000,0.1000000,0.1000000,19128.4860342,19128.4860342
0.1050000,0.1050000,0.1050000,18217.3994254,18217.3994254
0.1100000,0.1100000,0.1100000,17697.5293604,17697.5293604
0.1150000,0.1150000,0.1150000,16907.8478565,16907.8478565
0.1200000,0.1200000,0.1200000,15908.0442957,15908.0442957
0.1250000,0.1250000,0.1250000,15000.8278744,15000.8278744
0.1300000,0.1300000,0.1300000,14140.4560275,14140.4560275
0.1350000,0.1350000,0.1350000,13219.9422754,13219.9422754
0.1400000,0.1400000,0.1400000,12294.4983976,12294.4983976
0.1450000,0.1450000,0.1450000,11375.6457398,11375.6457398
0.1500000,0.1500000,0.1500000,10457.3619079,10457.3619079
0.1550000,0.1550000,0.1550000,9541.0341213,9541.0341213
0.1600000,0.1600000,0.1600000,8209.3536134,8209.3536134
0.1650000,0.1650000,0.1650000,6878.1574151,6878.1574151
0.1700000,0.1700000,0.1700000,5770.4550361,5770.4550361
0.1750000,0.1750000,0.1750000,4857.8676525,4857.8676525
0.1800000,0.1800000,0.1800000,4107.5874367,4107.5874367
0.1850000,0.1850000,0.1850000,3488.1484223,3488.1484223
0.1900000,0.1900000,0.1900000,2962.4750914,2962.4750914
0.1950000,0.1950000,0.1950000,2523.8237756,2523.8237756
0.2000000,0.2000000,0.2000000,2150.6054347,2150.6054347
0.2050000,0.2050000,0.2050000,1856.7824274,1837.4522938
0.2100000,0.2100000,0.2100000,1591.3407432,1569.6117637
0.2150000,0.2150000,0.2150000,1365.1360115,1343.0788360
0.2200000,0.2200000,0.2200000,1172.5946334,1150.9951277
0.2250000,0.2250000,0.2250000,1007.7275155,986.7127849
0.2300000,0.2300000,0.2300000,850.8405394,824.9860101
0.2350000,0.2350000,0.2350000,700.6483885,674.7928010
0.2400000,0.2400000,0.2400000,576.7808538,551.6028038
0.2450000,0.2450000,0.2450000,470.0268940,443.9563529
0.2500000,0.2500000,0.2500000,381.2567148,355.1314518
0.2550000,0.2550000,0.2550000,309.4847117,283.5417346
0.2600000,0.2600000,0.2600000,251.6030310,225.9097922
0.2650000,0.2650000,0.2650000,204.9669085,179.5608185
0.2700000,0.2700000,0.2700000,167.4156123,142.3191854
0.2750000,0.2750000,0.2750000,137.1837645,112.4202261
0.2800000,0.2800000,0.2800000,112.8012022,88.4358689
0.2850000,0.2850000,0.2850000,92.9791195,69.2125456
0.2900000,0.2900000,0.2900000,76.6112728,53.8197600
0.2950000,0.2950000,0.2950000,62.9681231,41.5077655
0.3000000,0.3000000,0.3000000,51.6747074,31.6729287
0.3050000,0.3050000,0.3050000,42.4375294,23.8295107
0.3100000,0.3100000,0.3100000,34.9400356,17.5867619
0.3150000,0.3150000,0.3150000,28.8728340,12.6303855
0.3200000,0.3200000,0.3200000,23.9624642,8.7075737
0.3250000,0.3250000,0.3250000,19.9791614,5.6149493
0.3300000,0.3300000,0.3300000,16.7359762,3.1888648
0.3350000,0.3350000,0.3350000,14.0851323,1.2976039
0.3400000,0.3400000,0.3400000,11.9109477,-0.1648806
0.3450000,0.3450000,0.3450000,10.1203291,-1.2839956
0.3500000,0.3500000,0.3500000,8.6351029,-2.1285432
0.3550000,0.3550000,0.3550000,7.3887820,-2.7539610
0.3600000,0.3600000,0.3600000,6.3267017,-3.2049234
0.3650000,0.3650000,0.3650000,5.4070663,-3.5174315
0.3700000,0.3700000,0.3700000,4.6010460,-3.7204928
0.3750000,0.3750000,0.3750000,3.8906864,-3.8374716
0.3800000,0.3800000,0.3800000,3.2645051,-3.8871764
0.3850000,0.3850000,0.3850000,2.7125521,-3.8847357
0.3900000,0.3900000,0.3900000,2.2233235,-3.8423036
0.3950000,0.3950000,0.3950000,1.7837801,-3.7696295
0.4000000,0.4000000,0.4000000,1.3821105,-3.6818556
0.4050000,0.4050000,0.4050000,1.0111432,-3.5750785
0.4100000,0.4100000,0.4100000,0.6694453,-3.4540145
0.4150000,0.4150000,0.4150000,0.3591215,-3.3235642
0.4200000,0.4200000,0.4200000,0.0826012,-3.2181578
0.4250000,0.4250000,0.4250000,-0.1590599,-3.3187528
0.4300000,0.4300000,0.4300000,-0.3662541,-3.3564713
0.4350000,0.4350000,0.4350000,-0.5404920,-3.3464162
0.4400000,0.4400000,0.4400000,-0.6843289,-3.3004966
0.4450000,0.4450000,0.4450000,-0.8014067,-3.2280911
0.4500000,0.4500000,0.4500000,-0.8962504,-3.1365721
0.4550000,0.4550000,0.4550000,-0.9736159,-3.0317189
0.4600000,0.4600000,0.4600000,-1.0375461,-3.0502791
0.4650000,0.4650000,0.4650000,-1.0906336,-3.0480112
0.4700000,0.4700000,0.4700000,-1.1339807,-3.0110748
0.4750000,0.4750000,0.4750000,-1.1678860,-2.9780070
0.4800000,0.4800000,0.4800000,-1.1927390,-2.9421366
0.4850000,0.4850000,0.4850000,-1.2095220,-2.8840883
0.4900000,0.4900000,0.4900000,-1.2196894,-2.8066949
0.4950000,0.4950000,0.4950000,-1.2246443,-2.7370835
0.5000000,0.5000000,0.5000000,-1.2252444,-2.6793723
0.5050000,0.5050000,0.5050000,-1.2216629,-2.6050206
0.5100000,0.5100000,0.5100000,-1.2136393,-2.5270700
0.5150000,0.5150000,0.5150000,-1.2009202,-2.4448432
0.5200000,0.5200000,0.5200000,-1.1835778,-2.3544303
0.5250000,0.5250000,0.5250000,-1.1620113,-2.2589532
0.5300000,0.5300000,0.5300000,-1.1367337,-2.1608236
0.5350000,0.5350000,0.5350000,-1.1081971,-2.0773145
0.5400000,0.5400000,0.5400000,-1.0767734,-2.0007670
0.5450000,0.5450000,0.5450000,-1.0428291,-1.9197531
0.5500000,0.5500000,0.5500000,-1.0067896,-1.8363708
0.5550000,0.5550000,0.5550000,-0.9691516,-1.7522265
0.5600000,0.5600000,0.5600000,-0.9304518,-1.6897272
0.5650000,0.5650000,0.5650000,-0.8912226,-1.6443502
0.5700000,0.5700000,0.5700000,-0.8519534,-1.5911983
0.5750000,0.5750000,0.5750000,-0.8130665,-1.5329018
0.5800000,0.5800000,0.5800000,-0.7749069,-1.4714841
0.5850000,0.5850000,0.5850000,-0.7377426,-1.4159407
0.5900000,0.5900000,0.5900000,-0.7017715,-1.3695901
0.5950000,0.5950000,0.5950000,-0.6671310,-1.3469750
