# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,282679.4224628,282679.4224628
0.0050000,0.0050000,0.0050000,273015.5136756,273015.5136756
0.0100000,0.0100000,0.0100000,260377.3942285,260377.3942285
0.0150000,0.0150000,0.0150000,245786.1438204,245786.1438204
0.0200000,0.0200000,0.0200000,229165.7756763,229165.7756763
0.0250000,0.0250000,0.0250000,211842.4790326,211842.4790326
0.0300000,0.0300000,0.0300000,194467.0162346,194467.0162346
0.0350000,0.0350000,0.0350000,176748.0141203,176748.0141203
0.0400000,0.0400000,0.0400000,159364.7298392,159364.7298392
0.0450000,0.0450000,0.0450000,142701.7496568,142701.7496568
0.0500000,0.0500000,0.0500000,126881.7652459,126881.7652459
0.0550000,0.0550000,0.0550000,112008.6493124,112008.6493124
0.0600000,0.0600000,0.0600000,98165.8411965,98165.8411965
0.0650000,0.0650000,0.0650000,85414.0356652,85414.0356652
0.0700000,0.0700000,0.0700000,73789.2778500,73789.2778500
0.0750000,0.0750000,0.0750000,63302.2198324,63302.2198324
0.0800000,0.0800000,0.0800000,53938.8882665,53938.8882665
0.0850000,0.0850000,0.0850000,45662.9447996,45662.9447996
0.0900000,0.0900000,0.0900000,38415.1645183,38415.1645183
0.0950000,0.0950000,0.0950000,32109.4710178,32109.4710178
0.1000000,0.1000000,0.1000000,26694.7921076,26694.7921076
0.1050000,0.1050000,0.1050000,22083.4648834,22083.4648834
0.1100000,0.1100000,0.1100000,18186.2003316,18186.2003316
0.1150000,0.1150000,0.1150000,14911.3875102,14911.3875102
0.1200000,0.1200000,0.1200000,12164.6542746,12164.6542746
0.1250000,0.1250000,0.1250000,9891.1516998,9891.1516998
0.1300000,0.1300000,0.1300000,8019.0962025,8019.0962025
0.1350000,0.1350000,0.1350000,6484.6596932,6484.6596932
0.1400000,0.1400000,0.1400000,5231.6819853,5231.6819853
0.1450000,0.1450000,0.1450000,4206.9780871,4206.9780871
0.1500000,0.1500000,0.1500000,3377.1759554,3377.1759554
0.1550000,0.1550000,0.1550000,2707.1819468,2707.1819468
0.1600000,0.1600000,0.1600000,2166.4242889,2166.4242889
0.1650000,0.1650000,0.1650000,1752.9429636,1727.8798433
0.1700000,0.1700000,0.1700000,1401.8311659,1376.4552018
0.1750000,0.1750000,0.1750000,1120.4008242,1095.1062639
0.1800000,0.1800000,0.1800000,894.8884758,870.0197165
