# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,51190627731.6312714
0.0050000,0.0050000,0.0050000,17891720896.7192001
0.0100000,0.0100000,0.0100000,6792028254.5449905
0.0150000,0.0150000,0.0150000,2768957089.0975971
0.0200000,0.0200000,0.0200000,1201829033.3501463
0.0250000,0.0250000,0.0250000,551950202.4066836
0.0300000,0.0300000,0.0300000,267275039.3008962
0.0350000,0.0350000,0.0350000,136400208.1685643
0.0400000,0.0400000,0.0400000,73578364.6409681
0.0450000,0.0450000,0.0450000,42206500.5524226
0.0500000,0.0500000,0.0500000,25930555.7529710
0.0550000,0.0550000,0.0550000,17140036.4230941
0.0600000,0.0600000,0.0600000,12164140.0912024
0.0650000,0.0650000,0.0650000,9139841.5116435
0.0700000,0.0700000,0.0700000,6940056.8594775
0.0750000,0.0750000,0.0750000,5188690.9473160
0.0800000,0.0800000,0.0800000,3989699.2319539
0.0850000,0.0850000,0.0850000,2887933.2123678
0.0900000,0.0900000,0.0900000,2129697.9232101
0.0950000,0.0950000,0.0950000,1595582.6883245
0.1000000,0.1000000,0.1000000,1209299.6364432
0.1050000,0.1050000,0.1050000,915036.3109492
0.1100000,0.1100000,0.1100000,661887.6330403
0.1150000,0.1150000,0.1150000,484330.6802038
0.1200000,0.1200000,0.1200000,357917.6956282
0.1250000,0.1250000,0.1250000,266738.4131674
0.1300000,0.1300000,0.1300000,200231.2918873
0.1350000,0.1350000,0.1350000,151252.1292273
0.1400000,0.1400000,0.1400000,114883.3347333
0.1450000,0.1450000,0.1450000,87686.1454343
0.1500000,0.1500000,0.1500000,67222.0330581
0.1550000,0.1550000,0.1550000,51740.5227836
0.1600000,0.1600000,0.1600000,39971.7410181
0.1650000,0.1650000,0.1650000,30986.0967267
0.1700000,0.1700000,0.1700000,24097.8002072
0.1750000,0.1750000,0.1750000,18797.5304696
0.1800000,0.1800000,0.1800000,14704.8216127
0.1850000,0.1850000,0.1850000,11497.7897816
0.1900000,0.1900000,0.1900000,8964.3847817
0.1950000,0.1950000,0.1950000,7014.9686580
0.2000000,0.2000000,0.2000000,5507.5890638
0.2050000,0.2050000,0.2050000,4336.7434542
0.2100000,0.2100000,0.2100000,3423.5025277
0.2150000,0.2150000,0.2150000,2708.4510330
0.2200000,0.2200000,0.2200000,2146.6022461
0.2250000,0.2250000,0.2250000,1718.9642707
0.2300000,0.2300000,0.2300000,1368.8127225
0.2350000,0.2350000,0.2350000,1091.2497945
0.2400000,0.2400000,0.2400000,870.7049292
0.2450000,0.2450000,0.2450000,695.0972423
0.2500000,0.2500000,0.2500000,555.0152123
0.2550000,0.2550000,0.2550000,443.0987176
0.2600000,0.2600000,0.2600000,353.5709487
0.2650000,0.2650000,0.2650000,281.8818917
0.2700000,0.2700000,0.2700000,224.4354299
0.2750000,0.2750000,0.2750000,178.3796410
0.2800000,0.2800000,0.2800000,141.4450412
0.2850000,0.2850000,0.2850000,111.8192828
0.2900000,0.2900000,0.2900000,88.0503272
0.2950000,0.2950000,0.2950000,68.9730529
0.3000000,0.3000000,0.3000000,53.6548206
0.3050000,0.3050000,0.3050000,41.3537643
0.3100000,0.3100000,0.3100000,31.4830893
0.3150000,0.3150000,0.3150000,23.5780309
0.3200000,0.3200000,0.3200000,17.2666578
0.3250000,0.3250000,0.3250000,12.2469853
0.3300000,0.3300000,0.3300000,8.2707525
0.3350000,0.3350000,0.3350000,5.1319928
0.3400000,0.3400000,0.3400000,2.6583893
0.3450000,0.3450000,0.3450000,0.7052210
0.3500000,0.3500000,0.3500000,-0.8468000
0.3550000,0.3550000,0.3550000,-2.0902381
0.3600000,0.3600000,0.3600000,-3.0903416
0.3650000,0.3650000,0.3650000,-3.8900481
0.3700000,0.3700000,0.3700000,-4.5213690
0.3750000,0.3750000,0.3750000,-5.0178390
0.3800000,0.3800000,0.3800000,-5.4198941
0.3850000,0.3850000,0.3850000,-5.7685622
0.3900000,0.3900000,0.3900000,-6.0921873
0.3950000,0.3950000,0.3950000,-6.3991368
0.4000000,0.4000000,0.4000000,-6.6833912
0.4050000,0.4050000,0.4050000,-6.9352581
0.4100000,0.4100000,0.4100000,-7.1472405
0.4150000,0.4150000,0.4150000,-7.3139284
0.4200000,0.4200000,0.4200000,-7.4303710
0.4250000,0.4250000,0.4250000,-7.4922782
0.4300000,0.4300000,0.4300000,-7.4978094
0.4350000,0.4350000,0.4350000,-7.4490486
0.4400000,0.4400000,0.4400000,-7.3522927
0.4450000,0.4450000,0.4450000,-7.2174321
0.4500000,0.4500000,0.4500000,-7.0566060
0.4550000,0.4550000,0.4550000,-6.8822379
0.4600000,0.4600000,0.4600000,-6.7052375
0.4650000,0.4650000,0.4650000,-6.5341233
0.4700000,0.4700000,0.4700000,-6.3746821
0.4750000,0.4750000,0.4750000,-6.2293955
0.4800000,0.4800000,0.4800000,-6.0966718
0.4850000,0.4850000,0.4850000,-5.9708692
0.4900000,0.4900000,0.4900000,-5.8439653
0.4950000,0.4950000,0.4950000,-5.7082614
0.5000000,0.5000000,0.5000000,-5.5585592
0.5050000,0.5050000,0.5050000,-5.3929119
0.5100000,0.5100000,0.5100000,-5.2121733
0.5150000,0.5150000,0.5150000,-5.0190231
0.5200000,0.5200000,0.5200000,-4.8170049
0.5250000,0.5250000,0.5250000,-4.6098117
0.5300000,0.5300000,0.5300000,-4.4008488
0.5350000,0.5350000,0.5350000,-4.1930188
0.5400000,0.5400000,0.5400000,-3.9886541
0.5450000,0.5450000,0.5450000,-3.7895351
0.5500000,0.5500000,0.5500000,-3.5969522
0.5550000,0.5550000,0.5550000,-3.4117839
0.5600000,0.5600000,0.5600000,-3.2345751
0.5650000,0.5650000,0.5650000,-3.0656096
0.5700000,0.5700000,0.5700000,-2.9049714
0.5750000,0.5750000,0.5750000,-2.7525961
0.5800000,0.5800000,0.5800000,-2.6083119
0.5850000,0.5850000,0.5850000,-2.4718714
0.5900000,0.5900000,0.5900000,-2.3429773
0.5950000,0.5950000,0.5950000,-2.2213009
0.6000000,0.6000000,0.6000000,-2.1064964
0.6050000,0.6050000,0.6050000,-1.9982115
0.6100000,0.6100000,0.6100000,-1.8960949
0.6150000,0.6150000,0.6150000,-1.7998022
0.6200000,0.6200000,0.6200000,-1.7089990
0.6250000,0.6250000,0.6250000,-1.6233636
0.6300000,0.6300000,0.6300000,-1.5425889
0.6350000,0.6350000,0.6350000,-1.4663829
0.6400000,0.6400000,0.6400000,-1.3944689
