# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,205070880.9416122,11547476932.2427406,7529046735.6937361,44779099917.2200699,800858529.7680867,31596643834.9295502,11547476885.7760334,11547476978.7094479,13612613880.9309902,8609372954.4332066,231871152683.1791077,11547476932.2427406,7529046735.6937361,44779099917.2200699,800858529.7680867,31596643834.9295502,11547476885.7760334,11547476978.7094479,13612613880.9309902,8609372954.4332066,231871152683.1791077
0.0025000,0.0025000,0.0025000,inf,nan,113085531.1125009,6650162627.1247854,4335955225.2319441,25788209309.2356796,461208266.9584417,18196453221.4067268,6650162577.0699568,6650162677.1796141,7839469749.0740452,4958116011.0125341,133534198343.1177826,6650162627.1247854,4335955225.2319441,25788209309.2356796,461208266.9584417,18196453221.4067268,6650162577.0699568,6650162677.1796141,7839469749.0740452,4958116011.0125341,133534198343.1177826
0.0050000,0.0050000,0.0050000,inf,nan,64768340.2288762,3913677800.3584599,2551743989.7317605,15176614067.8828564,271421853.4814305,10708789930.8395882,3913677746.8523383,3913677853.8645816,4613595252.3010521,2917893839.8821025,78586174171.5771942,3913677800.3584599,2551743989.7317605,15176614067.8828564,271421853.4814305,10708789930.8395882,3913677746.8523383,3913677853.8645816,4613595252.3010521,2917893839.8821025,78586174171.5771942
0.0075000,0.0075000,0.0075000,inf,nan,38395661.2927645,2350361309.3462839,1532448896.8305433,9114349519.6700287,163000054.4201524,6431186712.8555765,2350361252.5161781,2350361366.1763897,2770697111.8059125,1752342715.9513772,47195093433.1482391,2350361309.3462839,1532448896.8305433,9114349519.6700287,163000054.4201524,6431186712.8555765,2350361252.5161781,2350361366.1763897,2770697111.8059125,1752342715.9513772,47195093433.1482391
0.0100000,0.0100000,0.0100000,inf,nan,23525906.0067919,1438516596.9155164,937919051.0264078,5578373755.1350899,99760667.4043021,3936161879.3391037,1438516536.8810027,1438516656.9500301,1695779182.7620111,1072504925.2453796,28885418332.5262947,1438516596.9155164,937919051.0264078,5578373755.1350899,99760667.4043021,3936161879.3391037,1438516536.8810027,1438516656.9500301,1695779182.7620111,1072504925.2453796,28885418332.5262947
0.0125000,0.0125000,0.0125000,inf,nan,14930562.5771726,896197215.0511250,584322839.6556625,3475350713.5021005,62149370.9586969,2452244916.5980630,896197151.9255663,896197278.1766838,1056472051.9677403,668171593.7059666,17995732290.9955826,896197215.0511250,584322839.6556625,3475350713.5021005,62149370.9586969,2452244916.5980630,896197151.9255663,896197278.1766838,1056472051.9677403,668171593.7059666,17995732290.9955826
0.0150000,0.0150000,0.0150000,inf,nan,9905998.6938464,567702269.7882526,370141906.2345828,2201500956.5360804,39367598.4983918,1553402109.1353824,567702203.6800808,567702335.8964244,669229464.0033271,423257876.7088358,11399597827.9632626,567702269.7882526,370141906.2345828,2201500956.5360804,39367598.4983918,1553402109.1353824,567702203.6800808,567702335.8964244,669229464.0033271,423257876.7088358,11399597827.9632626
0.0175000,0.0175000,0.0175000,inf,nan,7033830.8606819,365279959.6806699,238161317.8141553,1416538970.8307881,25329381.9126070,999524090.9648168,365279890.6944652,365280028.6668746,430606190.3177372,272339267.1943987,7334978536.9182825,365279959.6806699,238161317.8141553,1416538970.8307881,25329381.9126070,999524090.9648168,365279890.6944652,365280028.6668746,430606190.3177372,272339267.1943987,7334978536.9182825
0.0200000,0.0200000,0.0200000,inf,nan,5598546.1376205,238515683.2172176,155510329.5447695,924965994.2208709,16538263.3479617,652664694.5340072,238515611.4546084,238515754.9798269,281171542.4273065,177828497.4585915,4789560022.2087498,238515683.2172176,155510329.5447695,924965994.2208709,16538263.3479617,652664694.5340072,238515611.4546084,238515754.9798269,281171542.4273065,177828497.4585915,4789560022.2087498
0.0225000,0.0225000,0.0225000,inf,nan,5330460.5588011,157916499.7652898,102959303.5428991,612413623.5356249,10948796.8411640,432124266.4824866,157916425.3256978,157916574.2048817,186158097.5087962,117736718.6023026,3171129962.1977978,157916499.7652898,102959303.5428991,612413623.5356249,10948796.8411640,432124266.4824866,157916425.3256978,157916574.2048817,186158097.5087962,117736718.6023026,3171129962.1977978
