# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,472048.4524891,382622022.4613546,237137594.1131684,1670447743.2782595,18855902.9158834,1169945475.0061557,382622093.8136846,382621951.1090246,451049686.8423477,285268869.6654999,8571219843.9541817,382622022.4613546,237137594.1131684,1670447743.2782595,18855902.9158834,1169945475.0061557,382622093.8136846,382621951.1090246,451049686.8423477,285268869.6654999,8571219843.9541817
0.0025000,0.0025000,0.0025000,inf,nan,408696.1606140,301741844.6728429,188277943.3721651,1297749534.8279302,15628137.4578536,909742114.9190427,301741940.3990701,301741748.9466156,355704994.8965353,224967591.7943242,6666295065.5181007,301741844.6728429,188277943.3721651,1297749534.8279302,15628137.4578536,909742114.9190427,301741940.3990701,301741748.9466156,355704994.8965353,224967591.7943242,6666295065.5181007
0.0050000,0.0050000,0.0050000,inf,nan,388847.3659454,276420269.8161035,173726009.1996212,1167018547.1753492,14934121.5864449,819068629.5144821,276420384.6323003,276420154.9999067,325854939.9101134,206088759.3866523,6003476593.4971437,276420269.8161035,173726009.1996212,1167018547.1753492,14934121.5864449,819068629.5144821,276420384.6323003,276420154.9999067,325854939.9101134,206088759.3866523,6003476593.4971437
0.0075000,0.0075000,0.0075000,inf,nan,409453.1408084,267094570.3044597,167907729.5908954,1127100850.9060292,14424761.9263617,791050185.3763809,267094688.1985284,267094452.4103910,314861443.4635317,199135861.7426192,5798107682.4984884,267094570.3044597,167907729.5908954,1127100850.9060292,14424761.9263617,791050185.3763809,267094688.1985284,267094452.4103910,314861443.4635317,199135861.7426192,5798107682.4984884
0.0100000,0.0100000,0.0100000,inf,nan,473693.5116361,254436089.3815552,159943002.3038919,1074656010.3525362,13773655.2626002,754211604.2367661,254436208.9154945,254435969.8476159,299939134.9684618,189698165.1841990,5528044059.1113071,254436089.3815552,159943002.3038919,1074656010.3525362,13773655.2626002,754211604.2367661,254436208.9154945,254435969.8476159,299939134.9684618,189698165.1841990,5528044059.1113071
0.0125000,0.0125000,0.0125000,inf,nan,591662.7334046,240059443.6785140,150708181.7690541,1013109657.7329084,12937884.7316885,711042804.5702525,240059563.4571968,240059323.8998313,282991387.1611462,178979468.3279507,5211677555.7964821,240059443.6785140,150708181.7690541,1013109657.7329084,12937884.7316885,711042804.5702525,240059563.4571968,240059323.8998313,282991387.1611462,178979468.3279507,5211677555.7964821
0.0150000,0.0150000,0.0150000,inf,nan,782590.5981281,222551823.9578813,139866856.0493402,940082203.8403625,12021069.6833351,659863458.5907830,222551950.1746585,222551697.7411040,262352725.6916697,165926432.7078100,4836675076.6570396,222551823.9578813,139866856.0493402,940082203.8403625,12021069.6833351,659863458.5907830,222551950.1746585,222551697.7411040,262352725.6916697,165926432.7078100,4836675076.6570396
0.0175000,0.0175000,0.0175000,inf,nan,1079256.0157832,204374865.1201555,128396813.2266263,862322918.1492847,11063428.7543417,605239015.0514385,204374994.9205704,204374735.3197405,240925021.2988036,152374362.5257595,4436216103.4414501,204374865.1201555,128396813.2266263,862322918.1492847,11063428.7543417,605239015.0514385,204374994.9205704,204374735.3197405,240925021.2988036,152374362.5257595,4436216103.4414501
0.0200000,0.0200000,0.0200000,inf,nan,1535960.1165919,185376472.1685959,116606116.3629292,782768053.5292988,10029597.4753073,549373567.6566110,185376609.8260345,185376334.5111574,218528978.4986946,138209861.3611677,4026657722.9621100,185376472.1685959,116606116.3629292,782768053.5292988,10029597.4753073,549373567.6566110,185376609.8260345,185376334.5111574,218528978.4986946,138209861.3611677,4026657722.9621100
0.0225000,0.0225000,0.0225000,inf,nan,2242691.2676321,167504405.5711396,105069204.4928953,703989421.1255196,8996923.5614023,494211693.2630001,167504542.7168727,167504268.4254064,197460692.9092982,124885107.5896884,3622588984.7960987,167504405.5711396,105069204.4928953,703989421.1255196,8996923.5614023,494211693.2630001,167504542.7168727,167504268.4254064,197460692.9092982,124885107.5896884,3622588984.7960987
