# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1875000,0.1875000,0.1875000,1808.4681727,0.2417330,1112.6400154
0.1900000,0.1900000,0.1900000,1563.8703161,0.2312054,933.6706721
0.1925000,0.1925000,0.1925000,1354.5241920,0.2212309,786.0287475
0.1950000,0.1950000,0.1950000,1175.0206526,0.2117773,663.7353196
0.1975000,0.1975000,0.1975000,1020.8305668,0.2028144,562.0490799
0.2000000,0.2000000,0.2000000,888.1537803,0.1943138,477.1905348
0.2025000,0.2025000,0.2025000,773.7952996,0.1862488,406.1319106
0.2050000,0.2050000,0.2050000,675.0635654,0.1785944,346.4361313
0.2075000,0.2075000,0.2075000,589.6866939,0.1713273,296.1326899
0.2100000,0.2100000,0.2100000,515.7433633,0.1644253,253.6214268
0.2125000,0.2125000,0.2125000,451.6056663,0.1578679,217.5975433
0.2150000,0.2150000,0.2150000,395.8917589,0.1516355,186.9928663
0.2175000,0.2175000,0.2175000,347.4265468,0.1457099,160.9296161
0.2200000,0.2200000,0.2200000,305.2089802,0.1400740,138.6838457
0.2225000,0.2225000,0.2225000,268.3847937,0.1347117,119.6563864
0.2250000,0.2250000,0.2250000,236.2237399,0.1296078,103.3495406
0.2275000,0.2275000,0.2275000,208.1005422,0.1247481,89.3473529
0.2300000,0.2300000,0.2300000,183.4789272,0.1201193,77.2943639
0.2325000,0.2325000,0.2325000,161.8982174,0.1157086,66.8640375
0.2350000,0.2350000,0.2350000,142.9620507,0.1115043,57.7232193
0.2375000,0.2375000,0.2375000,126.3288749,0.1074953,49.5496909
0.2400000,0.2400000,0.2400000,111.7039229,0.1036710,42.1409252
0.2425000,0.2425000,0.2425000,98.8324269,0.1000216,35.4637772
0.2450000,0.2450000,0.2450000,87.4938707,0.0965379,29.5457558
0.2475000,0.2475000,0.2475000,77.4971126,0.0932109,24.3776109
0.2500000,0.2500000,0.2500000,68.6762408,0.0900325,19.9058329
0.2525000,0.2525000,0.2525000,60.8870443,0.0869949,16.0560284
0.2550000,0.2550000,0.2550000,54.0040038,0.0840905,12.7504446
0.2575000,0.2575000,0.2575000,47.9177201,0.0813122,9.9162443
0.2600000,0.2600000,0.2600000,42.5327142,0.0786531,7.4884227
0.2625000,0.2625000,0.2625000,37.7655421,0.0761064,5.4102656
0.2650000,0.2650000,0.2650000,33.5431785,0.0736653,3.6328098
0.2675000,0.2675000,0.2675000,29.8016286,0.0713230,2.1139630
0.2700000,0.2700000,0.2700000,26.4847371,0.0690724,0.8175662
0.2725000,0.2725000,0.2725000,23.5431637,0.0669059,-0.2874792
0.2750000,0.2750000,0.2750000,20.9335017,0.0648156,-1.2279704
0.2775000,0.2775000,0.2775000,18.6175182,0.0627929,-2.0270247
0.2800000,0.2800000,0.2800000,16.5614976,0.0608282,-2.7045734
0.2825000,0.2825000,0.2825000,14.7356731,0.0589111,-3.2777544
0.2850000,0.2850000,0.2850000,13.1137333,0.0570303,-3.7612498
0.2875000,0.2875000,0.2875000,11.6723965,0.0551743,-4.1676073
0.2900000,0.2900000,0.2900000,10.3910432,0.0533314,-4.5075673
0.2925000,0.2925000,0.2925000,9.2514014,0.0514908,-4.7903915
0.2950000,0.2950000,0.2950000,8.2372775,0.0496438,-5.0241645
0.2975000,0.2975000,0.2975000,7.3343257,0.0477842,-5.2160368
0.3000000,0.3000000,0.3000000,6.5298470,0.0459094,-5.3723839
0.3025000,0.3025000,0.3025000,5.8126145,0.0440205,-5.4988803
0.3050000,0.3050000,0.3050000,5.1727149,0.0421225,-5.6005070
0.3075000,0.3075000,0.3075000,4.6014073,0.0402240,-5.6815344
0.3100000,0.3100000,0.3100000,4.0909913,0.0383368,-5.7455256
0.3125000,0.3125000,0.3125000,3.6346861,0.0364746,-5.7953904
0.3150000,0.3150000,0.3150000,3.2265158,0.0346523,-5.8334922
0.3175000,0.3175000,0.3175000,2.8612014,0.0328844,-5.8617780
0.3200000,0.3200000,0.3200000,2.5340606,0.0311833,-5.8818936
0.3225000,0.3225000,0.3225000,2.2409163,0.0295582,-5.8952511
0.3250000,0.3250000,0.3250000,1.9780189,0.0280132,-5.9030431
0.3275000,0.3275000,0.3275000,1.7419849,0.0265470,-5.9062221
0.3300000,0.3300000,0.3300000,1.5297538,0.0251529,-5.9054771
0.3325000,0.3325000,0.3325000,1.3385622,0.0238193,-5.9012353
0.3350000,0.3350000,0.3350000,1.1659307,0.0225308,-5.8937015
0.3375000,0.3375000,0.3375000,1.0096587,0.0212698,-5.8829275
0.3400000,0.3400000,0.3400000,0.8678201,0.0200184,-5.8688930
0.3425000,0.3425000,0.3425000,0.7387557,0.0187596,-5.8515769
0.3450000,0.3450000,0.3450000,0.6210576,0.0174795,-5.8310072
0.3475000,0.3475000,0.3475000,0.5135460,0.0161681,-5.8072859
0.3500000,0.3500000,0.3500000,0.4152366,0.0148203,-5.7805935
0.3525000,0.3525000,0.3525000,0.3253028,0.0134360,-5.7511791
0.3550000,0.3550000,0.3550000,0.2430356,0.0120193,-5.7193407
0.3575000,0.3575000,0.3575000,0.1678049,0.0105772,-5.6853976
0.3600000,0.3600000,0.3600000,0.0990276,0.0091184,-5.6496612
0.3625000,0.3625000,0.3625000,0.0361440,0.0076511,-5.6124111
0.3650000,0.3650000,0.3650000,-0.0213941,0.0061823,-5.5738867
0.3675000,0.3675000,0.3675000,-0.0741254,0.0047171,-5.5342966
0.3700000,0.3700000,0.3700000,-0.1225715,0.0032584,-5.4938383
0.3725000,0.3725000,0.3725000,-0.1672246,0.0018071,-5.4527174
0.3750000,0.3750000,0.3750000,-0.2085330,0.0003621,-5.4111517
0.3775000,0.3775000,0.3775000,-0.2468896,-0.0010791,-5.3693612
0.3800000,0.3800000,0.3800000,-0.2826233,-0.0025208,-5.3275463
0.3825000,0.3825000,0.3825000,-0.3159959,-0.0039683,-5.2858640
0.3850000,0.3850000,0.3850000,-0.3472048,-0.0054275,-5.2444115
0.3875000,0.3875000,0.3875000,-0.3763881,-0.0069037,-5.2032211
0.3900000,0.3900000,0.3900000,-0.4036351,-0.0084006,-5.1622675
0.3925000,0.3925000,0.3925000,-0.4289979,-0.0099191,-5.1214827
0.3950000,0.3950000,0.3950000,-0.4525050,-0.0114566,-5.0807757
0.3975000,0.3975000,0.3975000,-0.4741753,-0.0130065,-5.0400526
0.4000000,0.4000000,0.4000000,-0.4940302,-0.0145584,-4.9992391
0.4025000,0.4025000,0.4025000,-0.5121041,-0.0160984,-4.9583001
0.4050000,0.4050000,0.4050000,-0.5284505,-0.0176098,-4.9172558
0.4075000,0.4075000,0.4075000,-0.5431437,-0.0190738,-4.8761839
0.4100000,0.4100000,0.4100000,-0.5562754,-0.0204708,-4.8352095
0.4125000,0.4125000,0.4125000,-0.5679480,-0.0217807,-4.7944829
0.4150000,0.4150000,0.4150000,-0.5782663,-0.0229845,-4.7541538
0.4175000,0.4175000,0.4175000,-0.5873307,-0.0240653,-4.7143484
0.4200000,0.4200000,0.4200000,-0.5952331,-0.0250087,-4.6751520
0.4225000,0.4225000,0.4225000,-0.6020579,-0.0258032,-4.6365987
0.4250000,0.4250000,0.4250000,-0.6078846,-0.0264411,-4.5986656
0.4275000,0.4275000,0.4275000,-0.6127945,-0.0269175,-4.5612714
0.4300000,0.4300000,0.4300000,-0.6168761,-0.0272308,-4.5242786
0.4325000,0.4325000,0.4325000,-0.6202303,-0.0273821,-4.4875030
0.4350000,0.4350000,0.4350000,-0.6229716,-0.0273752,-4.4507280
0.4375000,0.4375000,0.4375000,-0.6252258,-0.0272156,-4.4137250
