# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1875000,0.1875000,0.1875000,1836.6488576,0.0090156,228.3911570
0.1900000,0.1900000,0.1900000,1583.6880424,0.0046763,198.6115015
0.1925000,0.1925000,0.1925000,1368.1610461,0.0006586,172.9543212
0.1950000,0.1950000,0.1950000,1184.1265962,-0.0030375,150.8069911
0.1975000,0.1975000,0.1975000,1026.6503065,-0.0064350,131.6506701
0.2000000,0.2000000,0.2000000,891.6233700,-0.0095551,115.0457515
0.2025000,0.2025000,0.2025000,775.6159057,-0.0124173,100.6213791
0.2050000,0.2050000,0.2050000,675.7578097,-0.0150400,88.0668297
0.2075000,0.2075000,0.2075000,589.6416914,-0.0174402,77.1228864
0.2100000,0.2100000,0.2100000,515.2435926,-0.0196337,67.5727995
0.2125000,0.2125000,0.2125000,450.8580639,-0.0216352,59.2336770
0.2150000,0.2150000,0.2150000,395.0448641,-0.0234584,51.9492699
0.2175000,0.2175000,0.2175000,346.5850941,-0.0251158,45.5844887
0.2200000,0.2200000,0.2200000,304.4450063,-0.0266195,40.0214402
0.2225000,0.2225000,0.2225000,267.7460774,-0.0279803,35.1566042
0.2250000,0.2250000,0.2250000,235.7402025,-0.0292085,30.8988172
0.2275000,0.2275000,0.2275000,207.7890865,-0.0303136,27.1677346
0.2300000,0.2300000,0.2300000,183.3470859,-0.0313045,23.8922682
0.2325000,0.2325000,0.2325000,161.9468909,-0.0321893,21.0082584
0.2350000,0.2350000,0.2350000,143.1875524,-0.0329758,18.4550260
0.2375000,0.2375000,0.2375000,126.7244496,-0.0336710,16.1721924
0.2400000,0.2400000,0.2400000,112.2608649,-0.0342817,14.1001784
0.2425000,0.2425000,0.2425000,99.5408958,-0.0348140,12.1868539
0.2450000,0.2450000,0.2450000,88.3434783,-0.0352736,10.3971190
0.2475000,0.2475000,0.2475000,78.4773387,-0.0356658,8.7171355
0.2500000,0.2500000,0.2500000,69.7767190,-0.0359955,7.1488662
