# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,43142585752641.7890625,19116278662323167232.0000000,12247303485542139904.0000000,77218549895661142016.0000000,1176792462643792640.0000000,54347093281054810112.0000000,19116278662323171328.0000000,19116278662323163136.0000000,22535011050240303104.0000000,14252392403164493824.0000000,398594793808724754432.0000000,19116278662323167232.0000000,12247303485542139904.0000000,77218549895661142016.0000000,1176792462643792640.0000000,54347093281054810112.0000000,19116278662323171328.0000000,19116278662323163136.0000000,22535011050240303104.0000000,14252392403164493824.0000000,398594793808724754432.0000000
0.0025000,0.0025000,0.0025000,inf,nan,4299154504437.5000000,893290623313863552.0000000,572308112625809856.0000000,3608370008440172032.0000000,54990706494388128.0000000,2539602488028331520.0000000,893290623313867136.0000000,893290623313859968.0000000,1053045648844269440.0000000,666004546095549952.0000000,18626062020129329152.0000000,893290623313863552.0000000,572308112625809856.0000000,3608370008440172032.0000000,54990706494388128.0000000,2539602488028331520.0000000,893290623313867136.0000000,893290623313859968.0000000,1053045648844269440.0000000,666004546095549952.0000000,18626062020129329152.0000000
0.0050000,0.0050000,0.0050000,inf,nan,686877966367.0037842,77993604855460624.0000000,49968477885445968.0000000,315048403781660480.0000000,4801263195186381.0000000,221733832220215776.0000000,77993604855463488.0000000,77993604855457760.0000000,91941887765528336.0000000,58149155542927736.0000000,1626249828585521664.0000000,77993604855460624.0000000,49968477885445968.0000000,315048403781660480.0000000,4801263195186381.0000000,221733832220215776.0000000,77993604855463488.0000000,77993604855457760.0000000,91941887765528336.0000000,58149155542927736.0000000,1626249828585521664.0000000
0.0075000,0.0075000,0.0075000,inf,nan,149891317198.2770691,10288969109447920.0000000,6591875389635067.0000000,41561398672625392.0000000,633385873442503.2500000,29251277225870444.0000000,10288969109450272.0000000,10288969109445568.0000000,12129036025927666.0000000,7671075932833703.0000000,214535978097479648.0000000,10288969109447920.0000000,6591875389635067.0000000,41561398672625392.0000000,633385873442503.2500000,29251277225870444.0000000,10288969109450272.0000000,10288969109445568.0000000,12129036025927666.0000000,7671075932833703.0000000,214535978097479648.0000000
0.0100000,0.0100000,0.0100000,inf,nan,40934799547.5291977,1819471328528763.0000000,1165688038707093.7500000,7349596738053234.0000000,112006107262700.2812500,5172710699643884.0000000,1819471328530737.7500000,1819471328526788.2500000,2144863402457233.2500000,1356530724340649.7500000,37937917742969576.0000000,1819471328528763.0000000,1165688038707093.7500000,7349596738053234.0000000,112006107262700.2812500,5172710699643884.0000000,1819471328530737.7500000,1819471328526788.2500000,2144863402457233.2500000,1356530724340649.7500000,37937917742969576.0000000
0.0125000,0.0125000,0.0125000,inf,nan,13460543551.6725407,400470189513923.7500000,256570850317420.9062500,1617664644617704.5000000,24652821850124.7812500,1138526576087131.7500000,400470189515611.8125000,400470189512235.6875000,472089798720864.3750000,298575804817675.2500000,8350230680365817.0000000,400470189513923.7500000,256570850317420.9062500,1617664644617704.5000000,24652821850124.7812500,1138526576087131.7500000,400470189515611.8125000,400470189512235.6875000,472089798720864.3750000,298575804817675.2500000,8350230680365817.0000000
0.0150000,0.0150000,0.0150000,inf,nan,4898250388.0635014,104448753584831.7187500,66917602910999.1093750,421911704224879.0625000,6429832027492.2861328,296945160429394.1875000,104448753586294.5156250,104448753583368.9218750,123128243618727.5000000,77873138826254.3593750,2177867992159563.5000000,104448753584831.7187500,66917602910999.1093750,421911704224879.0625000,6429832027492.2861328,296945160429394.1875000,104448753586294.5156250,104448753583368.9218750,123128243618727.5000000,77873138826254.3593750,2177867992159563.5000000
0.0175000,0.0175000,0.0175000,inf,nan,2024931530.8356113,31193888332818.4140625,19985113349861.4453125,126005018767915.6406250,1920285250791.4880371,88683437929178.3593750,31193888334099.7031250,31193888331537.1250000,36772565973601.2656250,23257012777077.4375000,650425891858963.0000000,31193888332818.4140625,19985113349861.4453125,126005018767915.6406250,1920285250791.4880371,88683437929178.3593750,31193888334099.7031250,31193888331537.1250000,36772565973601.2656250,23257012777077.4375000,650425891858963.0000000
0.0200000,0.0200000,0.0200000,inf,nan,996527145.3981231,10406074818349.6660156,6666901350924.7187500,42034443732846.5390625,640594142465.3529053,29584210258985.3945312,10406074819481.6972656,10406074817217.6347656,12267084779597.9179688,7758385630782.8095703,216977789502706.6875000,10406074818349.6660156,6666901350924.7187500,42034443732846.5390625,640594142465.3529053,29584210258985.3945312,10406074819481.6972656,10406074817217.6347656,12267084779597.9179688,7758385630782.8095703,216977789502706.6875000
0.0225000,0.0225000,0.0225000,inf,nan,645386112.1116236,3806188093010.7319336,2438525513451.2290039,15374770910302.1464844,234307362044.2942505,10820898589597.4628906,3806188094017.9902344,3806188092003.4736328,4486882214389.4277344,2837753478074.1030273,79363100551715.0468750,3806188093010.7319336,2438525513451.2290039,15374770910302.1464844,234307362044.2942505,10820898589597.4628906,3806188094017.9902344,3806188092003.4736328,4486882214389.4277344,2837753478074.1030273,79363100551715.0468750
