# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1900000,0.1900000,0.1900000,1719.4064878,-0.0595921,655.6861670
0.1925000,0.1925000,0.1925000,1491.9083448,-0.0573879,537.0385563
0.1950000,0.1950000,0.1950000,1296.0236811,-0.0552750,441.7867499
0.1975000,0.1975000,0.1975000,1127.1861675,-0.0532490,364.9410267
0.2000000,0.2000000,0.2000000,981.5089689,-0.0513060,302.6550384
0.2025000,0.2025000,0.2025000,855.6817123,-0.0494423,251.9464579
0.2050000,0.2050000,0.2050000,746.8831780,-0.0476542,210.4899212
0.2075000,0.2075000,0.2075000,652.7073338,-0.0459384,176.4625554
0.2100000,0.2100000,0.2100000,571.1006856,-0.0442916,148.4280175
0.2125000,0.2125000,0.2125000,500.3092136,-0.0427108,125.2489206
0.2150000,0.2150000,0.2150000,438.8334271,-0.0411930,106.0203137
0.2175000,0.2175000,0.2175000,385.3902902,-0.0397355,90.0188666
0.2200000,0.2200000,0.2200000,338.8809598,-0.0383356,76.6638251
0.2225000,0.2225000,0.2225000,298.3634419,-0.0369909,65.4868307
0.2250000,0.2250000,0.2250000,263.0294059,-0.0356988,56.1084550
0.2275000,0.2275000,0.2275000,232.1845164,-0.0344572,48.2198663
0.2300000,0.2300000,0.2300000,205.2317405,-0.0332638,41.5684411
0.2325000,0.2325000,0.2325000,181.6571711,-0.0321166,35.9463946
0.2350000,0.2350000,0.2350000,161.0179807,-0.0310137,31.1816776
0.2375000,0.2375000,0.2375000,142.9321766,-0.0299531,27.1305529
0.2400000,0.2400000,0.2400000,127.0698806,-0.0289330,23.6714032
0.2425000,0.2425000,0.2425000,113.1458960,-0.0279516,20.6994586
0.2450000,0.2450000,0.2450000,100.9133601,-0.0270073,18.1225379
0.2475000,0.2475000,0.2475000,90.1583101,-0.0260983,15.8586649
0.2500000,0.2500000,0.2500000,80.6950197,-0.0252225,13.8368404
0.2525000,0.2525000,0.2525000,72.3619961,-0.0243779,12.0009440
0.2550000,0.2550000,0.2550000,65.0185550,-0.0235619,10.3137870
0.2575000,0.2575000,0.2575000,58.5419122,-0.0227717,8.7569859
0.2600000,0.2600000,0.2600000,52.8247447,-0.0220045,7.3254268
0.2625000,0.2625000,0.2625000,47.7731660,-0.0212573,6.0195622
0.2650000,0.2650000,0.2650000,43.3050546,-0.0205277,4.8395429
0.2675000,0.2675000,0.2675000,39.3486590,-0.0198137,3.7826103
0.2700000,0.2700000,0.2700000,35.8413961,-0.0191143,2.8429114
0.2725000,0.2725000,0.2725000,32.7287709,-0.0184290,2.0123804
0.2750000,0.2750000,0.2750000,29.9633644,-0.0177580,1.2817804
0.2775000,0.2775000,0.2775000,27.5038631,-0.0171015,0.6415255
0.2800000,0.2800000,0.2800000,25.3141207,-0.0164594,0.0822118
0.2825000,0.2825000,0.2825000,23.3622430,-0.0158305,-0.4050894
0.2850000,0.2850000,0.2850000,21.6196991,-0.0152117,-0.8287002
0.2875000,0.2875000,0.2875000,20.0604666,-0.0145978,-1.1962966
0.2900000,0.2900000,0.2900000,18.6602189,-0.0139800,-1.5149118
0.2925000,0.2925000,0.2925000,17.3955639,-0.0133455,-1.7909480
0.2950000,0.2950000,0.2950000,16.2434220,-0.0126772,-2.0301829
0.2975000,0.2975000,0.2975000,15.1808269,-0.0119545,-2.2377728
0.3000000,0.3000000,0.3000000,14.1856070,-0.0111595,-2.4182604
0.3025000,0.3025000,0.3025000,13.2382155,-0.0102856,-2.5755915
0.3050000,0.3050000,0.3050000,12.3242641,-0.0093463,-2.7131393
0.3075000,0.3075000,0.3075000,11.4364990,-0.0083758,-2.8337362
0.3100000,0.3100000,0.3100000,10.5749180,-0.0074199,-2.9397206
0.3125000,0.3125000,0.3125000,9.7447951,-0.0065211,-3.0330124
0.3150000,0.3150000,0.3150000,8.9536433,-0.0057080,-3.1152199
0.3175000,0.3175000,0.3175000,8.2084967,-0.0049930,-3.1877626
0.3200000,0.3200000,0.3200000,7.5142971,-0.0043749,-3.2519760
0.3225000,0.3225000,0.3225000,6.8733949,-0.0038447,-3.3091690
0.3250000,0.3250000,0.3250000,6.2857779,-0.0033900,-3.3606245
0.3275000,0.3275000,0.3275000,5.7496203,-0.0029984,-3.4075502
0.3300000,0.3300000,0.3300000,5.2618803,-0.0026584,-3.4510038
0.3325000,0.3325000,0.3325000,4.8188237,-0.0023606,-3.4918173
0.3350000,0.3350000,0.3350000,4.4164312,-0.0020974,-3.5305453
0.3375000,0.3375000,0.3375000,4.0506968,-0.0018628,-3.5674578
0.3400000,0.3400000,0.3400000,3.7178285,-0.0016526,-3.6025878
0.3425000,0.3425000,0.3425000,3.4143705,-0.0014635,-3.6358311
0.3450000,0.3450000,0.3450000,3.1372588,-0.0012932,-3.6670755
0.3475000,0.3475000,0.3475000,2.8838246,-0.0011401,-3.6963255
0.3500000,0.3500000,0.3500000,2.6517585,-0.0010029,-3.7237839
0.3525000,0.3525000,0.3525000,2.4390527,-0.0008805,-3.7498641
0.3550000,0.3550000,0.3550000,2.2439348,-0.0007719,-3.7751306
0.3575000,0.3575000,0.3575000,2.0648084,-0.0006761,-3.8001852
0.3600000,0.3600000,0.3600000,1.9002096,-0.0005921,-3.8255340
0.3625000,0.3625000,0.3625000,1.7487816,-0.0005189,-3.8514757
0.3650000,0.3650000,0.3650000,1.6092658,-0.0004552,-3.8780373
0.3675000,0.3675000,0.3675000,1.4805032,-0.0003999,-3.9049696
0.3700000,0.3700000,0.3700000,1.3614398,-0.0003518,-3.9317947
0.3725000,0.3725000,0.3725000,1.2511308,-0.0003095,-3.9578922
0.3750000,0.3750000,0.3750000,1.1487403,-0.0002719,-3.9826115
0.3775000,0.3775000,0.3775000,1.0535352,-0.0002378,-4.0054007
0.3800000,0.3800000,0.3800000,0.9648725,-0.0002060,-4.0259398
0.3825000,0.3825000,0.3825000,0.8821821,-0.0001756,-4.0442426
0.3850000,0.3850000,0.3850000,0.8049476,-0.0001457,-4.0606885
0.3875000,0.3875000,0.3875000,0.7326901,-0.0001157,-4.0759550
0.3900000,0.3900000,0.3900000,0.6649566,-0.0000849,-4.0908626
0.3925000,0.3925000,0.3925000,0.6013166,-0.0000529,-4.1061765
0.3950000,0.3950000,0.3950000,0.5413639,-0.0000192,-4.1224250
0.3975000,0.3975000,0.3975000,0.4847224,0.0000166,-4.1397838
0.4000000,0.4000000,0.4000000,0.4310505,0.0000546,-4.1580447
0.4025000,0.4025000,0.4025000,0.3800438,0.0000952,-4.1766617
0.4050000,0.4050000,0.4050000,0.3314325,0.0001385,-4.1948470
0.4075000,0.4075000,0.4075000,0.2849761,0.0001847,-4.2116874
0.4100000,0.4100000,0.4100000,0.2404594,0.0002338,-4.2262552
0.4125000,0.4125000,0.4125000,0.1976900,0.0002857,-4.2376978
0.4150000,0.4150000,0.4150000,0.1565020,0.0003405,-4.2452987
0.4175000,0.4175000,0.4175000,0.1167609,0.0003978,-4.2485118
0.4200000,0.4200000,0.4200000,0.0783698,0.0004574,-4.2469714
0.4225000,0.4225000,0.4225000,0.0412704,0.0005188,-4.2404848
0.4250000,0.4250000,0.4250000,0.0054409,0.0005816,-4.2290142
0.4275000,0.4275000,0.4275000,-0.0291101,0.0006453,-4.2126513
0.4300000,0.4300000,0.4300000,-0.0623505,0.0007093,-4.1915911
0.4325000,0.4325000,0.4325000,-0.0942340,0.0007731,-4.1661054
0.4350000,0.4350000,0.4350000,-0.1247145,0.0008363,-4.1365196
0.4375000,0.4375000,0.4375000,-0.1537705,0.0008986,-4.1031918
0.4400000,0.4400000,0.4400000,-0.1814406,0.0009596,-4.0664966
0.4425000,0.4425000,0.4425000,-0.2078605,0.0010197,-4.0268115
0.4450000,0.4450000,0.4450000,-0.2332889,0.0010790,-3.9845073
0.4475000,0.4475000,0.4475000,-0.2581036,0.0011382,-3.9399404
0.4500000,0.4500000,0.4500000,-0.2827637,0.0011981,-3.8934480
0.4525000,0.4525000,0.4525000,-0.3077429,0.0012590,-3.8453450
0.4550000,0.4550000,0.4550000,-0.3334512,0.0013215,-3.7959221
0.4575000,0.4575000,0.4575000,-0.3601670,0.0013854,-3.7454452
0.4600000,0.4600000,0.4600000,-0.3879928,0.0014504,-3.6941554
0.4625000,0.4625000,0.4625000,-0.4168438,0.0015157,-3.6422701
0.4650000,0.4650000,0.4650000,-0.4464640,0.0015805,-3.5899838
0.4675000,0.4675000,0.4675000,-0.4764648,0.0016436,-3.5374696
0.4700000,0.4700000,0.4700000,-0.5063723,0.0017040,-3.4848806
0.4725000,0.4725000,0.4725000,-0.5356766,0.0017610,-3.4323517
0.4750000,0.4750000,0.4750000,-0.5638758,0.0018136,-3.3800008
0.4775000,0.4775000,0.4775000,-0.5905102,0.0018613,-3.3279307
0.4800000,0.4800000,0.4800000,-0.6151865,0.0019038,-3.2762303
0.4825000,0.4825000,0.4825000,-0.6375921,0.0019409,-3.2249762
0.4850000,0.4850000,0.4850000,-0.6575001,0.0019724,-3.1742338
0.4875000,0.4875000,0.4875000,-0.6747674,0.0019986,-3.1240585
0.4900000,0.4900000,0.4900000,-0.6893285,0.0020196,-3.0744971
0.4925000,0.4925000,0.4925000,-0.7011857,0.0020358,-3.0255882
0.4950000,0.4950000,0.4950000,-0.7103974,0.0020473,-2.9773637
0.4975000,0.4975000,0.4975000,-0.7170669,0.0020547,-2.9298492
0.5000000,0.5000000,0.5000000,-0.7213312,0.0020584,-2.8830651
0.5025000,0.5025000,0.5025000,-0.7233509,0.0020586,-2.8370269
0.5050000,0.5050000,0.5050000,-0.7233012,0.0020558,-2.7917458
0.5075000,0.5075000,0.5075000,-0.7213653,0.0020503,-2.7472296
0.5100000,0.5100000,0.5100000,-0.7177279,0.0020426,-2.7034828
0.5125000,0.5125000,0.5125000,-0.7125707,0.0020328,-2.6605072
0.5150000,0.5150000,0.5150000,-0.7060695,0.0020213,-2.6183022
0.5175000,0.5175000,0.5175000,-0.6983913,0.0020084,-2.5768650
0.5200000,0.5200000,0.5200000,-0.6896930,0.0019942,-2.5361912
0.5225000,0.5225000,0.5225000,-0.6801200,0.0019790,-2.4962748
0.5250000,0.5250000,0.5250000,-0.6698066,0.0019629,-2.4571085
0.5275000,0.5275000,0.5275000,-0.6588749,0.0019462,-2.4186838
0.5300000,0.5300000,0.5300000,-0.6474360,0.0019290,-2.3809916
0.5325000,0.5325000,0.5325000,-0.6355897,0.0019113,-2.3440217
0.5350000,0.5350000,0.5350000,-0.6234256,0.0018933,-2.3077633
0.5375000,0.5375000,0.5375000,-0.6110234,0.0018752,-2.2722053
0.5400000,0.5400000,0.5400000,-0.5984538,0.0018569,-2.2373361
0.5425000,0.5425000,0.5425000,-0.5857793,0.0018385,-2.2031436
0.5450000,0.5450000,0.5450000,-0.5730547,0.0018201,-2.1696157
0.5475000,0.5475000,0.5475000,-0.5603277,0.0018018,-2.1367401
0.5500000,0.5500000,0.5500000,-0.5476401,0.0017835,-2.1045042
