# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,16486871.5469808,16486871.5469808
0.0050000,0.0050000,0.0050000,12444567.4515418,12444567.4515418
0.0100000,0.0100000,0.0100000,9619804.0854969,9619804.0854969
0.0150000,0.0150000,0.0150000,8203883.5715852,8203883.5715852
0.0200000,0.0200000,0.0200000,7478506.1816377,7478506.1816377
0.0250000,0.0250000,0.0250000,6717262.5134587,6717262.5134587
0.0300000,0.0300000,0.0300000,6554695.9340176,6554695.9340176
0.0350000,0.0350000,0.0350000,4557899.3547527,4557899.3547527
0.0400000,0.0400000,0.0400000,2902056.2103930,2902056.2103930
0.0450000,0.0450000,0.0450000,1891006.1838412,1891006.1838412
0.0500000,0.0500000,0.0500000,1266974.4738133,1266974.4738133
0.0550000,0.0550000,0.0550000,876380.2215849,876380.2215849
0.0600000,0.0600000,0.0600000,627815.1522993,627815.1522993
0.0650000,0.0650000,0.0650000,466799.8680901,466799.8680901
0.0700000,0.0700000,0.0700000,360751.3424702,360751.3424702
0.0750000,0.0750000,0.0750000,290070.1615993,290070.1615993
0.0800000,0.0800000,0.0800000,242859.0521932,242859.0521932
0.0850000,0.0850000,0.0850000,211784.4986563,211784.4986563
0.0900000,0.0900000,0.0900000,184691.8158588,184691.8158588
0.0950000,0.0950000,0.0950000,153683.8269996,153683.8269996
0.1000000,0.1000000,0.1000000,131859.7012522,131859.7012522
0.1050000,0.1050000,0.1050000,114207.0499034,114207.0499034
0.1100000,0.1100000,0.1100000,96685.4130747,96685.4130747
0.1150000,0.1150000,0.1150000,83188.2474793,83188.2474793
0.1200000,0.1200000,0.1200000,72531.0282346,72531.0282346
0.1250000,0.1250000,0.1250000,63901.9023105,63901.9023105
0.1300000,0.1300000,0.1300000,56733.8788409,56733.8788409
0.1350000,0.1350000,0.1350000,49937.1873477,49937.1873477
0.1400000,0.1400000,0.1400000,42814.0792113,42814.0792113
0.1450000,0.1450000,0.1450000,36559.2800777,36559.2800777
0.1500000,0.1500000,0.1500000,31066.0593630,31066.0593630
0.1550000,0.1550000,0.1550000,26412.2641006,26412.2641006
0.1600000,0.1600000,0.1600000,22164.1617159,22164.1617159
0.1650000,0.1650000,0.1650000,18311.1914481,18311.1914481
0.1700000,0.1700000,0.1700000,15131.7237537,15131.7237537
0.1750000,0.1750000,0.1750000,12217.4139941,12217.4139941
0.1800000,0.1800000,0.1800000,9819.0324383,9819.0324383
0.1850000,0.1850000,0.1850000,7317.4687931,7317.4687931
0.1900000,0.1900000,0.1900000,5489.0372141,5489.0372141
0.1950000,0.1950000,0.1950000,4142.7139126,4142.7139126
0.2000000,0.2000000,0.2000000,3116.8325371,3116.8325371
0.2050000,0.2050000,0.2050000,2339.5641547,2339.5641547
0.2100000,0.2100000,0.2100000,1793.9087793,1767.5432398
0.2150000,0.2150000,0.2150000,1369.3004043,1342.9353593
0.2200000,0.2200000,0.2200000,1051.5909325,1025.2818360
0.2250000,0.2250000,0.2250000,811.3968138,785.9561661
0.2300000,0.2300000,0.2300000,627.7813377,601.8864028
0.2350000,0.2350000,0.2350000,487.6147101,461.4355691
0.2400000,0.2400000,0.2400000,380.5269956,354.5240267
0.2450000,0.2450000,0.2450000,298.2839755,272.7132745
0.2500000,0.2500000,0.2500000,234.6892149,209.8194996
0.2550000,0.2550000,0.2550000,185.1960843,161.2735232
0.2600000,0.2600000,0.2600000,146.5225311,123.6732700
0.2650000,0.2650000,0.2650000,116.2540444,94.4676538
0.2700000,0.2700000,0.2700000,92.5454315,71.7311426
0.2750000,0.2750000,0.2750000,73.9566628,54.0015383
0.2800000,0.2800000,0.2800000,59.3584344,40.1622568
0.2850000,0.2850000,0.2850000,47.8642037,29.2519761
0.2900000,0.2900000,0.2900000,38.7809575,20.7391453
0.2950000,0.2950000,0.2950000,31.5736483,14.1341256
0.3000000,0.3000000,0.3000000,25.8333237,9.0205125
0.3050000,0.3050000,0.3050000,21.2445932,5.0752503
0.3100000,0.3100000,0.3100000,17.5584375,2.0467737
0.3150000,0.3150000,0.3150000,14.5778478,-0.2614770
0.3200000,0.3200000,0.3200000,12.1536137,-2.0035537
0.3250000,0.3250000,0.3250000,10.1780713,-3.3005256
0.3300000,0.3300000,0.3300000,8.5704795,-4.2477709
0.3350000,0.3350000,0.3350000,7.2609667,-4.9205868
0.3400000,0.3400000,0.3400000,6.1820836,-5.3785225
0.3450000,0.3450000,0.3450000,5.2702431,-5.6691932
0.3500000,0.3500000,0.3500000,4.4736037,-5.8438502
0.3550000,0.3550000,0.3550000,3.7596013,-5.9152295
0.3600000,0.3600000,0.3600000,3.1156290,-5.9071448
0.3650000,0.3650000,0.3650000,2.5420039,-5.8385532
0.3700000,0.3700000,0.3700000,2.0421852,-5.7258731
0.3750000,0.3750000,0.3750000,1.6155236,-5.5897505
0.3800000,0.3800000,0.3800000,1.2545386,-5.4270925
0.3850000,0.3850000,0.3850000,0.9462449,-5.2599870
0.3900000,0.3900000,0.3900000,0.6761289,-5.1016494
0.3950000,0.3950000,0.3950000,0.4326907,-4.9326177
0.4000000,0.4000000,0.4000000,0.2101206,-4.8247816
0.4050000,0.4050000,0.4050000,0.0078324,-4.7141344
0.4100000,0.4100000,0.4100000,-0.1722631,-4.5876397
0.4150000,0.4150000,0.4150000,-0.3287118,-4.4455957
0.4200000,0.4200000,0.4200000,-0.4622250,-4.3044337
0.4250000,0.4250000,0.4250000,-0.5758612,-4.2228244
0.4300000,0.4300000,0.4300000,-0.6741427,-4.1948830
0.4350000,0.4350000,0.4350000,-0.7617600,-4.1344536
0.4400000,0.4400000,0.4400000,-0.8424839,-4.0525010
0.4450000,0.4450000,0.4450000,-0.9186826,-3.9476351
0.4500000,0.4500000,0.4500000,-0.9914799,-3.8388746
0.4550000,0.4550000,0.4550000,-1.0613089,-3.7241124
0.4600000,0.4600000,0.4600000,-1.1284850,-3.7255379
0.4650000,0.4650000,0.4650000,-1.1935223,-3.7073881
0.4700000,0.4700000,0.4700000,-1.2571583,-3.6592607
0.4750000,0.4750000,0.4750000,-1.3201310,-3.5858389
0.4800000,0.4800000,0.4800000,-1.3828147,-3.4915787
0.4850000,0.4850000,0.4850000,-1.4448946,-3.4052142
0.4900000,0.4900000,0.4900000,-1.5052019,-3.3354866
0.4950000,0.4950000,0.4950000,-1.5618391,-3.3167309
0.5000000,0.5000000,0.5000000,-1.6126392,-3.2645156
0.5050000,0.5050000,0.5050000,-1.6556981,-3.1878072
0.5100000,0.5100000,0.5100000,-1.6896612,-3.1224516
0.5150000,0.5150000,0.5150000,-1.7137620,-3.0646548
0.5200000,0.5200000,0.5200000,-1.7277678,-2.9858340
0.5250000,0.5250000,0.5250000,-1.7318874,-2.8921272
0.5300000,0.5300000,0.5300000,-1.7266394,-2.7883359
0.5350000,0.5350000,0.5350000,-1.7126929,-2.6781983
0.5400000,0.5400000,0.5400000,-1.6907196,-2.5646072
