# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.2075000,0.2075000,0.2075000,1830.9661844,1.8514581,949.0318397
0.2100000,0.2100000,0.2100000,1663.0718905,1.8401938,784.9160014
0.2125000,0.2125000,0.2125000,1509.9283869,1.8287992,651.1878435
0.2150000,0.2150000,0.2150000,1370.1560054,1.8221030,541.7699724
0.2175000,0.2175000,0.2175000,1195.8496466,1.9159188,451.8906692
0.2200000,0.2200000,0.2200000,1038.6852917,1.9031743,377.7847149
0.2225000,0.2225000,0.2225000,902.9632046,1.8904020,316.4668606
0.2250000,0.2250000,0.2250000,785.6616309,1.8776096,265.5593513
0.2275000,0.2275000,0.2275000,684.1951726,1.8648041,223.1599004
0.2300000,0.2300000,0.2300000,596.3509242,1.8519922,187.7400986
0.2325000,0.2325000,0.2325000,520.2339545,1.8391800,158.0668122
0.2350000,0.2350000,0.2350000,454.2207909,1.8263734,133.1409910
0.2375000,0.2375000,0.2375000,396.9197484,1.8135778,112.1497196
0.2400000,0.2400000,0.2400000,347.1371050,1.8007983,94.4285151
0.2425000,0.2425000,0.2425000,303.8482668,1.7880396,79.4317885
0.2450000,0.2450000,0.2450000,266.1731897,1.7753063,66.7099291
0.2475000,0.2475000,0.2475000,233.3554276,1.7626025,55.8916541
0.2500000,0.2500000,0.2500000,204.7442719,1.7499320,46.6702820
0.2525000,0.2525000,0.2525000,179.7795216,1.7372986,38.7927058
0.2550000,0.2550000,0.2550000,157.9784946,1.7247055,32.0501494
0.2575000,0.2575000,0.2575000,138.9249460,1.7121561,26.2702069
0.2600000,0.2600000,0.2600000,122.2596090,1.6996531,21.3100047
0.2625000,0.2625000,0.2625000,107.6721140,1.6871995,17.0504778
0.2650000,0.2650000,0.2650000,94.8940730,1.6747979,13.3917312
0.2675000,0.2675000,0.2675000,83.6931366,1.6624510,10.2493804
0.2700000,0.2700000,0.2700000,73.8678605,1.6501619,7.5517031
0.2725000,0.2725000,0.2725000,65.2432547,1.6379343,5.2374271
0.2750000,0.2750000,0.2750000,57.6669435,1.6257731,3.2540038
0.2775000,0.2775000,0.2775000,51.0059167,1.6136847,1.5562485
0.2800000,0.2800000,0.2800000,45.1438675,1.6016762,0.1052530
0.2825000,0.2825000,0.2825000,39.9790853,1.5897549,-1.1325027
0.2850000,0.2850000,0.2850000,35.4228132,1.5779272,-2.1859010
0.2875000,0.2875000,0.2875000,31.3979264,1.5661970,-3.0798434
0.2900000,0.2900000,0.2900000,27.8377688,1.5545655,-3.8358389
0.2925000,0.2925000,0.2925000,24.6850199,1.5430316,-4.4725331
0.2950000,0.2950000,0.2950000,21.8905306,1.5315930,-5.0061754
0.2975000,0.2975000,0.2975000,19.4121425,1.5202486,-5.4510101
0.3000000,0.3000000,0.3000000,17.2135467,1.5090011,-5.8195826
0.3025000,0.3025000,0.3025000,15.2632539,1.4978583,-6.1229597
0.3050000,0.3050000,0.3050000,13.5337175,1.4868344,-6.3708832
0.3075000,0.3075000,0.3075000,12.0006278,1.4759499,-6.5718813
0.3100000,0.3100000,0.3100000,10.6423636,1.4652293,-6.7333602
0.3125000,0.3125000,0.3125000,9.4395767,1.4546991,-6.8616872
0.3150000,0.3150000,0.3150000,8.3748769,1.4443843,-6.9622740
0.3175000,0.3175000,0.3175000,7.4325928,1.4343057,-7.0396705
