# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1925000,0.1925000,0.1925000,1672.0076809,-0.2007123,700.5542808
0.1950000,0.1950000,0.1950000,1475.4957266,-0.1941656,597.1643061
0.1975000,0.1975000,0.1975000,1303.0492321,-0.1878471,510.3262294
0.2000000,0.2000000,0.2000000,1151.5787748,-0.1817491,437.1386692
0.2025000,0.2025000,0.2025000,1018.4126203,-0.1758636,375.2561667
0.2050000,0.2050000,0.2050000,901.2370943,-0.1701832,322.7735563
0.2075000,0.2075000,0.2075000,798.0459427,-0.1647005,278.1362436
0.2100000,0.2100000,0.2100000,707.0972547,-0.1594085,240.0701826
0.2125000,0.2125000,0.2125000,626.8767591,-0.1543003,207.5269266
0.2150000,0.2150000,0.2150000,556.0665010,-0.1493694,179.6402791
0.2175000,0.2175000,0.2175000,493.5180664,-0.1446093,155.6919254
0.2200000,0.2200000,0.2200000,438.2296583,-0.1400140,135.0840497
0.2225000,0.2225000,0.2225000,389.3264411,-0.1355773,117.3174200
0.2250000,0.2250000,0.2250000,346.0436595,-0.1312936,101.9737687
0.2275000,0.2275000,0.2275000,307.7121207,-0.1271572,88.7015678
0.2300000,0.2300000,0.2300000,273.7456897,-0.1231630,77.2044948
0.2325000,0.2325000,0.2325000,243.6305046,-0.1193056,67.2320223
0.2350000,0.2350000,0.2350000,216.9156609,-0.1155802,58.5716122
0.2375000,0.2375000,0.2375000,193.2051554,-0.1119819,51.0419672
0.2400000,0.2400000,0.2400000,172.1509107,-0.1085062,44.4868497
0.2425000,0.2425000,0.2425000,153.4467265,-0.1051487,38.7690976
0.2450000,0.2450000,0.2450000,136.8230295,-0.1019051,33.7640954
0.2475000,0.2475000,0.2475000,122.0423111,-0.0987714,29.3517675
0.2500000,0.2500000,0.2500000,108.8951582,-0.0957438,25.4095339
0.2525000,0.2525000,0.2525000,97.1967963,-0.0928187,21.8161350
0.2550000,0.2550000,0.2550000,86.7840747,-0.0899925,18.4752457
0.2575000,0.2575000,0.2575000,77.5128335,-0.0872621,15.3433100
0.2600000,0.2600000,0.2600000,69.2555963,-0.0846244,12.4280785
0.2625000,0.2625000,0.2625000,61.8995398,-0.0820771,9.7573889
0.2650000,0.2650000,0.2650000,55.3446960,-0.0796187,7.3510374
0.2675000,0.2675000,0.2675000,49.5023548,-0.0772490,5.2119343
0.2700000,0.2700000,0.2700000,44.2936477,-0.0749700,3.3293195
0.2725000,0.2725000,0.2725000,39.6483086,-0.0727857,1.6845693
0.2750000,0.2750000,0.2750000,35.5036163,-0.0707026,0.2557136
0.2775000,0.2775000,0.2775000,31.8035230,-0.0687284,-0.9798132
0.2800000,0.2800000,0.2800000,28.4979594,-0.0668711,-2.0437019
0.2825000,0.2825000,0.2825000,25.5422901,-0.0651372,-2.9560740
0.2850000,0.2850000,0.2850000,22.8968785,-0.0635297,-3.7352206
0.2875000,0.2875000,0.2875000,20.5267081,-0.0620473,-4.3975718
0.2900000,0.2900000,0.2900000,18.4010151,-0.0606836,-4.9577807
0.2925000,0.2925000,0.2925000,16.4928994,-0.0594282,-5.4288621
0.2950000,0.2950000,0.2950000,14.7789057,-0.0582675,-5.8223558
0.2975000,0.2975000,0.2975000,13.2385834,-0.0571869,-6.1484951
0.3000000,0.3000000,0.3000000,11.8540493,-0.0561721,-6.4163664
0.3025000,0.3025000,0.3025000,10.6095781,-0.0552104,-6.6340482
0.3050000,0.3050000,0.3050000,9.4912393,-0.0542914,-6.8087244
0.3075000,0.3075000,0.3075000,8.4865917,-0.0534065,-6.9467770
0.3100000,0.3100000,0.3100000,7.5844364,-0.0525490,-7.0538659
0.3125000,0.3125000,0.3125000,6.7746216,-0.0517133,-7.1350019
0.3150000,0.3150000,0.3150000,6.0478948,-0.0508941,-7.1946149
0.3175000,0.3175000,0.3175000,5.3957915,-0.0500863,-7.2366150
0.3200000,0.3200000,0.3200000,4.8105567,-0.0492851,-7.2644379
0.3225000,0.3225000,0.3225000,4.2850899,-0.0484854,-7.2810689
0.3250000,0.3250000,0.3250000,3.8129089,-0.0476829,-7.2890405
0.3275000,0.3275000,0.3275000,3.3881230,-0.0468740,-7.2904134
0.3300000,0.3300000,0.3300000,3.0054110,-0.0460559,-7.2867585
0.3325000,0.3325000,0.3325000,2.6599982,-0.0452265,-7.2791616
0.3350000,0.3350000,0.3350000,2.3476314,-0.0443848,-7.2682623
0.3375000,0.3375000,0.3375000,2.0645514,-0.0435301,-7.2543259
0.3400000,0.3400000,0.3400000,1.8074648,-0.0426627,-7.2373372
0.3425000,0.3425000,0.3425000,1.5735145,-0.0417837,-7.2170982
0.3450000,0.3450000,0.3450000,1.3602483,-0.0408954,-7.1933192
0.3475000,0.3475000,0.3475000,1.1655829,-0.0400012,-7.1656920
0.3500000,0.3500000,0.3500000,0.9877602,-0.0391054,-7.1339484
0.3525000,0.3525000,0.3525000,0.8252974,-0.0382133,-7.0979051
0.3550000,0.3550000,0.3550000,0.6769316,-0.0373300,-7.0574993
0.3575000,0.3575000,0.3575000,0.5415656,-0.0364601,-7.0128150
0.3600000,0.3600000,0.3600000,0.4182188,-0.0356070,-6.9640948
0.3625000,0.3625000,0.3625000,0.3059892,-0.0347727,-6.9117297
0.3650000,0.3650000,0.3650000,0.2040251,-0.0339579,-6.8562275
0.3675000,0.3675000,0.3675000,0.1115073,-0.0331617,-6.7981642
0.3700000,0.3700000,0.3700000,0.0276364,-0.0323820,-6.7381334
0.3725000,0.3725000,0.3725000,-0.0483750,-0.0316154,-6.6767057
0.3750000,0.3750000,0.3750000,-0.1173068,-0.0308570,-6.6144027
0.3775000,0.3775000,0.3775000,-0.1799299,-0.0301011,-6.5516808
0.3800000,0.3800000,0.3800000,-0.2369972,-0.0293412,-6.4889207
0.3825000,0.3825000,0.3825000,-0.2892269,-0.0285711,-6.4264176
0.3850000,0.3850000,0.3850000,-0.3372815,-0.0277857,-6.3643767
0.3875000,0.3875000,0.3875000,-0.3817481,-0.0269816,-6.3029184
0.3900000,0.3900000,0.3900000,-0.4231245,-0.0261577,-6.2420948
0.3925000,0.3925000,0.3925000,-0.4618142,-0.0253150,-6.1819122
0.3950000,0.3950000,0.3950000,-0.4981292,-0.0244565,-6.1223519
0.3975000,0.3975000,0.3975000,-0.5322981,-0.0235866,-6.0633813
0.4000000,0.4000000,0.4000000,-0.5644773,-0.0227105,-6.0049539
0.4025000,0.4025000,0.4025000,-0.5947617,-0.0218337,-5.9470041
0.4050000,0.4050000,0.4050000,-0.6231948,-0.0209616,-5.8894435
0.4075000,0.4075000,0.4075000,-0.6497782,-0.0200992,-5.8321665
0.4100000,0.4100000,0.4100000,-0.6744807,-0.0192510,-5.7750653
0.4125000,0.4125000,0.4125000,-0.6972491,-0.0184207,-5.7180527
0.4150000,0.4150000,0.4150000,-0.7180184,-0.0176111,-5.6610851
0.4175000,0.4175000,0.4175000,-0.7367249,-0.0168244,-5.6041814
0.4200000,0.4200000,0.4200000,-0.7533187,-0.0160620,-5.5474306
0.4225000,0.4225000,0.4225000,-0.7677765,-0.0153248,-5.4909850
0.4250000,0.4250000,0.4250000,-0.7801117,-0.0146129,-5.4350387
0.4275000,0.4275000,0.4275000,-0.7903804,-0.0139259,-5.3797943
0.4300000,0.4300000,0.4300000,-0.7986831,-0.0132631,-5.3254277
0.4325000,0.4325000,0.4325000,-0.8051591,-0.0126234,-5.2720589
0.4350000,0.4350000,0.4350000,-0.8099781,-0.0120056,-5.2197377
0.4375000,0.4375000,0.4375000,-0.8133278,-0.0114082,-5.1684469
0.4400000,0.4400000,0.4400000,-0.8154009,-0.0108298,-5.1181200
0.4425000,0.4425000,0.4425000,-0.8163839,-0.0102688,-5.0686662
0.4450000,0.4450000,0.4450000,-0.8164466,-0.0097236,-5.0199927
0.4475000,0.4475000,0.4475000,-0.8157354,-0.0091922,-4.9720165
0.4500000,0.4500000,0.4500000,-0.8143674,-0.0086728,-4.9246636
0.4525000,0.4525000,0.4525000,-0.8124271,-0.0081637,-4.8778597
0.4550000,0.4550000,0.4550000,-0.8099659,-0.0076636,-4.8315168
0.4575000,0.4575000,0.4575000,-0.8070035,-0.0071718,-4.7855249
0.4600000,0.4600000,0.4600000,-0.8035352,-0.0066884,-4.7397489
0.4625000,0.4625000,0.4625000,-0.7995424,-0.0062137,-4.6940359
0.4650000,0.4650000,0.4650000,-0.7950068,-0.0057486,-4.6482277
0.4675000,0.4675000,0.4675000,-0.7899275,-0.0052937,-4.6021761
0.4700000,0.4700000,0.4700000,-0.7843350,-0.0048493,-4.5557561
0.4725000,0.4725000,0.4725000,-0.7783018,-0.0044148,-4.5088728
0.4750000,0.4750000,0.4750000,-0.7719444,-0.0039892,-4.4614627
0.4775000,0.4775000,0.4775000,-0.7654178,-0.0035710,-4.4134899
0.4800000,0.4800000,0.4800000,-0.7589016,-0.0031588,-4.3649405
0.4825000,0.4825000,0.4825000,-0.7525813,-0.0027513,-4.3158173
0.4850000,0.4850000,0.4850000,-0.7466294,-0.0023482,-4.2661367
0.4875000,0.4875000,0.4875000,-0.7411878,-0.0019501,-4.2159263
0.4900000,0.4900000,0.4900000,-0.7363554,-0.0015587,-4.1652241
0.4925000,0.4925000,0.4925000,-0.7321813,-0.0011765,-4.1140784
0.4950000,0.4950000,0.4950000,-0.7286632,-0.0008064,-4.0625470
0.4975000,0.4975000,0.4975000,-0.7257502,-0.0004519,-4.0106957
0.5000000,0.5000000,0.5000000,-0.7233501,-0.0001160,-3.9585978
0.5025000,0.5025000,0.5025000,-0.7213401,0.0001985,-3.9063312
0.5050000,0.5050000,0.5050000,-0.7195787,0.0004894,-3.8539769
0.5075000,0.5075000,0.5075000,-0.7179198,0.0007556,-3.8016166
0.5100000,0.5100000,0.5100000,-0.7162245,0.0009966,-3.7493315
0.5125000,0.5125000,0.5125000,-0.7143702,0.0012130,-3.6971996
0.5150000,0.5150000,0.5150000,-0.7122549,0.0014060,-3.6452956
0.5175000,0.5175000,0.5175000,-0.7097976,0.0015774,-3.5936889
0.5200000,0.5200000,0.5200000,-0.7069357,0.0017291,-3.5424438
0.5225000,0.5225000,0.5225000,-0.7036206,0.0018631,-3.4916183
0.5250000,0.5250000,0.5250000,-0.6998148,0.0019812,-3.4412647
