# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1739389.3001461,158074.5731778,101641.8373332,633771.2158748,9818.2050329,446343.0583326,158122.7297309,158026.4166247,186344.4405811,117854.5723092,3273952.9430876,158074.5731778,101641.8373332,633771.2158748,9818.2050329,446343.0583326,158122.7297309,158026.4166247,186344.4405811,117854.5723092,3273952.9430876
0.0025000,0.0025000,0.0025000,inf,nan,2209965.2417804,141954.4267812,91275.3371647,569263.9077314,8801.3461080,400916.4359096,142003.5686557,141905.2849068,167341.3865037,105835.9856325,2940738.1032578,141954.4267812,91275.3371647,569263.9077314,8801.3461080,400916.4359096,142003.5686557,141905.2849068,167341.3865037,105835.9856325,2940738.1032578
0.0050000,0.0050000,0.0050000,inf,nan,2247138.7202034,128814.0253249,82827.5482691,516653.4551639,7974.6816964,363868.9055763,128864.0983562,128763.9522937,151850.9713841,96038.9868966,2668987.5906388,128814.0253249,82827.5482691,516653.4551639,7974.6816964,363868.9055763,128864.0983562,128763.9522937,151850.9713841,96038.9868966,2668987.5906388
0.0075000,0.0075000,0.0075000,inf,nan,1569987.4803658,117845.6790651,75775.9695145,472744.8347371,7284.3835400,332948.9813804,117896.6402091,117794.7179210,138921.0592116,87861.3924144,2442183.7833078,117845.6790651,75775.9695145,472744.8347371,7284.3835400,332948.9813804,117896.6402091,117794.7179210,138921.0592116,87861.3924144,2442183.7833078
0.0100000,0.0100000,0.0100000,inf,nan,1145072.8816640,108754.1693280,69931.4912306,436347.2444680,6712.5772331,307318.4363573,108805.9740069,108702.3646491,128203.6347585,81083.0980298,2254178.7157236,108754.1693280,69931.4912306,436347.2444680,6712.5772331,307318.4363573,108805.9740069,108702.3646491,128203.6347585,81083.0980298,2254178.7157236
0.0125000,0.0125000,0.0125000,inf,nan,879654.4182347,100322.6947954,64511.2207515,402598.3824799,6183.6562709,283552.3131295,100375.0994194,100270.2901713,118264.2854155,74796.9015531,2079848.7350485,100322.6947954,64511.2207515,402598.3824799,6183.6562709,283552.3131295,100375.0994194,100270.2901713,118264.2854155,74796.9015531,2079848.7350485
0.0150000,0.0150000,0.0150000,inf,nan,722453.2060778,92677.5263412,59595.9274507,372005.3599081,5702.7801418,262008.5933064,92730.7006598,92624.3520225,109251.8641886,69096.9458911,1921820.1284686,92677.5263412,59595.9274507,372005.3599081,5702.7801418,262008.5933064,92730.7006598,92624.3520225,109251.8641886,69096.9458911,1921820.1284686
0.0175000,0.0175000,0.0175000,inf,nan,645453.0681630,85943.2566027,55266.1647989,345062.6014719,5279.1844784,243035.2314850,85997.1847754,85889.3284299,101313.2457130,64076.1227195,1782645.2896845,85943.2566027,55266.1647989,345062.6014719,5279.1844784,243035.2314850,85997.1847754,85889.3284299,101313.2457130,64076.1227195,1782645.2896845
0.0200000,0.0200000,0.0200000,inf,nan,635357.9329225,79997.9305348,51443.4803868,321282.3332730,4905.1503110,226288.7199282,80052.6018629,79943.2592067,94304.6646496,59643.5068542,1659804.4933768,79997.9305348,51443.4803868,321282.3332730,4905.1503110,226288.7199282,80052.6018629,79943.2592067,94304.6646496,59643.5068542,1659804.4933768
0.0225000,0.0225000,0.0225000,inf,nan,689816.7034676,74737.5122396,48060.9470712,300248.5274977,4574.0913445,211476.0742583,74792.9214166,74682.1030626,88103.4794448,55721.5329663,1551148.6103616,74737.5122396,48060.9470712,300248.5274977,4574.0913445,211476.0742583,74792.9214166,74682.1030626,88103.4794448,55721.5329663,1551148.6103616
